frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,15,398.014,24067,0.022940134,0.025000000,2.059866,1,398.013950,2.500000,14
2,25,221.990814,39596,0.029114019,0.032000000,2.885981,0,1050.257266,2.500000,14
3,45,99.369637,70652,0.035822199,0.044000000,8.177801,0,1050.257266,2.500000,14
4,35,142.940924,55124,0.043323646,0.046000000,2.676354,0,1050.257266,2.500000,14
5,25,227.879166,39596,0.047718847,0.051500000,3.781153,0,1050.257266,2.500000,14
6,45,95.535010,70652,0.053768417,0.058000000,4.231583,0,1050.257266,2.500000,14
7,45,94.758432,70652,0.058834284,0.063000000,4.165716,0,1050.257266,2.500000,14
8,45,92.139806,70652,0.065169049,0.068500000,3.330951,0,1050.257266,2.500000,14
9,25,210.709621,39596,0.071223608,0.077000000,5.776392,0,1050.257266,2.500000,14
10,35,130.867626,55124,0.076470398,0.079500000,3.029602,0,1050.257266,2.500000,14
11,45,91.124123,70652,0.082429674,0.091000000,8.570326,0,1050.257266,2.500000,14
12,35,132.904418,55124,0.089849505,0.095500000,5.650495,0,1050.257266,2.500000,14
13,25,213.486573,39596,0.095132373,0.099000000,3.867627,0,1050.257266,2.500000,14
14,45,89.213170,70652,0.101612505,0.110500000,8.887495,0,1050.257266,2.500000,14
16,45,90.608387,70652,0.110637939,0.150000000,39.362061,0,1050.257266,2.500000,14
17,15,379.572189,24067,0.118037542,0.150000000,31.962458,0,1050.257266,2.500000,14
18,35,140.174315,55124,0.123413862,0.150000000,26.586138,0,1050.257266,2.500000,14
19,15,397.738190,24067,0.128736103,0.150000000,21.263897,0,1050.257266,2.500000,14
20,35,144.715054,55124,0.135238018,0.150000000,14.761982,0,1050.257266,2.500000,14
21,20,297.695533,31832,0.141309234,0.150000000,8.690766,0,1050.257266,2.500000,14
22,35,145.799954,55124,0.147365433,0.150000000,2.634567,0,1050.257266,2.500000,14
23,25,230.267192,39596,0.152794695,0.157000000,4.205305,0,1050.257266,2.500000,14
24,45,103.449572,70652,0.157341795,0.160500000,3.158205,0,1050.257266,2.500000,14
25,45,105.313583,70652,0.162538341,0.166000000,3.461659,0,1050.257266,2.500000,14
26,45,100.167715,70652,0.170399971,0.173500000,3.100029,0,1050.257266,2.500000,14
27,45,101.352145,70652,0.175882955,0.180000000,4.117045,0,1050.257266,2.500000,14
28,45,100.690220,70652,0.180385900,0.183500000,3.114100,0,1050.257266,2.500000,14
29,45,107.647403,70652,0.186243568,0.189500000,3.256432,0,1050.257266,2.500000,14
30,25,239.291912,39596,0.191624158,0.195000000,3.375842,0,1050.257266,2.500000,14
31,45,106.375840,70652,0.196367682,0.199500000,3.132318,0,1050.257266,2.500000,14
33,30,191.884792,47360,0.213442560,0.251500000,38.057440,0,1050.257266,2.500000,13
34,35,148.583335,55124,0.218277684,0.251500000,33.222316,0,1050.257266,2.500000,13
35,30,192.468543,47360,0.226514427,0.251500000,24.985573,0,1050.257266,2.500000,13
36,35,151.740794,55124,0.231805581,0.251500000,19.694419,0,1050.257266,2.500000,13
37,20,310.818653,31832,0.236640518,0.251500000,14.859482,0,1050.257266,2.500000,13
38,30,189.464151,47360,0.241549370,0.251500000,9.950630,0,1050.257266,2.500000,13
39,20,308.811866,31832,0.248793337,0.254000000,5.206663,0,1050.257266,2.500000,13
40,45,103.494529,70652,0.254230454,0.258000000,3.769546,0,1050.257266,2.500000,13
41,25,236.971887,39596,0.260175830,0.263000000,2.824170,0,1050.257266,2.500000,13
