frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,70,45.0459,109472,0.026664565,0.030000000,3.335435,0,1050.257266,2.500000,15
2,40,119.027943,62888,0.037674188,0.040500000,2.825812,0,1050.257266,2.500000,15
3,50,83.501177,78416,0.047633728,0.050500000,2.866272,0,1050.257266,2.500000,15
4,40,118.045421,62888,0.059604368,0.062500000,2.895632,0,1050.257266,2.500000,15
5,45,100.852925,70652,0.070867802,0.073500000,2.632198,0,1050.257266,2.500000,15
6,40,114.568645,62888,0.083185531,0.086000000,2.814469,0,1050.257266,2.500000,15
7,50,79.368978,78416,0.094756803,0.098500000,3.743197,0,1050.257266,2.500000,15
8,40,110.952099,62888,0.106306417,0.109000000,2.693583,0,1050.257266,2.500000,15
9,40,110.679144,62888,0.116382525,0.119000000,2.617475,0,1050.257266,2.500000,15
10,45,88.453878,70652,0.127919076,0.130500000,2.580924,0,1050.257266,2.500000,15
11,40,109.912415,62888,0.140756159,0.143500000,2.743841,0,1050.257266,2.500000,15
12,50,75.997418,78416,0.152744310,0.156000000,3.255690,0,1050.257266,2.500000,15
13,50,78.689504,78416,0.166023199,0.169000000,2.976801,0,1050.257266,2.500000,15
14,45,89.213170,70652,0.176455094,0.179000000,2.544906,0,1050.257266,2.500000,15
15,50,77.724685,78416,0.189555790,0.192500000,2.944210,0,1050.257266,2.500000,15
16,50,75.370277,78416,0.202335481,0.205000000,2.664519,0,1050.257266,2.500000,15
17,40,116.159169,62888,0.213786575,0.217500000,3.713425,0,1050.257266,2.500000,15
18,40,114.564365,62888,0.223923294,0.226500000,2.576706,0,1050.257266,2.500000,15
19,40,119.539684,62888,0.236638535,0.239500000,2.861465,0,1050.257266,2.500000,15
20,40,118.286014,62888,0.247669760,0.250500000,2.830240,0,1050.257266,2.500000,15
21,45,102.645457,70652,0.259276890,0.262000000,2.723110,0,1050.257266,2.500000,15
