frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,40,121.758,62888,0.011507892,0.014500000,2.992108,1,121.757707,10.000000,14
2,40,119.027943,62888,0.019461733,0.022000000,2.538267,1,119.027943,10.000000,14
3,40,119.353596,62888,0.029863034,0.032500000,2.636966,1,119.353596,10.000000,14
4,40,118.045421,62888,0.037252266,0.040500000,3.247734,1,118.045421,10.000000,14
5,40,121.243911,62888,0.044543991,0.048500000,3.956009,1,121.243911,10.000000,14
6,40,114.568645,62888,0.052586391,0.055500000,2.913609,1,114.568645,10.000000,14
7,40,113.442923,62888,0.061613919,0.064500000,2.886081,1,113.442923,10.000000,14
8,40,110.952099,62888,0.073340383,0.076000000,2.659617,1,110.952099,10.000000,14
9,40,110.679144,62888,0.081376255,0.084000000,2.623745,1,110.679144,10.000000,14
10,40,106.875606,62888,0.088902836,0.092000000,3.097164,1,106.875606,10.000000,14
11,40,109.912415,62888,0.098769584,0.101500000,2.730416,1,109.912415,10.000000,14
13,40,112.937272,62888,0.118056493,0.174000000,55.943507,0,1050.257266,10.000000,14
14,40,106.815978,62888,0.125588240,0.174000000,48.411760,0,1050.257266,10.000000,14
15,40,111.729670,62888,0.135458161,0.174000000,38.541839,0,1050.257266,10.000000,14
16,40,110.110412,62888,0.145630385,0.174000000,28.369615,0,1050.257266,10.000000,14
17,40,116.159169,62888,0.153539765,0.174000000,20.460235,0,1050.257266,10.000000,14
18,40,114.564365,62888,0.161592373,0.174000000,12.407627,0,1050.257266,10.000000,14
19,40,119.539684,62888,0.170489758,0.174000000,3.510242,1,119.539684,10.000000,14
20,40,118.286014,62888,0.179169670,0.182500000,3.330330,1,118.286014,10.000000,14
21,40,123.205480,62888,0.188215537,0.191500000,3.284463,1,123.205480,10.000000,14
22,40,119.125414,62888,0.199038403,0.202000000,2.961597,1,119.125414,10.000000,14
23,40,121.786816,62888,0.207926849,0.213500000,5.573151,1,121.786816,10.000000,14
24,40,124.343484,62888,0.217586514,0.220500000,2.913486,1,124.343484,10.000000,14
25,40,127.080263,62888,0.224912889,0.227500000,2.587111,1,127.080263,10.000000,14
26,40,120.707082,62888,0.233396917,0.236500000,3.103083,1,120.707082,10.000000,14
27,40,121.913408,62888,0.243076834,0.246000000,2.923166,1,121.913408,10.000000,14
28,40,122.012282,62888,0.252190820,0.255000000,2.809180,1,122.012282,10.000000,14
29,40,129.689561,62888,0.259797558,0.262500000,2.702442,1,129.689561,10.000000,14
30,40,127.514454,62888,0.267243290,0.270000000,2.756710,1,127.514454,10.000000,14
31,40,128.218609,62888,0.278456466,0.282000000,3.543534,1,128.218609,10.000000,14
32,40,124.964186,62888,0.287133857,0.290500000,3.366143,1,124.964186,10.000000,14
33,40,128.766990,62888,0.294468919,0.297500000,3.031081,1,128.766990,10.000000,14
34,40,121.682866,62888,0.302696359,0.308500000,5.803641,1,121.682866,10.000000,14
35,40,127.889025,62888,0.309820085,0.312500000,2.679915,1,127.889025,10.000000,14
36,40,124.734029,62888,0.316940917,0.319500000,2.559083,1,124.734029,10.000000,14
37,40,130.536748,62888,0.325677625,0.329000000,3.322375,1,130.536748,10.000000,14
38,40,127.153862,62888,0.335554825,0.338500000,2.945175,1,127.153862,10.000000,14
39,40,128.271627,62888,0.344272895,0.348000000,3.727105,1,128.271627,10.000000,14
40,40,123.966362,62888,0.354340233,0.357000000,2.659767,1,123.966362,10.000000,14
41,40,128.103179,62888,0.364388455,0.367000000,2.611545,1,128.103179,10.000000,14
42,40,123.070597,62888,0.375933004,0.378500000,2.566996,1,123.070597,10.000000,14
43,40,125.905691,62888,0.383840057,0.386500000,2.659943,1,125.905691,10.000000,14
44,40,127.177618,62888,0.393827606,0.396500000,2.672394,1,127.177618,10.000000,14
45,40,126.227343,62888,0.401532659,0.407000000,5.467341,1,126.227343,10.000000,14
46,40,119.771496,62888,0.409795528,0.414500000,4.704472,1,119.771496,10.000000,14
47,40,124.293817,62888,0.417744517,0.420500000,2.755483,1,124.293817,10.000000,14
48,40,121.621768,62888,0.428250599,0.431500000,3.249401,1,121.621768,10.000000,14
49,40,125.799893,62888,0.436368688,0.439000000,2.631312,1,125.799893,10.000000,14
50,40,127.016874,62888,0.446253909,0.450000000,3.746091,1,127.016874,10.000000,14
51,40,129.551337,62888,0.455116356,0.458000000,2.883644,1,129.551337,10.000000,14
52,40,133.958457,62888,0.464381844,0.467000000,2.618156,1,133.958457,10.000000,14
53,40,131.161715,62888,0.475437808,0.478000000,2.562192,1,131.161715,10.000000,14
54,40,131.129859,62888,0.487196778,0.490000000,2.803222,1,131.129859,10.000000,14
55,40,129.036450,62888,0.498035371,0.501000000,2.964629,1,129.036450,10.000000,14
56,40,132.326910,62888,0.507825405,0.510500000,2.674595,1,132.326910,10.000000,14
57,40,132.916526,62888,0.516768167,0.519500000,2.731833,1,132.916526,10.000000,14
58,40,133.862528,62888,0.524159346,0.528000000,3.840654,1,133.862528,10.000000,14
59,40,137.673462,62888,0.531285008,0.534000000,2.714992,1,137.673462,10.000000,14
60,40,131.721975,62888,0.540810911,0.544000000,3.189089,1,131.721975,10.000000,14
61,40,134.021167,62888,0.550855246,0.553500000,2.644754,1,134.021167,10.000000,14
62,40,133.579371,62888,0.561318702,0.564000000,2.681298,1,133.579371,10.000000,14
63,40,134.489673,62888,0.571382789,0.575000000,3.617211,1,134.489673,10.000000,14
64,40,127.637565,62888,0.581332727,0.584000000,2.667273,1,127.637565,10.000000,14
65,40,122.082064,62888,0.589638023,0.593500000,3.861977,1,122.082064,10.000000,14
