user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,252.01443715200003,0.933,7.375919980000001
1,billiards,model,adaptive,425.3149383036073,0.7635270541082164,17.2568800501002
2,billiards,model,adaptive,374.216569884,0.968,4.448647561
3,billiards,model,adaptive,172.3148400572289,0.9437751004016064,4.49581625502008
4,billiards,model,adaptive,279.57307524799995,0.881,8.910580491000001
0,billiards,static,5,827.3754655509999,1.0,2.4030389029999997
1,billiards,static,5,837.6912337169999,0.971,7.323199175
2,billiards,static,5,832.462999789,0.969,5.410681441
3,billiards,static,5,827.3754655509999,1.0,2.5558949039999996
4,billiards,static,5,827.5231831650001,0.999,2.939215401
0,billiards,static,10,510.42108793400007,1.0,2.452700594
1,billiards,static,10,531.921819675,0.963,7.513898492
2,billiards,static,10,534.391731589,0.947,5.579562245999999
3,billiards,static,10,510.42108793400007,1.0,2.503394904
4,billiards,static,10,511.000163196,0.999,3.0787154009999997
0,billiards,static,15,364.895678945,0.999,2.4022426269999997
1,billiards,static,15,400.61066117800004,0.95,6.238924292000001
2,billiards,static,15,380.083130413,0.977,4.302163053
3,billiards,static,15,364.280268911,1.0,2.609894904
4,billiards,static,15,379.807839777,0.976,4.657939936999999
0,billiards,static,20,290.28799363700006,0.985,3.3822441649999995
1,billiards,static,20,396.81676390399997,0.849,12.957707375
2,billiards,static,20,377.19655516800003,0.872,8.124254596
3,billiards,static,20,277.660480065,1.0,2.748394904
4,billiards,static,20,366.77469923500007,0.882,9.372513108000001
0,billiards,static,25,236.06824470700002,0.98,4.039724585
1,billiards,static,25,345.07621957400005,0.85,13.038285281
2,billiards,static,25,320.251991216,0.88,7.818849314000001
3,billiards,static,25,265.411318089,0.944,5.120340767000001
4,billiards,static,25,345.935714221,0.848,10.855499562
0,billiards,static,30,223.025015323,0.947,5.640669745
1,billiards,static,30,310.209761973,0.85,11.804584672
2,billiards,static,30,289.3611878450001,0.871,7.991154793
3,billiards,static,30,231.44338334999998,0.939,5.122927845
4,billiards,static,30,300.428163638,0.859,9.811265833
0,billiards,static,35,171.15295368500003,0.972,4.426349817
1,billiards,static,35,312.107172702,0.817,12.213211686
2,billiards,static,35,258.38071964100004,0.876,7.211165233
3,billiards,static,35,259.227371697,0.874,7.585829038999999
4,billiards,static,35,261.167649155,0.872,9.009746211
0,billiards,static,40,169.15865233601613,0.9476861167002012,5.755487940643864
1,billiards,static,40,223.27636449342768,0.8897876643073812,9.948072664307382
2,billiards,static,40,275.6281286395112,0.8340122199592668,7.213787075356415
3,billiards,static,40,219.3522931169888,0.8952187182095626,7.1176140000000006
4,billiards,static,40,226.66930729471548,0.8861788617886179,8.334756197154471
0,billiards,static,45,118.6515421937751,0.9819277108433735,3.8397342831325303
1,billiards,static,45,305.83516588328075,0.7844374342797056,11.760412267087275
2,billiards,static,45,297.86426597098443,0.7927461139896373,8.13496070673575
3,billiards,static,45,176.63688684109312,0.9210526315789473,5.887577026315789
4,billiards,static,45,308.69525447510375,0.7811203319502075,9.077054684647305
0,billiards,static,50,133.07000005305304,0.950950950950951,4.797219205205205
1,billiards,static,50,424.4143404373696,0.6492693110647182,9.681101786012524
2,billiards,static,50,362.76386221359223,0.7141316073354909,7.084960689320388
3,billiards,static,50,155.13755677989954,0.928643216080402,5.419075640201005
4,billiards,static,50,381.00984970741905,0.6938349007314525,9.651344238244514
0,billiards,static,55,124.1636841720322,0.9476861167002012,5.189389326961771
1,billiards,static,55,308.6757255370951,0.7586206896551724,9.351538786833856
2,billiards,static,55,408.3905135907661,0.6568730325288562,7.088266881427073
3,billiards,static,55,114.39543896088264,0.9578736208625878,4.805314947843531
4,billiards,static,55,404.83498054140136,0.6602972399150743,8.816903403397028
0,billiards,static,60,104.70719117635271,0.9569138276553106,4.9890948547094185
1,billiards,static,60,459.14347332679745,0.5980392156862745,8.931754015250544
2,billiards,static,60,349.7025259848649,0.7091891891891892,8.854531377297297
3,billiards,static,60,136.83483050903615,0.9246987951807228,5.452454644578313
4,billiards,static,60,300.7748821408451,0.7583965330444203,8.8549601375948
0,billiards,static,65,130.71248272616634,0.922920892494929,6.026875490872212
1,billiards,static,65,413.3341695961539,0.6391402714932126,8.967600613122173
2,billiards,static,65,490.1720882388371,0.5617860851505712,6.4212641900311525
3,billiards,static,65,109.51917331262526,0.9438877755511023,5.1899450771543085
4,billiards,static,65,244.55983211546612,0.8082627118644068,8.157589294491526
0,billiards,static,70,80.05407901801803,0.965965965965966,4.73635272972973
1,billiards,static,70,308.61339332863344,0.7386117136659436,8.359761532537961
2,billiards,static,70,536.6741039210824,0.5107102593010147,7.857028392333709
3,billiards,static,70,98.45098371142285,0.9478957915831663,5.001735507014027
4,billiards,static,70,557.4140203863082,0.4902200488997555,7.76391636797066
0,billiards,static,75,89.31536125025228,0.9505549949545913,5.522042514631686
1,billiards,static,75,421.4439198252537,0.6223224351747464,8.821264450958287
2,billiards,static,75,512.856335712528,0.5324384787472036,7.31465106935123
3,billiards,static,75,104.73952944064386,0.9356136820925554,5.632356767605634
4,billiards,static,75,392.93571004756393,0.6508120649651972,8.469818808584685
0,billiards,static,80,101.39657189989786,0.933605720122574,5.881085567926456
1,billiards,static,80,618.847584796834,0.42480211081794195,12.525511667546173
2,billiards,static,80,496.1807115477708,0.5452229299363057,9.534859536305731
3,billiards,static,80,151.31779417647058,0.884453781512605,10.145320724789917
4,billiards,static,80,411.4860373720931,0.627906976744186,11.579461742818058
