user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,238.99419829707958,0.9033232628398792,9.860677163141993
1,billiards,model,adaptive,412.0857413571429,0.7394957983193278,12.481733964285715
2,billiards,model,adaptive,361.0498447203648,0.7487335359675785,13.970956403242148
0,billiards,static,5,827.3754655509999,1.0,2.508983947
1,billiards,static,5,827.3902560270001,0.999,3.1335524450000003
2,billiards,static,5,827.710888832,0.999,2.8983582510000003
0,billiards,static,10,510.42108793400007,1.0,2.5168928839999998
1,billiards,static,10,518.723625976,0.984,4.436309764
2,billiards,static,10,516.612846246,0.987,3.520480341
0,billiards,static,15,364.280268911,1.0,2.568645618
1,billiards,static,15,386.548935363,0.967,5.655337048
2,billiards,static,15,390.658167746,0.963,4.521525119
0,billiards,static,20,277.660480065,1.0,2.6311438149999997
1,billiards,static,20,341.72392884100003,0.917,8.376590028
2,billiards,static,20,350.79704370100006,0.905,7.103370132
0,billiards,static,25,283.321082186,0.923,6.906981246
1,billiards,static,25,344.315782992,0.852,13.332906070000002
2,billiards,static,25,328.38445168800007,0.869,8.414895751
0,billiards,static,30,254.741126541,0.912,7.436111935
1,billiards,static,30,322.945652085,0.833,13.475118149000002
2,billiards,static,30,305.4168826530001,0.853,8.856419198
0,billiards,static,35,177.71076084,0.965,4.640337281999999
1,billiards,static,35,307.549717513,0.822,11.217266843
2,billiards,static,35,314.357885534,0.815,7.490647689
0,billiards,static,40,167.47422569045224,0.949748743718593,5.691453687437186
1,billiards,static,40,316.5749163426501,0.7898550724637681,10.51250535921325
2,billiards,static,40,226.19941893584522,0.8869653767820774,7.769425756619144
0,billiards,static,45,149.6354219083585,0.9496475327291037,5.332125455186304
1,billiards,static,45,295.69295425204086,0.7959183673469388,11.103796922448979
2,billiards,static,45,359.11801088223143,0.7293388429752066,7.790354414256198
0,billiards,static,50,150.6677664126506,0.9327309236947792,5.270558708835342
1,billiards,static,50,356.4585150287475,0.7207392197125256,9.33003457597536
2,billiards,static,50,275.35905709118856,0.8032786885245902,7.442130072745901
0,billiards,static,55,150.2256326120603,0.9206030150753769,5.84775019798995
1,billiards,static,55,333.99689013852384,0.7340748230535895,7.794316527805865
2,billiards,static,55,427.1599325296612,0.6366525423728814,11.366862408898305
0,billiards,static,60,129.8380586300403,0.9314516129032258,5.676095128024194
1,billiards,static,60,271.38990378343954,0.7887473460721869,9.26986276326964
2,billiards,static,60,380.3738548618785,0.6773480662983425,7.723658660773482
0,billiards,static,65,156.91536552845528,0.8963414634146342,6.737513547764228
1,billiards,static,65,405.38730855462194,0.648109243697479,7.514240869747899
2,billiards,static,65,491.203842867347,0.5612244897959183,7.951712460459183
0,billiards,static,70,76.0492968435306,0.9699097291875627,4.519253639919759
1,billiards,static,70,468.0016505336482,0.5808736717827627,7.098111626918536
2,billiards,static,70,379.5460097464115,0.6674641148325359,9.042696837320575
0,billiards,static,75,67.90349918637276,0.9719438877755511,4.521496817635271
1,billiards,static,75,363.50147338009054,0.6798642533936652,9.307150007918551
2,billiards,static,75,338.4732749252112,0.7044632086851629,7.408012348612786
0,billiards,static,80,101.16117769109948,0.9340314136125655,5.888906856544502
1,billiards,static,80,316.7706974672038,0.7215189873417721,8.80143964556962
2,billiards,static,80,346.3746442055556,0.6930555555555555,9.427829088888888
