user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,242.00407433899997,1.0,2.606397722
1,billiards,model,adaptive,426.28051782800003,0.96,5.381722849
2,billiards,model,adaptive,345.2091344954591,0.8849646821392533,8.162491411705348
3,billiards,model,adaptive,417.3410767044088,0.9799599198396793,3.7276484258517035
4,billiards,model,adaptive,408.16007159979944,0.9157472417251755,8.118292660982949
5,billiards,model,adaptive,519.7051664092277,0.9117352056168505,8.998810008024073
6,billiards,model,adaptive,247.12870634099997,0.981,6.124697519000001
7,billiards,model,adaptive,405.00343033133134,0.9079079079079079,11.628573961961962
8,billiards,model,adaptive,225.66237391683367,0.9599198396793587,5.797964688376753
0,billiards,static,5,827.3754655509999,1.0,2.2823105609999996
1,billiards,static,5,827.3754655509999,1.0,2.9650524450000004
2,billiards,static,5,827.542336646,0.998,2.826858251
3,billiards,static,5,827.471699241,0.999,2.540894904
4,billiards,static,5,827.6212612999999,0.999,3.0587154009999997
5,billiards,static,5,827.8548883809999,0.998,2.974782827
6,billiards,static,5,827.3754655509999,1.0,2.4151975190000003
7,billiards,static,5,827.9234333909999,0.998,2.981034546
8,billiards,static,5,827.3754655509999,1.0,2.561941852
0,billiards,static,10,510.42108793400007,1.0,2.31169984
1,billiards,static,10,523.05688783,0.976,4.458936039
2,billiards,static,10,510.937053546,0.999,2.922358252
3,billiards,static,10,511.6274413,0.998,2.594894904
4,billiards,static,10,541.578194896,0.952,5.696421795
5,billiards,static,10,510.896040618,0.999,3.114282827
6,billiards,static,10,510.899515685,0.999,2.421197519
7,billiards,static,10,513.129441413,0.995,3.314034546
8,billiards,static,10,510.42108793400007,1.0,2.655441852
0,billiards,static,15,364.280268911,1.0,2.321980269
1,billiards,static,15,376.995812007,0.981,4.512744849000001
2,billiards,static,15,377.185610902,0.981,3.78946579
3,billiards,static,15,365.017496822,0.999,2.700394904
4,billiards,static,15,386.580817239,0.967,5.237780165
5,billiards,static,15,380.845304274,0.975,4.338782827
6,billiards,static,15,364.280268911,1.0,2.552697519
7,billiards,static,15,364.95329035200007,0.999,3.2045345459999997
8,billiards,static,15,364.280268911,1.0,2.750941852
0,billiards,static,20,277.660480065,1.0,2.3879294829999997
1,billiards,static,20,355.9366990370001,0.901,9.275158766
2,billiards,static,20,335.47176021700005,0.926,5.7424786889999995
3,billiards,static,20,277.660480065,1.0,2.759394904
4,billiards,static,20,335.27091496099996,0.926,6.313998821000001
5,billiards,static,20,374.63272550299996,0.874,8.946164674
6,billiards,static,20,278.39448277700006,0.999,2.8171975190000005
7,billiards,static,20,303.33223994,0.967,5.34583233
8,billiards,static,20,278.438486194,0.999,2.959941852
0,billiards,static,25,225.913549613,0.992,3.226167147
1,billiards,static,25,354.654838398,0.839,13.480876437
2,billiards,static,25,341.468209075,0.854,8.447416079999998
3,billiards,static,25,260.45853030399996,0.95,4.982746275
4,billiards,static,25,268.522480313,0.941,6.562904602
5,billiards,static,25,385.469454014,0.8,13.202562789
6,billiards,static,25,246.648660378,0.967,4.63466025
7,billiards,static,25,277.418286807,0.931,8.101701927999999
8,billiards,static,25,287.318841087,0.919,8.24502188
0,billiards,static,30,186.92004498199998,0.989,3.886266569
1,billiards,static,30,310.572901037,0.848,11.805889465999998
2,billiards,static,30,276.351148473,0.886,7.169141222
3,billiards,static,30,237.740247417,0.93,6.054962302
4,billiards,static,30,246.377835385,0.92,6.70609788
5,billiards,static,30,350.087434086,0.802,12.0132738
6,billiards,static,30,253.054942767,0.914,7.361185219
7,billiards,static,30,306.70101396399997,0.853,11.989726198
8,billiards,static,30,238.82478819400004,0.93,7.3401085230000005
0,billiards,static,35,145.732969932,1.0,2.9439551280000003
1,billiards,static,35,254.83808122,0.88,9.852356182
2,billiards,static,35,297.175769043,0.833,8.036669746000001
3,billiards,static,35,205.750990844,0.933,5.652048058
4,billiards,static,35,299.277212491,0.829,8.660646155
5,billiards,static,35,337.381481715,0.788,11.350201782000001
6,billiards,static,35,179.677897245,0.963,4.790246225999999
7,billiards,static,35,258.016104086,0.876,10.39915123
8,billiards,static,35,198.82970135699998,0.942,6.440821607
0,billiards,static,40,121.19407086400001,1.0,3.1084560380000004
1,billiards,static,40,232.0415853587399,0.8810975609756098,9.76294481910569
2,billiards,static,40,231.95803057578843,0.8809766022380467,7.381498210579857
3,billiards,static,40,191.91099723053594,0.9241658240647118,6.074020201213347
4,billiards,static,40,351.09379400521925,0.7515657620041754,15.467631096033402
5,billiards,static,40,320.38880329435904,0.7856410256410257,11.26228229128205
6,billiards,static,40,143.5904939939759,0.9759036144578314,4.418741639558232
7,billiards,static,40,290.41152788061225,0.8183673469387756,13.113231364285715
8,billiards,static,40,186.07678853333334,0.9303030303030303,7.344685732323232
0,billiards,static,45,102.701896572,0.999,3.1947501090000006
1,billiards,static,45,241.84609034175938,0.8523761375126391,9.466939
2,billiards,static,45,282.31128912383906,0.8090815273477813,8.131219497420021
3,billiards,static,45,144.6570558994975,0.9547738693467337,4.948409407035176
4,billiards,static,45,456.4118541638116,0.6263383297644539,16.042502298715203
5,billiards,static,45,330.0460760755694,0.7587991718426501,10.860757860248448
6,billiards,static,45,130.46757079618476,0.9698795180722891,4.566546842369479
7,billiards,static,45,216.39251385887098,0.8790322580645161,8.391053862903226
8,billiards,static,45,149.62551207437187,0.949748743718593,6.1516208482412065
0,billiards,static,50,95.67208765965965,0.98998998998999,3.5989225325325322
1,billiards,static,50,285.38798172052844,0.7936991869918699,10.899256163617885
2,billiards,static,50,318.13077590554417,0.7597535934291582,8.706478755646817
3,billiards,static,50,140.25240502917507,0.9436619718309859,5.464108735412475
4,billiards,static,50,337.840545928866,0.7381443298969073,9.702657199999999
5,billiards,static,50,381.3840811488033,0.6940686784599376,13.525083882414151
6,billiards,static,50,104.52701444633902,0.9809428284854563,4.232377641925777
7,billiards,static,50,223.09513770892497,0.8580121703853956,8.566939827586207
8,billiards,static,50,140.49711139095479,0.9437185929648241,6.049587130653267
0,billiards,static,55,84.93006819138276,0.9879759519038076,4.078695805611223
1,billiards,static,55,362.1921238986829,0.7041540020263425,11.911669290780141
2,billiards,static,55,356.7200844244307,0.7101449275362319,9.178844422360248
3,billiards,static,55,234.48897329320994,0.8353909465020576,7.799050197530865
4,billiards,static,55,621.0484587041801,0.43944265809217575,13.510406201500535
5,billiards,static,55,431.8623084022751,0.6328852119958635,12.068068700103414
6,billiards,static,55,109.52377803406814,0.9629258517034068,4.9772396042084175
7,billiards,static,55,259.0417186263847,0.8096676737160121,9.585823358509566
8,billiards,static,55,149.65277720603015,0.9216080402010051,6.600859933668342
0,billiards,static,60,77.147124271,0.985,4.1157289839999995
1,billiards,static,60,425.49910833130093,0.633130081300813,19.0464472347561
2,billiards,static,60,452.1018508309718,0.6052631578947368,23.565802592105264
3,billiards,static,60,209.31783964126018,0.8516260162601627,7.368058424796748
4,billiards,static,60,667.2901887819149,0.3882978723404255,49.07635115638298
5,billiards,static,60,527.2741915292244,0.5302869287991498,29.98055678320935
6,billiards,static,60,105.87730035635636,0.955955955955956,4.78013464964965
7,billiards,static,60,395.90388116989254,0.6623655913978495,14.937241230107526
8,billiards,static,60,172.84094056325304,0.8885542168674698,7.324778489959839
0,billiards,static,65,100.45365361183552,0.9528585757271816,4.810405693079237
1,billiards,static,65,547.7263883211994,0.5042826552462527,56.301736007494654
2,billiards,static,65,584.6415881736727,0.4668141592920354,29.136444028761062
3,billiards,static,65,238.00027316297792,0.8148893360160966,7.539118382293762
4,billiards,static,65,923.864264087062,0.12696493349455865,53.34338522128174
5,billiards,static,65,722.22045907541,0.3289617486338798,83.5633918546448
6,billiards,static,65,156.4471323541248,0.8963782696177063,6.337404841046276
7,billiards,static,65,345.11877438282835,0.7070707070707071,15.203349142424242
8,billiards,static,65,232.87309704242426,0.8202020202020202,13.648833117171717
0,billiards,static,70,80.97244940040041,0.964964964964965,4.778680943943944
1,billiards,static,70,440.29687716510915,0.6074766355140186,37.61782554101765
2,billiards,static,70,649.7627266795699,0.3978494623655914,40.06603986021506
3,billiards,static,70,309.0697389969636,0.7378542510121457,11.613944290485831
4,billiards,static,70,925.4877615166861,0.12428078250863062,125.87592802071347
5,billiards,static,70,653.9174771611845,0.39473684210526316,55.91132735197368
6,billiards,static,70,177.2736730915493,0.869215291750503,6.538469294768611
7,billiards,static,70,400.9228992855681,0.646878198567042,22.709147893551688
8,billiards,static,70,210.81849328528227,0.8356854838709677,8.207857087701614
0,billiards,static,75,106.5253611295181,0.9337349397590361,5.705258651606425
1,billiards,static,75,683.1959842110876,0.36353944562899787,57.132319428571435
