user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,600.647,0.5,2.34862,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,606.293,0.486,3.91549,1000,499,13,501,0.499,0.501,501,0,summary
2,billiardstest,model,adaptive,616.059,0.469,5.28532,1000,496,27,504,0.496,0.504,504,0,summary
3,billiardstest,model,adaptive,597.402,0.5,2.61131,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,624.002,0.461,5.70209,1000,495,34,505,0.495,0.505,505,0,summary
5,billiardstest,model,adaptive,642.458,0.438,6.07045,1000,481,43,519,0.481,0.519,519,0,summary
0,billiardstest,static,5,891.19,0.5,2.28404,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.434,0.499,2.76395,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,891.485,0.499,2.84439,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,891.19,0.5,2.42231,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,891.19,0.5,2.77299,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,891.19,0.5,2.87982,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.27376,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.939,0.499,2.90795,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,750.325,0.5,3.10139,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,750.325,0.5,2.36231,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,750.325,0.5,2.91099,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,751.171,0.498,3.09182,1000,500,2,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.28812,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,684.155,0.5,2.71895,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,684.155,0.5,3.07539,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,684.816,0.499,2.49831,1000,500,1,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,686.149,0.497,3.33599,1000,500,3,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,695.508,0.481,4.53731,1000,498,17,502,0.498,0.502,502,0,summary
0,billiardstest,static,20,644.082,0.5,2.29004,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,646.363,0.497,3.27195,1000,500,3,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,649.616,0.492,3.6741,1000,499,7,501,0.499,0.501,501,0,summary
3,billiardstest,static,20,644.082,0.5,2.52931,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,651.284,0.491,3.87547,1000,499,8,501,0.499,0.501,501,0,summary
5,billiardstest,static,20,657.813,0.48,4.23656,1000,495,15,505,0.495,0.505,505,0,summary
0,billiardstest,static,25,616.448,0.5,2.33225,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,617.223,0.499,3.16095,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,25,618.009,0.498,3.57739,1000,500,2,500,0.5,0.5,500,0,summary
3,billiardstest,static,25,617.304,0.499,2.55731,1000,500,1,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,625.656,0.488,4.28824,1000,499,11,501,0.499,0.501,501,0,summary
5,billiardstest,static,25,635.46,0.475,4.31361,1000,492,17,508,0.492,0.508,508,0,summary
0,billiardstest,static,30,596.182,0.5,2.33864,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,598.758,0.497,3.62795,1000,500,3,500,0.5,0.5,500,0,summary
2,billiardstest,static,30,612.767,0.48,4.1826,1000,496,16,504,0.496,0.504,504,0,summary
3,billiardstest,static,30,596.182,0.5,2.56931,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,30,608.923,0.485,4.34472,1000,498,13,502,0.498,0.502,502,0,summary
5,billiardstest,static,30,619.819,0.471,4.92483,1000,495,24,505,0.495,0.505,505,0,summary
0,billiardstest,static,35,580.8,0.5,2.35612,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,582.608,0.498,3.19295,1000,500,2,500,0.5,0.5,500,0,summary
2,billiardstest,static,35,615.993,0.459,5.11474,1000,493,34,507,0.493,0.507,507,0,summary
3,billiardstest,static,35,580.8,0.5,2.64931,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,35,632.371,0.441,6.44218,1000,487,46,513,0.487,0.513,513,0,summary
5,billiardstest,static,35,615.872,0.459,4.51041,1000,481,22,519,0.481,0.519,519,0,summary
0,billiardstest,static,40,568.81,0.5,2.42335,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,574.119,0.494,3.76495,1000,500,6,500,0.5,0.5,500,0,summary
2,billiardstest,static,40,617.05,0.446,5.89214,1000,492,46,508,0.492,0.508,508,0,summary
3,billiardstest,static,40,568.81,0.5,2.66531,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,40,619.671,0.443,5.93494,1000,485,42,515,0.485,0.515,515,0,summary
5,billiardstest,static,40,657.866,0.4,7.01862,1000,473,73,527,0.473,0.527,527,0,summary
