user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,583.924,0.5,2.33762,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,706.907,0.363,4.53702,1000,497,134,503,0.497,0.503,503,0,summary
2,billiardstest,model,adaptive,732.759,0.331,5.73445,1000,497,166,503,0.497,0.503,503,0,summary
3,billiardstest,model,adaptive,610.478,0.47,2.60297,1000,500,30,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,720.911,0.344,5.77214,1000,480,136,520,0.48,0.52,520,0,summary
5,billiardstest,model,adaptive,762.98,0.296,9.35659,1000,490,194,510,0.49,0.51,510,0,summary
6,billiardstest,model,adaptive,606.079,0.485,2.48213,1000,500,15,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.19,0.5,2.26983,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,903.693,0.449,2.58862,1000,500,51,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,904.988,0.448,2.61506,1000,500,52,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,892.624,0.493,2.29097,1000,500,7,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,904.509,0.444,2.64965,1000,500,56,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,910.343,0.414,4.84009,1000,499,85,501,0.499,0.501,501,0,summary
6,billiardstest,static,5,892.253,0.496,2.27413,1000,500,4,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.27873,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,792.412,0.42,2.82662,1000,500,80,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,806.32,0.394,2.98506,1000,500,106,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,754.615,0.492,2.30597,1000,500,8,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,784.378,0.435,2.74865,1000,500,65,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,814.427,0.383,3.08149,1000,500,117,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,765.205,0.472,2.42813,1000,500,28,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.27215,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,747.307,0.406,3.00862,1000,500,94,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,765.723,0.377,3.20306,1000,500,123,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,698.345,0.479,2.38997,1000,500,21,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,751.184,0.399,3.03165,1000,500,101,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,805.852,0.321,6.04588,1000,494,173,506,0.494,0.506,506,0,summary
6,billiardstest,static,15,698.97,0.478,2.41813,1000,500,22,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.28503,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,739.82,0.371,3.26062,1000,500,129,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,737.894,0.373,5.50181,1000,492,119,508,0.492,0.508,508,0,summary
3,billiardstest,static,20,667.866,0.469,2.50797,1000,500,31,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,749.505,0.358,4.73251,1000,483,125,517,0.483,0.517,517,0,summary
5,billiardstest,static,20,768.085,0.334,4.10315,1000,499,165,501,0.499,0.501,501,0,summary
6,billiardstest,static,20,673.304,0.461,2.58613,1000,500,39,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,616.448,0.5,2.31055,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,720.787,0.368,4.22572,1000,498,130,502,0.498,0.502,502,0,summary
2,billiardstest,static,25,710.177,0.383,3.27206,1000,500,117,500,0.5,0.5,500,0,summary
3,billiardstest,static,25,639.597,0.471,2.53197,1000,500,29,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,710.858,0.383,3.29965,1000,500,117,500,0.5,0.5,500,0,summary
