user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,543.051,0.5,2.71615,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,748.389,0.287,7.16895,1000,491,204,509,0.491,0.509,509,0,summary
0,billiardstest,static,5,891.19,0.5,2.26369,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,909.835,0.423,2.80462,1000,500,77,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.27194,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,804.907,0.396,3.00062,1000,500,104,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.26842,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,756.812,0.388,3.08162,1000,500,112,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.28041,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,751.56,0.355,3.79341,1000,499,144,501,0.499,0.501,501,0,summary
0,billiardstest,static,25,616.448,0.5,2.29116,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,753.156,0.329,4.43831,1000,497,168,503,0.497,0.503,503,0,summary
0,billiardstest,static,30,596.182,0.5,2.29187,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,769.532,0.294,6.52115,1000,493,199,507,0.493,0.507,507,0,summary
0,billiardstest,static,35,580.8,0.5,2.30079,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,796.712,0.252,9.31582,1000,489,237,511,0.489,0.511,511,0,summary
0,billiardstest,static,40,568.81,0.5,2.29157,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,738.521,0.31,6.72285,1000,493,183,507,0.493,0.507,507,0,summary
0,billiardstest,static,45,559.25,0.5,2.3116,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,784.178,0.254,8.88435,1000,487,233,513,0.487,0.513,513,0,summary
0,billiardstest,static,50,551.503,0.5,2.31548,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,780.729,0.254,10.3769,1000,484,230,516,0.484,0.516,516,0,summary
0,billiardstest,static,55,545.149,0.5,2.7723,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,748.962,0.284,9.64921,1000,491,207,509,0.491,0.509,509,0,summary
0,billiardstest,static,60,539.873,0.5,2.78934,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,723.716,0.307,6.77281,1000,491,184,509,0.491,0.509,509,0,summary
0,billiardstest,static,65,535.445,0.5,2.80286,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,831.811,0.192,8.4647,1000,458,266,542,0.458,0.542,542,0,summary
0,billiardstest,static,70,531.702,0.5,2.83363,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,831.051,0.191,8.30206,1000,459,268,541,0.459,0.541,541,0,summary
0,billiardstest,static,75,528.517,0.5,2.83293,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,809.545,0.212,8.08958,1000,470,258,530,0.47,0.53,530,0,summary
0,billiardstest,static,80,525.787,0.5,2.85049,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,854.55,0.165,11.5775,1000,449,284,551,0.449,0.551,516,35,summary
