frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,101.897,70652,0.020145038,0.026500000,6.354962,0,1050.257266,5.000000,13,0,18,0.765,5
2,30,176.784,47360,0.028178239,0.036000000,7.821761,0,1050.257266,5.000000,13,0,18,1.000,4
3,40,119.354,62888,0.039636877,0.050000000,10.363123,0,1050.257266,5.000000,13,0,18,0.864,4
4,40,118.045,62888,0.048574894,0.055000000,6.425106,0,1050.257266,5.000000,13,0,18,0.989,6
5,30,181.591,47360,0.057944290,0.060500000,2.555710,1,181.591348,5.000000,13,0,18,0.487,3
6,30,171.377,47360,0.065142801,0.070500000,5.357199,0,1050.257266,5.000000,13,0,18,0.000,3
7,30,169.741,47360,0.074176672,0.080500000,6.323328,0,1050.257266,5.000000,13,0,18,0.886,5
8,30,166.035,47360,0.082255006,0.089500000,7.244994,0,1050.257266,5.000000,13,0,18,0.952,3
9,25,210.710,39596,0.092578544,0.096000000,3.421456,1,210.709621,5.000000,13,0,18,0.000,3
10,30,162.092,47360,0.099972894,0.105500000,5.527106,0,1050.257266,5.000000,13,0,18,0.978,6
11,30,163.811,47360,0.108991847,0.119000000,10.008153,0,1050.257266,5.000000,12,0,18,0.988,5
12,30,164.707,47360,0.118931145,0.131000000,12.068855,0,1050.257266,5.000000,12,0,18,0.970,4
13,30,168.211,47360,0.127212012,0.133000000,5.787988,0,1050.257266,5.000000,12,0,18,0.970,4
14,30,161.211,47360,0.135751352,0.142000000,6.248648,0,1050.257266,5.000000,12,0,18,0.000,3
15,30,167.950,47360,0.143934209,0.149000000,5.065791,0,1050.257266,5.000000,12,0,18,0.879,6
16,25,211.395,39596,0.152981393,0.157500000,4.518607,1,211.394685,5.000000,12,0,18,0.000,3
17,30,174.237,47360,0.160832196,0.168500000,7.667804,0,1050.257266,5.000000,12,0,18,0.000,4
18,30,173.020,47360,0.167949186,0.170500000,2.550814,1,173.019758,5.000000,12,0,18,0.806,3
19,25,227.012,39596,0.177527605,0.181000000,3.472395,1,227.012378,5.000000,12,0,18,0.996,5
20,30,180.156,47360,0.185129940,0.192500000,7.370060,0,1050.257266,5.000000,12,0,18,0.989,4
21,30,185.622,47360,0.194106885,0.199500000,5.393115,0,1050.257266,5.000000,12,0,18,0.002,5
22,30,180.756,47360,0.205182433,0.217000000,11.817567,0,1050.257266,5.000000,13,2170,18,0.960,4
23,30,183.994,47360,0.213257008,0.222000000,8.742992,0,1050.257266,5.000000,13,0,18,0.993,6
24,25,230.439,39596,0.221868302,0.229000000,7.131698,0,1050.257266,5.000000,13,0,18,0.000,3
25,25,234.981,39596,0.232224756,0.238500000,6.275244,0,1050.257266,5.000000,13,0,18,0.861,5
26,30,181.551,47360,0.241742516,0.248000000,6.257484,0,1050.257266,5.000000,13,0,18,0.941,5
27,30,184.485,47360,0.249560349,0.252500000,2.939651,1,184.485443,5.000000,13,0,18,0.862,4
28,30,183.865,47360,0.258826878,0.261500000,2.673122,1,183.865241,5.000000,13,0,18,0.916,5
29,25,240.524,39596,0.268540312,0.271500000,2.959688,1,240.523752,5.000000,13,0,18,0.421,3
30,25,239.292,39596,0.279579154,0.283000000,3.420846,1,239.291912,5.000000,13,0,18,0.001,5
31,30,193.204,47360,0.290870025,0.298000000,7.129975,0,1050.257266,5.000000,13,0,18,0.002,3
32,30,190.165,47360,0.299434551,0.305500000,6.065449,0,1050.257266,5.000000,14,0,18,1.004,8
34,30,183.527,47360,0.317704667,0.372000000,54.295333,0,1050.257266,5.000000,14,0,18,1.003,7
35,25,240.411,39596,0.325755776,0.372000000,46.244224,0,1050.257266,5.000000,14,0,18,1.003,7
36,30,187.327,47360,0.333767490,0.372000000,38.232510,0,1050.257266,5.000000,14,0,18,1.003,7
37,30,195.809,47360,0.340979096,0.372000000,31.020904,0,1050.257266,5.000000,14,0,18,1.003,7
38,25,239.592,39596,0.348555821,0.372000000,23.444179,0,1050.257266,5.000000,14,0,18,1.003,7
39,30,190.895,47360,0.358378180,0.372000000,13.621820,0,1050.257266,5.000000,14,0,18,1.003,7
40,25,231.881,39596,0.369411172,0.374500000,5.088828,0,1050.257266,5.000000,14,0,18,1.003,7
41,25,236.972,39596,0.380763230,0.383500000,2.736770,1,236.971887,5.000000,14,0,18,0.000,5
42,30,184.957,47360,0.389978820,0.393000000,3.021180,1,184.957213,5.000000,14,0,18,0.000,4
43,30,185.763,47360,0.398853786,0.407500000,8.646214,0,1050.257266,5.000000,14,0,18,0.850,8
44,30,189.127,47360,0.407072344,0.421000000,13.927656,0,1050.257266,5.000000,14,0,18,0.765,6
45,30,187.024,47360,0.415957907,0.421000000,5.042093,0,1050.257266,5.000000,14,0,18,0.765,6
46,30,179.620,47360,0.425602244,0.428500000,2.897756,1,179.619683,5.000000,14,0,18,0.879,9
47,30,184.846,47360,0.434140212,0.437000000,2.859788,1,184.846142,5.000000,14,0,18,0.930,5
48,30,181.240,47360,0.442763534,0.445500000,2.736466,1,181.240130,5.000000,14,0,18,0.763,5
49,25,231.921,39596,0.450734449,0.453500000,2.765551,1,231.921331,5.000000,14,0,18,0.000,4
50,30,188.672,47360,0.459011168,0.462000000,2.988832,1,188.672251,5.000000,14,0,18,0.839,5
51,30,191.783,47360,0.467305560,0.470000000,2.694440,1,191.782967,5.000000,14,0,18,0.765,5
52,30,196.375,47360,0.476443348,0.479000000,2.556652,1,196.374971,5.000000,14,0,18,1.004,6
53,30,191.796,47360,0.485851531,0.489000000,3.148469,1,191.795638,5.000000,14,0,18,1.003,7
54,30,190.996,47360,0.494551261,0.500000000,5.448739,0,1050.257266,5.000000,14,0,18,1.000,8
55,30,188.203,47360,0.501865608,0.507500000,5.634392,0,1050.257266,5.000000,14,0,18,0.966,6
56,30,190.754,47360,0.510247646,0.518000000,7.752354,0,1050.257266,5.000000,13,0,18,0.974,8
57,30,193.045,47360,0.518145095,0.522000000,3.854905,1,193.044541,5.000000,13,0,18,0.736,5
58,30,193.312,47360,0.526649131,0.533500000,6.850869,0,1050.257266,5.000000,13,0,18,0.941,5
59,30,198.590,47360,0.534502863,0.539000000,4.497137,1,198.589758,5.000000,13,0,18,1.000,7
60,30,193.152,47360,0.542271995,0.545000000,2.728005,1,193.151618,5.000000,13,0,18,0.733,3
61,30,197.247,47360,0.551786969,0.558000000,6.213031,0,1050.257266,5.000000,13,0,18,0.842,6
62,30,197.394,47360,0.559522789,0.562500000,2.977211,1,197.394014,5.000000,13,0,18,0.988,4
63,25,244.173,39596,0.567426038,0.570000000,2.573962,1,244.173338,5.000000,13,0,18,0.884,4
64,30,185.491,47360,0.574993653,0.582000000,7.006347,0,1050.257266,5.000000,13,0,18,0.552,4
65,30,179.095,47360,0.583654940,0.590000000,6.345060,0,1050.257266,5.000000,13,0,18,0.286,6
66,30,173.042,47360,0.591184025,0.596500000,5.315975,0,1050.257266,5.000000,13,0,18,0.004,4
67,30,174.896,47360,0.599814903,0.609500000,9.685097,0,1050.257266,5.000000,13,0,18,1.000,8
68,30,167.921,47360,0.607835924,0.619000000,11.164076,0,1050.257266,5.000000,13,0,18,0.974,7
69,30,168.611,47360,0.615948950,0.621000000,5.051050,0,1050.257266,5.000000,13,0,18,0.806,7
70,30,170.782,47360,0.623570240,0.631000000,7.429760,0,1050.257266,5.000000,13,0,18,0.989,6
71,30,175.762,47360,0.631418222,0.636500000,5.081778,0,1050.257266,5.000000,13,0,18,0.787,7
72,30,169.059,47360,0.638697420,0.646000000,7.302580,0,1050.257266,5.000000,13,0,18,0.989,6
73,30,168.859,47360,0.647651153,0.653500000,5.848847,0,1050.257266,5.000000,13,0,18,0.197,6
74,30,170.070,47360,0.658729255,0.664500000,5.770745,0,1050.257266,5.000000,13,0,18,0.000,4
75,30,172.752,47360,0.667939125,0.674000000,6.060875,0,1050.257266,5.000000,13,0,18,0.003,6
76,30,171.230,47360,0.677035998,0.683000000,5.964002,0,1050.257266,5.000000,13,0,18,0.985,5
77,30,174.496,47360,0.687917665,0.690500000,2.582335,1,174.496057,5.000000,13,0,18,0.406,5
78,30,170.064,47360,0.695453127,0.698000000,2.546873,1,170.063948,5.000000,13,0,18,0.987,4
79,30,175.568,47360,0.704489368,0.712000000,7.510632,0,1050.257266,5.000000,13,0,18,0.916,8
80,30,171.479,47360,0.713170601,0.727000000,13.829399,0,1050.257266,5.000000,13,0,18,0.984,5
81,30,171.149,47360,0.723071995,0.727500000,4.428005,1,171.149239,5.000000,13,0,18,0.809,4
82,25,214.568,39596,0.730810801,0.736500000,5.689199,0,1050.257266,5.000000,13,0,18,0.992,6
83,30,175.498,47360,0.738474857,0.745000000,6.525143,0,1050.257266,5.000000,13,0,18,0.916,6
84,30,173.522,47360,0.746458642,0.749500000,3.041358,1,173.521500,5.000000,13,0,18,0.750,6
85,30,178.245,47360,0.754515041,0.763000000,8.484959,0,1050.257266,5.000000,13,0,18,0.959,5
86,30,171.927,47360,0.762342074,0.765500000,3.157926,1,171.927395,5.000000,13,0,18,0.472,4
87,30,173.254,47360,0.773753907,0.782500000,8.746093,0,1050.257266,5.000000,13,0,18,0.001,4
88,30,173.464,47360,0.784956398,0.794000000,9.043602,0,1050.257266,5.000000,13,0,18,0.916,5
