frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,101.897,70652,0.023597393,0.027500000,3.902607,1,101.897005,5.000000,14,0,18,0.765,5
2,40,119.028,62888,0.043224266,0.046500000,3.275734,1,119.027943,5.000000,14,0,18,0.941,5
3,30,176.495,47360,0.063771030,0.067500000,3.728970,1,176.494628,5.000000,14,0,18,0.934,5
4,30,176.760,47360,0.082147163,0.085000000,2.852837,1,176.759719,5.000000,14,0,18,0.055,5
5,30,181.591,47360,0.100542439,0.103500000,2.957561,1,181.591348,5.000000,14,0,18,0.537,3
6,30,171.377,47360,0.120626324,0.125000000,4.373676,1,171.376907,5.000000,14,0,18,0.978,6
7,30,169.741,47360,0.143218999,0.147000000,3.781001,1,169.740947,5.000000,14,0,18,0.824,5
8,30,166.035,47360,0.162133727,0.166500000,4.366273,1,166.034906,5.000000,14,0,18,0.992,7
9,30,166.681,47360,0.182702678,0.185500000,2.797322,1,166.680931,5.000000,14,0,18,0.978,3
10,30,162.092,47360,0.202802548,0.205500000,2.697452,1,162.091511,5.000000,14,0,18,0.002,3
11,25,206.178,39596,0.222326642,0.225000000,2.673358,1,206.178071,5.000000,14,0,18,0.025,4
12,30,164.707,47360,0.243039636,0.247000000,3.960364,1,164.706900,5.000000,14,0,18,0.858,5
13,30,168.211,47360,0.263094649,0.266000000,2.905351,1,168.210847,5.000000,14,0,18,0.905,4
14,30,161.211,47360,0.281742759,0.285500000,3.757241,1,161.211378,5.000000,14,0,18,0.001,5
15,30,167.950,47360,0.302279352,0.308000000,5.720648,0,1050.257266,5.000000,14,0,18,0.934,6
16,30,167.447,47360,0.321269179,0.324000000,2.730821,1,167.446532,5.000000,14,0,18,0.054,5
17,30,174.237,47360,0.342611143,0.345500000,2.888857,1,174.236937,5.000000,14,0,18,0.766,6
18,25,218.832,39596,0.361483514,0.364000000,2.516486,1,218.831700,5.000000,14,0,18,0.453,7
19,25,227.012,39596,0.381402619,0.384000000,2.597381,1,227.012378,5.000000,14,0,18,0.762,6
20,30,180.156,47360,0.399971344,0.406500000,6.528656,0,1050.257266,5.000000,14,0,18,0.985,9
21,30,185.622,47360,0.418495514,0.421500000,3.004486,1,185.621606,5.000000,14,0,18,0.765,6
22,25,226.613,39596,0.438740716,0.441500000,2.759284,1,226.612871,5.000000,14,0,18,0.000,6
23,30,183.994,47360,0.458540907,0.462500000,3.959093,1,183.994057,5.000000,14,0,18,0.003,6
24,30,184.834,47360,0.477337563,0.480500000,3.162437,1,184.833846,5.000000,14,0,18,0.000,5
25,30,187.691,47360,0.497466273,0.505500000,8.033727,0,1050.257266,5.000000,14,0,18,0.966,6
26,30,181.551,47360,0.515852258,0.518500000,2.647742,1,181.551259,5.000000,14,0,18,0.813,6
27,30,184.485,47360,0.535045169,0.538000000,2.954831,1,184.485443,5.000000,14,0,18,0.003,7
28,30,183.865,47360,0.556887860,0.559500000,2.612140,1,183.865241,5.000000,14,0,18,0.842,6
29,25,240.524,39596,0.576126663,0.579000000,2.873337,1,240.523752,5.000000,14,0,18,1.003,5
30,30,190.955,47360,0.597288770,0.600500000,3.211230,1,190.954856,5.000000,14,0,18,0.923,8
31,30,193.204,47360,0.616131811,0.619000000,2.868189,1,193.203811,5.000000,14,0,18,0.974,7
32,30,190.165,47360,0.635945791,0.639500000,3.554209,1,190.165394,5.000000,14,0,18,0.812,7
33,30,191.885,47360,0.655440590,0.658000000,2.559410,1,191.884792,5.000000,14,0,18,0.168,5
