user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,rogueone,model,adaptive,330.9576353201907,0.7807625649913345,3.366397347053726
1,lions,model,adaptive,90.39407531558443,0.664069264069264,3.5731400679653684
2,redbull,model,adaptive,1071.1926633065852,0.5891844744875708,7.0764964038377665
3,volcano,model,adaptive,366.64919535450196,0.6816006959547629,6.45502487907786
0,rogueone,static,25,300.86255347666383,0.8366464995678479,1.9182775116681074
1,lions,static,25,94.04017985194805,0.7805194805194805,2.1121664376623377
2,redbull,static,25,951.9677706206445,0.764808362369338,2.202516665505226
3,volcano,static,25,406.1455267918474,0.813529921942758,2.0259071838681697
0,rogueone,static,50,294.9959936581678,0.8249783923941227,1.9627830656871217
1,lions,static,50,88.36354805281385,0.7627705627705628,2.1838114593073596
2,redbull,static,50,929.061696993467,0.7212543554006968,2.37803931358885
3,volcano,static,50,345.6048571261926,0.7983521248915871,2.0783789965307893
0,rogueone,static,75,290.5020969256699,0.8228176318063959,1.9583684572169402
1,lions,static,75,88.9003215766234,0.7411255411255411,2.26433093982684
2,redbull,static,75,953.2771092621952,0.6872822299651568,2.503257083623693
3,volcano,static,75,338.58595720815265,0.7745013009540329,2.1651092653946225
0,rogueone,static,100,300.55677478651694,0.8115816767502161,2.0216311793431285
1,lions,static,100,84.65774876883118,0.7441558441558441,2.249612325108225
2,redbull,static,100,943.7252465270035,0.6824912891986062,2.50913687456446
3,volcano,static,100,330.99197578143975,0.761925411968777,2.2329757007805724
0,rogueone,static,125,307.9816087467589,0.8038029386343993,2.0418694541918754
1,lions,static,125,84.94629701731603,0.7285714285714285,2.3203915458874462
2,redbull,static,125,922.7633757756967,0.6846689895470384,2.4973772926829265
3,volcano,static,125,316.9777509679098,0.7710320901994796,2.2138950420641805
0,rogueone,static,150,302.9867398941228,0.8059636992221262,2.0436581961970615
1,lions,static,150,87.11893461991343,0.7082251082251082,2.4221231476190477
2,redbull,static,150,962.5971549146341,0.6602787456445993,2.6517762473867594
3,volcano,static,150,323.6573707022569,0.7543402777777778,2.9221793272569445
0,rogueone,static,175,314.9912587891098,0.7955920484010371,2.3142538915298188
1,lions,static,175,89.038312878355,0.6896103896103896,2.6581343307359306
2,redbull,static,175,958.5359158623694,0.6515679442508711,2.654825027874564
3,volcano,static,175,329.4308070767563,0.7411101474414571,3.1512114466608847
0,rogueone,static,200,325.63473882128955,0.7866724361748161,3.419256720034617
1,lions,static,200,86.03131228311689,0.6956709956709957,2.4688763943722947
2,redbull,static,200,1027.1678375648955,0.6149825783972126,3.44867975087108
3,volcano,static,200,370.78513911255976,0.6766623207301173,7.337770528465883
0,rogueone,static,225,329.0049792654562,0.7833981841763943,3.8371747194120194
1,lions,static,225,83.85967279610391,0.696969696969697,2.4686599441558443
2,redbull,static,225,1058.6100491833624,0.5984320557491289,3.0970473702090597
3,volcano,static,225,392.6129955569565,0.6426086956521739,10.469318463043477
0,rogueone,static,250,363.7057487641714,0.7568152315015145,4.819809113803548
1,lions,static,250,84.936739987013,0.683982683982684,2.5264521519480523
2,redbull,static,250,992.7978491903309,0.6319686411149826,3.086376638501742
3,volcano,static,250,375.3758606937799,0.6668116572422792,8.930805273597215
0,rogueone,static,275,381.76115845824324,0.7434011250540892,5.548861742535698
1,lions,static,275,84.28626304848486,0.6818181818181818,2.7604348359307362
2,redbull,static,275,1026.5741639764808,0.6136759581881533,4.224257258275261
3,volcano,static,275,392.0037041389978,0.6400871459694989,8.774347248801742
0,rogueone,static,300,359.9097410428572,0.7584415584415585,4.075816535064935
1,lions,static,300,88.14761271948052,0.6610389610389611,3.1353698047619045
2,redbull,static,300,1028.9192935437907,0.6026143790849673,4.50341657037037
3,volcano,static,300,375.73274017217386,0.6569565217391304,7.820991126086955
0,rogueone,static,325,354.48809313839485,0.7622559652928417,3.8016704642082426
1,lions,static,325,89.22137813419916,0.6532467532467533,3.382396151948052
2,redbull,static,325,1089.9116333998259,0.5770905923344948,4.689581321428571
3,volcano,static,325,344.65434187423585,0.7034934497816594,6.428536609170306
0,rogueone,static,350,351.29469147573667,0.7647313691507799,3.926818828422877
1,lions,static,350,84.8986460034647,0.6691208315288003,3.2396294612386316
2,redbull,static,350,1071.7657036285964,0.581081081081081,4.106833282040104
3,volcano,static,350,370.41167983844133,0.6663747810858144,7.003505077495621
0,rogueone,static,375,338.8675384887349,0.7738301559792028,3.28510999220104
1,lions,static,375,90.70080002077923,0.6411255411255411,4.15451398961039
2,redbull,static,375,1115.6301473601916,0.5461672473867596,6.066763995209059
3,volcano,static,375,383.3352141571995,0.6512549537648613,7.896036528401585
0,rogueone,static,400,323.68249807708963,0.7851883932438285,3.329106223040277
1,lions,static,400,84.96027292164503,0.6645021645021645,3.615413452813853
2,redbull,static,400,1225.862694032244,0.49193899782135075,8.257275277559913
3,volcano,static,400,381.6136734784521,0.6495162708883025,6.755454514951627
