mode,run_id,num_users,user_id,compression_level,fps,size_mean_kb,size_std_kb,total_frames,on_time_frames,avg_delay_ms,delay_reliability,user_satisfied,avg_mse,avg_cqi
fixed-static-50,52,8,4,50,120,120.0,64.3,2400,0,118.436,0.0,0,1000.0,14.0021
fixed-static-50,52,8,5,50,60,45.0,24.1,1200,520,8.76671,0.433333,0,620.825,14.0162
fixed-static-50,52,8,6,50,120,95.0,50.9,2400,1,153.833,0.000416667,0,999.608,14.9183
fixed-static-50,52,8,7,50,90,45.0,24.1,1800,235,9.83906,0.130556,0,884.904,13.9235
fixed-static-70,66,4,0,70,72,95.0,50.9,1440,465,5.71149,0.322917,0,687.173,14.5688
fixed-static-70,66,4,1,70,60,65.0,34.8,1200,512,10.0006,0.42666699999999996,0,592.851,13.9757
fixed-static-70,66,4,2,70,120,45.0,24.1,2400,706,6.1426,0.294167,0,725.447,13.9122
fixed-static-70,66,4,3,70,90,80.0,42.9,1800,515,6.56734,0.286111,0,724.599,14.03
fixed-static-50,51,7,0,50,120,95.0,50.9,2400,8,114.789,0.00333333,0,996.847,14.69
fixed-static-50,51,7,1,50,90,45.0,24.1,1800,277,8.2491,0.153889,0,864.436,13.9611
fixed-static-50,51,7,2,50,60,65.0,34.8,1200,387,9.23992,0.3225,0,705.514,13.7717
fixed-static-50,51,7,3,50,60,120.0,64.3,1200,286,9.81151,0.23833300000000002,0,772.814,14.3008
fixed-static-50,51,7,4,50,90,45.0,24.1,1800,262,9.48889,0.145556,0,871.826,13.981
fixed-static-50,51,7,5,50,72,120.0,64.3,1440,139,34.6244,0.0965278,0,907.942,13.8119
fixed-static-50,51,7,6,50,72,120.0,64.3,1440,188,14.8435,0.130556,0,875.364,14.0556
fixed-static-70,65,3,0,70,72,80.0,42.9,1440,639,5.21522,0.44375,0,572.709,14.5781
fixed-static-70,65,3,1,70,120,65.0,34.8,2400,507,7.93813,0.21125,0,798.229,13.8114
fixed-static-70,65,3,2,70,120,95.0,50.9,2400,109,10.3499,0.0454167,0,955.868,14.0069
ml-dynamic,76,5,0,55,120,65.0,34.8,2400,1018,3.93873,0.42416699999999996,0,606.533,14.8743
ml-dynamic,76,5,1,30,120,45.0,24.1,2400,945,3.09749,0.39375,0,705.882,13.9974
ml-dynamic,76,5,2,25,72,45.0,24.1,1440,873,3.44714,0.60625,0,583.305,13.8816
ml-dynamic,76,5,3,70,60,45.0,24.1,1200,911,4.71276,0.759167,0,290.594,14.3935
ml-dynamic,76,5,4,35,120,65.0,34.8,2400,785,5.33528,0.327083,0,720.212,13.9316
fixed-static-60,59,6,0,60,72,80.0,42.9,1440,296,7.21751,0.205556,0,804.719,14.4871
fixed-static-60,59,6,1,60,90,95.0,50.9,1800,120,17.0616,0.0666667,0,936.211,13.9484
fixed-static-60,59,6,2,60,120,65.0,34.8,2400,100,32.0748,0.0416667,0,960.925,13.9173
fixed-static-60,59,6,3,60,60,80.0,42.9,1200,271,8.9801,0.225833,0,785.489,14.0004
fixed-static-60,59,6,4,60,72,95.0,50.9,1440,222,9.02008,0.154167,0,852.346,14.0484
fixed-static-60,59,6,5,60,72,45.0,24.1,1440,523,8.13454,0.363194,0,669.275,13.9815
fixed-static-40,45,10,0,40,72,95.0,50.9,1440,201,13.6296,0.13958299999999998,0,871.609,14.4341
fixed-static-40,45,10,1,40,72,45.0,24.1,1440,196,19.7553,0.136111,0,886.707,13.6884
fixed-static-40,45,10,2,40,60,95.0,50.9,1200,345,13.1145,0.2875,0,735.788,13.9685
fixed-static-40,45,10,3,40,90,120.0,64.3,1800,0,181.758,0.0,0,1000.0,14.5541
fixed-static-40,45,10,4,40,90,120.0,64.3,1800,0,177.675,0.0,0,1000.0,14.2364
fixed-static-40,45,10,5,40,90,45.0,24.1,1800,1,15.2099,0.000555556,0,999.541,14.0233
fixed-static-40,45,10,6,40,60,65.0,34.8,1200,365,7.61215,0.30416699999999997,0,732.155,14.7427
fixed-static-40,45,10,7,40,90,80.0,42.9,1800,1,15.1853,0.000555556,0,999.499,14.7605
fixed-static-40,45,10,8,40,60,65.0,34.8,1200,309,12.2948,0.2575,0,772.986,14.1041
fixed-static-40,45,10,9,40,90,120.0,64.3,1800,2,173.528,0.00111111,0,998.961,14.7001
fixed-static-60,61,8,0,60,120,95.0,50.9,2400,0,120.333,0.0,0,1000.0,14.5077
fixed-static-60,61,8,1,60,72,45.0,24.1,1440,417,7.61706,0.28958300000000003,0,736.274,14.0387
fixed-static-60,61,8,2,60,60,65.0,34.8,1200,541,7.70144,0.45083300000000004,0,577.476,14.2437
fixed-static-60,61,8,3,60,60,65.0,34.8,1200,440,8.82311,0.36666699999999997,0,656.293,14.0754
fixed-static-60,61,8,4,60,120,120.0,64.3,2400,0,73.6264,0.0,0,1000.0,13.9993
fixed-static-60,61,8,5,60,120,45.0,24.1,2400,8,21.1618,0.00333333,0,996.942,13.9474
fixed-static-60,61,8,6,60,90,45.0,24.1,1800,328,6.81683,0.182222,0,833.921,14.9486
fixed-static-60,61,8,7,60,60,65.0,34.8,1200,479,9.30731,0.399167,0,625.893,14.0116
uncompressed,9,10,0,80,72,80.0,42.9,1440,70,133.902,0.0486111,0,952.894,14.2644
uncompressed,9,10,1,80,72,95.0,50.9,1440,31,41.6115,0.0215278,0,979.056,13.8476
uncompressed,9,10,2,80,72,45.0,24.1,1440,164,95.2715,0.11388899999999999,0,892.089,14.0033
uncompressed,9,10,3,80,72,45.0,24.1,1440,190,103.119,0.131944,0,874.968,14.6959
uncompressed,9,10,4,80,90,45.0,24.1,1800,0,152.476,0.0,0,1000.0,14.2891
uncompressed,9,10,5,80,120,120.0,64.3,2400,0,160.07,0.0,0,1000.0,13.9129
uncompressed,9,10,6,80,120,80.0,42.9,2400,0,101.503,0.0,0,1000.0,14.947
uncompressed,9,10,7,80,90,45.0,24.1,1800,0,124.241,0.0,0,1000.0,14.8857
uncompressed,9,10,8,80,90,95.0,50.9,1800,0,117.07,0.0,0,1000.0,14.1521
uncompressed,9,10,9,80,120,65.0,34.8,2400,1,87.8189,0.000416667,0,999.597,14.9206
uncompressed,7,8,0,80,60,65.0,34.8,1200,178,45.2878,0.148333,0,856.946,14.2061
uncompressed,7,8,1,80,90,95.0,50.9,1800,1,110.47,0.000555556,0,999.457,13.8945
uncompressed,7,8,2,80,120,45.0,24.1,2400,2,186.798,0.000833333,0,999.205,14.0
uncompressed,7,8,3,80,60,120.0,64.3,1200,1,26.4727,0.000833333,0,999.185,14.0399
uncompressed,7,8,4,80,90,120.0,64.3,1800,0,320.827,0.0,0,1000.0,13.9993
uncompressed,7,8,5,80,60,65.0,34.8,1200,120,61.903,0.1,0,903.424,14.0069
uncompressed,7,8,6,80,60,120.0,64.3,1200,41,21.4232,0.0341667,0,966.477,14.9594
uncompressed,7,8,7,80,90,80.0,42.9,1800,0,147.567,0.0,0,1000.0,14.0544
fixed-static-50,54,10,0,50,90,80.0,42.9,1800,83,145.318,0.0461111,0,957.173,14.3194
fixed-static-50,54,10,1,50,90,45.0,24.1,1800,154,147.703,0.0855556,0,925.321,13.9137
fixed-static-50,54,10,2,50,120,80.0,42.9,2400,1,211.964,0.000416667,0,999.611,13.966
fixed-static-50,54,10,3,50,72,80.0,42.9,1440,284,82.6687,0.197222,0,816.335,14.6883
fixed-static-50,54,10,4,50,60,80.0,42.9,1200,444,47.8016,0.37,0,655.666,14.5971
fixed-static-50,54,10,5,50,90,80.0,42.9,1800,19,187.625,0.0105556,0,990.168,14.1058
fixed-static-50,54,10,6,50,60,65.0,34.8,1200,464,27.958,0.386667,0,646.025,14.8086
fixed-static-50,54,10,7,50,60,120.0,64.3,1200,328,65.0486,0.273333,0,739.388,14.931
fixed-static-50,54,10,8,50,72,45.0,24.1,1440,307,61.1608,0.21319400000000002,0,813.215,14.0824
fixed-static-50,54,10,9,50,120,120.0,64.3,2400,2,150.213,0.000833333,0,999.204,14.7804
fixed-static-70,67,5,0,70,90,45.0,24.1,1800,484,5.37457,0.268889,0,749.114,14.8585
fixed-static-70,67,5,1,70,72,65.0,34.8,1440,283,10.7309,0.19652799999999998,0,812.434,13.8726
fixed-static-70,67,5,2,70,120,120.0,64.3,2400,0,91.6155,0.0,0,1000.0,13.7866
fixed-static-70,67,5,3,70,120,95.0,50.9,2400,0,93.2245,0.0,0,1000.0,14.7771
fixed-static-70,67,5,4,70,60,80.0,42.9,1200,365,10.284,0.30416699999999997,0,707.534,13.8401
fixed-static-70,68,6,0,70,120,120.0,64.3,2400,0,81.0366,0.0,0,1000.0,14.9168
fixed-static-70,68,6,1,70,72,95.0,50.9,1440,133,88.2017,0.0923611,0,910.662,13.9985
fixed-static-70,68,6,2,70,120,120.0,64.3,2400,0,93.29,0.0,0,1000.0,13.9687
fixed-static-70,68,6,3,70,120,80.0,42.9,2400,0,114.712,0.0,0,1000.0,14.2836
fixed-static-70,68,6,4,70,90,45.0,24.1,1800,282,11.1957,0.156667,0,853.77,13.8948
fixed-static-70,68,6,5,70,60,45.0,24.1,1200,533,7.07448,0.444167,0,585.896,14.0194
ml-dynamic,74,3,0,65,72,65.0,34.8,1440,954,4.53488,0.6625,0,372.631,14.6387
ml-dynamic,74,3,1,45,72,95.0,50.9,1440,766,7.56698,0.531944,0,504.681,14.0079
ml-dynamic,74,3,2,50,90,95.0,50.9,1800,703,5.81146,0.39055599999999996,0,632.649,14.0041
ml-dynamic,75,4,0,50,72,80.0,42.9,1440,901,4.54759,0.625694,0,417.638,14.7203
ml-dynamic,75,4,1,70,120,65.0,34.8,2400,284,7.08212,0.118333,0,886.884,13.933
ml-dynamic,75,4,2,30,120,95.0,50.9,2400,796,5.60545,0.331667,0,708.068,13.954
ml-dynamic,75,4,3,45,72,65.0,34.8,1440,932,5.37251,0.647222,0,417.693,14.0351
uncompressed,8,9,0,80,120,120.0,64.3,2400,0,93.6307,0.0,0,1000.0,14.9715
uncompressed,8,9,1,80,90,45.0,24.1,1800,1,249.599,0.000555556,0,999.471,13.8615
uncompressed,8,9,2,80,90,65.0,34.8,1800,0,278.45,0.0,0,1000.0,13.9797
uncompressed,8,9,3,80,72,80.0,42.9,1440,122,132.584,0.0847222,0,917.767,14.6647
uncompressed,8,9,4,80,120,45.0,24.1,2400,0,275.054,0.0,0,1000.0,13.8724
uncompressed,8,9,5,80,90,80.0,42.9,1800,0,211.796,0.0,0,1000.0,14.5002
uncompressed,8,9,6,80,60,80.0,42.9,1200,257,66.7362,0.214167,0,791.984,14.1609
uncompressed,8,9,7,80,90,65.0,34.8,1800,0,213.899,0.0,0,1000.0,14.8627
uncompressed,8,9,8,80,72,65.0,34.8,1440,36,163.733,0.025,0,975.895,14.0068
fixed-static-50,53,9,0,50,72,120.0,64.3,1440,92,98.8806,0.0638889,0,939.064,14.9915
fixed-static-50,53,9,1,50,120,120.0,64.3,2400,1,117.499,0.000416667,0,999.603,13.9582
fixed-static-50,53,9,2,50,60,120.0,64.3,1200,118,85.758,0.0983333,0,906.302,13.9778
fixed-static-50,53,9,3,50,72,65.0,34.8,1440,228,26.4331,0.158333,0,854.892,14.7732
fixed-static-50,53,9,4,50,60,45.0,24.1,1200,312,26.9174,0.26,0,771.585,13.8626
fixed-static-50,53,9,5,50,60,80.0,42.9,1200,333,23.4914,0.2775,0,741.748,14.5487
fixed-static-50,53,9,6,50,90,80.0,42.9,1800,21,143.237,0.0116667,0,989.152,14.14
fixed-static-50,53,9,7,50,72,95.0,50.9,1440,170,66.5699,0.118056,0,888.696,14.9061
fixed-static-50,53,9,8,50,60,80.0,42.9,1200,213,27.7204,0.1775,0,834.829,13.9179
fixed-static-60,62,9,0,60,60,45.0,24.1,1200,423,6.90112,0.3525,0,679.459,14.8811
fixed-static-60,62,9,1,60,72,65.0,34.8,1440,155,12.365,0.107639,0,899.008,13.9227
fixed-static-60,62,9,2,60,72,45.0,24.1,1440,208,12.0265,0.144444,0,868.626,13.9009
fixed-static-60,62,9,3,60,120,45.0,24.1,2400,4,95.4265,0.00166667,0,998.477,14.5235
fixed-static-60,62,9,4,60,90,80.0,42.9,1800,20,83.0862,0.0111111,0,989.452,14.0008
fixed-static-60,62,9,5,60,60,80.0,42.9,1200,322,12.8108,0.268333,0,745.473,14.5305
fixed-static-60,62,9,6,60,72,45.0,24.1,1440,268,9.9178,0.186111,0,830.796,14.2151
fixed-static-60,62,9,7,60,60,65.0,34.8,1200,320,10.2138,0.266667,0,750.104,14.7818
fixed-static-60,62,9,8,60,72,120.0,64.3,1440,26,46.1509,0.0180556,0,982.54,13.9967
fixed-static-60,60,7,0,60,72,120.0,64.3,1440,84,69.4521,0.058333300000000005,0,943.689,14.3129
fixed-static-60,60,7,1,60,90,120.0,64.3,1800,0,132.088,0.0,0,1000.0,14.1632
fixed-static-60,60,7,2,60,72,45.0,24.1,1440,206,15.811,0.143056,0,870.213,14.0697
fixed-static-60,60,7,3,60,72,120.0,64.3,1440,98,70.6084,0.0680556,0,934.373,14.2402
fixed-static-60,60,7,4,60,120,120.0,64.3,2400,0,99.2661,0.0,0,1000.0,13.9223
fixed-static-60,60,7,5,60,90,120.0,64.3,1800,0,123.741,0.0,0,1000.0,13.9059
fixed-static-60,60,7,6,60,120,120.0,64.3,2400,1,86.3348,0.000416667,0,999.597,14.0884
ml-dynamic,79,8,0,35,72,45.0,24.1,1440,1024,3.64888,0.7111109999999999,0,437.041,14.3397
ml-dynamic,79,8,1,40,60,45.0,24.1,1200,857,6.71463,0.7141670000000001,0,409.641,13.9603
ml-dynamic,79,8,2,30,90,65.0,34.8,1800,892,4.95321,0.495556,0,590.914,13.959
ml-dynamic,79,8,3,30,120,45.0,24.1,2400,1010,2.77758,0.420833,0,685.868,14.2288
ml-dynamic,79,8,4,15,60,80.0,42.9,1200,964,2.77974,0.803333,0,430.642,14.0022
ml-dynamic,79,8,5,20,90,45.0,24.1,1800,930,2.91291,0.516667,0,687.265,13.926
ml-dynamic,79,8,6,45,72,65.0,34.8,1440,1055,3.25895,0.732639,0,341.19,14.9725
ml-dynamic,79,8,7,40,120,45.0,24.1,2400,976,4.25883,0.406667,0,663.795,14.0902
fixed-static-70,70,8,0,70,120,45.0,24.1,2400,0,219.018,0.0,0,1000.0,14.4855
fixed-static-70,70,8,1,70,90,95.0,50.9,1800,35,40.4271,0.0194444,0,981.22,14.0602
fixed-static-70,70,8,2,70,120,120.0,64.3,2400,0,99.2861,0.0,0,1000.0,13.9985
fixed-static-70,70,8,3,70,120,65.0,34.8,2400,0,187.092,0.0,0,1000.0,14.2825
fixed-static-70,70,8,4,70,72,95.0,50.9,1440,142,32.7144,0.09861110000000001,0,904.565,13.9671
fixed-static-70,70,8,5,70,90,95.0,50.9,1800,15,47.8998,0.00833333,0,991.953,13.9265
fixed-static-70,70,8,6,70,72,80.0,42.9,1440,264,76.9221,0.18333300000000002,0,823.594,14.9849
fixed-static-70,70,8,7,70,120,80.0,42.9,2400,0,127.789,0.0,0,1000.0,14.0725
uncompressed,6,7,0,80,90,45.0,24.1,1800,0,64.7,0.0,0,1000.0,14.5088
uncompressed,6,7,1,80,72,95.0,50.9,1440,13,47.1623,0.00902778,0,991.207,14.156
uncompressed,6,7,2,80,90,65.0,34.8,1800,0,180.154,0.0,0,1000.0,13.8071
uncompressed,6,7,3,80,72,65.0,34.8,1440,18,96.2727,0.0125,0,987.97,14.2664
uncompressed,6,7,4,80,120,120.0,64.3,2400,0,105.359,0.0,0,1000.0,14.0015
uncompressed,6,7,5,80,72,120.0,64.3,1440,0,44.1207,0.0,0,1000.0,13.9788
uncompressed,6,7,6,80,72,120.0,64.3,1440,0,35.7872,0.0,0,1000.0,14.0687
fixed-static-70,69,7,0,70,72,65.0,34.8,1440,277,21.6322,0.192361,0,816.293,14.3386
fixed-static-70,69,7,1,70,90,95.0,50.9,1800,94,18.6,0.0522222,0,949.412,14.2054
fixed-static-70,69,7,2,70,120,120.0,64.3,2400,0,94.6789,0.0,0,1000.0,13.9737
fixed-static-70,69,7,3,70,72,65.0,34.8,1440,359,35.2131,0.24930599999999997,0,762.009,14.2835
fixed-static-70,69,7,4,70,120,65.0,34.8,2400,0,170.136,0.0,0,1000.0,13.7775
fixed-static-70,69,7,5,70,120,95.0,50.9,2400,0,82.6375,0.0,0,1000.0,14.0
fixed-static-70,69,7,6,70,72,95.0,50.9,1440,179,27.386,0.124306,0,879.719,14.0353
ml-dynamic,77,6,0,45,72,45.0,24.1,1440,1011,3.83106,0.7020829999999999,0,399.884,14.4618
ml-dynamic,77,6,1,30,90,95.0,50.9,1800,765,6.14005,0.425,0,626.548,13.9395
ml-dynamic,77,6,2,10,60,95.0,50.9,1200,963,2.77147,0.8025,0,471.679,14.0134
ml-dynamic,77,6,3,40,120,80.0,42.9,2400,895,4.60497,0.372917,0,663.414,14.0784
ml-dynamic,77,6,4,15,72,80.0,42.9,1440,900,4.04483,0.625,0,557.201,13.889
ml-dynamic,77,6,5,5,60,120.0,64.3,1200,959,2.71102,0.7991670000000001,0,551.588,14.0386
ml-dynamic,81,10,0,10,120,65.0,34.8,2400,1069,2.33318,0.445417,0,777.882,14.6424
ml-dynamic,81,10,1,15,60,45.0,24.1,1200,930,2.80647,0.775,0,626.303,13.853
ml-dynamic,81,10,2,15,120,95.0,50.9,2400,917,3.26777,0.382083,0,711.19,14.0006
ml-dynamic,81,10,3,10,72,80.0,42.9,1440,1052,2.39831,0.730556,0,567.652,14.5987
ml-dynamic,81,10,4,10,90,80.0,42.9,1800,1001,2.59383,0.556111,0,669.535,14.1511
ml-dynamic,81,10,5,20,60,120.0,64.3,1200,741,11.577,0.6175,0,473.625,13.8337
ml-dynamic,81,10,6,15,60,45.0,24.1,1200,1047,2.3803,0.8725,0,579.932,14.8087
ml-dynamic,81,10,7,5,72,80.0,42.9,1440,1066,2.32257,0.740278,0,746.594,14.8719
ml-dynamic,81,10,8,5,60,45.0,24.1,1200,1031,2.40143,0.859167,0,1146.48,14.089
ml-dynamic,81,10,9,20,120,45.0,24.1,2400,1068,2.42114,0.445,0,731.003,14.946
fixed-static-60,63,10,0,60,90,45.0,24.1,1800,0,213.317,0.0,0,1000.0,14.3737
fixed-static-60,63,10,1,60,60,95.0,50.9,1200,186,137.887,0.155,0,851.749,13.8803
fixed-static-60,63,10,2,60,60,80.0,42.9,1200,225,103.507,0.1875,0,822.166,13.9454
fixed-static-60,63,10,3,60,90,65.0,34.8,1800,0,272.019,0.0,0,1000.0,14.6303
fixed-static-60,63,10,4,60,90,95.0,50.9,1800,0,168.068,0.0,0,1000.0,14.322
fixed-static-60,63,10,5,60,90,120.0,64.3,1800,0,283.528,0.0,0,1000.0,13.935
fixed-static-60,63,10,6,60,72,95.0,50.9,1440,72,149.894,0.05,0,952.202,14.884
fixed-static-60,63,10,7,60,90,95.0,50.9,1800,0,244.983,0.0,0,1000.0,14.8523
fixed-static-60,63,10,8,60,72,95.0,50.9,1440,54,180.602,0.0375,0,964.158,13.9885
fixed-static-60,63,10,9,60,72,65.0,34.8,1440,132,90.2094,0.0916667,0,914.337,14.9392
ml-dynamic,78,7,0,35,120,80.0,42.9,2400,1043,3.53813,0.434583,0,616.286,14.7843
ml-dynamic,78,7,1,25,72,80.0,42.9,1440,903,5.246,0.6270830000000001,0,483.276,14.2257
ml-dynamic,78,7,2,15,60,80.0,42.9,1200,891,3.44212,0.7425,0,472.561,13.8551
ml-dynamic,78,7,3,30,120,80.0,42.9,2400,931,4.39781,0.387917,0,667.307,14.2675
ml-dynamic,78,7,4,5,72,95.0,50.9,1440,973,2.66863,0.675694,0,697.745,13.9267
ml-dynamic,78,7,5,5,120,120.0,64.3,2400,964,2.81204,0.401667,0,774.488,13.8434
ml-dynamic,78,7,6,30,120,80.0,42.9,2400,941,4.86961,0.392083,0,663.837,14.1393
fixed-static-70,72,10,0,70,72,45.0,24.1,1440,116,102.068,0.0805556,0,925.164,14.3345
fixed-static-70,72,10,1,70,60,45.0,24.1,1200,230,169.304,0.19166699999999998,0,821.272,13.7812
fixed-static-70,72,10,2,70,90,95.0,50.9,1800,0,133.349,0.0,0,1000.0,13.9995
fixed-static-70,72,10,3,70,72,95.0,50.9,1440,18,91.4797,0.0125,0,987.916,14.5551
fixed-static-70,72,10,4,70,60,45.0,24.1,1200,329,94.4577,0.274167,0,744.414,14.4949
fixed-static-70,72,10,5,70,72,120.0,64.3,1440,0,48.1413,0.0,0,1000.0,14.113
fixed-static-70,72,10,6,70,90,120.0,64.3,1800,0,148.203,0.0,0,1000.0,14.9615
fixed-static-70,72,10,7,70,60,80.0,42.9,1200,231,95.26,0.1925,0,815.079,14.854
fixed-static-70,72,10,8,70,90,80.0,42.9,1800,0,187.259,0.0,0,1000.0,14.0736
fixed-static-70,72,10,9,70,90,120.0,64.3,1800,1,139.675,0.000555556,0,999.458,14.964
ml-dynamic,80,9,0,35,120,65.0,34.8,2400,985,3.7658,0.410417,0,648.644,14.9885
ml-dynamic,80,9,1,15,120,95.0,50.9,2400,855,4.49159,0.35625,0,731.33,13.9109
ml-dynamic,80,9,2,15,72,65.0,34.8,1440,937,3.03233,0.650694,0,582.467,13.9609
ml-dynamic,80,9,3,10,60,95.0,50.9,1200,1020,2.6854,0.85,0,441.618,14.7774
ml-dynamic,80,9,4,10,90,80.0,42.9,1800,937,3.03191,0.520556,0,690.775,13.8684
ml-dynamic,80,9,5,40,120,95.0,50.9,2400,610,5.66967,0.254167,0,766.578,14.2902
ml-dynamic,80,9,6,20,60,65.0,34.8,1200,986,2.85237,0.821667,0,403.216,14.2374
ml-dynamic,80,9,7,30,90,65.0,34.8,1800,1008,3.6068,0.56,0,538.048,14.8501
ml-dynamic,80,9,8,55,90,65.0,34.8,1800,650,6.4447,0.361111,0,665.059,13.9681
fixed-static-70,71,9,0,70,60,80.0,42.9,1200,151,79.102,0.125833,0,878.844,14.9435
fixed-static-70,71,9,1,70,90,65.0,34.8,1800,1,270.471,0.000555556,0,999.469,13.931
fixed-static-70,71,9,2,70,60,120.0,64.3,1200,24,50.3847,0.02,0,980.475,13.9792
fixed-static-70,71,9,3,70,120,80.0,42.9,2400,0,206.127,0.0,0,1000.0,14.5329
fixed-static-70,71,9,4,70,90,95.0,50.9,1800,0,149.815,0.0,0,1000.0,13.8753
fixed-static-70,71,9,5,70,72,80.0,42.9,1440,89,139.984,0.061805599999999995,0,940.694,14.6705
fixed-static-70,71,9,6,70,120,80.0,42.9,2400,1,188.105,0.000416667,0,999.598,14.1778
fixed-static-70,71,9,7,70,60,95.0,50.9,1200,118,96.3031,0.0983333,0,904.857,14.8414
fixed-static-70,71,9,8,70,60,80.0,42.9,1200,71,136.797,0.059166699999999996,0,943.297,13.9793
