mode,run_id,num_users,user_id,compression_level,fps,size_mean_kb,size_std_kb,total_frames,on_time_frames,avg_delay_ms,delay_reliability,user_satisfied,avg_mse,avg_cqi
random,17,10,0,40,72,95.0,50.9,1440,397,9.5847,0.275694,0,746.3587,14.2367
random,17,10,1,15,60,120.0,64.3,1200,488,11.6377,0.406667,0,670.0514,13.939
random,17,10,2,75,120,80.0,42.9,2400,1,120.2727,0.000417,0,999.5963,14.0022
random,17,10,3,5,60,65.0,34.8,1200,1006,3.2631,0.838333,0,838.175,14.556
random,17,10,4,25,72,120.0,64.3,1440,473,7.3614,0.328472,0,708.4778,14.3802
random,17,10,5,50,90,80.0,42.9,1800,79,17.8047,0.043889,0,958.9548,14.0084
random,17,10,6,5,60,65.0,34.8,1200,986,3.3193,0.821667,0,841.8197,14.7744
random,17,10,7,5,60,120.0,64.3,1200,989,3.355,0.8241670000000001,0,535.8712,14.9398
random,17,10,8,80,120,45.0,24.1,2400,0,120.7258,0.0,0,1000.0,14.1545
random,17,10,9,65,120,45.0,24.1,2400,22,9.2102,0.009167,0,991.5433,14.7218
random,15,9,0,10,60,45.0,24.1,1200,731,24.8066,0.609167,0,821.6112,14.8322
random,15,9,1,60,90,65.0,34.8,1800,173,102.4347,0.096111,0,909.7525,13.958
random,15,9,2,5,60,120.0,64.3,1200,611,33.8432,0.509167,0,706.2422,13.9787
random,15,9,3,40,72,120.0,64.3,1440,387,48.9039,0.26875,0,748.2461,14.8724
random,15,9,4,55,90,80.0,42.9,1800,156,100.6355,0.08666700000000001,0,918.4653,13.9435
random,15,9,5,80,120,95.0,50.9,2400,0,133.3945,0.0,0,1000.0,14.2715
random,15,9,6,50,90,95.0,50.9,1800,196,114.1373,0.108889,0,897.2101,14.2334
random,15,9,7,70,120,45.0,24.1,2400,0,186.0059,0.0,0,1000.0,14.637
random,15,9,8,65,120,120.0,64.3,2400,0,122.3974,0.0,0,1000.0,14.0038
random,8,5,0,80,120,80.0,42.9,2400,0,99.2705,0.0,0,1000.0,14.9675
random,8,5,1,45,90,45.0,24.1,1800,257,8.3498,0.142778,0,877.1162,13.5564
random,8,5,2,60,90,120.0,64.3,1800,88,73.901,0.048888999999999995,0,952.82,13.9601
random,8,5,3,40,72,80.0,42.9,1440,458,5.7366,0.318056,0,712.2324,14.661
random,8,5,4,80,120,65.0,34.8,2400,0,102.3299,0.0,0,1000.0,13.9306
ml,36,10,0,10,60,80.0,42.9,1200,1015,2.493,0.845833,0,499.8233,14.269
ml,36,10,1,5,72,65.0,34.8,1440,995,2.5185,0.690972,0,867.162,13.8997
ml,36,10,2,15,120,65.0,34.8,2400,947,2.8264,0.394583,0,746.6966,13.9571
ml,36,10,3,10,120,95.0,50.9,2400,1054,2.4829,0.439167,0,711.2255,14.5115
ml,36,10,4,10,90,80.0,42.9,1800,989,2.6315,0.549444,0,673.6585,14.1672
ml,36,10,5,10,60,65.0,34.8,1200,946,2.7078,0.788333,0,606.9199,14.1488
ml,36,10,6,20,90,45.0,24.1,1800,1061,2.3969,0.589444,0,643.7127,14.8713
ml,36,10,7,10,120,95.0,50.9,2400,1056,2.4588,0.44,0,710.8581,14.8088
ml,36,10,8,5,60,80.0,42.9,1200,986,2.5485,0.821667,0,722.4039,14.0536
ml,36,10,9,10,120,95.0,50.9,2400,1068,2.43,0.445,0,707.6347,14.9002
ml,30,7,0,5,120,95.0,50.9,2400,1064,2.2969,0.44333300000000003,0,802.8526,14.6955
ml,30,7,1,10,120,65.0,34.8,2400,993,2.556,0.41375,0,793.6938,14.0299
ml,30,7,2,15,60,45.0,24.1,1200,958,2.6583,0.798333,0,615.5869,13.9865
ml,30,7,3,10,120,95.0,50.9,2400,1025,2.5266,0.427083,0,719.7787,14.2354
ml,30,7,4,5,90,120.0,64.3,1800,953,2.6865,0.529444,0,702.8244,13.9575
ml,30,7,5,5,72,120.0,64.3,1440,915,2.8173,0.635417,0,642.1037,13.595
ml,30,7,6,5,60,95.0,50.9,1200,1046,2.3542,0.8716670000000001,0,612.867,14.0322
ml,35,10,0,5,60,95.0,50.9,1200,1026,2.4568,0.855,0,621.2626,14.2817
ml,35,10,1,10,72,95.0,50.9,1440,900,3.2783,0.625,0,588.5651,13.7019
ml,35,10,2,5,90,95.0,50.9,1800,998,2.5641,0.554444,0,752.1117,13.9331
ml,35,10,3,10,90,45.0,24.1,1800,1059,2.3505,0.588333,0,837.5336,14.6652
ml,35,10,4,5,120,120.0,64.3,2400,1015,2.5214,0.422917,0,762.7274,14.0879
ml,35,10,5,15,72,120.0,64.3,1440,844,6.4713,0.586111,0,527.7081,14.0477
ml,35,10,6,10,90,80.0,42.9,1800,1069,2.3788,0.593889,0,648.0423,14.9424
ml,35,10,7,5,120,120.0,64.3,2400,1063,2.3676,0.442917,0,751.3225,14.7827
ml,35,10,8,10,120,80.0,42.9,2400,1022,2.5513,0.425833,0,747.5085,14.0596
ml,35,10,9,30,72,80.0,42.9,1440,1057,3.0503,0.734028,0,370.5296,14.912
