frame,components,mse,size_bytes,error_at_k80,error_ratio
3,40,964.42345519721,6436,903.3712832259092,2.697785438491063
3,35,995.1836883993124,5651,903.3712832259092,2.697785438491063
3,30,1064.407976898207,4865,903.3712832259092,2.697785438491063
3,25,1221.4990424590833,4080,903.3712832259092,2.697785438491063
3,20,1528.9724658163482,3294,903.3712832259092,2.697785438491063
3,15,2053.9017358077194,2509,903.3712832259092,2.697785438491063
3,10,2273.3397294067086,1724,903.3712832259092,2.697785438491063
3,5,2437.101893437844,938,903.3712832259092,2.697785438491063
3,1,4868.10541236509,310,903.3712832259092,2.697785438491063
4,80,799.5569401548489,12720,799.5569401548489,3.052767880087351
4,75,800.400118395765,11935,799.5569401548489,3.052767880087351
4,70,802.770318318202,11149,799.5569401548489,3.052767880087351
4,65,804.0575123277615,10364,799.5569401548489,3.052767880087351
4,60,814.7217941853454,9578,799.5569401548489,3.052767880087351
4,55,826.302292286983,8793,799.5569401548489,3.052767880087351
4,50,844.0085268302842,8007,799.5569401548489,3.052767880087351
4,45,854.7683161661938,7222,799.5569401548489,3.052767880087351
4,40,875.3916353571175,6436,799.5569401548489,3.052767880087351
4,35,914.5551041261798,5651,799.5569401548489,3.052767880087351
4,30,994.6157318326942,4865,799.5569401548489,3.052767880087351
4,25,1173.2259698514727,4080,799.5569401548489,3.052767880087351
4,20,1494.8674253278384,3294,799.5569401548489,3.052767880087351
4,15,2043.0964085941202,2509,799.5569401548489,3.052767880087351
4,10,2276.6478334573444,1724,799.5569401548489,3.052767880087351
4,5,2440.861745205647,938,799.5569401548489,3.052767880087351
4,1,4908.241377940761,310,799.5569401548489,3.052767880087351
5,80,691.3643319593856,12720,691.3643319593856,3.536298267953086
5,75,692.6904864206116,11935,691.3643319593856,3.536298267953086
5,70,695.0159541269328,11149,691.3643319593856,3.536298267953086
5,65,696.4751524126173,10364,691.3643319593856,3.536298267953086
5,60,709.1738632244644,9578,691.3643319593856,3.536298267953086
5,55,722.7024443808731,8793,691.3643319593856,3.536298267953086
5,50,748.6786113785372,8007,691.3643319593856,3.536298267953086
5,45,760.243171033693,7222,691.3643319593856,3.536298267953086
5,40,785.3844163497724,6436,691.3643319593856,3.536298267953086
5,35,833.1852174581755,5651,691.3643319593856,3.536298267953086
5,30,924.6531258415156,4865,691.3643319593856,3.536298267953086
5,25,1125.8377268952115,4080,691.3643319593856,3.536298267953086
5,20,1462.5447347139252,3294,691.3643319593856,3.536298267953086
5,15,2033.4508264381932,2509,691.3643319593856,3.536298267953086
5,10,2280.8564375264523,1724,691.3643319593856,3.536298267953086
5,5,2444.8704896325175,938,691.3643319593856,3.536298267953086
5,1,4951.85928830001,310,691.3643319593856,3.536298267953086
6,80,595.7707471135429,12720,595.7707471135429,4.098617627299448
6,75,597.8831579378744,11935,595.7707471135429,4.098617627299448
6,70,600.362884262846,11149,595.7707471135429,4.098617627299448
6,65,602.1219524695301,10364,595.7707471135429,4.098617627299448
6,60,617.0111589496215,9578,595.7707471135429,4.098617627299448
6,55,632.4862371983747,8793,595.7707471135429,4.098617627299448
6,50,664.7068844245371,8007,595.7707471135429,4.098617627299448
6,45,677.0893795798676,7222,595.7707471135429,4.098617627299448
6,40,707.0257433809911,6436,595.7707471135429,4.098617627299448
6,35,761.9375721719684,5651,595.7707471135429,4.098617627299448
6,30,863.1746074239343,4865,595.7707471135429,4.098617627299448
6,25,1083.40970169514,4080,595.7707471135429,4.098617627299448
6,20,1431.6619819335174,3294,595.7707471135429,4.098617627299448
6,15,2020.28574778823,2509,595.7707471135429,4.098617627299448
6,10,2278.7216010446878,1724,595.7707471135429,4.098617627299448
6,5,2441.836485948929,938,595.7707471135429,4.098617627299448
6,1,4983.112751109254,310,595.7707471135429,4.098617627299448
7,80,498.0101411686238,12720,498.0101411686238,4.879749887979912
7,75,500.9399336307565,11935,498.0101411686238,4.879749887979912
7,70,503.6204429667072,11149,498.0101411686238,4.879749887979912
7,65,505.7453822902818,10364,498.0101411686238,4.879749887979912
7,60,522.6170680943492,9578,498.0101411686238,4.879749887979912
7,55,539.6990650902661,8793,498.0101411686238,4.879749887979912
7,50,578.8531155512019,8007,498.0101411686238,4.879749887979912
7,45,592.7544839352228,7222,498.0101411686238,4.879749887979912
7,40,626.9372580711923,6436,498.0101411686238,4.879749887979912
7,35,688.4329923107432,5651,498.0101411686238,4.879749887979912
7,30,798.1507491700156,4865,498.0101411686238,4.879749887979912
7,25,1033.5053937133869,4080,498.0101411686238,4.879749887979912
7,20,1395.312164950181,3294,498.0101411686238,4.879749887979912
7,15,2000.245449624174,2509,498.0101411686238,4.879749887979912
7,10,2266.992289962252,1724,498.0101411686238,4.879749887979912
7,5,2430.164930580452,938,498.0101411686238,4.879749887979912
7,1,5012.15929434318,310,498.0101411686238,4.879749887979912
9,80,405.1920177244018,12720,405.1920177244018,5.974624607652211
9,75,408.6716294843269,11935,405.1920177244018,5.974624607652211
9,70,411.3570008197459,11149,405.1920177244018,5.974624607652211
9,65,414.07837744593854,10364,405.1920177244018,5.974624607652211
9,60,432.64916346453845,9578,405.1920177244018,5.974624607652211
9,55,449.6281856967247,8793,405.1920177244018,5.974624607652211
9,50,495.8553525348088,8007,405.1920177244018,5.974624607652211
9,45,510.9995386803364,7222,405.1920177244018,5.974624607652211
9,40,549.6293051479471,6436,405.1920177244018,5.974624607652211
9,35,618.1693469479396,5651,405.1920177244018,5.974624607652211
9,30,734.185132536784,4865,405.1920177244018,5.974624607652211
9,25,983.7469024189197,4080,405.1920177244018,5.974624607652211
9,20,1362.747869185243,3294,405.1920177244018,5.974624607652211
9,15,1983.502315779624,2509,405.1920177244018,5.974624607652211
9,10,2258.453173421988,1724,405.1920177244018,5.974624607652211
9,5,2420.870199920462,938,405.1920177244018,5.974624607652211
9,1,5053.688672093128,310,405.1920177244018,5.974624607652211
10,80,378.79753896381897,12720,378.79753896381897,6.3653267352629594
10,75,382.1695045460921,11935,378.79753896381897,6.3653267352629594
10,70,384.70870476394487,11149,378.79753896381897,6.3653267352629594
10,65,387.55824720646865,10364,378.79753896381897,6.3653267352629594
10,60,405.69382680736425,9578,378.79753896381897,6.3653267352629594
10,55,421.29128516919906,8793,378.79753896381897,6.3653267352629594
10,50,468.8697336019325,8007,378.79753896381897,6.3653267352629594
10,45,484.5904413694068,7222,378.79753896381897,6.3653267352629594
10,40,524.0208724867063,6436,378.79753896381897,6.3653267352629594
10,35,596.1413060315988,5651,378.79753896381897,6.3653267352629594
10,30,714.2400293332978,4865,378.79753896381897,6.3653267352629594
10,25,966.5214734371012,4080,378.79753896381897,6.3653267352629594
10,20,1350.8567223234154,3294,378.79753896381897,6.3653267352629594
10,15,1974.2337563197466,2509,378.79753896381897,6.3653267352629594
10,10,2252.316084436962,1724,378.79753896381897,6.3653267352629594
10,5,2411.1701020182095,938,378.79753896381897,6.3653267352629594
10,1,5070.108448973297,310,378.79753896381897,6.3653267352629594
11,80,326.42608466195054,12720,326.42608466195054,7.359864437110738
11,75,329.69447617820737,11935,326.42608466195054,7.359864437110738
11,70,332.41677608229986,11149,326.42608466195054,7.359864437110738
11,65,335.72232789667106,10364,326.42608466195054,7.359864437110738
11,60,354.4944009702627,9578,326.42608466195054,7.359864437110738
11,55,368.725145256862,8793,326.42608466195054,7.359864437110738
11,50,419.93888270472814,8007,326.42608466195054,7.359864437110738
11,45,436.5206943622736,7222,326.42608466195054,7.359864437110738
11,40,478.5670196966761,6436,326.42608466195054,7.359864437110738
11,35,556.0543124336533,5651,326.42608466195054,7.359864437110738
11,30,676.7704559967168,4865,326.42608466195054,7.359864437110738
11,25,934.5798735243028,4080,326.42608466195054,7.359864437110738
11,20,1329.1489049520544,3294,326.42608466195054,7.359864437110738
11,15,1962.8609654613595,2509,326.42608466195054,7.359864437110738
11,10,2246.451970942302,1724,326.42608466195054,7.359864437110738
11,5,2402.4517318487888,938,326.42608466195054,7.359864437110738
11,1,5098.981303412559,310,326.42608466195054,7.359864437110738
13,80,279.3813045571276,12720,279.3813045571276,8.495223643965197
13,75,282.5637398885244,11935,279.3813045571276,8.495223643965197
13,70,285.6410600701763,11149,279.3813045571276,8.495223643965197
13,65,290.3889770642401,10364,279.3813045571276,8.495223643965197
13,60,309.6274698394043,9578,279.3813045571276,8.495223643965197
13,55,319.3258172167325,8793,279.3813045571276,8.495223643965197
13,50,371.21838986388804,8007,279.3813045571276,8.495223643965197
13,45,388.04962674137107,7222,279.3813045571276,8.495223643965197
13,40,430.5834416025103,6436,279.3813045571276,8.495223643965197
13,35,511.74452271583704,5651,279.3813045571276,8.495223643965197
13,30,629.5358989227705,4865,279.3813045571276,8.495223643965197
13,25,889.3430688037942,4080,279.3813045571276,8.495223643965197
13,20,1289.1178173148962,3294,279.3813045571276,8.495223643965197
13,15,1936.9429256222497,2509,279.3813045571276,8.495223643965197
13,10,2229.0119853466167,1724,279.3813045571276,8.495223643965197
13,5,2373.406664155552,938,279.3813045571276,8.495223643965197
13,1,5130.059106665652,310,279.3813045571276,8.495223643965197
15,80,382.31065794627676,12720,382.31065794627676,6.173429228557191
15,75,385.7578014161914,11935,382.31065794627676,6.173429228557191
15,70,388.19433251907475,11149,382.31065794627676,6.173429228557191
15,65,392.4399695578336,10364,382.31065794627676,6.173429228557191
15,60,408.4290103075128,9578,382.31065794627676,6.173429228557191
15,55,412.738369469732,8793,382.31065794627676,6.173429228557191
15,50,460.46050146121473,8007,382.31065794627676,6.173429228557191
15,45,474.0822274539385,7222,382.31065794627676,6.173429228557191
15,40,506.6784280163004,6436,382.31065794627676,6.173429228557191
15,35,578.3291844367102,5651,382.31065794627676,6.173429228557191
15,30,682.2860122099404,4865,382.31065794627676,6.173429228557191
15,25,925.6901971885794,4080,382.31065794627676,6.173429228557191
15,20,1302.3425494944318,3294,382.31065794627676,6.173429228557191
15,15,1939.1469937617135,2509,382.31065794627676,6.173429228557191
15,10,2228.412330106576,1724,382.31065794627676,6.173429228557191
15,5,2360.1677901544754,938,382.31065794627676,6.173429228557191
15,1,5138.926025941885,310,382.31065794627676,6.173429228557191
16,80,446.67330722923214,12720,446.67330722923214,5.29974017484536
16,75,451.02485687561887,11935,446.67330722923214,5.29974017484536
16,70,453.1752299123439,11149,446.67330722923214,5.29974017484536
16,65,457.6008244029235,10364,446.67330722923214,5.29974017484536
16,60,470.9251917919954,9578,446.67330722923214,5.29974017484536
16,55,473.65861071016815,8793,446.67330722923214,5.29974017484536
16,50,519.3947813222647,8007,446.67330722923214,5.29974017484536
16,45,531.4802592490014,7222,446.67330722923214,5.29974017484536
16,40,557.2316104676639,6436,446.67330722923214,5.29974017484536
16,35,624.867132487076,5651,446.67330722923214,5.29974017484536
16,30,720.216493495736,4865,446.67330722923214,5.29974017484536
16,25,949.7187976475134,4080,446.67330722923214,5.29974017484536
16,20,1320.0433250416831,3294,446.67330722923214,5.29974017484536
16,15,1944.9911099426372,2509,446.67330722923214,5.29974017484536
16,10,2236.7429433601365,1724,446.67330722923214,5.29974017484536
16,5,2367.252471353806,938,446.67330722923214,5.29974017484536
16,1,5142.678790501077,310,446.67330722923214,5.29974017484536
18,80,578.5694212979884,12720,578.5694212979884,4.099772055334623
18,75,584.2277247498075,11935,578.5694212979884,4.099772055334623
18,70,586.5937233765741,11149,578.5694212979884,4.099772055334623
18,65,592.26355788324,10364,578.5694212979884,4.099772055334623
18,60,601.560435688934,9578,578.5694212979884,4.099772055334623
18,55,604.018746954245,8793,578.5694212979884,4.099772055334623
18,50,635.9574051361108,8007,578.5694212979884,4.099772055334623
18,45,647.2844136001439,7222,578.5694212979884,4.099772055334623
18,40,666.5868029946606,6436,578.5694212979884,4.099772055334623
18,35,715.0828478320426,5651,578.5694212979884,4.099772055334623
18,30,783.8773665834058,4865,578.5694212979884,4.099772055334623
18,25,984.479503442404,4080,578.5694212979884,4.099772055334623
18,20,1333.0369159064908,3294,578.5694212979884,4.099772055334623
18,15,1945.293309697448,2509,578.5694212979884,4.099772055334623
18,10,2238.188596974228,1724,578.5694212979884,4.099772055334623
18,5,2372.002745508617,938,578.5694212979884,4.099772055334623
18,1,5119.975567035151,310,578.5694212979884,4.099772055334623
19,80,700.0273114489461,12720,700.0273114489461,3.4037678183623377
19,75,707.9457124729577,11935,700.0273114489461,3.4037678183623377
19,70,709.3689871605843,11149,700.0273114489461,3.4037678183623377
19,65,714.4379219781812,10364,700.0273114489461,3.4037678183623377
19,60,721.8496835466805,9578,700.0273114489461,3.4037678183623377
19,55,725.4306661401928,8793,700.0273114489461,3.4037678183623377
19,50,748.26529241524,8007,700.0273114489461,3.4037678183623377
19,45,757.709100967317,7222,700.0273114489461,3.4037678183623377
19,40,774.9033281998162,6436,700.0273114489461,3.4037678183623377
19,35,810.216802611478,5651,700.0273114489461,3.4037678183623377
19,30,863.8508128089657,4865,700.0273114489461,3.4037678183623377
19,25,1045.155616220654,4080,700.0273114489461,3.4037678183623377
19,20,1369.5689704857607,3294,700.0273114489461,3.4037678183623377
19,15,1957.3567295247226,2509,700.0273114489461,3.4037678183623377
19,10,2244.713105252034,1724,700.0273114489461,3.4037678183623377
19,5,2382.7304346846317,938,700.0273114489461,3.4037678183623377
19,1,5100.459406339193,310,700.0273114489461,3.4037678183623377
20,80,798.0506515963845,12720,798.0506515963845,3.009964050775782
20,75,807.81378679264,11935,798.0506515963845,3.009964050775782
20,70,808.3755374125334,11149,798.0506515963845,3.009964050775782
20,65,813.7281567234002,10364,798.0506515963845,3.009964050775782
20,60,819.6842315907635,9578,798.0506515963845,3.009964050775782
20,55,823.9145471603272,8793,798.0506515963845,3.009964050775782
20,50,839.4682565413952,8007,798.0506515963845,3.009964050775782
20,45,846.3930189087728,7222,798.0506515963845,3.009964050775782
20,40,860.081888888838,6436,798.0506515963845,3.009964050775782
20,35,885.8503725783951,5651,798.0506515963845,3.009964050775782
20,30,930.7026630656558,4865,798.0506515963845,3.009964050775782
20,25,1094.3753882298847,4080,798.0506515963845,3.009964050775782
20,20,1408.229600419631,3294,798.0506515963845,3.009964050775782
20,15,1972.5581261455475,2509,798.0506515963845,3.009964050775782
20,10,2254.3351505585247,1724,798.0506515963845,3.009964050775782
20,5,2402.1037720033055,938,798.0506515963845,3.009964050775782
20,1,5080.362463042736,310,798.0506515963845,3.009964050775782
21,80,864.4303379339258,12720,864.4303379339258,2.7945617476265534
21,75,875.0632107323756,11935,864.4303379339258,2.7945617476265534
21,70,876.2178045855535,11149,864.4303379339258,2.7945617476265534
21,65,881.5595979906802,10364,864.4303379339258,2.7945617476265534
21,60,887.3837333242267,9578,864.4303379339258,2.7945617476265534
21,55,891.0681898520451,8793,864.4303379339258,2.7945617476265534
21,50,901.1581288567733,8007,864.4303379339258,2.7945617476265534
21,45,905.6075635545523,7222,864.4303379339258,2.7945617476265534
21,40,916.5428391317536,6436,864.4303379339258,2.7945617476265534
21,35,938.3315830179479,5651,864.4303379339258,2.7945617476265534
21,30,976.9624020844278,4865,864.4303379339258,2.7945617476265534
21,25,1124.5982267006812,4080,864.4303379339258,2.7945617476265534
21,20,1440.6606597421307,3294,864.4303379339258,2.7945617476265534
21,15,1984.4748190722014,2509,864.4303379339258,2.7945617476265534
21,10,2259.9581183057026,1724,864.4303379339258,2.7945617476265534
21,5,2415.703955878044,938,864.4303379339258,2.7945617476265534
21,1,5059.654682004077,310,864.4303379339258,2.7945617476265534
22,80,926.9438602564568,12720,926.9438602564568,2.6199338416385682
22,75,937.082810523607,11935,926.9438602564568,2.6199338416385682
22,70,939.7421308094347,11149,926.9438602564568,2.6199338416385682
22,65,945.908547854663,10364,926.9438602564568,2.6199338416385682
22,60,951.6904032227877,9578,926.9438602564568,2.6199338416385682
22,55,955.4491129138881,8793,926.9438602564568,2.6199338416385682
22,50,961.7782517364515,8007,926.9438602564568,2.6199338416385682
22,45,964.3266074257468,7222,926.9438602564568,2.6199338416385682
22,40,975.1630416457477,6436,926.9438602564568,2.6199338416385682
22,35,994.1766004437159,5651,926.9438602564568,2.6199338416385682
22,30,1020.7484199259684,4865,926.9438602564568,2.6199338416385682
22,25,1150.422305421874,4080,926.9438602564568,2.6199338416385682
22,20,1466.7153284924739,3294,926.9438602564568,2.6199338416385682
22,15,1998.832240085555,2509,926.9438602564568,2.6199338416385682
22,10,2260.372593400018,1724,926.9438602564568,2.6199338416385682
22,5,2428.531588784983,938,926.9438602564568,2.6199338416385682
22,1,5024.138923372003,310,926.9438602564568,2.6199338416385682
23,80,975.2927247369497,12720,975.2927247369497,2.4874538578498835
23,75,984.8171815564136,11935,975.2927247369497,2.4874538578498835
23,70,990.4166971407531,11149,975.2927247369497,2.4874538578498835
23,65,995.7041444258901,10364,975.2927247369497,2.4874538578498835
23,60,1001.4804860488753,9578,975.2927247369497,2.4874538578498835
23,55,1007.757825906525,8793,975.2927247369497,2.4874538578498835
23,50,1011.2706089464542,8007,975.2927247369497,2.4874538578498835
23,45,1013.493320358981,7222,975.2927247369497,2.4874538578498835
23,40,1025.5823572699587,6436,975.2927247369497,2.4874538578498835
23,35,1041.2776156041225,5651,975.2927247369497,2.4874538578498835
23,30,1055.19668489853,4865,975.2927247369497,2.4874538578498835
23,25,1169.0722040724315,4080,975.2927247369497,2.4874538578498835
23,20,1482.0282950105404,3294,975.2927247369497,2.4874538578498835
23,15,2004.924752603429,2509,975.2927247369497,2.4874538578498835
23,10,2251.203478280628,1724,975.2927247369497,2.4874538578498835
23,5,2425.99565067985,938,975.2927247369497,2.4874538578498835
23,1,4968.75108414443,310,975.2927247369497,2.4874538578498835
24,80,995.6691264184619,12720,995.6691264184619,2.4448837900407816
24,75,1005.5184678742456,11935,995.6691264184619,2.4448837900407816
24,70,1016.1887518438067,11149,995.6691264184619,2.4448837900407816
24,65,1021.8926061747644,10364,995.6691264184619,2.4448837900407816
24,60,1026.0715772786318,9578,995.6691264184619,2.4448837900407816
24,55,1034.6214298635,8793,995.6691264184619,2.4448837900407816
24,50,1039.2748754018792,8007,995.6691264184619,2.4448837900407816
24,45,1042.200384522851,7222,995.6691264184619,2.4448837900407816
24,40,1057.8562404768002,6436,995.6691264184619,2.4448837900407816
24,35,1071.3213143089863,5651,995.6691264184619,2.4448837900407816
24,30,1081.01018096382,4865,995.6691264184619,2.4448837900407816
24,25,1189.0769200594784,4080,995.6691264184619,2.4448837900407816
24,20,1498.8927067343207,3294,995.6691264184619,2.4448837900407816
24,15,2014.3242233023175,2509,995.6691264184619,2.4448837900407816
24,10,2247.379916046865,1724,995.6691264184619,2.4448837900407816
24,5,2434.2953074245634,938,995.6691264184619,2.4448837900407816
24,1,4895.273185095168,310,995.6691264184619,2.4448837900407816
25,80,953.7743819646896,12720,953.7743819646896,2.5579511649973106
25,75,964.9219325431429,11935,953.7743819646896,2.5579511649973106
25,70,982.7160102461603,11149,953.7743819646896,2.5579511649973106
25,65,992.2387256271758,10364,953.7743819646896,2.5579511649973106
25,60,994.9835595593652,9578,953.7743819646896,2.5579511649973106
25,55,1006.2036051836243,8793,953.7743819646896,2.5579511649973106
25,50,1027.2162345848335,8007,953.7743819646896,2.5579511649973106
25,45,1031.7091389465065,7222,953.7743819646896,2.5579511649973106
25,40,1055.68084549375,6436,953.7743819646896,2.5579511649973106
25,35,1070.6506409647907,5651,953.7743819646896,2.5579511649973106
25,30,1083.7610743325865,4865,953.7743819646896,2.5579511649973106
25,25,1192.8968675657782,4080,953.7743819646896,2.5579511649973106
25,20,1506.609801781885,3294,953.7743819646896,2.5579511649973106
25,15,2014.4028692341424,2509,953.7743819646896,2.5579511649973106
25,10,2234.872182349438,1724,953.7743819646896,2.5579511649973106
25,5,2439.7082914911675,938,953.7743819646896,2.5579511649973106
25,1,4802.37028224542,310,953.7743819646896,2.5579511649973106
27,80,921.0242088573272,12720,921.0242088573272,2.64481727965842
27,75,928.1847239478543,11935,921.0242088573272,2.64481727965842
27,70,958.4440272005029,11149,921.0242088573272,2.64481727965842
27,65,972.1784415921195,10364,921.0242088573272,2.64481727965842
27,60,983.4442155196131,9578,921.0242088573272,2.64481727965842
27,55,1005.9831024771871,8793,921.0242088573272,2.64481727965842
27,50,1089.0918297407718,8007,921.0242088573272,2.64481727965842
27,45,1110.4110226680139,7222,921.0242088573272,2.64481727965842
27,40,1150.1802127467056,6436,921.0242088573272,2.64481727965842
27,35,1172.6847212231435,5651,921.0242088573272,2.64481727965842
27,30,1209.8458396162557,4865,921.0242088573272,2.64481727965842
27,25,1316.9656147185585,4080,921.0242088573272,2.64481727965842
27,20,1596.679047874535,3294,921.0242088573272,2.64481727965842
27,15,2015.2103822808774,2509,921.0242088573272,2.64481727965842
27,10,2204.571361819518,1724,921.0242088573272,2.64481727965842
27,5,2435.9407425695845,938,921.0242088573272,2.64481727965842
27,1,4555.291582811996,310,921.0242088573272,2.64481727965842
28,80,917.4248340363882,12720,917.4248340363882,2.6620664582283196
28,75,923.342264938428,11935,917.4248340363882,2.6620664582283196
28,70,957.110115701483,11149,917.4248340363882,2.6620664582283196
28,65,972.4224667506771,10364,917.4248340363882,2.6620664582283196
28,60,992.4978259261975,9578,917.4248340363882,2.6620664582283196
28,55,1018.6295564082108,8793,917.4248340363882,2.6620664582283196
28,50,1139.7836041697913,8007,917.4248340363882,2.6620664582283196
28,45,1169.624107355095,7222,917.4248340363882,2.6620664582283196
28,40,1222.3497155199254,6436,917.4248340363882,2.6620664582283196
28,35,1259.8914232991074,5651,917.4248340363882,2.6620664582283196
28,30,1311.8474903727763,4865,917.4248340363882,2.6620664582283196
28,25,1411.335761756048,4080,917.4248340363882,2.6620664582283196
28,20,1660.8166703339816,3294,917.4248340363882,2.6620664582283196
28,15,2026.8030990356372,2509,917.4248340363882,2.6620664582283196
28,10,2197.734472853346,1724,917.4248340363882,2.6620664582283196
28,5,2442.245878633952,938,917.4248340363882,2.6620664582283196
28,1,4393.051628975992,310,917.4248340363882,2.6620664582283196
29,80,876.9837304001442,12720,876.9837304001442,2.7864588091906493
29,75,884.6560054631062,11935,876.9837304001442,2.7864588091906493
29,70,921.590625910276,11149,876.9837304001442,2.7864588091906493
29,65,940.3097588053356,10364,876.9837304001442,2.7864588091906493
29,60,964.2496155677915,9578,876.9837304001442,2.7864588091906493
29,55,998.625307092792,8793,876.9837304001442,2.7864588091906493
29,50,1152.9046163242183,8007,876.9837304001442,2.7864588091906493
29,45,1191.0288753481723,7222,876.9837304001442,2.7864588091906493
29,40,1252.7137926703283,6436,876.9837304001442,2.7864588091906493
29,35,1310.6955334452823,5651,876.9837304001442,2.7864588091906493
29,30,1380.115888223754,4865,876.9837304001442,2.7864588091906493
29,25,1473.10648028745,4080,876.9837304001442,2.7864588091906493
29,20,1693.3188881977453,3294,876.9837304001442,2.7864588091906493
29,15,2024.7022756145968,2509,876.9837304001442,2.7864588091906493
29,10,2189.384537405785,1724,876.9837304001442,2.7864588091906493
29,5,2443.679041090359,938,876.9837304001442,2.7864588091906493
29,1,4232.583057353342,310,876.9837304001442,2.7864588091906493
30,80,788.1536375878187,12720,788.1536375878187,3.0766286666433444
30,75,800.1819183257661,11935,788.1536375878187,3.0766286666433444
30,70,843.124417417968,11149,788.1536375878187,3.0766286666433444
30,65,864.4930427427103,10364,788.1536375878187,3.0766286666433444
30,60,896.3219059199266,9578,788.1536375878187,3.0766286666433444
30,55,936.4407872763722,8793,788.1536375878187,3.0766286666433444
30,50,1129.7621760630336,8007,788.1536375878187,3.0766286666433444
30,45,1177.5834273365579,7222,788.1536375878187,3.0766286666433444
30,40,1246.75577201695,6436,788.1536375878187,3.0766286666433444
30,35,1326.7340070070638,5651,788.1536375878187,3.0766286666433444
30,30,1413.1141302242136,4865,788.1536375878187,3.0766286666433444
30,25,1502.9610557474125,4080,788.1536375878187,3.0766286666433444
30,20,1694.8725157535403,3294,788.1536375878187,3.0766286666433444
30,15,2005.6723491346916,2509,788.1536375878187,3.0766286666433444
30,10,2169.687429221485,1724,788.1536375878187,3.0766286666433444
30,5,2424.8560751219125,938,788.1536375878187,3.0766286666433444
