frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
0,200,149.537,77108,0.028495690,0.037000000,8.504310,0,192.016905,5.000000,12
1,200,146.245862,77108,0.040225130,0.046500000,6.274870,0,192.016905,5.000000,12
2,200,144.190050,77108,0.052488865,0.058000000,5.511135,0,192.016905,5.000000,12
3,200,133.841076,77108,0.065545868,0.074500000,8.954132,0,192.016905,5.000000,12
4,200,102.238410,77108,0.075496625,0.080000000,4.503375,1,102.238410,5.000000,12
5,200,91.645833,77108,0.087101751,0.092500000,5.398249,0,192.016905,5.000000,12
6,200,85.004224,77108,0.097723173,0.104000000,6.276827,0,192.016905,5.000000,12
7,200,76.414957,77108,0.109613493,0.115000000,5.386507,0,192.016905,5.000000,13
8,200,71.170335,77108,0.121223608,0.124500000,3.276392,1,71.170335,5.000000,13
9,200,56.958793,77108,0.132025953,0.135500000,3.474047,1,56.958793,5.000000,13
10,200,48.569657,77108,0.143540785,0.147500000,3.959215,1,48.569657,5.000000,13
11,200,34.644776,77108,0.156516171,0.160500000,3.983829,1,34.644776,5.000000,13
12,200,28.907843,77108,0.167354595,0.170500000,3.145405,1,28.907843,5.000000,13
13,200,21.205409,77108,0.179390282,0.182500000,3.109718,1,21.205409,5.000000,13
14,200,10.422460,77108,0.189415822,0.193000000,3.584178,1,10.422460,5.000000,13
16,200,9.238187,77108,0.199526828,0.207000000,7.473172,0,192.016905,5.000000,13
17,200,8.427512,77108,0.212481986,0.219000000,6.518014,0,192.016905,5.000000,13
19,200,6.450254,77108,0.223413862,0.226500000,3.086138,1,6.450254,5.000000,13
20,200,9.564890,77108,0.234291659,0.239500000,5.208341,0,192.016905,5.000000,13
21,200,11.954416,77108,0.246349129,0.252500000,6.150871,0,192.016905,5.000000,13
22,200,4.808137,77108,0.257975901,0.263500000,5.524099,0,192.016905,5.000000,13
24,200,7.167235,77108,0.269587655,0.277000000,7.412345,0,192.016905,5.000000,13
25,200,14.885665,77108,0.280572473,0.292500000,11.927527,0,192.016905,5.000000,13
26,200,14.139793,77108,0.290675128,0.297000000,6.324872,0,192.016905,5.000000,13
27,200,7.048416,77108,0.301427230,0.311000000,9.572770,0,192.016905,5.000000,13
28,200,3.974597,77108,0.314844415,0.323000000,8.155585,0,192.016905,5.000000,13
33,200,2.443331,77108,0.325882955,0.332000000,6.117045,0,192.016905,5.000000,13
34,200,8.385916,77108,0.335941455,0.341500000,5.558545,0,192.016905,5.000000,13
35,200,9.119522,77108,0.347354679,0.357500000,10.145321,0,192.016905,5.000000,13
36,200,13.628386,77108,0.358290824,0.364000000,5.709176,0,192.016905,5.000000,13
37,200,11.576582,77108,0.368589904,0.373000000,4.410096,1,11.576582,5.000000,13
38,200,13.976252,77108,0.381455973,0.393000000,11.544027,0,192.016905,5.000000,13
39,200,13.489259,77108,0.396775893,0.406000000,9.224107,0,192.016905,5.000000,13
40,200,8.644094,77108,0.407166573,0.418000000,10.833427,0,192.016905,5.000000,10
41,200,7.219959,77108,0.420958871,0.429000000,8.041129,0,192.016905,5.000000,10
42,200,3.098697,77108,0.431805581,0.440500000,8.694419,0,192.016905,5.000000,10
45,200,5.526409,77108,0.442196073,0.454500000,12.303927,0,192.016905,5.000000,10
46,200,5.072924,77108,0.452660481,0.460000000,7.339519,0,192.016905,5.000000,10
47,200,8.186320,77108,0.465460004,0.475500000,10.039996,0,192.016905,5.000000,10
50,200,2.130140,77108,0.476452676,0.483000000,6.547324,0,192.016905,5.000000,10
52,200,6.860970,77108,0.487953608,0.496500000,8.546392,0,192.016905,5.000000,10
53,200,6.835270,77108,0.498483667,0.509000000,10.516333,0,192.016905,5.000000,11
54,200,8.626082,77108,0.509936747,0.519000000,9.063253,0,192.016905,5.000000,11
55,200,7.923156,77108,0.520652162,0.526500000,5.847838,0,192.016905,5.000000,11
57,200,1.259928,77108,0.531596651,0.536500000,4.903349,1,1.259928,5.000000,11
60,200,9.620293,77108,0.544341401,0.552000000,7.658599,0,192.016905,5.000000,11
61,200,6.522646,77108,0.556819897,0.561500000,4.680103,1,6.522646,5.000000,11
62,200,5.366405,77108,0.568598912,0.580000000,11.401088,0,192.016905,5.000000,11
64,200,3.410213,77108,0.581277788,0.589500000,8.222212,0,192.016905,5.000000,11
77,200,3.104288,77108,0.664324412,0.680000000,15.675588,0,192.016905,5.000000,8
82,200,2.017730,77108,0.699684994,0.716000000,16.315006,0,192.016905,5.000000,11
84,200,5.748392,77108,0.711716302,0.718500000,6.783698,0,192.016905,5.000000,11
85,200,1.828045,77108,0.722331742,0.728000000,5.668258,0,192.016905,5.000000,11
87,200,1.884771,77108,0.732437645,0.738000000,5.562355,0,192.016905,5.000000,11
88,200,4.242073,77108,0.744649450,0.751500000,6.850550,0,192.016905,5.000000,11
89,200,7.178274,77108,0.755820926,0.759500000,3.679074,1,7.178274,5.000000,11
90,200,8.223072,77108,0.766077584,0.772500000,6.422416,0,192.016905,5.000000,11
91,200,12.018712,77108,0.777455636,0.784500000,7.044364,0,192.016905,5.000000,11
92,200,12.828753,77108,0.787544973,0.794500000,6.955027,0,192.016905,5.000000,11
