user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,543.647,0.5,2.71073,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,804.827,0.226,15.1003,1000,483,257,517,0.483,0.517,517,0,summary
0,billiardstest,static,5,891.19,0.5,2.25812,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,913.334,0.409,2.88295,1000,500,91,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.26847,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,813.769,0.379,3.11595,1000,500,121,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.805,0.499,2.28259,1000,500,1,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,748.538,0.402,2.93695,1000,500,98,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.27844,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,753.32,0.352,4.84886,1000,499,147,501,0.499,0.501,501,0,summary
0,billiardstest,static,25,616.448,0.5,2.28027,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,754.119,0.327,6.65795,1000,500,173,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,596.182,0.5,2.29551,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,756.271,0.309,10.4615,1000,497,188,503,0.497,0.503,503,0,summary
0,billiardstest,static,35,580.8,0.5,2.2968,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,766.738,0.286,12.5264,1000,494,208,506,0.494,0.506,506,0,summary
0,billiardstest,static,40,568.81,0.5,2.30824,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,748.287,0.3,12.141,1000,494,194,506,0.494,0.506,506,0,summary
0,billiardstest,static,45,559.25,0.5,2.30595,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,792.7,0.245,14.5125,1000,489,244,511,0.489,0.511,511,0,summary
0,billiardstest,static,50,551.503,0.5,2.31027,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,811.707,0.22,19.6076,1000,475,255,525,0.475,0.525,525,0,summary
0,billiardstest,static,55,545.149,0.5,2.77497,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,778.745,0.252,16.0368,1000,489,237,511,0.489,0.511,511,0,summary
0,billiardstest,static,60,539.873,0.5,2.77079,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,810.447,0.216,18.2047,1000,483,267,517,0.483,0.517,517,0,summary
0,billiardstest,static,65,535.445,0.5,2.79761,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,805.956,0.219,15.3479,1000,479,260,521,0.479,0.521,521,0,summary
0,billiardstest,static,70,531.702,0.5,2.81777,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,838.296,0.184,16.6228,1000,466,282,534,0.466,0.534,534,0,summary
0,billiardstest,static,75,528.517,0.5,2.81246,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,815.512,0.206,21.9985,1000,484,278,516,0.484,0.516,516,0,summary
0,billiardstest,static,80,525.787,0.5,2.8121,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,789.871,0.231,13.0623,1000,476,245,524,0.476,0.524,505,19,summary
