frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.008730115,0.011000000,2.269885,1,122.994389,10.000000,14,0,18,0.000,0
2,80,40.681,62500,0.013906178,0.017000000,3.093822,1,40.680712,10.000000,14,0,18,0.002,2
3,65,63.841,50854,0.021529701,0.024500000,2.970299,1,63.840849,10.000000,14,0,18,0.978,5
4,50,102.683,39208,0.026141155,0.029000000,2.858845,1,102.682892,10.000000,14,0,18,0.714,5
5,50,104.176,39208,0.030655102,0.033500000,2.844898,1,104.176044,10.000000,14,0,18,0.833,4
6,50,100.809,39208,0.035919725,0.038500000,2.580275,1,100.809383,10.000000,14,0,18,0.993,3
7,45,120.415,35326,0.042169474,0.044500000,2.330526,1,120.414852,10.000000,14,0,18,0.857,6
8,40,140.227,31444,0.051118161,0.053500000,2.381839,1,140.226664,10.000000,14,0,18,0.003,2
9,40,144.206,31444,0.056376255,0.058500000,2.123745,1,144.206212,10.000000,14,0,18,0.000,1
10,45,121.082,35326,0.061125058,0.064000000,2.874942,1,121.081751,10.000000,14,0,18,0.996,6
11,40,148.370,31444,0.068214028,0.070500000,2.285972,1,148.370098,10.000000,14,0,18,0.001,3
12,40,144.997,31444,0.075118784,0.077500000,2.381216,1,144.996650,10.000000,14,0,18,0.003,5
13,40,146.822,31444,0.081945382,0.084000000,2.054618,1,146.822299,10.000000,14,0,18,0.930,5
14,40,143.378,31444,0.086699351,0.090000000,3.300649,1,143.378032,10.000000,14,0,18,0.000,4
15,40,145.000,31444,0.093791494,0.096000000,2.208506,1,145.000483,10.000000,14,0,18,0.941,4
16,40,144.269,31444,0.101185940,0.106500000,5.314060,1,144.269465,10.000000,14,0,18,0.945,8
17,45,121.191,35326,0.106317543,0.112000000,5.682457,1,121.191454,10.000000,14,0,18,0.989,7
18,40,140.087,31444,0.111592373,0.114500000,2.907627,1,140.086717,10.000000,14,0,18,0.057,4
19,40,139.112,31444,0.117711980,0.120500000,2.788020,1,139.111930,10.000000,14,0,18,0.949,6
20,40,134.938,31444,0.123614115,0.126000000,2.385885,1,134.938080,10.000000,14,0,18,0.003,3
21,40,133.103,31444,0.129882204,0.132500000,2.617796,1,133.103314,10.000000,14,0,18,0.553,4
22,40,136.093,31444,0.137927292,0.140000000,2.072708,1,136.093107,10.000000,14,0,18,0.978,6
23,45,118.513,35326,0.144037960,0.148000000,3.962040,1,118.512508,10.000000,14,0,18,0.001,5
24,35,170.267,27562,0.150919847,0.153000000,2.080153,1,170.266717,10.000000,14,0,18,0.044,5
25,35,170.079,27562,0.155468445,0.158000000,2.531555,1,170.078738,10.000000,14,0,18,0.861,3
26,40,143.627,31444,0.161174695,0.164000000,2.825305,1,143.626566,10.000000,14,0,18,1.004,5
27,35,177.885,27562,0.168076834,0.170500000,2.423166,1,177.885320,10.000000,14,0,18,0.744,4
28,40,148.354,31444,0.174413043,0.176500000,2.086957,1,148.354011,10.000000,14,0,18,0.000,1
29,40,150.406,31444,0.179242003,0.182500000,3.257997,1,150.405782,10.000000,14,0,18,1.000,6
30,40,150.841,31444,0.183909957,0.186500000,2.590043,1,150.841375,10.000000,14,0,18,0.549,6
31,35,183.063,27562,0.192345355,0.194500000,2.154645,1,183.062790,10.000000,14,0,18,0.000,3
32,35,181.158,27562,0.198244968,0.201000000,2.755032,1,181.158261,10.000000,14,0,18,1.000,5
33,35,189.305,27562,0.202802253,0.206000000,3.197747,1,189.304689,10.000000,14,0,18,0.864,7
34,40,155.754,31444,0.208251914,0.214000000,5.748086,1,155.753847,10.000000,14,0,18,1.000,9
35,45,130.026,35326,0.212597863,0.218000000,5.402137,1,130.026375,10.000000,14,0,18,0.853,7
36,35,181.381,27562,0.216940917,0.219000000,2.059083,1,181.380662,10.000000,14,0,18,0.786,4
37,40,149.308,31444,0.222899847,0.225500000,2.600153,1,149.308226,10.000000,14,0,18,0.000,3
38,45,123.682,35326,0.229999269,0.232500000,2.500731,1,123.681939,10.000000,14,0,18,0.861,3
39,40,146.111,31444,0.235939562,0.238000000,2.060438,1,146.111282,10.000000,14,0,18,0.003,4
40,40,149.302,31444,0.243229122,0.245500000,2.270878,1,149.301931,10.000000,14,0,18,0.684,3
41,40,150.757,31444,0.250499567,0.253500000,3.000433,1,150.756665,10.000000,14,0,18,0.915,4
42,40,142.659,31444,0.259266338,0.262000000,2.733662,1,142.659332,10.000000,14,0,18,0.864,5
43,40,144.893,31444,0.264395612,0.267000000,2.604388,1,144.893105,10.000000,14,0,18,0.001,4
44,40,142.466,31444,0.271605384,0.274500000,2.894616,1,142.465978,10.000000,14,0,18,0.989,5
45,40,142.901,31444,0.276532659,0.279000000,2.467341,1,142.900786,10.000000,14,0,18,0.463,3
46,40,134.633,31444,0.282017750,0.285000000,2.982250,1,134.632913,10.000000,14,0,18,0.861,6
47,45,115.886,35326,0.287188961,0.290000000,2.811039,1,115.886004,10.000000,14,0,18,0.879,5
48,40,133.088,31444,0.294917265,0.297000000,2.082735,1,133.087564,10.000000,14,0,18,0.970,5
49,40,136.973,31444,0.300257577,0.303000000,2.742423,1,136.972972,10.000000,14,0,18,0.685,5
50,45,111.509,35326,0.307365020,0.310500000,3.134980,1,111.508617,10.000000,14,0,18,0.769,5
51,40,130.761,31444,0.313449689,0.317000000,3.550311,1,130.760732,10.000000,14,0,18,0.000,7
52,40,127.863,31444,0.319937400,0.322000000,2.062600,1,127.863452,10.000000,14,0,18,0.000,4
53,40,130.261,31444,0.328215586,0.331000000,2.784414,1,130.261057,10.000000,14,0,18,0.003,6
54,40,121.812,31444,0.337196778,0.339500000,2.303222,1,121.811564,10.000000,14,0,18,0.000,5
55,45,105.440,35326,0.345257593,0.347500000,2.242407,1,105.440466,10.000000,14,0,18,0.000,4
56,40,127.523,31444,0.352269849,0.354500000,2.230151,1,127.522882,10.000000,14,0,18,0.941,6
57,45,111.539,35326,0.358434834,0.361500000,3.065166,1,111.538894,10.000000,14,0,18,1.003,6
58,45,108.916,35326,0.363048235,0.365500000,2.451765,1,108.915943,10.000000,14,0,18,0.806,5
59,40,132.645,31444,0.367396119,0.370000000,2.603881,1,132.644934,10.000000,14,0,18,0.002,7
60,45,106.448,35326,0.374144245,0.376500000,2.355755,1,106.448387,10.000000,14,0,18,0.000,5
61,40,130.073,31444,0.381410802,0.384500000,3.089198,1,130.072688,10.000000,14,0,18,0.733,6
62,45,109.033,35326,0.389096480,0.391500000,2.403520,1,109.033455,10.000000,14,0,18,0.065,4
63,45,109.390,35326,0.396382789,0.398500000,2.117211,1,109.390013,10.000000,14,0,18,0.000,5
64,45,114.351,35326,0.403554949,0.409000000,5.445051,1,114.351445,10.000000,14,0,18,0.850,4
66,70,50.456,54736,0.414514150,0.462500000,47.985850,0,1016.684637,10.000000,14,0,18,0.927,5
67,70,50.983,54736,0.419932990,0.462500000,42.567010,0,1016.684637,10.000000,14,0,18,0.927,5
68,40,125.587,31444,0.427793821,0.462500000,34.706179,0,1016.684637,10.000000,14,0,18,0.927,5
69,70,50.125,54736,0.433000038,0.462500000,29.499962,0,1016.684637,10.000000,14,0,18,0.927,5
70,40,126.546,31444,0.441454091,0.462500000,21.045909,0,1016.684637,10.000000,14,0,18,0.927,5
71,45,107.574,35326,0.446506144,0.462500000,15.993856,0,1016.684637,10.000000,14,0,18,0.927,5
72,40,124.824,31444,0.452521496,0.462500000,9.978504,1,124.823568,10.000000,14,0,18,0.927,5
73,40,126.193,31444,0.459538746,0.462500000,2.961254,1,126.192527,10.000000,14,0,18,0.927,5
74,40,126.090,31444,0.465281570,0.467500000,2.218430,1,126.089590,10.000000,14,0,18,0.000,5
75,45,110.524,35326,0.471567710,0.474000000,2.432290,1,110.524363,10.000000,14,0,18,0.000,5
76,40,123.998,31444,0.478993680,0.481500000,2.506320,1,123.998033,10.000000,14,0,18,0.941,6
77,40,122.020,31444,0.486642021,0.489000000,2.357979,1,122.019618,10.000000,14,0,18,0.001,5
78,45,100.206,35326,0.491819720,0.494000000,2.180280,1,100.206351,10.000000,14,0,18,0.001,4
79,40,125.516,31444,0.496831075,0.499000000,2.168925,1,125.516436,10.000000,14,0,18,0.804,8
80,40,120.169,31444,0.501240155,0.506500000,5.259845,1,120.169406,10.000000,14,0,18,0.325,6
81,45,97.806,35326,0.508188498,0.515000000,6.811502,1,97.805624,10.000000,14,0,18,1.004,9
82,70,43.494,54736,0.515463412,0.518500000,3.036588,1,43.494093,10.000000,14,0,18,0.919,8
83,40,122.738,31444,0.520345030,0.524500000,4.154970,1,122.737642,10.000000,14,0,18,1.000,7
84,40,118.014,31444,0.525344904,0.528500000,3.155096,1,118.014303,10.000000,14,0,18,0.772,4
85,35,144.228,27562,0.531104517,0.534000000,2.895483,1,144.228312,10.000000,14,0,18,0.000,4
86,40,115.700,31444,0.537006644,0.539500000,2.493356,1,115.700186,10.000000,14,0,18,0.820,6
87,35,146.729,27562,0.541653374,0.544000000,2.346626,1,146.728610,10.000000,14,0,18,0.805,5
88,40,118.235,31444,0.546041795,0.548500000,2.458205,1,118.234953,10.000000,14,0,18,0.000,4
89,40,119.416,31444,0.551421029,0.553500000,2.078971,1,119.416131,10.000000,14,0,18,1.000,6
90,40,120.066,31444,0.556253971,0.558500000,2.246029,1,120.065762,10.000000,14,0,18,0.512,5
