frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,10,573.715,16304,0.022940134,0.025000000,2.059866,1,573.714612,5.000000,13
2,10,566.825360,16304,0.029114019,0.031500000,2.385981,1,566.825360,5.000000,13
3,10,562.147777,16304,0.035822199,0.038000000,2.177801,1,562.147777,5.000000,13
4,10,557.423271,16304,0.043323646,0.046000000,2.676354,1,557.423271,5.000000,13
5,10,558.478308,16304,0.047718847,0.051000000,3.281153,1,558.478308,5.000000,13
6,10,535.964877,16304,0.053768417,0.056500000,2.731583,1,535.964877,5.000000,13
7,10,532.038963,16304,0.058834284,0.061000000,2.165716,1,532.038963,5.000000,13
8,10,531.398379,16304,0.065169049,0.068000000,2.830951,1,531.398379,5.000000,13
9,10,541.470070,16304,0.071223608,0.075500000,4.276392,1,541.470070,5.000000,13
10,10,531.759126,16304,0.076470398,0.078500000,2.029602,1,531.759126,5.000000,13
11,10,524.003088,16304,0.082429674,0.087000000,4.570326,1,524.003088,5.000000,13
12,10,524.444016,16304,0.089849505,0.092000000,2.150495,1,524.444016,5.000000,13
13,10,532.386522,16304,0.095132373,0.097500000,2.367627,1,532.386522,5.000000,13
14,10,523.803477,16304,0.101612505,0.107000000,5.387495,0,1050.257266,5.000000,13
15,10,535.507583,16304,0.106082488,0.111500000,5.417512,0,1050.257266,5.000000,13
16,10,529.905585,16304,0.110637939,0.114000000,3.362061,1,529.905585,5.000000,13
17,10,540.429567,16304,0.118037542,0.122000000,3.962458,1,540.429567,5.000000,13
18,10,549.268661,16304,0.123413862,0.125500000,2.086138,1,549.268661,5.000000,13
19,10,563.175721,16304,0.128736103,0.131000000,2.263897,1,563.175721,5.000000,13
20,10,567.664070,16304,0.135238018,0.139000000,3.761982,1,567.664070,5.000000,13
21,10,569.855562,16304,0.141309234,0.143500000,2.190766,1,569.855562,5.000000,13
22,10,558.040550,16304,0.147365433,0.149500000,2.134567,1,558.040550,5.000000,13
23,10,559.758628,16304,0.152794695,0.155000000,2.205305,1,559.758628,5.000000,13
24,10,565.738457,16304,0.157341795,0.159500000,2.158205,1,565.738457,5.000000,13
25,10,577.694625,16304,0.162538341,0.165000000,2.461659,1,577.694625,5.000000,13
26,10,567.518761,16304,0.170399971,0.172500000,2.100029,1,567.518761,5.000000,13
27,10,569.287832,16304,0.175882955,0.178000000,2.117045,1,569.287832,5.000000,13
28,10,573.773839,16304,0.180385900,0.183000000,2.614100,1,573.773839,5.000000,13
29,10,595.478294,16304,0.186243568,0.188500000,2.256432,1,595.478294,5.000000,13
30,10,583.213355,16304,0.191624158,0.195000000,3.375842,1,583.213355,5.000000,13
31,10,584.438830,16304,0.196367682,0.198500000,2.132318,1,584.438830,5.000000,13
32,10,583.076583,16304,0.203678195,0.209000000,5.321805,0,1050.257266,5.000000,12
33,10,587.679536,16304,0.213442560,0.219000000,5.557440,0,1050.257266,5.000000,12
34,10,584.129738,16304,0.218277684,0.223500000,5.222316,0,1050.257266,5.000000,12
35,10,584.942816,16304,0.226514427,0.229000000,2.485573,1,584.942816,5.000000,12
36,10,571.668559,16304,0.231805581,0.235000000,3.194419,1,571.668559,5.000000,12
37,10,575.932738,16304,0.236640518,0.239000000,2.359482,1,575.932738,5.000000,12
38,10,581.322621,16304,0.241549370,0.244000000,2.450630,1,581.322621,5.000000,12
39,10,580.520767,16304,0.248793337,0.254000000,5.206663,0,1050.257266,5.000000,12
40,10,564.705459,16304,0.254230454,0.256500000,2.269546,1,564.705459,5.000000,12
41,10,568.004990,16304,0.260175830,0.262500000,2.324170,1,568.004990,5.000000,12
42,10,555.010162,16304,0.265150333,0.267500000,2.349667,1,555.010162,5.000000,12
43,10,548.393632,16304,0.271047858,0.280500000,9.452142,0,1050.257266,5.000000,12
44,10,539.408506,16304,0.276207717,0.280500000,4.292283,1,539.408506,5.000000,12
45,10,532.173947,16304,0.281596651,0.284500000,2.903349,1,532.173947,5.000000,12
46,10,516.783915,16304,0.288785846,0.294000000,5.214154,0,1050.257266,5.000000,12
47,10,531.263641,16304,0.295708786,0.298000000,2.291214,1,531.263641,5.000000,12
48,10,535.210037,16304,0.301932246,0.307000000,5.067754,0,1050.257266,5.000000,12
49,10,549.771827,16304,0.309055566,0.313000000,3.944434,1,549.771827,5.000000,12
50,10,553.235751,16304,0.317200537,0.319500000,2.299463,1,553.235751,5.000000,12
51,10,561.961901,16304,0.322251848,0.324500000,2.248152,1,561.961901,5.000000,12
52,10,568.228286,16304,0.327984438,0.331500000,3.515562,1,568.228286,5.000000,12
53,10,565.043945,16304,0.335061257,0.340000000,4.938743,1,565.043945,5.000000,12
54,10,559.271925,16304,0.342362777,0.344500000,2.137223,1,559.271925,5.000000,12
55,10,558.263718,16304,0.347293237,0.355500000,8.206763,0,1050.257266,5.000000,12
56,10,558.644646,16304,0.353213301,0.359000000,5.786699,0,1050.257266,5.000000,12
57,10,562.820675,16304,0.359885543,0.362500000,2.614457,1,562.820675,5.000000,12
58,10,570.738543,16304,0.366852789,0.369000000,2.147211,1,570.738543,5.000000,12
59,10,572.672188,16304,0.371907216,0.374000000,2.092784,1,572.672188,5.000000,12
60,10,560.519987,16304,0.378382968,0.380500000,2.117032,1,560.519987,5.000000,12
61,10,568.590792,16304,0.383442854,0.385500000,2.057146,1,568.590792,5.000000,12
62,10,561.302263,16304,0.387993201,0.395000000,7.006799,0,1050.257266,5.000000,12
63,10,554.492921,16304,0.394649450,0.397000000,2.350550,1,554.492921,5.000000,12
64,10,528.254824,16304,0.400265370,0.408500000,8.234630,0,1050.257266,5.000000,13
65,10,527.207488,16304,0.404966472,0.410000000,5.033528,0,1050.257266,5.000000,13
66,10,512.407278,16304,0.410788970,0.416500000,5.711030,0,1050.257266,5.000000,13
