frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,15,398.014,24067,0.023597393,0.026000000,2.402607,1,398.013950,5.000000,14
2,15,391.408289,24067,0.043224266,0.045500000,2.275734,1,391.408289,5.000000,14
3,15,393.233064,24067,0.063771030,0.066000000,2.228970,1,393.233064,5.000000,14
4,15,387.199618,24067,0.082147163,0.084500000,2.352837,1,387.199618,5.000000,14
5,15,391.636290,24067,0.100542439,0.103000000,2.457561,1,391.636290,5.000000,14
6,15,374.672896,24067,0.120626324,0.123000000,2.373676,1,374.672896,5.000000,14
7,15,372.612985,24067,0.143218999,0.145500000,2.281001,1,372.612985,5.000000,14
8,15,369.309914,24067,0.162133727,0.164500000,2.366273,1,369.309914,5.000000,14
9,15,371.659903,24067,0.182702678,0.185000000,2.297322,1,371.659903,5.000000,14
10,15,361.966395,24067,0.202802548,0.205000000,2.197452,1,361.966395,5.000000,14
11,15,361.437299,24067,0.222326642,0.227500000,5.173358,0,1050.257266,5.000000,14
12,15,362.412266,24067,0.243039636,0.246000000,2.960364,1,362.412266,5.000000,14
13,15,368.501446,24067,0.263094649,0.265500000,2.405351,1,368.501446,5.000000,14
14,15,360.625444,24067,0.281742759,0.284000000,2.257241,1,360.625444,5.000000,14
15,15,369.063518,24067,0.302279352,0.307500000,5.220648,0,1050.257266,5.000000,14
16,15,368.415539,24067,0.321269179,0.323500000,2.230821,1,368.415539,5.000000,14
17,15,379.572189,24067,0.342611143,0.345000000,2.388857,1,379.572189,5.000000,14
18,15,382.881216,24067,0.361483514,0.364000000,2.516486,1,382.881216,5.000000,14
19,15,397.738190,24067,0.381402619,0.383500000,2.097381,1,397.738190,5.000000,14
20,15,396.021371,24067,0.399971344,0.402500000,2.528656,1,396.021371,5.000000,14
21,15,402.780618,24067,0.418495514,0.421500000,3.004486,1,402.780618,5.000000,14
22,15,393.720167,24067,0.438740716,0.441000000,2.259284,1,393.720167,5.000000,14
23,15,396.832499,24067,0.458540907,0.461000000,2.459093,1,396.832499,5.000000,14
24,15,397.684719,24067,0.477337563,0.479500000,2.162437,1,397.684719,5.000000,14
25,15,405.746720,24067,0.497466273,0.499500000,2.033727,1,405.746720,5.000000,14
