frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,10,573.715,16304,0.025801051,0.028000000,2.198949,1,573.714612,5.000000,15
2,75,37.249886,117236,0.035995376,0.039500000,3.504624,1,37.249886,5.000000,15
3,75,37.165957,117236,0.047409361,0.050500000,3.090639,1,37.165957,5.000000,15
4,75,36.228680,117236,0.060772772,0.064000000,3.227228,1,36.228680,5.000000,15
5,75,37.256415,117236,0.071863189,0.075500000,3.636811,1,37.256415,5.000000,15
6,75,35.050716,117236,0.082576687,0.086000000,3.423313,1,35.050716,5.000000,15
7,75,34.866338,117236,0.096971714,0.100500000,3.528286,1,34.866338,5.000000,15
8,75,33.868191,117236,0.109014970,0.113000000,3.985030,1,33.868191,5.000000,15
9,75,34.060811,117236,0.121082431,0.124500000,3.417569,1,34.060811,5.000000,15
10,75,32.788087,117236,0.133253892,0.137000000,3.746108,1,32.788087,5.000000,15
11,75,33.678018,117236,0.143727434,0.147000000,3.272566,1,33.678018,5.000000,15
12,75,33.352512,117236,0.153998811,0.157500000,3.501189,1,33.352512,5.000000,15
13,75,35.120515,117236,0.163940402,0.167000000,3.059598,1,35.120515,5.000000,15
14,75,33.272267,117236,0.176855972,0.181000000,4.144028,1,33.272267,5.000000,15
15,75,34.480455,117236,0.189512947,0.193000000,3.487053,1,34.480455,5.000000,15
16,75,33.217721,117236,0.199970589,0.203500000,3.529411,1,33.217721,5.000000,15
17,75,35.155678,117236,0.210334315,0.214500000,4.165685,1,35.155678,5.000000,15
18,75,33.861614,117236,0.222546385,0.226000000,3.453615,1,33.861614,5.000000,15
19,75,35.661080,117236,0.233576699,0.237000000,3.423301,1,35.661080,5.000000,15
20,75,35.418479,117236,0.244890595,0.248000000,3.109405,1,35.418479,5.000000,15
21,75,37.702534,117236,0.255867603,0.259000000,3.132397,1,37.702534,5.000000,15
22,75,35.324487,117236,0.266265833,0.269500000,3.234167,1,35.324487,5.000000,15
23,75,37.603439,117236,0.278325163,0.282500000,4.174837,1,37.603439,5.000000,15
24,75,38.093110,117236,0.292384042,0.295500000,3.115958,1,38.093110,5.000000,15
25,75,38.987509,117236,0.303714754,0.308000000,4.285246,1,38.987509,5.000000,15
26,75,36.403555,117236,0.314521004,0.318000000,3.478996,1,36.403555,5.000000,15
27,75,37.441723,117236,0.325108325,0.328500000,3.391675,1,37.441723,5.000000,15
28,75,37.287672,117236,0.335355940,0.338500000,3.144060,1,37.287672,5.000000,15
29,75,40.963830,117236,0.348192109,0.351500000,3.307891,1,40.963830,5.000000,15
30,75,38.300896,117236,0.358623449,0.362000000,3.376551,1,38.300896,5.000000,15
31,75,38.633249,117236,0.368637260,0.372000000,3.362740,1,38.633249,5.000000,15
32,75,37.860739,117236,0.378614431,0.382000000,3.385569,1,37.860739,5.000000,15
33,75,40.190503,117236,0.389437665,0.392500000,3.062335,1,40.190503,5.000000,15
34,75,36.232891,117236,0.400742444,0.404000000,3.257556,1,36.232891,5.000000,15
35,75,37.491194,117236,0.411146697,0.415500000,4.353303,1,37.491194,5.000000,15
36,75,38.041709,117236,0.421804181,0.425000000,3.195819,1,38.041709,5.000000,15
37,75,40.393939,117236,0.432094920,0.436000000,3.905080,1,40.393939,5.000000,15
38,75,39.733644,117236,0.441996256,0.445500000,3.503744,1,39.733644,5.000000,15
39,75,40.437406,117236,0.453692676,0.457000000,3.307324,1,40.437406,5.000000,15
40,75,38.789651,117236,0.464058382,0.467500000,3.441618,1,38.789651,5.000000,15
41,75,40.213082,117236,0.474115806,0.477500000,3.384194,1,40.213082,5.000000,15
42,75,38.329561,117236,0.487662734,0.491500000,3.837266,1,38.329561,5.000000,15
43,75,39.346022,117236,0.497974730,0.502500000,4.525270,1,39.346022,5.000000,15
