user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,658.749,0.452,2.29528,1000,500,48,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,833.604,0.228,4.21663,1000,495,267,505,0.495,0.505,505,0,summary
2,billiardstest,model,adaptive,840.798,0.222,4.23571,1000,498,276,502,0.498,0.502,502,0,summary
3,billiardstest,model,adaptive,732.957,0.359,2.58997,1000,500,141,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,788.586,0.286,3.01965,1000,500,214,500,0.5,0.5,500,0,summary
5,billiardstest,model,adaptive,885.115,0.166,6.2939,1000,491,325,509,0.491,0.509,509,0,summary
6,billiardstest,model,adaptive,737.483,0.35,2.59213,1000,500,150,500,0.5,0.5,500,0,summary
7,billiardstest,model,adaptive,751.468,0.329,2.87717,1000,500,171,500,0.5,0.5,500,0,summary
8,billiardstest,model,adaptive,728.902,0.359,2.60202,1000,500,141,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,894.25,0.488,2.27602,1000,500,12,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,908.363,0.431,2.72962,1000,500,69,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,912.238,0.419,2.75906,1000,500,81,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,901.345,0.464,2.39297,1000,500,36,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,912.871,0.419,2.78765,1000,500,81,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,912.791,0.416,2.73949,1000,500,84,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,896.673,0.474,2.35813,1000,500,26,500,0.5,0.5,500,0,summary
7,billiardstest,static,5,913.098,0.424,2.73317,1000,500,76,500,0.5,0.5,500,0,summary
8,billiardstest,static,5,901.686,0.46,2.42402,1000,500,40,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,761.52,0.479,2.26738,1000,500,21,500,0.5,0.5,500,0,summary
