user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,650.379,0.42,2.34127,1000,500,80,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,834.138,0.211,5.5078,1000,499,288,501,0.499,0.501,501,0,summary
2,billiardstest,model,adaptive,894.23,0.142,5.35458,1000,495,353,505,0.495,0.505,505,0,summary
3,billiardstest,model,adaptive,731.956,0.33,2.65997,1000,500,170,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,859.038,0.183,4.52671,1000,499,316,501,0.499,0.501,501,0,summary
5,billiardstest,model,adaptive,872.06,0.169,4.95026,1000,499,330,501,0.499,0.501,501,0,summary
6,billiardstest,model,adaptive,773.346,0.283,2.89913,1000,500,217,500,0.5,0.5,500,0,summary
7,billiardstest,model,adaptive,720.328,0.348,2.70817,1000,500,152,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,892.834,0.493,2.2626,1000,500,7,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,908.56,0.431,2.69662,1000,500,69,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,910.492,0.425,2.75306,1000,500,75,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,898.919,0.47,2.35697,1000,500,30,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,908.809,0.429,2.67365,1000,500,71,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,910.456,0.422,2.70949,1000,500,78,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,896.243,0.478,2.32813,1000,500,22,500,0.5,0.5,500,0,summary
7,billiardstest,static,5,897.883,0.47,2.40917,1000,500,30,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,761.59,0.478,2.27293,1000,500,22,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,797.535,0.41,2.85962,1000,500,90,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,811.612,0.383,3.03606,1000,500,117,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,768.182,0.466,2.37197,1000,500,34,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,814.451,0.381,3.04965,1000,500,119,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,820.277,0.366,3.11249,1000,500,134,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,766.531,0.468,2.38613,1000,500,32,500,0.5,0.5,500,0,summary
7,billiardstest,static,10,777.633,0.449,2.53717,1000,500,51,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,696.168,0.482,2.27923,1000,500,18,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,769.4,0.373,2.98662,1000,500,127,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,767.718,0.374,3.03806,1000,500,126,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,710.249,0.461,2.38797,1000,500,39,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,777.88,0.361,3.09965,1000,500,139,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,812.136,0.307,3.33849,1000,500,193,500,0.5,0.5,500,0,summary
6,billiardstest,static,15,714.332,0.454,2.39213,1000,500,46,500,0.5,0.5,500,0,summary
7,billiardstest,static,15,719.942,0.447,2.57717,1000,500,53,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,663.972,0.473,2.28683,1000,500,27,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,752.279,0.354,2.99062,1000,500,146,500,0.5,0.5,500,0,summary
