user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,689.359,0.438,2.31646,1000,500,62,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,763.085,0.338,3.13462,1000,500,162,500,0.5,0.5,500,0,summary
2,billiardstest,model,adaptive,809.079,0.28,4.1995,1000,484,204,516,0.484,0.516,516,0,summary
3,billiardstest,model,adaptive,701.612,0.421,2.51797,1000,500,79,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,821.921,0.259,3.58465,1000,500,241,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,894.437,0.486,2.27043,1000,500,14,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,918.944,0.401,2.94262,1000,500,99,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,909.764,0.426,2.71706,1000,500,74,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,897.254,0.475,2.31497,1000,500,25,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,904.097,0.445,2.54165,1000,500,55,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,756.013,0.489,2.27342,1000,500,11,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,794.152,0.418,2.81862,1000,500,82,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,789.94,0.425,2.69706,1000,500,75,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,767.618,0.467,2.35997,1000,500,33,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,802.565,0.401,2.85165,1000,500,99,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,696.031,0.482,2.26294,1000,500,18,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,748.426,0.404,2.88762,1000,500,96,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,756.691,0.391,2.94806,1000,500,109,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,718.304,0.449,2.45397,1000,500,51,500,0.5,0.5,500,0,summary
