user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,664.035,0.408,2.33762,1000,500,92,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,862.291,0.181,4.53702,1000,497,316,503,0.497,0.503,503,0,summary
2,billiardstest,model,adaptive,874.862,0.167,5.73445,1000,497,330,503,0.497,0.503,503,0,summary
3,billiardstest,model,adaptive,728.308,0.335,2.60297,1000,500,165,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,873.92,0.167,5.77214,1000,480,313,520,0.48,0.52,520,0,summary
5,billiardstest,model,adaptive,911.798,0.124,9.35659,1000,490,366,510,0.49,0.51,510,0,summary
6,billiardstest,model,adaptive,710.147,0.364,2.48213,1000,500,136,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,894.613,0.487,2.26983,1000,500,13,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,904.783,0.444,2.58862,1000,500,56,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,907.171,0.439,2.61506,1000,500,61,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,896.057,0.479,2.29097,1000,500,21,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,907.296,0.434,2.64965,1000,500,66,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,913.708,0.402,4.84009,1000,499,97,501,0.499,0.501,501,0,summary
6,billiardstest,static,5,894.173,0.486,2.27413,1000,500,14,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,759.647,0.482,2.27873,1000,500,18,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,796.402,0.413,2.82662,1000,500,87,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,812.385,0.382,2.98506,1000,500,118,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,763.804,0.475,2.30597,1000,500,25,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,791.556,0.422,2.74865,1000,500,78,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,823.046,0.367,3.08149,1000,500,133,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,771.405,0.459,2.42813,1000,500,41,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,695.029,0.483,2.27215,1000,500,17,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,772.175,0.369,3.00862,1000,500,131,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,785.403,0.347,3.20306,1000,500,153,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,713.897,0.456,2.38997,1000,500,44,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,771.36,0.369,3.03165,1000,500,131,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,840.439,0.27,6.04588,1000,494,224,506,0.494,0.506,506,0,summary
6,billiardstest,static,15,712.731,0.457,2.41813,1000,500,43,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,666.278,0.47,2.28503,1000,500,30,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,784.977,0.31,3.26062,1000,500,190,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,778.788,0.317,5.50181,1000,492,175,508,0.492,0.508,508,0,summary
3,billiardstest,static,20,704.015,0.421,2.50797,1000,500,79,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,812.545,0.273,4.73251,1000,483,210,517,0.483,0.517,517,0,summary
5,billiardstest,static,20,847.71,0.226,4.10315,1000,499,273,501,0.499,0.501,501,0,summary
6,billiardstest,static,20,700.585,0.424,2.58613,1000,500,76,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,672.395,0.43,2.31055,1000,500,70,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,814.227,0.251,4.22572,1000,498,247,502,0.498,0.502,502,0,summary
2,billiardstest,static,25,810.594,0.257,3.27206,1000,500,243,500,0.5,0.5,500,0,summary
3,billiardstest,static,25,715.207,0.377,2.53197,1000,500,123,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,803.33,0.267,3.29965,1000,500,233,500,0.5,0.5,500,0,summary
5,billiardstest,static,25,842.652,0.218,3.90264,1000,499,281,501,0.499,0.501,501,0,summary
6,billiardstest,static,25,712.393,0.38,2.49813,1000,500,120,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,657.587,0.427,2.32705,1000,500,73,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,861.238,0.185,5.13845,1000,495,310,505,0.495,0.505,505,0,summary
2,billiardstest,static,30,796.864,0.261,3.50155,1000,499,238,501,0.499,0.501,501,0,summary
3,billiardstest,static,30,713.592,0.361,2.55897,1000,500,139,500,0.5,0.5,500,0,summary
4,billiardstest,static,30,839.774,0.21,5.14755,1000,498,288,502,0.498,0.502,502,0,summary
5,billiardstest,static,30,856.696,0.19,4.49656,1000,497,307,503,0.497,0.503,503,0,summary
6,billiardstest,static,30,702.519,0.373,2.50813,1000,500,127,500,0.5,0.5,500,0,summary
0,billiardstest,static,35,649.842,0.421,2.33015,1000,500,79,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,843.981,0.198,5.08653,1000,495,297,505,0.495,0.505,505,0,summary
2,billiardstest,static,35,829.637,0.215,4.68739,1000,497,282,503,0.497,0.503,503,0,summary
3,billiardstest,static,35,687.56,0.378,2.46397,1000,500,122,500,0.5,0.5,500,0,summary
4,billiardstest,static,35,803.497,0.244,3.73797,1000,499,255,501,0.499,0.501,501,0,summary
5,billiardstest,static,35,948.968,0.078,7.21751,1000,488,410,512,0.488,0.512,512,0,summary
6,billiardstest,static,35,693.942,0.37,2.47213,1000,500,130,500,0.5,0.5,500,0,summary
0,billiardstest,static,40,646.822,0.413,2.35847,1000,500,87,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,919.572,0.109,4.85162,1000,497,388,503,0.497,0.503,503,0,summary
2,billiardstest,static,40,881.608,0.15,4.70139,1000,497,347,503,0.497,0.503,503,0,summary
3,billiardstest,static,40,716.991,0.335,2.66197,1000,500,165,500,0.5,0.5,500,0,summary
4,billiardstest,static,40,874.373,0.158,4.89508,1000,496,338,504,0.496,0.504,504,0,summary
5,billiardstest,static,40,938.247,0.088,7.55091,1000,487,399,513,0.487,0.513,513,0,summary
6,billiardstest,static,40,746.183,0.302,2.92613,1000,500,198,500,0.5,0.5,500,0,summary
0,billiardstest,static,45,657.788,0.392,2.37769,1000,500,108,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,965.543,0.056,7.56141,1000,489,433,511,0.489,0.511,511,0,summary
2,billiardstest,static,45,996.114,0.023,16.9419,1000,496,473,504,0.496,0.504,504,0,summary
3,billiardstest,static,45,752.064,0.29,2.67997,1000,500,210,500,0.5,0.5,500,0,summary
4,billiardstest,static,45,985.146,0.034,9.33783,1000,486,452,514,0.486,0.514,514,0,summary
5,billiardstest,static,45,996.484,0.022,7.78046,1000,489,467,511,0.489,0.511,511,0,summary
6,billiardstest,static,45,708.37,0.337,2.63013,1000,500,163,500,0.5,0.5,500,0,summary
0,billiardstest,static,50,676.999,0.365,2.42866,1000,500,135,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,1016.68,0.0,5.76327,1000,494,494,506,0.494,0.506,506,0,summary
2,billiardstest,static,50,1016.68,0.0,5.81554,1000,495,495,505,0.495,0.505,505,0,summary
3,billiardstest,static,50,859.116,0.169,3.15388,1000,499,330,501,0.499,0.501,501,0,summary
4,billiardstest,static,50,1016.68,0.0,6.41837,1000,473,473,527,0.473,0.527,527,0,summary
5,billiardstest,static,50,1016.68,0.0,6.85963,1000,493,493,507,0.493,0.507,507,0,summary
6,billiardstest,static,50,990.543,0.028,3.67559,1000,499,471,501,0.499,0.501,501,0,summary
0,billiardstest,static,55,1016.68,0.0,2.81485,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,1016.68,0.0,4.56033,1000,498,498,502,0.498,0.502,502,0,summary
2,billiardstest,static,55,1016.68,0.0,6.05178,1000,496,496,504,0.496,0.504,504,0,summary
3,billiardstest,static,55,1016.68,0.0,3.65763,1000,499,499,501,0.499,0.501,501,0,summary
4,billiardstest,static,55,1016.68,0.0,6.42474,1000,492,492,508,0.492,0.508,508,0,summary
5,billiardstest,static,55,1016.68,0.0,7.46569,1000,490,490,510,0.49,0.51,510,0,summary
6,billiardstest,static,55,1016.68,0.0,4.27765,1000,498,498,502,0.498,0.502,502,0,summary
0,billiardstest,static,60,1016.68,0.0,2.83364,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,1016.68,0.0,6.47895,1000,492,492,508,0.492,0.508,508,0,summary
2,billiardstest,static,60,1016.68,0.0,5.59243,1000,495,495,505,0.495,0.505,505,0,summary
3,billiardstest,static,60,1016.68,0.0,4.61911,1000,497,497,503,0.497,0.503,503,0,summary
4,billiardstest,static,60,1016.68,0.0,5.02995,1000,452,452,548,0.452,0.548,548,0,summary
5,billiardstest,static,60,1016.68,0.0,9.0432,1000,484,484,516,0.484,0.516,516,0,summary
6,billiardstest,static,60,1016.68,0.0,4.28045,1000,498,498,502,0.498,0.502,502,0,summary
0,billiardstest,static,65,1016.68,0.0,2.89972,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,1016.68,0.0,5.49278,1000,497,497,503,0.497,0.503,503,0,summary
2,billiardstest,static,65,1016.68,0.0,6.04086,1000,495,495,505,0.495,0.505,505,0,summary
3,billiardstest,static,65,1016.68,0.0,3.67253,1000,499,499,501,0.499,0.501,501,0,summary
4,billiardstest,static,65,1016.68,0.0,6.10629,1000,496,496,504,0.496,0.504,504,0,summary
5,billiardstest,static,65,1016.68,0.0,8.69323,1000,483,483,517,0.483,0.517,517,0,summary
6,billiardstest,static,65,1016.68,0.0,3.504,1000,499,499,501,0.499,0.501,501,0,summary
0,billiardstest,static,70,1016.68,0.0,2.95375,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,1016.68,0.0,5.5271,1000,493,493,507,0.493,0.507,507,0,summary
2,billiardstest,static,70,1016.68,0.0,6.90605,1000,496,496,504,0.496,0.504,504,0,summary
3,billiardstest,static,70,1016.68,0.0,3.91641,1000,499,499,501,0.499,0.501,501,0,summary
4,billiardstest,static,70,1016.68,0.0,6.86655,1000,493,493,507,0.493,0.507,507,0,summary
5,billiardstest,static,70,1016.68,0.0,7.35259,1000,493,493,507,0.493,0.507,507,0,summary
6,billiardstest,static,70,1016.68,0.0,3.99634,1000,498,498,502,0.498,0.502,502,0,summary
0,billiardstest,static,75,1016.68,0.0,2.95926,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,1016.68,0.0,5.74375,1000,495,495,505,0.495,0.505,505,0,summary
2,billiardstest,static,75,1016.68,0.0,6.88261,1000,483,483,517,0.483,0.517,517,0,summary
3,billiardstest,static,75,1016.68,0.0,3.99197,1000,499,499,501,0.499,0.501,501,0,summary
4,billiardstest,static,75,1016.68,0.0,6.21879,1000,493,493,507,0.493,0.507,507,0,summary
5,billiardstest,static,75,1016.68,0.0,8.42236,1000,488,488,512,0.488,0.512,512,0,summary
6,billiardstest,static,75,1016.68,0.0,4.59512,1000,496,496,504,0.496,0.504,504,0,summary
0,billiardstest,static,80,1016.68,0.0,3.00066,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,1016.68,0.0,8.45383,1000,487,487,513,0.487,0.513,503,10,summary
2,billiardstest,static,80,1016.68,0.0,10.0968,1000,491,491,509,0.491,0.509,504,5,summary
3,billiardstest,static,80,1016.68,0.0,3.61197,1000,500,500,500,0.5,0.5,500,0,summary
4,billiardstest,static,80,1016.68,0.0,6.74453,1000,493,493,507,0.493,0.507,500,7,summary
5,billiardstest,static,80,1016.68,0.0,9.1912,1000,477,477,523,0.477,0.523,507,16,summary
6,billiardstest,static,80,1016.68,0.0,4.57679,1000,497,497,503,0.497,0.503,500,3,summary
