frame,components,mse,size_bytes
1,5,998.7053686343603,8513.488372093023
1,10,569.3014229448389,16253.023255813954
1,15,394.95230470758236,23992.558139534885
1,20,291.1294336627885,31732.093023255813
1,25,223.83686216602283,39471.62790697675
1,30,178.44330595146448,47211.16279069767
1,35,145.30112531718189,54950.6976744186
1,40,120.82110967198716,62690.232558139534
1,45,101.11318210223887,70429.76744186047
1,50,84.99828731075013,78169.30232558139
1,55,71.93597398381813,85908.83720930232
1,60,61.150545890752326,93648.37209302325
1,65,52.22666301825724,101387.90697674418
1,70,44.699392127525606,109127.44186046511
1,75,38.27491408743627,116866.97674418605
1,80,32.78853768515972,124606.51162790698
2,5,984.7341727656272,8513.488372093023
2,10,562.4651651915698,16253.023255813954
2,15,388.39745627693486,23992.558139534885
2,20,286.07753764366936,31732.093023255813
2,25,220.2831924069971,39471.62790697675
2,30,175.42436373292782,47211.16279069767
2,35,142.97166041928378,54950.6976744186
2,40,118.11234330548388,62690.232558139534
2,45,98.25372864512647,70429.76744186047
2,50,82.23643945393775,78169.30232558139
2,55,69.46867889864971,85908.83720930232
2,60,59.04471587448297,93648.37209302325
2,65,50.36892435286159,101387.90697674418
2,70,43.118151701952215,109127.44186046511
2,75,36.96334873465995,116866.97674418605
2,80,31.674266441842747,124606.51162790698
3,5,968.0167284259131,8513.488372093023
3,10,557.8235636729148,16253.023255813954
3,15,390.2081947105585,23992.558139534885
3,20,287.83315699178246,31732.093023255813
3,25,220.79714082351316,39471.62790697675
3,30,175.13697670716448,47211.16279069767
3,35,143.19130162663038,54950.6976744186
3,40,118.43549181989574,62690.232558139534
3,45,98.60525536398832,70429.76744186047
3,50,82.8588598878644,78169.30232558139
3,55,69.8606961206021,85908.83720930232
3,60,59.24026273297527,93648.37209302325
3,65,50.42108611245491,101387.90697674418
3,70,43.12192298334061,109127.44186046511
3,75,36.880065011170906,116866.97674418605
3,80,31.51184749027776,124606.51162790698
4,5,953.4980210853113,8513.488372093023
4,10,553.1353994122386,16253.023255813954
4,15,384.2211595423219,23992.558139534885
4,20,284.4833690650368,31732.093023255813
4,25,220.48171521354973,39471.62790697675
4,30,175.40002865271504,47211.16279069767
4,35,141.84137798346978,54950.6976744186
4,40,117.1373789223648,62690.232558139534
4,45,97.4800990156954,70429.76744186047
4,50,81.44518579567189,78169.30232558139
4,55,68.47608167809291,85908.83720930232
4,60,58.09453212573813,93648.37209302325
4,65,49.33416649852587,101387.90697674418
4,70,41.95367252360058,109127.44186046511
4,75,35.94999786643466,116866.97674418605
