user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,543.306,0.5,2.74102,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,573.382,0.467,5.24804,1000,496,29,504,0.496,0.504,504,0,summary
2,billiardstest,model,adaptive,603.02,0.437,6.43348,1000,491,54,509,0.491,0.509,509,0,summary
3,billiardstest,model,adaptive,559.906,0.483,4.08124,1000,498,15,502,0.498,0.502,502,0,summary
4,billiardstest,model,adaptive,618.68,0.42,9.58691,1000,489,69,511,0.489,0.511,511,0,summary
5,billiardstest,model,adaptive,610.625,0.429,6.65966,1000,482,53,518,0.482,0.518,518,0,summary
0,billiardstest,static,5,891.19,0.5,2.26711,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.419,0.499,2.67867,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,891.19,0.5,2.81011,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,891.19,0.5,2.34202,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,891.19,0.5,2.7037,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,891.19,0.5,2.70953,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.2718,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.325,0.5,2.78467,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,750.839,0.499,2.93611,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,750.817,0.499,2.51202,1000,500,1,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,750.325,0.5,2.8327,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,750.325,0.5,2.78953,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.27201,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,684.155,0.5,2.83867,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,684.749,0.499,3.21611,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,684.155,0.5,2.41902,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,686.063,0.497,3.0857,1000,500,3,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,698.241,0.476,5.74434,1000,497,21,503,0.497,0.503,503,0,summary
0,billiardstest,static,20,644.082,0.5,2.27986,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,644.082,0.5,2.95367,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,651.315,0.49,3.839,1000,499,9,501,0.499,0.501,501,0,summary
3,billiardstest,static,20,644.829,0.499,2.60002,1000,500,1,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,649.089,0.493,3.65606,1000,499,6,501,0.499,0.501,501,0,summary
5,billiardstest,static,20,667.254,0.467,5.59207,1000,494,27,506,0.494,0.506,506,0,summary
0,billiardstest,static,25,616.448,0.5,2.30011,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,624.246,0.49,3.47348,1000,498,8,502,0.498,0.502,502,0,summary
2,billiardstest,static,25,632.366,0.48,4.86618,1000,498,18,502,0.498,0.502,502,0,summary
3,billiardstest,static,25,616.448,0.5,2.49802,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,639.394,0.472,5.11213,1000,496,24,504,0.496,0.504,504,0,summary
5,billiardstest,static,25,701.536,0.391,7.81077,1000,452,61,548,0.452,0.548,548,0,summary
0,billiardstest,static,30,596.182,0.5,2.32001,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,600.418,0.495,3.34967,1000,500,5,500,0.5,0.5,500,0,summary
2,billiardstest,static,30,602.824,0.492,3.67768,1000,499,7,501,0.499,0.501,501,0,summary
3,billiardstest,static,30,596.182,0.5,2.50402,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,30,621.816,0.47,6.81128,1000,496,26,504,0.496,0.504,504,0,summary
5,billiardstest,static,30,660.25,0.421,7.42071,1000,475,54,525,0.475,0.525,525,0,summary
0,billiardstest,static,35,580.8,0.5,2.33775,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,586.086,0.494,3.51054,1000,499,5,501,0.499,0.501,501,0,summary
2,billiardstest,static,35,606.008,0.471,4.97638,1000,495,24,505,0.495,0.505,505,0,summary
3,billiardstest,static,35,580.8,0.5,2.65702,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,35,598.262,0.48,4.66303,1000,496,16,504,0.496,0.504,504,0,summary
5,billiardstest,static,35,611.352,0.464,4.32401,1000,483,19,517,0.483,0.517,517,0,summary
0,billiardstest,static,40,568.81,0.5,2.39004,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,613.505,0.45,5.83033,1000,494,44,506,0.494,0.506,506,0,summary
