user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,546.068,0.5,2.69507,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,582.113,0.463,5.87311,1000,495,32,505,0.495,0.505,505,0,summary
2,billiardstest,model,adaptive,590.298,0.454,6.22944,1000,495,41,505,0.495,0.505,505,0,summary
3,billiardstest,model,adaptive,565.021,0.48,4.08339,1000,497,17,503,0.497,0.503,503,0,summary
0,billiardstest,static,5,891.19,0.5,2.2583,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.46,0.497,2.81267,1000,500,3,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,891.19,0.5,2.78011,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,891.19,0.5,2.34802,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.27772,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.325,0.5,2.79867,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,750.854,0.499,2.88211,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,750.325,0.5,2.32002,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.26047,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,684.805,0.499,3.00467,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,684.155,0.5,3.14311,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,684.155,0.5,2.48402,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.2851,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,659.256,0.48,4.08125,1000,497,17,503,0.497,0.503,503,0,summary
2,billiardstest,static,20,644.082,0.5,3.23611,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,20,644.082,0.5,2.45602,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,616.448,0.5,2.28504,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,618.81,0.497,3.23767,1000,500,3,500,0.5,0.5,500,0,summary
2,billiardstest,static,25,629.595,0.484,4.0655,1000,498,14,502,0.498,0.502,502,0,summary
3,billiardstest,static,25,616.448,0.5,2.56602,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,596.182,0.5,2.31278,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,597.909,0.498,3.36467,1000,500,2,500,0.5,0.5,500,0,summary
2,billiardstest,static,30,621.632,0.47,4.71237,1000,495,25,505,0.495,0.505,505,0,summary
3,billiardstest,static,30,596.182,0.5,2.67602,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,35,580.8,0.5,2.3229,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,596.186,0.483,3.89116,1000,498,15,502,0.498,0.502,502,0,summary
2,billiardstest,static,35,604.912,0.472,4.83529,1000,495,23,505,0.495,0.505,505,0,summary
3,billiardstest,static,35,580.8,0.5,2.71802,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,40,568.81,0.5,2.31432,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,596.606,0.469,4.7716,1000,495,26,505,0.495,0.505,505,0,summary
2,billiardstest,static,40,593.037,0.473,4.44465,1000,496,23,504,0.496,0.504,504,0,summary
3,billiardstest,static,40,569.689,0.499,2.68002,1000,500,1,500,0.5,0.5,500,0,summary
0,billiardstest,static,45,559.25,0.5,2.33892,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,649.116,0.402,8.38452,1000,480,78,520,0.48,0.52,520,0,summary
2,billiardstest,static,45,644.147,0.407,20.0523,1000,480,73,520,0.48,0.52,520,0,summary
3,billiardstest,static,45,559.25,0.5,2.62602,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,50,551.503,0.5,2.36175,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,613.258,0.434,6.90441,1000,489,55,511,0.489,0.511,511,0,summary
2,billiardstest,static,50,604.248,0.443,6.64676,1000,493,50,507,0.493,0.507,507,0,summary
3,billiardstest,static,50,574.059,0.476,4.39918,1000,497,21,503,0.497,0.503,503,0,summary
0,billiardstest,static,55,545.149,0.5,2.77949,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,612.713,0.429,6.79581,1000,486,57,514,0.486,0.514,514,0,summary
2,billiardstest,static,55,593.109,0.449,6.18963,1000,493,44,507,0.493,0.507,507,0,summary
3,billiardstest,static,55,574.426,0.469,4.63792,1000,496,27,504,0.496,0.504,504,0,summary
0,billiardstest,static,60,539.873,0.5,2.8035,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,586.707,0.451,7.5539,1000,490,39,510,0.49,0.51,510,0,summary
2,billiardstest,static,60,628.981,0.406,7.20488,1000,465,59,535,0.465,0.535,535,0,summary
3,billiardstest,static,60,591.499,0.446,5.94825,1000,492,46,508,0.492,0.508,508,0,summary
0,billiardstest,static,65,535.445,0.5,2.84205,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,589.389,0.444,8.56803,1000,491,47,509,0.491,0.509,509,0,summary
2,billiardstest,static,65,625.595,0.406,7.11026,1000,468,62,532,0.468,0.532,532,0,summary
3,billiardstest,static,65,597.207,0.436,6.43342,1000,491,55,509,0.491,0.509,509,0,summary
0,billiardstest,static,70,531.702,0.5,2.86871,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,664.204,0.364,10.3344,1000,450,86,550,0.45,0.55,550,0,summary
2,billiardstest,static,70,612.11,0.417,7.28898,1000,485,68,515,0.485,0.515,515,0,summary
3,billiardstest,static,70,586.236,0.444,5.83846,1000,491,47,509,0.491,0.509,509,0,summary
0,billiardstest,static,75,528.517,0.5,2.90262,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,631.109,0.395,11.0883,1000,479,84,521,0.479,0.521,521,0,summary
2,billiardstest,static,75,626.909,0.399,7.84568,1000,485,86,515,0.485,0.515,515,0,summary
3,billiardstest,static,75,570.6,0.457,4.923,1000,492,35,508,0.492,0.508,508,0,summary
0,billiardstest,static,80,525.787,0.5,2.98279,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,688.932,0.334,8.05446,1000,419,85,581,0.419,0.581,553,28,summary
2,billiardstest,static,80,688.732,0.334,8.53492,1000,419,85,581,0.419,0.581,554,27,summary
3,billiardstest,static,80,541.501,0.484,3.93745,1000,497,13,503,0.497,0.503,500,3,summary
