frame,latent_dim,mse,ae_size_bytes,encoded_size_bytes,raw_size_bytes,pict_type
197,116,1150.960529409349,23755,671258,150528,P
197,132,1182.885670568794,26680,671258,150528,P
197,148,1088.0923970136791,29605,671258,150528,P
197,164,1105.2523450925946,32530,671258,150528,P
197,180,1119.427085481584,35455,671258,150528,P
197,196,1130.4004216566682,38380,671258,150528,P
197,212,1170.8519419189543,41304,671258,150528,P
197,228,1116.5434962138534,44229,671258,150528,P
197,244,1300.822267262265,47154,671258,150528,P
197,260,1172.2795656882226,50079,671258,150528,P
197,276,1071.7625951394439,53004,671258,150528,P
197,292,1120.2451198361814,55929,671258,150528,P
197,308,1497.9622485581785,58853,671258,150528,P
197,324,1192.366826813668,61778,671258,150528,P
197,340,1174.9376323074102,64703,671258,150528,P
197,356,929.7790707321838,67628,671258,150528,P
197,372,1043.5183663386852,70553,671258,150528,P
198,0,0.0,150528,5,150528,P
198,4,1772.2757895011455,3281,5,150528,P
198,20,1458.118500933051,6206,5,150528,P
198,36,1449.1965488065034,9131,5,150528,P
198,52,1776.4880487229675,12056,5,150528,P
198,68,1814.8120013996959,14981,5,150528,P
198,84,1414.5456357859075,17906,5,150528,P
198,100,1211.8323866743594,20831,5,150528,P
198,116,1176.3457559980452,23755,5,150528,P
198,132,1214.5822611171752,26680,5,150528,P
198,148,1128.751272149384,29605,5,150528,P
198,164,1138.7362813577056,32530,5,150528,P
198,180,1154.4550403952599,35455,5,150528,P
198,196,1165.5824393033981,38380,5,150528,P
198,212,1208.4285934455693,41304,5,150528,P
198,228,1142.5137251615524,44229,5,150528,P
198,244,1340.4297126922756,47154,5,150528,P
198,260,1205.9306454844773,50079,5,150528,P
198,276,1103.691248735413,53004,5,150528,P
198,292,1150.3476697951555,55929,5,150528,P
198,308,1566.4984845556319,58853,5,150528,P
198,324,1220.388803165406,61778,5,150528,P
198,340,1189.8079562466592,64703,5,150528,P
198,356,969.9961055768654,67628,5,150528,P
198,372,1097.4811398424208,70553,5,150528,P
199,0,0.0,150528,263,150528,P
199,4,1772.258469555527,3281,263,150528,P
199,20,1458.123466791585,6206,263,150528,P
199,36,1449.212415330112,9131,263,150528,P
199,52,1776.5037941280752,12056,263,150528,P
199,68,1814.9373590480536,14981,263,150528,P
199,84,1414.560896717012,17906,263,150528,P
199,100,1211.8922192137688,20831,263,150528,P
199,116,1176.3581100851297,23755,263,150528,P
199,132,1214.5650622900575,26680,263,150528,P
199,148,1128.7771915085614,29605,263,150528,P
199,164,1138.7545702513307,32530,263,150528,P
199,180,1154.4738137628883,35455,263,150528,P
199,196,1165.6408184207976,38380,263,150528,P
199,212,1208.432348119095,41304,263,150528,P
199,228,1142.514694109559,44229,263,150528,P
199,244,1340.4027032665908,47154,263,150528,P
199,260,1205.9758226852864,50079,263,150528,P
199,276,1103.7050562445074,53004,263,150528,P
199,292,1150.3601450007409,55929,263,150528,P
199,308,1566.475714277476,58853,263,150528,P
199,324,1220.3997038304806,61778,263,150528,P
199,340,1189.8012947291136,64703,263,150528,P
199,356,970.0348029378802,67628,263,150528,P
199,372,1097.4919193889946,70553,263,150528,P
200,0,0.0,150528,5,150528,P
200,4,1802.9779971577227,3281,5,150528,P
200,20,1457.6219150796533,6206,5,150528,P
200,36,1443.8199774362147,9131,5,150528,P
200,52,1777.8474827762693,12056,5,150528,P
200,68,1802.5832719635218,14981,5,150528,P
200,84,1408.9040571358055,17906,5,150528,P
200,100,1204.221542319283,20831,5,150528,P
200,116,1164.5489351358265,23755,5,150528,P
200,132,1208.6084544193,26680,5,150528,P
200,148,1124.6030846145004,29605,5,150528,P
200,164,1132.7795523684472,32530,5,150528,P
200,180,1151.0788621846586,35455,5,150528,P
200,196,1164.5192611031234,38380,5,150528,P
200,212,1200.5681238602847,41304,5,150528,P
200,228,1132.649592217058,44229,5,150528,P
200,244,1328.1495078932494,47154,5,150528,P
200,260,1199.3077647406608,50079,5,150528,P
200,276,1102.5724771432579,53004,5,150528,P
200,292,1142.7002476528287,55929,5,150528,P
200,308,1577.7182968799025,58853,5,150528,P
200,324,1206.7607916891575,61778,5,150528,P
200,340,1172.2804135177284,64703,5,150528,P
200,356,965.9059943631291,67628,5,150528,P
200,372,1093.4665460139513,70553,5,150528,P
201,0,0.0,150528,104942,150528,P
201,4,1809.2089384328574,3281,104942,150528,P
201,20,1464.2705940641463,6206,104942,150528,P
201,36,1455.3606326691806,9131,104942,150528,P
201,52,1802.0797823555768,12056,104942,150528,P
201,68,1815.6016940250993,14981,104942,150528,P
201,84,1418.1381316389889,17906,104942,150528,P
201,100,1215.0224057491869,20831,104942,150528,P
201,116,1171.0795235820115,23755,104942,150528,P
201,132,1217.2630980145186,26680,104942,150528,P
201,148,1138.6117715388536,29605,104942,150528,P
201,164,1139.5621884148568,32530,104942,150528,P
201,180,1159.2476994730532,35455,104942,150528,P
201,196,1170.0662462040782,38380,104942,150528,P
201,212,1210.9678428154439,41304,104942,150528,P
201,228,1126.735618058592,44229,104942,150528,P
201,244,1337.7416086848825,47154,104942,150528,P
201,260,1202.3609199095517,50079,104942,150528,P
201,276,1109.9867461714894,53004,104942,150528,P
201,292,1147.5463199894875,55929,104942,150528,P
201,308,1595.7708883099258,58853,104942,150528,P
201,324,1221.4272731915116,61778,104942,150528,P
201,340,1181.5450098831207,64703,104942,150528,P
201,356,975.8297176100314,67628,104942,150528,P
201,372,1105.8814345858991,70553,104942,150528,P
202,0,0.0,150528,5,150528,P
202,4,1832.5529549270868,3281,5,150528,P
202,20,1474.0873696748167,6206,5,150528,P
202,36,1459.912144811824,9131,5,150528,P
202,52,1821.219412330538,12056,5,150528,P
202,68,1803.1441717408597,14981,5,150528,P
202,84,1419.362276326865,17906,5,150528,P
202,100,1209.670663671568,20831,5,150528,P
202,116,1163.711885176599,23755,5,150528,P
202,132,1212.4818240758032,26680,5,150528,P
202,148,1138.4900474455208,29605,5,150528,P
202,164,1141.3861119188368,32530,5,150528,P
202,180,1153.0952429864556,35455,5,150528,P
202,196,1164.1173899173737,38380,5,150528,P
202,212,1205.6259113363922,41304,5,150528,P
202,228,1130.4573473520577,44229,5,150528,P
202,244,1323.953841906041,47154,5,150528,P
202,260,1205.9354902245104,50079,5,150528,P
202,276,1110.125547973439,53004,5,150528,P
202,292,1147.7345381397754,55929,5,150528,P
202,308,1594.4338611792773,58853,5,150528,P
202,324,1219.063403410837,61778,5,150528,P
202,340,1167.0072773471475,64703,5,150528,P
202,356,974.5930371573195,67628,5,150528,P
202,372,1121.4375314768404,70553,5,150528,P
204,0,0.0,150528,5,150528,P
204,4,1866.8250092770904,3281,5,150528,P
204,20,1491.6120055597275,6206,5,150528,P
204,36,1466.8678591959178,9131,5,150528,P
204,52,1859.5227748621255,12056,5,150528,P
204,68,1819.0379470121115,14981,5,150528,P
204,84,1404.4625205919147,17906,5,150528,P
204,100,1170.0634604785591,20831,5,150528,P
204,116,1137.6250191126019,23755,5,150528,P
204,132,1187.3890986666083,26680,5,150528,P
204,148,1123.0218825861812,29605,5,150528,P
204,164,1110.2243806701154,32530,5,150528,P
204,180,1140.9561412408948,35455,5,150528,P
204,196,1161.0763465985656,38380,5,150528,P
204,212,1173.0449134949595,41304,5,150528,P
204,228,1109.9267925135791,44229,5,150528,P
204,244,1260.1596374530345,47154,5,150528,P
204,260,1197.6176771800965,50079,5,150528,P
204,276,1087.9740642383695,53004,5,150528,P
204,292,1136.1676001921296,55929,5,150528,P
204,308,1635.7621582690626,58853,5,150528,P
204,324,1221.1324707604945,61778,5,150528,P
204,340,1115.6813747249544,64703,5,150528,P
204,356,984.0675924438983,67628,5,150528,P
204,372,1116.52254271321,70553,5,150528,P
205,0,0.0,150528,145602,150528,P
205,4,1866.631461912766,3281,145602,150528,P
205,20,1491.5825737640262,6206,145602,150528,P
205,36,1466.7916756588966,9131,145602,150528,P
205,52,1859.4733585137874,12056,145602,150528,P
205,68,1818.8956327736378,14981,145602,150528,P
205,84,1404.444595053792,17906,145602,150528,P
205,100,1170.0148919597268,20831,145602,150528,P
205,116,1137.5787518452853,23755,145602,150528,P
205,132,1187.3704464174807,26680,145602,150528,P
205,148,1123.0797772295773,29605,145602,150528,P
205,164,1110.2046383544803,32530,145602,150528,P
205,180,1140.9674052614719,35455,145602,150528,P
205,196,1161.0269302502275,38380,145602,150528,P
205,212,1173.0008263606578,41304,145602,150528,P
205,228,1109.9564665462822,44229,145602,150528,P
205,244,1260.1040440611541,47154,145602,150528,P
205,260,1197.6217952091247,50079,145602,150528,P
205,276,1088.0059184040874,53004,145602,150528,P
205,292,1136.1224229913205,55929,145602,150528,P
205,308,1635.614030342549,58853,145602,150528,P
205,324,1221.0390883963555,61778,145602,150528,P
205,340,1115.6899741385132,64703,145602,150528,P
205,356,984.0502119390294,67628,145602,150528,P
205,372,1116.5258129127324,70553,145602,150528,P
206,0,0.0,150528,5,150528,P
206,4,1942.0964028686285,3281,5,150528,P
206,20,1509.2383809853345,6206,5,150528,P
206,36,1481.300945347175,9131,5,150528,P
206,52,1885.2040150668472,12056,5,150528,P
206,68,1847.3045827355236,14981,5,150528,P
206,84,1399.1868409328163,17906,5,150528,P
206,100,1142.1113695017993,20831,5,150528,P
206,116,1117.3671020194888,23755,5,150528,P
206,132,1168.8178778160363,26680,5,150528,P
206,148,1095.346547383815,29605,5,150528,P
206,164,1087.4207949265838,32530,5,150528,P
206,180,1118.7926667742431,35455,5,150528,P
206,196,1151.0530639439821,38380,5,150528,P
206,212,1158.65094861947,41304,5,150528,P
206,228,1071.2918075267226,44229,5,150528,P
206,244,1243.315081950277,47154,5,150528,P
206,260,1183.111919928342,50079,5,150528,P
206,276,1064.2031050287187,53004,5,150528,P
206,292,1114.5131867844611,55929,5,150528,P
206,308,1626.3954590074718,58853,5,150528,P
206,324,1207.5650185346603,61778,5,150528,P
206,340,1085.8882825355977,64703,5,150528,P
206,356,978.5834678448737,67628,5,150528,P
206,372,1100.961964437738,70553,5,150528,P
207,0,0.0,150528,37879,150528,P
207,4,1884.2660733964294,3281,37879,150528,P
207,20,1491.7505651246756,6206,37879,150528,P
207,36,1460.4229015298188,9131,37879,150528,P
207,52,1852.370242914185,12056,37879,150528,P
207,68,1807.7595133334398,14981,37879,150528,P
207,84,1358.1677593756467,17906,37879,150528,P
207,100,1090.0714733172208,20831,37879,150528,P
207,116,1072.3300353158265,23755,37879,150528,P
207,132,1120.3463749028742,26680,37879,150528,P
207,148,1029.072562744841,29605,37879,150528,P
207,164,1045.1391741167754,32530,37879,150528,P
207,180,1078.858928103,35455,37879,150528,P
207,196,1089.016773412004,38380,37879,150528,P
207,212,1113.192147295922,41304,37879,150528,P
207,228,1021.9922174233943,44229,37879,150528,P
207,244,1183.221653290093,47154,37879,150528,P
207,260,1134.6252772025764,50079,37879,150528,P
207,276,1012.7279844135046,53004,37879,150528,P
207,292,1064.5393299870193,55929,37879,150528,P
207,308,1603.5303450655192,58853,37879,150528,P
207,324,1155.3307271562517,61778,37879,150528,P
207,340,1023.157256282866,64703,37879,150528,P
207,356,948.6879094038159,67628,37879,150528,P
207,372,1065.9967489074916,70553,37879,150528,P
208,0,0.0,150528,5,150528,P
208,4,1930.0246430095285,3281,5,150528,P
208,20,1532.2332128416747,6206,5,150528,P
208,36,1513.7363587506115,9131,5,150528,P
208,52,1926.110456418246,12056,5,150528,P
208,68,1880.832121660933,14981,5,150528,P
208,84,1380.1683294586837,17906,5,150528,P
208,100,1100.4967482760549,20831,5,150528,P
208,116,1074.844576511532,23755,5,150528,P
208,132,1131.0218806844205,26680,5,150528,P
208,148,996.5153041295707,29605,5,150528,P
208,164,1047.3350525368005,32530,5,150528,P
208,180,1074.676342913881,35455,5,150528,P
208,196,1105.2105592098087,38380,5,150528,P
208,212,1117.6625100430101,41304,5,150528,P
208,228,997.9176141321659,44229,5,150528,P
208,244,1181.152222584933,47154,5,150528,P
208,260,1116.8374508153647,50079,5,150528,P
208,276,998.2441496104002,53004,5,150528,P
208,292,1049.553216760978,55929,5,150528,P
208,308,1642.4746667034924,58853,5,150528,P
208,324,1124.1914028301835,61778,5,150528,P
208,340,1033.4300430491567,64703,5,150528,P
208,356,927.1063487743959,67628,5,150528,P
208,372,1077.5728918612003,70553,5,150528,P
209,0,0.0,150528,82455,150528,P
209,4,1979.5158425811678,3281,82455,150528,P
209,20,1547.6903559174389,6206,82455,150528,P
209,36,1529.9850112292916,9131,82455,150528,P
209,52,1943.1033820845187,12056,82455,150528,P
209,68,1911.5659412462264,14981,82455,150528,P
209,84,1372.897101379931,17906,82455,150528,P
209,100,1080.7389294728637,20831,82455,150528,P
209,116,1066.8821251485497,23755,82455,150528,P
209,132,1113.2753557059914,26680,82455,150528,P
209,148,970.7721118116751,29605,82455,150528,P
209,164,1030.115756392479,32530,82455,150528,P
209,180,1059.4690673053265,35455,82455,150528,P
209,196,1081.151095731184,38380,82455,150528,P
209,212,1090.3156482148916,41304,82455,150528,P
209,228,967.7209550980479,44229,82455,150528,P
209,244,1140.4532572254539,47154,82455,150528,P
209,260,1087.6164013054222,50079,82455,150528,P
209,276,967.6808648742735,53004,82455,150528,P
209,292,1008.017140883021,55929,82455,150528,P
209,308,1677.9896391090006,58853,82455,150528,P
209,324,1063.5269004385918,61778,82455,150528,P
209,340,987.2662109322846,64703,82455,150528,P
209,356,895.7646354334429,67628,82455,150528,P
209,372,1058.709896542132,70553,82455,150528,P
213,0,0.0,150528,551840,150528,P
213,4,1925.998664041981,3281,551840,150528,P
213,20,1481.7654347978532,6206,551840,150528,P
213,36,1516.1267534829676,9131,551840,150528,P
213,52,1902.212322782725,12056,551840,150528,P
213,68,1886.6218282375485,14981,551840,150528,P
213,84,1287.5182477757335,17906,551840,150528,P
213,100,1046.4353843126446,20831,551840,150528,P
213,116,1014.7368558682501,23755,551840,150528,P
213,132,1046.6885219793767,26680,551840,150528,P
213,148,914.7855087183416,29605,551840,150528,P
213,164,980.370753002353,32530,551840,150528,P
213,180,1028.5277717281133,35455,551840,150528,P
213,196,1011.0816206317395,38380,551840,150528,P
213,212,1022.3910606466234,41304,551840,150528,P
213,228,923.8023571902886,44229,551840,150528,P
213,244,1092.435585334897,47154,551840,150528,P
213,260,1073.8210040610284,50079,551840,150528,P
213,276,904.1956942761317,53004,551840,150528,P
213,292,957.0309150964022,55929,551840,150528,P
213,308,1645.8101490978152,58853,551840,150528,P
213,324,983.3301018923521,61778,551840,150528,P
213,340,1016.5741024073213,64703,551840,150528,P
213,356,872.1287233522162,67628,551840,150528,P
213,372,976.6214692499489,70553,551840,150528,P
214,0,0.0,150528,5,150528,P
214,4,1959.992509195581,3281,5,150528,P
214,20,1496.4379722252488,6206,5,150528,P
214,36,1562.315051537007,9131,5,150528,P
214,52,1959.3068573623896,12056,5,150528,P
214,68,1939.7669307421893,14981,5,150528,P
214,84,1286.5965359844267,17906,5,150528,P
214,100,1074.0105545148253,20831,5,150528,P
214,116,1050.3311608918011,23755,5,150528,P
214,132,1071.9579592812806,26680,5,150528,P
214,148,956.091459444724,29605,5,150528,P
214,164,1010.345704620704,32530,5,150528,P
214,180,1063.6992520652711,35455,5,150528,P
214,196,1050.6832523737103,38380,5,150528,P
214,212,1063.804019568488,41304,5,150528,P
214,228,962.4317101668566,44229,5,150528,P
214,244,1135.5496536009014,47154,5,150528,P
214,260,1135.4711688123643,50079,5,150528,P
214,276,926.3830290874466,53004,5,150528,P
214,292,984.5923989079893,55929,5,150528,P
214,308,1696.425449475646,58853,5,150528,P
214,324,1001.2633310398087,61778,5,150528,P
214,340,1056.3715827651322,64703,5,150528,P
214,356,923.9528469275683,67628,5,150528,P
214,372,989.3181400140747,70553,5,150528,P
215,0,0.0,150528,29948,150528,P
215,4,1955.796600971371,3281,29948,150528,P
215,20,1457.133444165811,6206,29948,150528,P
215,36,1537.021027179435,9131,29948,150528,P
215,52,1914.9684021715075,12056,29948,150528,P
215,68,1906.5384333953261,14981,29948,150528,P
215,84,1248.583978973329,17906,29948,150528,P
215,100,1067.3899750225246,20831,29948,150528,P
215,116,1028.9514442440122,23755,29948,150528,P
215,132,1036.1318334471434,26680,29948,150528,P
215,148,944.1932623973116,29605,29948,150528,P
215,164,984.4624387566,32530,29948,150528,P
215,180,1033.4344033151865,35455,29948,150528,P
215,196,992.3008647747338,38380,29948,150528,P
215,212,1023.2897599227726,41304,29948,150528,P
215,228,937.5609344104305,44229,29948,150528,P
215,244,1098.9765899721533,47154,29948,150528,P
215,260,1160.9634641557932,50079,29948,150528,P
215,276,887.6728900708258,53004,29948,150528,P
215,292,931.2289197463542,55929,29948,150528,P
215,308,1651.8927202094346,58853,29948,150528,P
215,324,958.2913347752765,61778,29948,150528,P
215,340,998.9202936412767,64703,29948,150528,P
215,356,902.1546658594161,67628,29948,150528,P
215,372,951.3560288585722,70553,29948,150528,P
216,0,0.0,150528,5,150528,P
216,4,1924.288713047281,3281,5,150528,P
216,20,1429.1373871732503,6206,5,150528,P
216,36,1528.5048220306635,9131,5,150528,P
216,52,1906.4945884980261,12056,5,150528,P
216,68,1914.414285030216,14981,5,150528,P
216,84,1225.2867142204195,17906,5,150528,P
216,100,1067.1903717331588,20831,5,150528,P
216,116,1038.4548862930387,23755,5,150528,P
216,132,1025.2375876531005,26680,5,150528,P
216,148,930.2627574652433,29605,5,150528,P
216,164,965.609738510102,32530,5,150528,P
216,180,997.6957250386477,35455,5,150528,P
216,196,975.5062706535682,38380,5,150528,P
216,212,1005.1840580301359,41304,5,150528,P
216,228,922.2218818729743,44229,5,150528,P
216,244,1100.2586293034256,47154,5,150528,P
216,260,1159.6023344434798,50079,5,150528,P
216,276,863.1375520024449,53004,5,150528,P
216,292,898.8636945141479,55929,5,150528,P
216,308,1629.5103846117854,58853,5,150528,P
216,324,938.7546783545986,61778,5,150528,P
216,340,953.4905001986772,64703,5,150528,P
216,356,882.7943579759449,67628,5,150528,P
216,372,929.8012354178354,70553,5,150528,P
217,0,0.0,150528,47800,150528,P
217,4,1924.2853217292577,3281,47800,150528,P
217,20,1429.1643965989351,6206,47800,150528,P
217,36,1528.495253669098,9131,47800,150528,P
217,52,1906.4452932681888,12056,47800,150528,P
217,68,1914.2793590202928,14981,47800,150528,P
217,84,1225.2964037004858,17906,47800,150528,P
217,100,1067.231915378943,20831,47800,150528,P
217,116,1038.431994896382,23755,47800,150528,P
217,132,1025.280342483893,26680,47800,150528,P
217,148,930.2777156000957,29605,47800,150528,P
217,164,965.6471035676077,32530,47800,150528,P
217,180,997.730849403888,35455,47800,150528,P
217,196,975.4725997103378,38380,47800,150528,P
217,212,1005.1895689219236,41304,47800,150528,P
217,228,922.2133430186659,44229,47800,150528,P
217,244,1100.1892284024507,47154,47800,150528,P
217,260,1159.5183993224055,50079,47800,150528,P
217,276,863.1159323500469,53004,47800,150528,P
217,292,898.8776837009937,55929,47800,150528,P
217,308,1629.6468851622194,58853,47800,150528,P
217,324,938.7535277288407,61778,47800,150528,P
217,340,953.5378575325012,64703,47800,150528,P
217,356,882.7907849801704,67628,47800,150528,P
217,372,929.7777384286746,70553,47800,150528,P
221,0,0.0,150528,144705,150528,P
221,4,1806.2821098603308,3281,144705,150528,P
221,20,1261.6496372502297,6206,144705,150528,P
221,36,1355.1138774957508,9131,144705,150528,P
221,52,1704.3732455000281,12056,144705,150528,P
221,68,1711.9767016265541,14981,144705,150528,P
221,84,1039.0916062518954,17906,144705,150528,P
221,100,957.233304111287,20831,144705,150528,P
221,116,913.4974134620279,23755,144705,150528,P
221,132,895.4321045894176,26680,144705,150528,P
221,148,870.1901611872017,29605,144705,150528,P
221,164,873.1254074955359,32530,144705,150528,P
221,180,893.9466467360035,35455,144705,150528,P
221,196,886.237756954506,38380,144705,150528,P
221,212,904.1999334236607,41304,144705,150528,P
221,228,833.4984619868919,44229,144705,150528,P
221,244,1033.1142871174961,47154,144705,150528,P
221,260,966.3606732152402,50079,144705,150528,P
221,276,787.5850423704833,53004,144705,150528,P
221,292,801.7600249964744,55929,144705,150528,P
221,308,1521.1451774463058,58853,144705,150528,P
221,324,817.8277869941667,61778,144705,150528,P
221,340,838.1828411249444,64703,144705,150528,P
221,356,822.8329484816641,67628,144705,150528,P
221,372,882.6418092241511,70553,144705,150528,P
222,0,0.0,150528,5,150528,P
222,4,1788.0090827587992,3281,5,150528,P
222,20,1239.611399313435,6206,5,150528,P
222,36,1337.9467834252864,9131,5,150528,P
222,52,1683.775954367593,12056,5,150528,P
222,68,1708.50217519328,14981,5,150528,P
222,84,1030.3483039140701,17906,5,150528,P
222,100,947.7338589727879,20831,5,150528,P
222,116,895.4823082080111,23755,5,150528,P
222,132,894.1254176432267,26680,5,150528,P
222,148,883.9793208288029,29605,5,150528,P
222,164,878.5386172123253,32530,5,150528,P
222,180,891.9233016204089,35455,5,150528,P
222,196,896.4775389293209,38380,5,150528,P
222,212,925.3283897414804,41304,5,150528,P
222,228,848.3098012162372,44229,5,150528,P
222,244,1031.448907731101,47154,5,150528,P
222,260,966.1305480636656,50079,5,150528,P
222,276,813.4564991807565,53004,5,150528,P
222,292,822.8259841678664,55929,5,150528,P
222,308,1510.066225938499,58853,5,150528,P
222,324,840.898499591276,61778,5,150528,P
222,340,857.7870816690847,64703,5,150528,P
222,356,831.2658846611157,67628,5,150528,P
222,372,897.9920046636835,70553,5,150528,P
223,0,0.0,150528,397,150528,P
223,4,1788.029067311436,3281,397,150528,P
223,20,1239.5648898091167,6206,397,150528,P
223,36,1338.1180449854583,9131,397,150528,P
223,52,1684.4740814063698,12056,397,150528,P
223,68,1708.8933879509568,14981,397,150528,P
223,84,1030.3784624207765,17906,397,150528,P
223,100,947.9455135529861,20831,397,150528,P
223,116,895.7236973801628,23755,397,150528,P
223,132,894.1834939643741,26680,397,150528,P
223,148,884.0357620501891,29605,397,150528,P
223,164,878.4727893071249,32530,397,150528,P
223,180,891.9296603417024,35455,397,150528,P
223,196,896.7862699879333,38380,397,150528,P
223,212,925.2769749378785,41304,397,150528,P
223,228,848.3365684049204,44229,397,150528,P
223,244,1031.5950977616012,47154,397,150528,P
223,260,966.0531533416361,50079,397,150528,P
223,276,813.5686549125239,53004,397,150528,P
223,292,822.900169249624,55929,397,150528,P
223,308,1510.5503365863115,58853,397,150528,P
223,324,840.8903846517205,61778,397,150528,P
223,340,857.9015386523679,64703,397,150528,P
223,356,831.2606160063297,67628,397,150528,P
223,372,898.0105963535607,70553,397,150528,P
224,0,0.0,150528,5,150528,P
224,4,1790.8241189550608,3281,5,150528,P
224,20,1202.5165571831167,6206,5,150528,P
224,36,1302.9050210025162,9131,5,150528,P
224,52,1658.3730444777757,12056,5,150528,P
224,68,1648.6358437221497,14981,5,150528,P
224,84,975.7156239822507,17906,5,150528,P
224,100,904.4936457881704,20831,5,150528,P
224,116,863.691608584486,23755,5,150528,P
224,132,873.4525485662743,26680,5,150528,P
224,148,871.2720521958545,29605,5,150528,P
224,164,860.8309107134119,32530,5,150528,P
224,180,872.5354998372495,35455,5,150528,P
224,196,883.119258354418,38380,5,150528,P
224,212,913.2387043442577,41304,5,150528,P
224,228,838.8405751436949,44229,5,150528,P
224,244,1009.7315732622519,47154,5,150528,P
224,260,929.4140801299363,50079,5,150528,P
224,276,820.427353377454,53004,5,150528,P
224,292,810.9163414221257,55929,5,150528,P
224,308,1467.5748278852552,58853,5,150528,P
224,324,859.532702062279,61778,5,150528,P
224,340,859.9455950316042,64703,5,150528,P
224,356,835.0217088125646,67628,5,150528,P
224,372,919.3170968675986,70553,5,150528,P
225,0,0.0,150528,74115,150528,P
225,4,1757.6232366263866,3281,74115,150528,P
225,20,1180.5586208123714,6206,74115,150528,P
225,36,1273.7589438445866,9131,74115,150528,P
225,52,1629.8025224357843,12056,74115,150528,P
225,68,1633.9349645655602,14981,74115,150528,P
225,84,954.3769059469923,17906,74115,150528,P
225,100,865.2946119429544,20831,74115,150528,P
225,116,827.8689951868728,23755,74115,150528,P
225,132,842.6561107160524,26680,74115,150528,P
225,148,824.2720179492608,29605,74115,150528,P
225,164,814.9540688842535,32530,74115,150528,P
225,180,816.6619003051892,35455,74115,150528,P
225,196,844.359702989459,38380,74115,150528,P
225,212,876.648441888392,41304,74115,150528,P
225,228,802.4426488671452,44229,74115,150528,P
225,244,971.4274840196595,47154,74115,150528,P
225,260,888.0930501502007,50079,74115,150528,P
225,276,784.614126663655,53004,74115,150528,P
225,292,777.7458598371595,55929,74115,150528,P
225,308,1443.985304189846,58853,74115,150528,P
225,324,829.258163832128,61778,74115,150528,P
225,340,835.2468075463548,64703,74115,150528,P
225,356,784.1247473610565,67628,74115,150528,P
225,372,889.7682401351631,70553,74115,150528,P
226,0,0.0,150528,5,150528,P
226,4,1724.0539118181914,3281,5,150528,P
226,20,1140.2078711427748,6206,5,150528,P
226,36,1247.627142816782,9131,5,150528,P
226,52,1592.653903691098,12056,5,150528,P
226,68,1612.8759697079659,14981,5,150528,P
226,84,906.6720831440762,17906,5,150528,P
226,100,817.2171075129882,20831,5,150528,P
226,116,781.7676602164283,23755,5,150528,P
226,132,799.506373051554,26680,5,150528,P
226,148,767.4848821246997,29605,5,150528,P
226,164,760.608560917899,32530,5,150528,P
226,180,763.2100046379492,35455,5,150528,P
226,196,799.9381605070084,38380,5,150528,P
226,212,821.319875610061,41304,5,150528,P
226,228,743.170706438832,44229,5,150528,P
226,244,919.8737574974075,47154,5,150528,P
226,260,828.066478902474,50079,5,150528,P
226,276,722.9726824443787,53004,5,150528,P
226,292,725.2761140931398,55929,5,150528,P
226,308,1412.6007148995996,58853,5,150528,P
226,324,769.4909678539261,61778,5,150528,P
226,340,793.0781902978197,64703,5,150528,P
226,356,705.7737342081964,67628,5,150528,P
226,372,848.2709827367216,70553,5,150528,P
227,0,0.0,150528,22870,150528,P
227,4,1735.2260034531355,3281,22870,150528,P
227,20,1126.9467276055366,6206,22870,150528,P
227,36,1230.8878392912447,9131,22870,150528,P
227,52,1566.8487592600286,12056,22870,150528,P
227,68,1562.5670991372317,14981,22870,150528,P
227,84,898.1767709366977,17906,22870,150528,P
227,100,794.1795813851058,20831,22870,150528,P
227,116,758.2498386735097,23755,22870,150528,P
227,132,778.7349740741774,26680,22870,150528,P
227,148,747.279348783195,29605,22870,150528,P
227,164,728.8597077364102,32530,22870,150528,P
227,180,728.7058266811073,35455,22870,150528,P
227,196,771.386472391896,38380,22870,150528,P
227,212,801.1402616277337,41304,22870,150528,P
227,228,711.2370264250785,44229,22870,150528,P
227,244,888.5576607193798,47154,22870,150528,P
227,260,817.1038011554629,50079,22870,150528,P
227,276,701.1138815665618,53004,22870,150528,P
227,292,707.945570605807,55929,22870,150528,P
227,308,1383.4761968348175,58853,22870,150528,P
227,324,742.469793674536,61778,22870,150528,P
227,340,765.281615476124,64703,22870,150528,P
227,356,668.3361267205328,67628,22870,150528,P
227,372,814.4394969334826,70553,22870,150528,P
228,0,0.0,150528,5,150528,P
228,4,1693.5735932551324,3281,5,150528,P
228,20,1123.5852047335356,6206,5,150528,P
228,36,1219.7891454678029,9131,5,150528,P
228,52,1568.8157237134874,12056,5,150528,P
228,68,1570.7129239104688,14981,5,150528,P
228,84,891.9210003688931,17906,5,150528,P
228,100,776.8220284720883,20831,5,150528,P
228,116,748.7713470356539,23755,5,150528,P
228,132,765.8191999420524,26680,5,150528,P
228,148,719.0680642146617,29605,5,150528,P
228,164,705.1958778407425,32530,5,150528,P
228,180,709.0914727421477,35455,5,150528,P
228,196,748.889740370214,38380,5,150528,P
228,212,767.8028181893751,41304,5,150528,P
228,228,683.4057511528954,44229,5,150528,P
228,244,873.7432329682633,47154,5,150528,P
228,260,792.4729611491784,50079,5,150528,P
228,276,669.3774430314079,53004,5,150528,P
228,292,683.1044083228335,55929,5,150528,P
228,308,1368.3482538443059,58853,5,150528,P
