frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.025801003,0.028000000,2.198997,1,122.994389,2.500000,15,0,18,0.985,2
2,30,219.142,23680,0.039696672,0.042000000,2.303328,1,219.142012,2.500000,15,0,18,0.934,4
3,30,220.701,23680,0.053600248,0.056000000,2.399752,1,220.700784,2.500000,15,0,18,0.747,2
4,30,215.393,23680,0.069454822,0.071500000,2.045178,1,215.392593,2.500000,15,0,18,0.000,2
5,30,215.623,23680,0.082578740,0.085000000,2.421260,1,215.622607,2.500000,15,0,18,0.747,1
6,30,210.960,23680,0.097478677,0.100000000,2.521323,0,1016.684637,2.500000,15,0,18,0.378,2
7,30,211.224,23680,0.112350602,0.114500000,2.149398,1,211.224439,2.500000,15,0,18,0.002,4
8,30,206.776,23680,0.126539126,0.129000000,2.460874,1,206.776247,2.500000,15,0,18,0.002,3
9,30,210.806,23680,0.140027989,0.142500000,2.472011,1,210.806029,2.500000,15,0,18,0.604,2
10,30,210.414,23680,0.153394444,0.155500000,2.105556,1,210.413990,2.500000,15,0,18,0.000,2
11,30,217.204,23680,0.166492889,0.169000000,2.507111,0,1016.684637,2.500000,15,0,18,0.000,1
12,30,214.980,23680,0.179499651,0.182000000,2.500349,0,1016.684637,2.500000,15,0,18,0.002,2
13,30,215.368,23680,0.196378299,0.198500000,2.121701,1,215.368149,2.500000,15,0,18,0.000,1
14,30,209.814,23680,0.210155346,0.212500000,2.344654,1,209.813551,2.500000,14,0,18,0.000,2
15,30,212.960,23680,0.223564954,0.226000000,2.435046,1,212.960015,2.500000,15,0,18,0.350,2
16,30,211.042,23680,0.240156920,0.242500000,2.343080,1,211.042464,2.500000,15,0,18,0.007,4
17,30,214.080,23680,0.253796427,0.256000000,2.203573,1,214.079917,2.500000,15,0,18,0.001,3
18,30,208.316,23680,0.270713260,0.273500000,2.786740,0,1016.684637,2.500000,15,0,18,0.000,3
19,30,205.669,23680,0.284193126,0.286500000,2.306874,1,205.669197,2.500000,15,0,18,0.604,4
20,30,200.372,23680,0.300367448,0.305500000,5.132552,0,1016.684637,2.500000,15,0,18,0.002,4
21,30,197.211,23680,0.313138211,0.315500000,2.361789,1,197.211213,2.500000,15,0,18,0.249,6
22,30,201.312,23680,0.330653010,0.333000000,2.346990,1,201.311518,2.500000,15,0,18,0.000,4
23,30,209.725,23680,0.344877058,0.347000000,2.122942,1,209.724955,2.500000,15,0,18,0.971,5
24,30,205.820,23680,0.358032987,0.360500000,2.467013,1,205.819755,2.500000,15,0,18,0.960,4
25,30,206.785,23680,0.372460289,0.374500000,2.039711,1,206.784612,2.500000,15,0,18,0.963,6
26,30,210.804,23680,0.385290856,0.387500000,2.209144,1,210.803850,2.500000,15,0,18,0.985,5
27,30,215.250,23680,0.400099713,0.402500000,2.400287,1,215.249954,2.500000,15,0,18,0.945,5
