frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,75,38.5716,117236,0.017133605,0.021000000,3.866395,0,1050.257266,3.000000,14
2,75,37.249886,117236,0.030423848,0.036500000,6.076152,0,1050.257266,3.000000,14
3,75,37.165957,117236,0.041432956,0.054500000,13.067044,0,1050.257266,3.000000,14
4,75,36.228680,117236,0.051335897,0.064500000,13.164103,0,1050.257266,3.000000,14
5,75,37.256415,117236,0.063480216,0.076000000,12.519784,0,1050.257266,3.000000,14
6,75,35.050716,117236,0.076494075,0.080500000,4.005925,0,1050.257266,3.000000,14
7,75,34.866338,117236,0.091949898,0.098000000,6.050102,0,1050.257266,3.000000,14
8,75,33.868191,117236,0.103508527,0.120000000,16.491473,0,1050.257266,3.000000,14
9,75,34.060811,117236,0.115825813,0.142500000,26.674187,0,1050.257266,3.000000,14
10,75,32.788087,117236,0.126795979,0.145000000,18.204021,0,1050.257266,3.000000,14
11,75,33.678018,117236,0.137794199,0.155000000,17.205801,0,1050.257266,3.000000,14
12,75,33.352512,117236,0.149571834,0.170000000,20.428166,0,1050.257266,3.000000,14
13,75,35.120515,117236,0.162844049,0.178500000,15.655951,0,1050.257266,3.000000,14
14,75,33.272267,117236,0.174039180,0.196000000,21.960820,0,1050.257266,3.000000,14
15,75,34.480455,117236,0.184171731,0.617000000,432.828269,0,1050.257266,3.000000,14
16,75,33.217721,117236,0.195851851,0.633000000,437.148149,0,1050.257266,3.000000,14
17,75,35.155678,117236,0.208198142,0.646000000,437.801858,0,1050.257266,3.000000,14
18,75,33.861614,117236,0.220793702,0.650000000,429.206298,0,1050.257266,3.000000,14
19,75,35.661080,117236,0.231855508,0.660000000,428.144492,0,1050.257266,3.000000,14
20,75,35.418479,117236,0.242607123,0.670500000,427.892877,0,1050.257266,3.000000,14
21,75,37.702534,117236,0.252878167,0.700500000,447.621833,0,1050.257266,3.000000,14
22,75,35.324487,117236,0.265418374,0.816500000,551.081626,0,1050.257266,3.000000,14
23,75,37.603439,117236,0.278608712,0.825000000,546.391288,0,1050.257266,3.000000,14
24,75,38.093110,117236,0.289390619,0.833500000,544.109381,0,1050.257266,3.000000,14
25,75,38.987509,117236,0.303097167,0.835500000,532.402833,0,1050.257266,3.000000,14
26,75,36.403555,117236,0.314429490,0.839500000,525.070510,0,1050.257266,3.000000,14
27,75,37.441723,117236,0.325635688,0.845000000,519.364312,0,1050.257266,3.000000,14
