frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,60,74.1418,46972,0.020245447,0.023000000,2.754553,1,74.141763,10.000000,15,0,18,0.890,5
2,60,74.832,46972,0.029564158,0.032500000,2.935842,1,74.831979,10.000000,15,0,18,1.000,6
3,60,75.114,46972,0.036928305,0.039500000,2.571695,1,75.114284,10.000000,15,0,18,0.773,5
4,60,73.587,46972,0.045213836,0.048000000,2.786164,1,73.586846,10.000000,15,0,18,0.579,4
5,60,75.868,46972,0.053971411,0.057000000,3.028589,1,75.868440,10.000000,15,0,18,0.945,5
6,60,72.926,46972,0.061684267,0.065000000,3.315733,1,72.925794,10.000000,15,0,18,0.989,7
7,60,74.599,46972,0.069837053,0.072500000,2.662947,1,74.598956,10.000000,15,0,18,0.744,4
8,60,71.216,46972,0.078978695,0.081500000,2.521305,1,71.216019,10.000000,15,0,18,0.000,3
9,60,74.839,46972,0.089722265,0.092500000,2.777735,1,74.839317,10.000000,15,0,18,0.916,4
10,60,73.686,46972,0.098781520,0.101500000,2.718480,1,73.686226,10.000000,15,0,18,0.996,6
11,60,76.341,46972,0.106148762,0.109500000,3.351238,1,76.341467,10.000000,15,0,18,1.000,9
12,60,74.453,46972,0.114962093,0.117500000,2.537907,1,74.452605,10.000000,15,0,18,0.978,6
13,60,75.087,46972,0.123327526,0.126000000,2.672474,1,75.087200,10.000000,15,0,18,0.864,6
14,60,73.807,46972,0.131089603,0.134500000,3.410397,1,73.807173,10.000000,15,0,18,0.989,6
15,60,74.243,46972,0.139402144,0.142000000,2.597856,1,74.243146,10.000000,15,0,18,0.691,4
16,60,74.303,46972,0.147624863,0.150500000,2.875137,1,74.302566,10.000000,15,0,18,0.863,4
17,60,74.923,46972,0.154905928,0.157500000,2.594072,1,74.922859,10.000000,15,0,18,0.784,6
18,60,72.180,46972,0.163659278,0.166500000,2.840722,1,72.180108,10.000000,15,0,18,0.905,5
