frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,10,573.715,16304,0.023844788,0.026000000,2.155212,1,573.714612,10.000000,14
2,55,70.007196,86180,0.042684622,0.046500000,3.815378,1,70.007196,10.000000,14
3,25,222.508747,39596,0.061749751,0.064500000,2.750249,1,222.508747,10.000000,14
4,15,387.199618,24067,0.081523682,0.084000000,2.476318,1,387.199618,10.000000,14
5,30,181.591348,47360,0.101224002,0.107000000,5.775998,1,181.591348,10.000000,14
6,10,535.964877,16304,0.120486544,0.123000000,2.513456,1,535.964877,10.000000,14
7,10,532.038963,16304,0.139296505,0.141500000,2.203495,1,532.038963,10.000000,14
8,30,166.034906,47360,0.158743113,0.161500000,2.756887,1,166.034906,10.000000,14
9,55,64.609735,86180,0.179844366,0.184500000,4.655634,1,64.609735,10.000000,14
10,10,531.759126,16304,0.198834804,0.201000000,2.165196,1,531.759126,10.000000,14
11,60,54.301497,93944,0.219847354,0.227000000,7.152646,1,54.301497,10.000000,14
12,10,524.444016,16304,0.238089729,0.240500000,2.410271,1,524.444016,10.000000,14
13,30,168.210847,47360,0.258404238,0.261000000,2.595762,1,168.210847,10.000000,14
14,20,268.988959,31832,0.276753197,0.279000000,2.246803,1,268.988959,10.000000,14
15,15,369.063518,24067,0.295366563,0.297500000,2.133437,1,369.063518,10.000000,14
16,15,368.415539,24067,0.316232041,0.321500000,5.267959,1,368.415539,10.000000,14
17,55,66.708383,86180,0.334726866,0.338000000,3.273134,1,66.708383,10.000000,14
18,20,283.416823,31832,0.353849405,0.356000000,2.150595,1,283.416823,10.000000,14
19,20,292.784071,31832,0.373940013,0.376000000,2.059987,1,292.784071,10.000000,14
20,55,68.594585,86180,0.393385765,0.397000000,3.614235,1,68.594585,10.000000,14
21,55,72.800141,86180,0.412369255,0.418000000,5.630745,1,72.800141,10.000000,14
22,40,119.125414,62888,0.431915556,0.435000000,3.084444,1,119.125414,10.000000,14
23,20,297.583224,31832,0.451946538,0.454000000,2.053462,1,297.583224,10.000000,14
24,55,72.655214,86180,0.473062227,0.477000000,3.937773,1,72.655214,10.000000,14
