frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,80,33.0427,125000,0.025801003,0.029500000,3.698997,1,33.042712,10.000000,15
2,30,176.784243,47360,0.038577584,0.041500000,2.922416,1,176.784243,10.000000,15
3,45,99.369637,70652,0.051320516,0.054000000,2.679484,1,99.369637,10.000000,15
4,15,387.199618,24067,0.064162661,0.066500000,2.337339,1,387.199618,10.000000,15
5,75,37.256415,117236,0.077373463,0.080500000,3.126537,1,37.256415,10.000000,15
6,10,535.964877,16304,0.092773381,0.095000000,2.226619,1,535.964877,10.000000,15
7,25,213.093622,39596,0.106592373,0.110000000,3.407627,1,213.093622,10.000000,15
8,75,33.868191,117236,0.121268981,0.124500000,3.231019,1,33.868191,10.000000,15
9,80,29.232779,125000,0.134300061,0.138000000,3.699939,1,29.232779,10.000000,15
10,60,52.898410,93944,0.149513145,0.153000000,3.486855,1,52.898410,10.000000,15
11,80,28.791681,125000,0.163068183,0.167000000,3.931817,1,28.791681,10.000000,15
12,75,33.352512,117236,0.179827225,0.183000000,3.172775,1,33.352512,10.000000,15
13,80,30.045470,125000,0.192696940,0.196500000,3.803060,1,30.045470,10.000000,15
14,80,28.467030,125000,0.205763359,0.210000000,4.236641,1,28.467030,10.000000,15
15,80,29.431136,125000,0.219268989,0.223000000,3.731011,1,29.431136,10.000000,15
16,60,53.366720,93944,0.232774758,0.236000000,3.225242,1,53.366720,10.000000,15
17,25,218.783981,39596,0.246990493,0.250000000,3.009507,1,218.783981,10.000000,15
18,20,283.416823,31832,0.260721312,0.263000000,2.278688,1,283.416823,10.000000,15
19,20,292.784071,31832,0.273404399,0.275500000,2.095601,1,292.784071,10.000000,15
20,75,35.418479,117236,0.288321180,0.291500000,3.178820,1,35.418479,10.000000,15
21,80,32.038587,125000,0.303785548,0.308500000,4.714452,1,32.038587,10.000000,15
22,15,393.720167,24067,0.317250269,0.319500000,2.249731,1,393.720167,10.000000,15
23,60,60.803858,93944,0.333484573,0.337000000,3.515427,1,60.803858,10.000000,15
24,75,38.093110,117236,0.348540701,0.352000000,3.459299,1,38.093110,10.000000,15
25,45,105.313583,70652,0.362712520,0.365500000,2.787480,1,105.313583,10.000000,15
26,25,228.857435,39596,0.378491442,0.381500000,3.008558,1,228.857435,10.000000,15
27,75,37.441723,117236,0.392119772,0.395500000,3.380228,1,37.441723,10.000000,15
28,25,230.843076,39596,0.405108316,0.408000000,2.891684,1,230.843076,10.000000,15
29,25,240.523752,39596,0.418672035,0.421500000,2.827965,1,240.523752,10.000000,15
30,25,239.291912,39596,0.431773485,0.434500000,2.726515,1,239.291912,10.000000,15
31,25,241.651081,39596,0.445632544,0.448500000,2.867456,1,241.651081,10.000000,15
32,25,239.531801,39596,0.458475161,0.461000000,2.524839,1,239.531801,10.000000,15
33,15,417.925738,24067,0.473872753,0.476000000,2.127247,1,417.925738,10.000000,15
34,15,409.713609,24067,0.487231161,0.489500000,2.268839,1,409.713609,10.000000,15
35,25,240.411073,39596,0.500118079,0.503000000,2.881921,1,240.411073,10.000000,15
36,10,571.668559,16304,0.516124144,0.518500000,2.375856,1,571.668559,10.000000,15
37,15,411.805729,24067,0.531206341,0.533500000,2.293659,1,411.805729,10.000000,15
38,15,411.482445,24067,0.547468643,0.550000000,2.531357,1,411.482445,10.000000,15
39,25,240.193222,39596,0.561826171,0.564500000,2.673829,1,240.193222,10.000000,15
40,25,231.881462,39596,0.576733467,0.579500000,2.766533,1,231.881462,10.000000,15
41,15,397.763893,24067,0.591487319,0.594000000,2.512681,1,397.763893,10.000000,15
42,15,389.954642,24067,0.604673760,0.607000000,2.326240,1,389.954642,10.000000,15
43,45,104.577635,70652,0.618307462,0.621000000,2.692538,1,104.577635,10.000000,15
44,80,33.945052,125000,0.633260329,0.637000000,3.739671,1,33.945052,10.000000,15
45,80,34.227376,125000,0.646476189,0.650000000,3.523811,1,34.227376,10.000000,15
46,80,32.512024,125000,0.659213615,0.663000000,3.786385,1,32.512024,10.000000,15
47,60,62.759360,93944,0.672163794,0.675500000,3.336206,1,62.759360,10.000000,15
48,25,227.231630,39596,0.686646901,0.689500000,2.853099,1,227.231630,10.000000,15
49,80,34.851906,125000,0.701922456,0.706000000,4.077544,1,34.851906,10.000000,15
50,80,34.756737,125000,0.714973791,0.719500000,4.526209,1,34.756737,10.000000,15
51,15,401.077353,24067,0.727729791,0.730000000,2.270209,1,401.077353,10.000000,15
52,15,404.454256,24067,0.742123744,0.744500000,2.376256,1,404.454256,10.000000,15
53,15,400.583174,24067,0.755257817,0.757500000,2.242183,1,400.583174,10.000000,15
54,25,236.799251,39596,0.771198881,0.774000000,2.801119,1,236.799251,10.000000,15
55,75,42.415755,117236,0.785475109,0.789000000,3.524891,1,42.415755,10.000000,15
56,15,395.497968,24067,0.801460037,0.803500000,2.039963,1,395.497968,10.000000,15
57,25,237.780876,39596,0.815145649,0.818000000,2.854351,1,237.780876,10.000000,15
58,15,402.369898,24067,0.830098864,0.832500000,2.401136,1,402.369898,10.000000,15
59,15,405.710092,24067,0.844072013,0.846500000,2.427987,1,405.710092,10.000000,15
60,15,398.103342,24067,0.859455426,0.861500000,2.044574,1,398.103342,10.000000,15
61,15,408.751051,24067,0.873013957,0.875500000,2.486043,1,408.751051,10.000000,15
62,15,407.554719,24067,0.888979390,0.891500000,2.520610,1,407.554719,10.000000,15
63,25,244.173338,39596,0.901995816,0.905000000,3.004184,1,244.173338,10.000000,15
64,25,229.609020,39596,0.915041436,0.918000000,2.958564,1,229.609020,10.000000,15
65,15,374.039224,24067,0.928210365,0.930500000,2.289635,1,374.039224,10.000000,15
66,15,363.214093,24067,0.943283056,0.945500000,2.216944,1,363.214093,10.000000,15
67,15,366.527442,24067,0.957711689,0.960000000,2.288311,1,366.527442,10.000000,15
68,25,208.679819,39596,0.973464733,0.976000000,2.535267,1,208.679819,10.000000,15
69,15,350.482468,24067,0.988162342,0.990500000,2.337658,1,350.482468,10.000000,15
70,15,351.680367,24067,1.002318154,1.005500000,3.181846,1,351.680367,10.000000,15
71,25,218.434123,39596,1.016761760,1.019500000,2.738240,1,218.434123,10.000000,15
72,80,31.167249,125000,1.031439677,1.035000000,3.560323,1,31.167249,10.000000,15
73,25,209.877005,39596,1.047067942,1.050000000,2.932058,1,209.877005,10.000000,15
74,80,31.809077,125000,1.060720851,1.064500000,3.779149,1,31.809077,10.000000,15
75,80,32.206018,125000,1.077325297,1.081500000,4.174703,1,32.206018,10.000000,15
76,45,94.882393,70652,1.092168160,1.095500000,3.331840,1,94.882393,10.000000,15
77,25,217.745793,39596,1.105700590,1.109500000,3.799410,1,217.745793,10.000000,15
78,25,210.853410,39596,1.119161447,1.122000000,2.838553,1,210.853410,10.000000,15
79,45,99.333422,70652,1.134267102,1.137000000,2.732898,1,99.333422,10.000000,15
80,75,37.639894,117236,1.147891397,1.151000000,3.108603,1,37.639894,10.000000,15
81,15,362.024713,24067,1.166315487,1.168500000,2.184513,1,362.024713,10.000000,15
82,75,37.195523,117236,1.179908323,1.183500000,3.591677,1,37.195523,10.000000,15
83,10,511.736197,16304,1.193690222,1.196000000,2.309778,1,511.736197,10.000000,15
84,20,276.557825,31832,1.206416428,1.208500000,2.083572,1,276.557825,10.000000,15
85,15,370.707695,24067,1.219540263,1.222000000,2.459737,1,370.707695,10.000000,15
86,45,98.260100,70652,1.233462588,1.236500000,3.037412,1,98.260100,10.000000,15
87,20,271.425543,31832,1.247851354,1.250500000,2.648646,1,271.425543,10.000000,15
88,25,215.235652,39596,1.261111624,1.264000000,2.888376,1,215.235652,10.000000,15
89,10,545.660866,16304,1.277215188,1.279500000,2.284812,1,545.660866,10.000000,15
90,75,36.852001,117236,1.290705728,1.294000000,3.294272,1,36.852001,10.000000,15
91,80,32.859213,125000,1.305838635,1.309500000,3.661365,1,32.859213,10.000000,15
92,25,220.525580,39596,1.320928410,1.323500000,2.571590,1,220.525580,10.000000,15
93,80,34.553675,125000,1.336584337,1.340500000,3.915663,1,34.553675,10.000000,15
94,80,33.104307,125000,1.350013002,1.354000000,3.986998,1,33.104307,10.000000,15
95,15,369.215622,24067,1.365654713,1.368000000,2.345287,1,369.215622,10.000000,15
96,25,217.910072,39596,1.381123570,1.384000000,2.876430,1,217.910072,10.000000,15
97,60,60.982374,93944,1.398256633,1.401500000,3.243367,1,60.982374,10.000000,15
98,45,97.048763,70652,1.412298402,1.417000000,4.701598,1,97.048763,10.000000,15
99,5,871.652915,8540,1.425974298,1.428000000,2.025702,1,871.652915,10.000000,15
100,15,384.935223,24067,1.439771862,1.442000000,2.228138,1,384.935223,10.000000,15
101,45,102.798176,70652,1.452866859,1.455500000,2.633141,1,102.798176,10.000000,15
102,15,389.763479,24067,1.466618199,1.469000000,2.381801,1,389.763479,10.000000,15
103,15,379.745330,24067,1.479706229,1.482000000,2.293771,1,379.745330,10.000000,15
104,60,56.901753,93944,1.498745713,1.502000000,3.254287,1,56.901753,10.000000,15
105,75,34.044442,117236,1.511603047,1.515000000,3.396953,1,34.044442,10.000000,15
106,15,353.812072,24067,1.525105796,1.527500000,2.394204,1,353.812072,10.000000,15
107,75,35.333394,117236,1.538442958,1.541500000,3.057042,1,35.333394,10.000000,15
108,75,36.921915,117236,1.551620225,1.555000000,3.379775,1,36.921915,10.000000,15
109,30,171.734839,47360,1.567636990,1.570500000,2.863010,1,171.734839,10.000000,15
110,75,36.371777,117236,1.580734022,1.584000000,3.265978,1,36.371777,10.000000,15
111,15,364.500434,24067,1.596141049,1.598500000,2.358951,1,364.500434,10.000000,15
112,25,212.712479,39596,1.610020385,1.613000000,2.979615,1,212.712479,10.000000,15
113,25,211.358946,39596,1.623135812,1.626000000,2.864188,1,211.358946,10.000000,15
114,45,92.315356,70652,1.636263201,1.639500000,3.236799,1,92.315356,10.000000,15
115,45,90.806743,70652,1.650980862,1.654000000,3.019138,1,90.806743,10.000000,15
116,15,356.553246,24067,1.668108668,1.670500000,2.391332,1,356.553246,10.000000,15
117,15,346.885060,24067,1.683029525,1.685500000,2.470475,1,346.885060,10.000000,15
118,30,160.619844,47360,1.696761387,1.699500000,2.738613,1,160.619844,10.000000,15
119,45,88.309629,70652,1.709527711,1.712500000,2.972289,1,88.309629,10.000000,15
120,15,338.190662,24067,1.722941013,1.725000000,2.058987,1,338.190662,10.000000,15
121,30,157.236690,47360,1.736157374,1.739000000,2.842626,1,157.236690,10.000000,15
122,45,92.438777,70652,1.749720420,1.752500000,2.779580,1,92.438777,10.000000,15
123,15,354.648959,24067,1.762671550,1.765000000,2.328450,1,354.648959,10.000000,15
124,25,202.838524,39596,1.777451797,1.780000000,2.548203,1,202.838524,10.000000,15
125,15,337.359277,24067,1.791077984,1.793500000,2.422016,1,337.359277,10.000000,15
126,15,338.807947,24067,1.804436233,1.806500000,2.063767,1,338.807947,10.000000,15
127,25,189.917663,39596,1.818602260,1.821500000,2.897740,1,189.917663,10.000000,15
128,25,196.271944,39596,1.831499251,1.834500000,3.000749,1,196.271944,10.000000,15
129,80,28.956099,125000,1.845021557,1.849000000,3.978443,1,28.956099,10.000000,15
130,25,201.388067,39596,1.858069584,1.861000000,2.930416,1,201.388067,10.000000,15
131,80,28.833147,125000,1.871894753,1.875500000,3.605247,1,28.833147,10.000000,15
132,80,28.315249,125000,1.889990080,1.894000000,4.009920,1,28.315249,10.000000,15
133,15,340.147476,24067,1.903048850,1.905500000,2.451150,1,340.147476,10.000000,15
134,25,188.622867,39596,1.917019103,1.920000000,2.980897,1,188.622867,10.000000,15
135,75,33.179222,117236,1.932634699,1.936000000,3.365301,1,33.179222,10.000000,15
136,15,336.224604,24067,1.945507698,1.948000000,2.492302,1,336.224604,10.000000,15
137,15,335.296316,24067,1.962351679,1.964500000,2.148321,1,335.296316,10.000000,15
138,25,194.920217,39596,1.975608020,1.978500000,2.891980,1,194.920217,10.000000,15
139,25,188.696017,39596,1.989465991,1.992000000,2.534009,1,188.696017,10.000000,15
140,20,241.054613,31832,2.003983060,2.006500000,2.516940,1,241.054613,10.000000,15
141,15,321.407105,24067,2.020800441,2.023000000,2.199559,1,321.407105,10.000000,15
142,25,187.844289,39596,2.034455087,2.037000000,2.544913,1,187.844289,10.000000,15
143,75,30.192553,117236,2.048101346,2.051500000,3.398654,1,30.192553,10.000000,15
144,15,336.856477,24067,2.061077001,2.063500000,2.422999,1,336.856477,10.000000,15
145,75,30.417705,117236,2.074140366,2.078000000,3.859634,1,30.417705,10.000000,15
146,75,30.055311,117236,2.086886413,2.090000000,3.113587,1,30.055311,10.000000,15
147,15,317.371385,24067,2.099905601,2.102000000,2.094399,1,317.371385,10.000000,15
148,75,29.373759,117236,2.112650285,2.116500000,3.849715,1,29.373759,10.000000,15
149,80,27.138477,125000,2.127713479,2.131500000,3.786521,1,27.138477,10.000000,15
150,20,240.274416,31832,2.140485009,2.143000000,2.514991,1,240.274416,10.000000,15
151,80,26.842593,125000,2.153170430,2.157000000,3.829570,1,26.842593,10.000000,15
152,80,26.058553,125000,2.166329003,2.170500000,4.170997,1,26.058553,10.000000,15
153,80,26.317362,125000,2.180012917,2.184000000,3.987083,1,26.317362,10.000000,15
154,80,25.601956,125000,2.193536815,2.197500000,3.963185,1,25.601956,10.000000,15
155,25,180.225914,39596,2.210597342,2.213500000,2.902658,1,180.225914,10.000000,15
156,80,26.463607,125000,2.224339247,2.228000000,3.660753,1,26.463607,10.000000,15
157,60,52.251950,93944,2.237563843,2.241000000,3.436157,1,52.251950,10.000000,15
158,80,28.891420,125000,2.250580728,2.254500000,3.919272,1,28.891420,10.000000,15
159,75,35.024687,117236,2.266298812,2.269500000,3.201188,1,35.024687,10.000000,15
160,80,29.303085,125000,2.280279411,2.284000000,3.720589,1,29.303085,10.000000,15
161,75,33.241591,117236,2.295425152,2.298500000,3.074848,1,33.241591,10.000000,15
162,80,27.472137,125000,2.309926208,2.315000000,5.073792,1,27.472137,10.000000,15
163,80,27.630437,125000,2.323512604,2.327500000,3.987396,1,27.630437,10.000000,15
164,75,32.022358,117236,2.340609137,2.344000000,3.390863,1,32.022358,10.000000,15
165,15,337.878456,24067,2.353608763,2.356000000,2.391237,1,337.878456,10.000000,15
166,60,50.779081,93944,2.367878448,2.371000000,3.121552,1,50.779081,10.000000,15
167,60,52.117574,93944,2.381710600,2.385000000,3.289400,1,52.117574,10.000000,15
168,60,52.450344,93944,2.396364040,2.399500000,3.135960,1,52.450344,10.000000,15
169,25,191.353692,39596,2.409817018,2.412500000,2.682982,1,191.353692,10.000000,15
170,25,191.015467,39596,2.423691801,2.426500000,2.808199,1,191.015467,10.000000,15
171,15,327.218482,24067,2.436483158,2.439000000,2.516842,1,327.218482,10.000000,15
172,15,313.029355,24067,2.451204991,2.453500000,2.295009,1,313.029355,10.000000,15
173,15,325.629026,24067,2.464365385,2.466500000,2.134615,1,325.629026,10.000000,15
174,15,318.598236,24067,2.478141103,2.480500000,2.358897,1,318.598236,10.000000,15
175,75,31.667837,117236,2.494432957,2.497500000,3.067043,1,31.667837,10.000000,15
176,15,316.401876,24067,2.509854846,2.512000000,2.145154,1,316.401876,10.000000,15
177,75,32.528614,117236,2.522837676,2.526500000,3.662324,1,32.528614,10.000000,15
178,5,727.138332,8540,2.535766517,2.538000000,2.233483,1,727.138332,10.000000,15
179,25,178.903192,39596,2.551163026,2.554000000,2.836974,1,178.903192,10.000000,15
180,15,307.512747,24067,2.565099049,2.567500000,2.400951,1,307.512747,10.000000,15
181,45,86.760809,70652,2.579306873,2.582000000,2.693127,1,86.760809,10.000000,15
182,25,186.802740,39596,2.593821145,2.596500000,2.678855,1,186.802740,10.000000,15
183,25,189.573545,39596,2.609245608,2.612000000,2.754392,1,189.573545,10.000000,15
184,80,30.017686,125000,2.625347932,2.629000000,3.652068,1,30.017686,10.000000,15
185,25,185.047727,39596,2.641317565,2.644000000,2.682435,1,185.047727,10.000000,15
186,15,315.407621,24067,2.654463645,2.656500000,2.036355,1,315.407621,10.000000,15
187,80,30.674823,125000,2.667678491,2.671500000,3.821509,1,30.674823,10.000000,15
188,25,186.613412,39596,2.682816104,2.685500000,2.683896,1,186.613412,10.000000,15
189,15,308.297735,24067,2.697483977,2.700000000,2.516023,1,308.297735,10.000000,15
190,25,189.360965,39596,2.710527788,2.713500000,2.972212,1,189.360965,10.000000,15
191,80,28.237146,125000,2.724870238,2.728500000,3.629762,1,28.237146,10.000000,15
192,45,84.063414,70652,2.740334362,2.743000000,2.665638,1,84.063414,10.000000,15
193,80,28.934564,125000,2.756391066,2.760000000,3.608934,1,28.934564,10.000000,15
194,80,27.546350,125000,2.770517611,2.774500000,3.982389,1,27.546350,10.000000,15
195,25,184.644518,39596,2.786433474,2.789000000,2.566526,1,184.644518,10.000000,15
