frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.025717912,0.028500000,2.782088,1,122.994389,5.000000,13,0,18,0.000,5
2,30,219.142,23680,0.034669574,0.037000000,2.330426,1,219.142012,5.000000,13,0,18,0.002,3
3,30,220.701,23680,0.044155532,0.046500000,2.344468,1,220.700784,5.000000,13,0,18,0.857,7
4,30,215.393,23680,0.054434757,0.057500000,3.065243,1,215.392593,5.000000,13,0,18,1.004,6
5,30,215.623,23680,0.061607736,0.065000000,3.392264,1,215.622607,5.000000,13,0,18,0.546,5
6,30,210.960,23680,0.070435084,0.072500000,2.064916,1,210.959836,5.000000,13,0,18,0.000,4
7,30,211.224,23680,0.078278728,0.080500000,2.221272,1,211.224439,5.000000,13,0,18,0.623,3
8,30,206.776,23680,0.087391271,0.090500000,3.108729,1,206.776247,5.000000,13,0,18,0.923,6
9,30,210.806,23680,0.096223608,0.099500000,3.276392,1,210.806029,5.000000,13,0,18,0.623,5
10,30,210.414,23680,0.104248176,0.110500000,6.251824,0,1016.684637,5.000000,13,0,18,0.794,6
11,30,217.204,23680,0.112985229,0.118500000,5.514771,0,1016.684637,5.000000,13,0,18,0.543,4
12,30,214.980,23680,0.123182838,0.128500000,5.317162,0,1016.684637,5.000000,13,0,18,0.894,7
13,30,215.368,23680,0.131243484,0.133500000,2.256516,1,215.368149,5.000000,13,0,18,0.000,1
14,30,209.814,23680,0.140501394,0.143000000,2.498606,1,209.813551,5.000000,13,0,18,0.065,2
15,30,212.960,23680,0.147749155,0.150500000,2.750845,1,212.960015,5.000000,13,0,18,0.000,2
16,30,211.042,23680,0.155082383,0.163500000,8.417617,0,1016.684637,5.000000,13,0,18,1.000,8
17,30,214.080,23680,0.165259764,0.167500000,2.240236,1,214.079917,5.000000,13,0,18,0.711,2
18,30,208.316,23680,0.173413862,0.175500000,2.086138,1,208.316401,5.000000,13,0,18,0.000,4
19,30,205.669,23680,0.181513881,0.190000000,8.486119,0,1016.684637,5.000000,13,0,18,0.989,5
20,30,200.372,23680,0.190793573,0.194000000,3.206427,1,200.371693,5.000000,13,0,18,0.000,3
21,30,197.211,23680,0.199642568,0.208000000,8.357432,0,1016.684637,5.000000,13,0,18,0.967,8
22,30,201.312,23680,0.208476544,0.215000000,6.523456,0,1016.684637,5.000000,13,0,18,0.536,6
23,30,209.725,23680,0.216683584,0.219500000,2.816416,1,209.724955,5.000000,13,0,18,0.000,3
24,30,205.820,23680,0.224008461,0.229500000,5.491539,0,1016.684637,5.000000,13,0,18,0.883,6
25,30,206.785,23680,0.231982785,0.234500000,2.517215,1,206.784612,5.000000,13,0,18,0.644,5
26,30,210.804,23680,0.242622193,0.245000000,2.377807,1,210.803850,5.000000,13,0,18,0.000,4
27,30,215.250,23680,0.250882955,0.254000000,3.117045,1,215.249954,5.000000,13,0,18,0.002,4
28,30,217.331,23680,0.258163678,0.261500000,3.336322,1,217.330706,5.000000,13,0,18,0.989,7
29,30,219.912,23680,0.266799123,0.269000000,2.200877,1,219.911956,5.000000,13,0,18,0.586,6
30,30,219.885,23680,0.274957491,0.283000000,8.042509,0,1016.684637,5.000000,13,0,18,0.722,5
31,30,221.862,23680,0.282478793,0.285000000,2.521207,1,221.861558,5.000000,13,0,18,0.000,2
32,30,219.946,23680,0.292567084,0.295000000,2.432916,1,219.946404,5.000000,13,0,18,0.000,3
33,30,230.107,23680,0.305109226,0.311500000,6.390774,0,1016.684637,5.000000,14,0,18,0.886,7
34,30,229.328,23680,0.312722129,0.315000000,2.277871,1,229.328384,5.000000,14,0,18,0.002,3
35,30,225.452,23680,0.323736649,0.327000000,3.263351,1,225.452373,5.000000,14,0,18,0.388,4
36,30,220.403,23680,0.331805581,0.334000000,2.194419,1,220.403429,5.000000,14,0,18,0.000,2
37,30,219.226,23680,0.339418295,0.341500000,2.081705,1,219.225756,5.000000,14,0,18,0.722,2
38,30,216.305,23680,0.347104926,0.352500000,5.395074,0,1016.684637,5.000000,14,0,18,0.956,4
39,30,214.701,23680,0.357126670,0.359500000,2.373330,1,214.701086,5.000000,14,0,18,0.003,3
40,30,218.061,23680,0.365341565,0.367500000,2.158435,1,218.061488,5.000000,14,0,18,0.000,3
41,30,219.676,23680,0.374064719,0.376500000,2.435281,1,219.676384,5.000000,14,0,18,0.000,4
42,30,209.494,23680,0.381817000,0.385000000,3.183000,1,209.494199,5.000000,14,0,18,0.001,6
43,30,210.339,23680,0.390492302,0.393000000,2.507698,1,210.338932,5.000000,14,0,18,0.000,3
44,30,209.798,23680,0.398429940,0.407500000,9.070060,0,1016.684637,5.000000,14,0,18,0.923,7
45,30,209.846,23680,0.406596651,0.413000000,6.403349,0,1016.684637,5.000000,14,0,18,0.139,8
46,30,200.588,23680,0.416563624,0.422500000,5.936376,0,1016.684637,5.000000,14,0,18,0.905,4
47,30,206.733,23680,0.426264341,0.429000000,2.735659,1,206.733061,5.000000,14,0,18,0.002,6
48,30,196.858,23680,0.435265579,0.437500000,2.234421,1,196.858336,5.000000,14,0,18,0.256,5
49,30,201.177,23680,0.445166677,0.448000000,2.833323,1,201.177014,5.000000,14,0,18,0.997,5
50,30,195.347,23680,0.456089426,0.458500000,2.410574,1,195.346637,5.000000,14,0,18,0.000,4
51,30,192.041,23680,0.463918515,0.466000000,2.081485,1,192.041443,5.000000,14,0,18,0.352,4
52,30,188.772,23680,0.472428883,0.477500000,5.071117,0,1016.684637,5.000000,14,0,18,0.798,4
53,30,191.085,23680,0.482283479,0.484500000,2.216521,1,191.084858,5.000000,14,0,18,0.318,4
54,30,182.219,23680,0.492362777,0.494500000,2.137223,1,182.218854,5.000000,14,0,18,0.001,3
55,30,185.497,23680,0.500071015,0.505500000,5.428985,0,1016.684637,5.000000,14,0,18,0.904,6
56,30,185.506,23680,0.508768856,0.514000000,5.231144,0,1016.684637,5.000000,14,0,18,0.790,7
57,30,195.171,23680,0.518218876,0.523500000,5.281124,0,1016.684637,5.000000,14,0,18,0.787,5
58,30,191.009,23680,0.527963900,0.530000000,2.036100,1,191.008955,5.000000,14,0,18,0.839,4
59,30,193.219,23680,0.535796105,0.538000000,2.203895,1,193.218945,5.000000,14,0,18,0.264,4
60,30,187.654,23680,0.545049635,0.547500000,2.450365,1,187.653559,5.000000,14,0,18,0.483,4
61,30,191.298,23680,0.552887298,0.555000000,2.112702,1,191.298076,5.000000,14,0,18,0.842,6
62,30,190.308,23680,0.560215423,0.562500000,2.284577,1,190.308008,5.000000,14,0,18,0.724,4
63,30,193.066,23680,0.569649450,0.572500000,2.850550,1,193.066183,5.000000,14,0,18,0.974,6
64,30,201.617,23680,0.578043148,0.580500000,2.456852,1,201.617229,5.000000,14,0,18,0.004,4
65,30,197.340,23680,0.585522028,0.588000000,2.477972,1,197.339576,5.000000,14,0,18,1.002,6
66,30,189.341,23680,0.594122303,0.596500000,2.377697,1,189.341450,5.000000,14,0,18,0.000,2
67,30,188.613,23680,0.601433862,0.609500000,8.066138,0,1016.684637,5.000000,13,0,18,0.531,7
68,30,183.499,23680,0.610508298,0.613500000,2.991702,1,183.499218,5.000000,14,0,18,0.625,6
69,30,185.475,23680,0.620130945,0.623500000,3.369055,1,185.474772,5.000000,14,0,18,0.944,6
70,30,185.554,23680,0.629867186,0.632500000,2.632814,1,185.554070,5.000000,14,0,18,0.001,3
71,30,188.561,23680,0.639363229,0.641500000,2.136771,1,188.560882,5.000000,14,0,18,0.003,5
72,30,183.629,23680,0.647550384,0.650000000,2.449616,1,183.629492,5.000000,14,0,18,0.974,4
73,30,183.134,23680,0.656061557,0.658500000,2.438443,1,183.134493,5.000000,14,0,18,0.000,2
74,30,183.401,23680,0.663625023,0.666000000,2.374977,1,183.400904,5.000000,14,0,18,0.812,4
75,30,190.175,23680,0.672370321,0.680500000,8.129679,0,1016.684637,5.000000,14,0,18,0.552,5
