user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,300.83040372306147,0.7482376636455186,15.292913383685802
1,billiards,model,adaptive,810.8448405533202,0.2635814889336016,31.419107549295777
2,billiards,model,adaptive,656.7854902649999,0.723,4.225806818
3,billiards,model,adaptive,361.073542076,0.922,2.7551726669999996
4,billiards,model,adaptive,582.3277250030001,0.621,7.38746098
0,billiards,static,5,832.7199571259999,0.979,2.329896342
1,billiards,static,5,894.8983490190001,0.695,7.1286114959999995
2,billiards,static,5,874.6209218650001,0.802,2.98241381
3,billiards,static,5,840.862394787,0.937,2.470172667
4,billiards,static,5,857.286496299,0.855,2.785993173
0,billiards,static,10,529.965944936,0.965,2.394917396
1,billiards,static,10,680.0416239170002,0.682,3.4660524450000003
2,billiards,static,10,655.20627976,0.73,3.453569528
3,billiards,static,10,562.592430767,0.905,2.6011726669999997
4,billiards,static,10,631.2527945840001,0.774,3.155493173
0,billiards,static,15,394.444464502,0.956,2.4544075270000003
1,billiards,static,15,610.1357237180001,0.644,5.03576814
2,billiards,static,15,638.6646479870002,0.598,5.404509086
3,billiards,static,15,393.505982614,0.957,2.4706726669999997
4,billiards,static,15,547.026570553,0.733,3.361493173
0,billiards,static,20,313.54607450500004,0.953,2.8093879090000002
1,billiards,static,20,648.087074159,0.524,11.198750389
2,billiards,static,20,528.1556908849999,0.675,4.738426001
3,billiards,static,20,340.86621251599996,0.918,2.651172667
4,billiards,static,20,552.5439977760001,0.643,6.935623869
0,billiards,static,25,263.555552426,0.947,4.151202552
1,billiards,static,25,607.4003411360001,0.534,13.875857233000001
2,billiards,static,25,676.8046305970001,0.45,9.101778590000002
3,billiards,static,25,303.28887210799996,0.9,3.9871123769999994
4,billiards,static,25,569.765287733,0.578,8.736382827
0,billiards,static,30,267.487533002,0.897,5.086981143999999
1,billiards,static,30,596.2126351200001,0.521,10.940397206
2,billiards,static,30,648.8331045440001,0.458,5.970514198
3,billiards,static,30,315.40002347300003,0.841,6.39830745
4,billiards,static,30,549.7383000950001,0.574,8.233143334000001
0,billiards,static,35,252.48764962500002,0.883,5.434362375000001
1,billiards,static,35,580.20274123,0.519,9.617797302000001
2,billiards,static,35,708.1619034480001,0.378,7.045280534
3,billiards,static,35,294.747399737,0.835,4.802426487000001
4,billiards,static,35,498.7356403,0.609,8.209610627999998
0,billiards,static,40,220.0108561703629,0.8941532258064516,5.005033326612903
1,billiards,static,40,606.4258809158974,0.47794871794871796,10.14215196
2,billiards,static,40,660.6279301443852,0.4192513368983957,7.012015410695188
3,billiards,static,40,216.26372982748245,0.8976930792377131,3.716638550651956
4,billiards,static,40,551.5972132405709,0.5372069317023446,7.209962563710498
0,billiards,static,45,180.97850333534137,0.9166666666666666,4.041167735943776
1,billiards,static,45,602.5714565452698,0.47202441505595116,9.376756456765005
2,billiards,static,45,667.7072976652677,0.40293809024134314,6.963006800629591
3,billiards,static,45,226.8119331740443,0.8682092555331992,4.209124440643863
4,billiards,static,45,733.2673168584809,0.3340270551508845,7.412189059313215
0,billiards,static,50,240.9152462724521,0.8395560040363269,5.5279382209889
1,billiards,static,50,745.6825339533681,0.3160621761658031,9.889358829015544
2,billiards,static,50,728.7541750859376,0.3325892857142857,6.175889551339286
3,billiards,static,50,188.57730026052104,0.8937875751503006,4.038551790581162
4,billiards,static,50,658.3101936051816,0.4072538860103627,7.6904483015544045
0,billiards,static,55,229.45797579839518,0.8405215646940822,4.769014728184554
1,billiards,static,55,672.1269650364965,0.38686131386861317,12.080905198123045
2,billiards,static,55,733.3130963329778,0.3244397011739594,12.164334824973318
3,billiards,static,55,360.7155364994965,0.7059415911379657,5.227574049345417
4,billiards,static,55,810.7150058436448,0.2440944881889764,9.34784139032621
0,billiards,static,60,270.18452274773875,0.7889447236180904,5.523992771859296
1,billiards,static,60,752.9116276949688,0.3008385744234801,10.508322784067085
2,billiards,static,60,918.233592964286,0.1341991341991342,5.965328705627705
3,billiards,static,60,260.3954388408408,0.7997997997997998,4.4439252432432435
4,billiards,static,60,745.0734035647185,0.3089770354906054,8.701074591858037
0,billiards,static,65,211.31330160943776,0.8413654618473896,4.688214591365462
1,billiards,static,65,841.2831663950924,0.2098159509202454,21.062505294478527
2,billiards,static,65,987.1238779306034,0.06370875995449374,19.169119110352675
3,billiards,static,65,406.76735479733884,0.6458546571136131,5.91304969703173
4,billiards,static,65,860.4199041859933,0.19058553386911595,18.00961863490241
0,billiards,static,70,298.544227856999,0.7482376636455186,5.453149540785498
1,billiards,static,70,810.9014011787283,0.23793859649122806,9.951679489035088
2,billiards,static,70,986.3134028333336,0.06326034063260341,27.824505221411197
3,billiards,static,70,376.4873252670683,0.6706827309236948,5.326102867469879
4,billiards,static,70,979.9852416956525,0.06979405034324943,29.19628617391304
0,billiards,static,75,330.20379778846154,0.7125506072874493,5.033841270242916
1,billiards,static,75,792.1782363588165,0.25524044389642414,41.39972421701603
2,billiards,static,75,996.1663345636165,0.05357142857142857,18.119007176339284
3,billiards,static,75,541.435485546246,0.5038084874863983,6.065784631120784
4,billiards,static,75,838.9129301374136,0.2090069284064665,22.694828816397226
0,billiards,static,80,365.71758045306126,0.673469387755102,5.752699196938775
1,billiards,static,80,975.1914232015309,0.07397959183673469,46.598624399234694
2,billiards,static,80,1007.0564437211158,0.04249667994687915,29.17250660956175
3,billiards,static,80,580.2815078082193,0.4623287671232877,6.150613097031965
4,billiards,static,80,870.1979170776199,0.17723156532988357,30.656740739974126
