frame,components,mse,size_bytes,error_at_k80,error_ratio
1,5,1006.0598075877992,4270,40.60609995368623,24.776075730869813
1,10,611.0995692235773,8152,40.60609995368623,24.776075730869813
1,15,437.6061484326824,12033,40.60609995368623,24.776075730869813
1,20,335.9253655518167,15916,40.60609995368623,24.776075730869813
1,25,268.04839948873695,19798,40.60609995368623,24.776075730869813
1,30,217.0165993180048,23680,40.60609995368623,24.776075730869813
1,35,178.4483187109004,27562,40.60609995368623,24.776075730869813
1,40,147.7910861128004,31444,40.60609995368623,24.776075730869813
1,45,122.9943885714873,35326,40.60609995368623,24.776075730869813
1,50,103.15893810225508,39208,40.60609995368623,24.776075730869813
1,55,87.27688099001364,43090,40.60609995368623,24.776075730869813
1,60,74.14176311907018,46972,40.60609995368623,24.776075730869813
1,65,63.27529376169418,50854,40.60609995368623,24.776075730869813
1,70,54.39911124430341,54736,40.60609995368623,24.776075730869813
1,75,46.959899559588735,58618,40.60609995368623,24.776075730869813
1,80,40.60609995368623,62500,40.60609995368623,24.776075730869813
2,5,1009.1547880840698,4270,40.680711552851,24.806714277182937
2,10,616.5496384649954,8152,40.680711552851,24.806714277182937
2,15,440.2666065408434,12033,40.680711552851,24.806714277182937
2,20,341.73025620457514,15916,40.680711552851,24.806714277182937
2,25,270.93701038720627,19798,40.680711552851,24.806714277182937
2,30,219.1420117639449,23680,40.680711552851,24.806714277182937
2,35,179.87491683488165,27562,40.680711552851,24.806714277182937
2,40,148.6752899951126,31444,40.680711552851,24.806714277182937
2,45,123.95006535064124,35326,40.680711552851,24.806714277182937
2,50,104.06149110008649,39208,40.680711552851,24.806714277182937
2,55,88.090411570932,43090,40.680711552851,24.806714277182937
2,60,74.83197906742588,46972,40.680711552851,24.806714277182937
2,65,63.8946983837447,50854,40.680711552851,24.806714277182937
2,70,54.728725439379865,54736,40.680711552851,24.806714277182937
2,75,47.07098924228249,58618,40.680711552851,24.806714277182937
2,80,40.680711552851,62500,40.680711552851,24.806714277182937
3,5,1010.36603193389,4270,40.54886051460761,24.91724845313245
3,10,622.2514258803919,8152,40.54886051460761,24.91724845313245
3,15,441.748863687102,12033,40.54886051460761,24.91724845313245
3,20,340.0259833580645,15916,40.54886051460761,24.91724845313245
3,25,270.8511663894008,19798,40.54886051460761,24.91724845313245
3,30,220.70078412921143,23680,40.54886051460761,24.91724845313245
3,35,181.0030360848417,27562,40.54886051460761,24.91724845313245
3,40,150.03634318933885,31444,40.54886051460761,24.91724845313245
3,45,125.32441672925644,35326,40.54886051460761,24.91724845313245
3,50,104.84582563149598,39208,40.54886051460761,24.91724845313245
3,55,88.50539132096685,43090,40.54886051460761,24.91724845313245
3,60,75.11428406094088,46972,40.54886051460761,24.91724845313245
3,65,63.840848810907,50854,40.54886051460761,24.91724845313245
3,70,54.559249613418864,54736,40.54886051460761,24.91724845313245
3,75,47.060195379889656,58618,40.54886051460761,24.91724845313245
3,80,40.54886051460761,62500,40.54886051460761,24.91724845313245
4,5,984.4166149722467,4270,39.95332606379555,24.639165545326005
4,10,609.4591886535517,8152,39.95332606379555,24.639165545326005
4,15,435.7858625957157,12033,39.95332606379555,24.639165545326005
4,20,333.5903470920677,15916,39.95332606379555,24.639165545326005
4,25,264.7032650477516,19798,39.95332606379555,24.639165545326005
4,30,215.392593440016,23680,39.95332606379555,24.639165545326005
4,35,177.42066986069736,27562,39.95332606379555,24.639165545326005
4,40,147.01764481608788,31444,39.95332606379555,24.639165545326005
4,45,122.32509809796746,35326,39.95332606379555,24.639165545326005
4,50,102.6828918870835,39208,39.95332606379555,24.639165545326005
4,55,86.83705438966528,43090,39.95332606379555,24.639165545326005
4,60,73.5868456641255,46972,39.95332606379555,24.639165545326005
4,65,62.58699469808035,50854,39.95332606379555,24.639165545326005
4,70,53.65923814759467,54736,39.95332606379555,24.639165545326005
4,75,46.23160116560389,58618,39.95332606379555,24.639165545326005
4,80,39.95332606379555,62500,39.95332606379555,24.639165545326005
5,5,983.6419553642422,4270,41.64523222730764,23.61955745606932
5,10,614.9966580420046,8152,41.64523222730764,23.61955745606932
5,15,439.47995670999234,12033,41.64523222730764,23.61955745606932
5,20,334.90652987248103,15916,41.64523222730764,23.61955745606932
5,25,264.83373973994753,19798,41.64523222730764,23.61955745606932
5,30,215.62260689992087,23680,41.64523222730764,23.61955745606932
5,35,177.4928563152956,27562,41.64523222730764,23.61955745606932
5,40,147.19413330675997,31444,41.64523222730764,23.61955745606932
5,45,123.53078721868518,35326,41.64523222730764,23.61955745606932
5,50,104.17604444376438,39208,41.64523222730764,23.61955745606932
5,55,88.48129791485512,43090,41.64523222730764,23.61955745606932
5,60,75.86843957493664,46972,41.64523222730764,23.61955745606932
5,65,65.0909792209801,50854,41.64523222730764,23.61955745606932
5,70,55.94255805836129,54736,41.64523222730764,23.61955745606932
5,75,48.1203525300438,58618,41.64523222730764,23.61955745606932
5,80,41.64523222730764,62500,41.64523222730764,23.61955745606932
6,5,966.6589670368104,4270,40.26438850302731,24.007789587171587
6,10,602.9770674574839,8152,40.26438850302731,24.007789587171587
6,15,429.7589124248871,12033,40.26438850302731,24.007789587171587
6,20,328.6896746975109,15916,40.26438850302731,24.007789587171587
6,25,259.8986948176019,19798,40.26438850302731,24.007789587171587
6,30,210.95983574336665,23680,40.26438850302731,24.007789587171587
6,35,173.03665765718856,27562,40.26438850302731,24.007789587171587
6,40,142.72405250826395,31444,40.26438850302731,24.007789587171587
6,45,119.404323391724,35326,40.26438850302731,24.007789587171587
6,50,100.8093826682108,39208,40.26438850302731,24.007789587171587
6,55,85.50849811723428,43090,40.26438850302731,24.007789587171587
6,60,72.92579395974492,46972,40.26438850302731,24.007789587171587
6,65,62.57939133805792,50854,40.26438850302731,24.007789587171587
6,70,53.78090856709547,54736,40.26438850302731,24.007789587171587
6,75,46.43861471771303,58618,40.26438850302731,24.007789587171587
6,80,40.26438850302731,62500,40.26438850302731,24.007789587171587
7,5,958.0352319343872,4270,41.31852053527586,23.18658121160124
7,10,594.9923802415647,8152,41.31852053527586,23.18658121160124
7,15,423.4518590962068,12033,41.31852053527586,23.18658121160124
7,20,326.4750484561605,15916,41.31852053527586,23.18658121160124
7,25,258.7997269006596,19798,41.31852053527586,23.18658121160124
7,30,211.22443865293224,23680,41.31852053527586,23.18658121160124
7,35,173.5073033084303,27562,41.31852053527586,23.18658121160124
7,40,143.66595734956732,31444,41.31852053527586,23.18658121160124
7,45,120.41485170559798,35326,41.31852053527586,23.18658121160124
7,50,101.80031282098427,39208,41.31852053527586,23.18658121160124
7,55,86.92697162714053,43090,41.31852053527586,23.18658121160124
7,60,74.59895590803708,46972,41.31852053527586,23.18658121160124
7,65,64.09314760757185,50854,41.31852053527586,23.18658121160124
7,70,55.15509431216263,54736,41.31852053527586,23.18658121160124
7,75,47.57614461629918,58618,41.31852053527586,23.18658121160124
7,80,41.31852053527586,62500,41.31852053527586,23.18658121160124
8,5,943.3420088186082,4270,39.22620668546362,24.04876964991341
8,10,593.2990553663407,8152,39.22620668546362,24.04876964991341
8,15,422.5816992224457,12033,39.22620668546362,24.04876964991341
8,20,321.9368695606626,15916,39.22620668546362,24.04876964991341
8,25,255.4585290680293,19798,39.22620668546362,24.04876964991341
8,30,206.776247364708,23680,39.22620668546362,24.04876964991341
8,35,169.54307247106348,27562,39.22620668546362,24.04876964991341
8,40,140.22666361898973,31444,39.22620668546362,24.04876964991341
8,45,116.87673298448108,35326,39.22620668546362,24.04876964991341
8,50,98.39132601454598,39208,39.22620668546362,24.04876964991341
8,55,83.35833398235823,43090,39.22620668546362,24.04876964991341
8,60,71.21601945234373,46972,39.22620668546362,24.04876964991341
8,65,60.850658453442975,50854,39.22620668546362,24.04876964991341
8,70,52.23557158050296,54736,39.22620668546362,24.04876964991341
8,75,45.2108590939031,58618,39.22620668546362,24.04876964991341
8,80,39.22620668546362,62500,39.22620668546362,24.04876964991341
9,5,969.5070423870114,4270,41.17482186173525,23.546113827586403
9,10,615.666150984218,8152,41.17482186173525,23.546113827586403
9,15,432.9743890005553,12033,41.17482186173525,23.546113827586403
9,20,328.62496854778806,15916,41.17482186173525,23.546113827586403
9,25,259.61734083074407,19798,41.17482186173525,23.546113827586403
9,30,210.80602934538192,23680,41.17482186173525,23.546113827586403
9,35,173.60126517778187,27562,41.17482186173525,23.546113827586403
9,40,144.20621220389614,31444,41.17482186173525,23.546113827586403
9,45,121.0244747615075,35326,41.17482186173525,23.546113827586403
9,50,102.42145387223626,39208,41.17482186173525,23.546113827586403
9,55,87.27530805429147,43090,41.17482186173525,23.546113827586403
9,60,74.83931707403504,46972,41.17482186173525,23.546113827586403
9,65,64.22441397216197,50854,41.17482186173525,23.546113827586403
9,70,55.24445094982706,54736,41.17482186173525,23.546113827586403
9,75,47.60540683280407,58618,41.17482186173525,23.546113827586403
9,80,41.17482186173525,62500,41.17482186173525,23.546113827586403
10,5,965.229950831766,4270,40.81090311655277,23.651276426673142
10,10,614.3055069688934,8152,40.81090311655277,23.651276426673142
