frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type,explained_variance
0,80,1124.2638640137586,123523,12720,150528,I,0.8985203227303165
0,75,1125.4860379356255,115900,12720,150528,I,0.8923621946208474
0,70,1129.1064882296491,108267,12720,150528,I,0.8856221307975415
0,65,1130.5753746571938,100644,12720,150528,I,0.878271434885269
0,60,1138.1077435815237,93011,12720,150528,I,0.8699616863192758
0,55,1145.8178431516876,85388,12720,150528,I,0.8606525573681185
0,50,1147.5395999074808,77755,12720,150528,I,0.8503145263123457
0,45,1158.0473152636794,70132,12720,150528,I,0.8381322744174534
0,40,1167.7585473856884,62500,12720,150528,I,0.8238952397400189
0,35,1180.952984717873,54876,12720,150528,I,0.8073609099878252
0,30,1226.558023040555,47244,12720,150528,I,0.786810924270824
0,25,1328.825692042954,39620,12720,150528,I,0.761019180369369
0,20,1607.1104771778798,31988,12720,150528,I,0.7281396303932256
0,15,2063.835014523736,24364,12720,150528,I,0.6834596127176593
0,10,2247.0095702311914,16741,12720,150528,I,0.6113121797722122
0,5,2411.781606671965,9108,12720,150528,I,0.4677893833706687
1,80,1061.100488322931,123523,12720,150528,P,0.8985203227303165
1,75,1062.1559137831837,115900,12720,150528,P,0.8923621946208474
1,70,1065.55367442466,108267,12720,150528,P,0.8856221307975415
1,65,1066.761170273658,100644,12720,150528,P,0.878271434885269
1,60,1074.201364217753,93011,12720,150528,P,0.8699616863192758
1,55,1082.4517085993343,85388,12720,150528,P,0.8606525573681185
1,50,1084.7714893962836,77755,12720,150528,P,0.8503145263123457
1,45,1095.4932258288202,70132,12720,150528,P,0.8381322744174534
1,40,1106.9489665125816,62500,12720,150528,P,0.8238952397400189
1,35,1124.4003452205377,54876,12720,150528,P,0.8073609099878252
1,30,1177.1075285604782,47244,12720,150528,P,0.786810924270824
1,25,1295.0302177911842,39620,12720,150528,P,0.761019180369369
1,20,1581.5299610556442,31988,12720,150528,P,0.7281396303932256
1,15,2061.770145250138,24364,12720,150528,P,0.6834596127176593
1,10,2255.7630576886986,16741,12720,150528,P,0.6113121797722122
1,5,2419.466927197681,9108,12720,150528,P,0.4677893833706687
2,80,989.6216373193664,123523,12720,150528,P,0.8985203227303165
2,75,990.5036625100008,115900,12720,150528,P,0.8923621946208474
2,70,993.5700165723916,108267,12720,150528,P,0.8856221307975415
2,65,994.6416369407252,100644,12720,150528,P,0.878271434885269
2,60,1002.2981738993318,93011,12720,150528,P,0.8699616863192758
2,55,1011.4018847613592,85388,12720,150528,P,0.8606525573681185
2,50,1016.3694670889548,77755,12720,150528,P,0.8503145263123457
2,45,1026.9416585429528,70132,12720,150528,P,0.8381322744174534
2,40,1040.3441181199128,62500,12720,150528,P,0.8238952397400189
2,35,1063.6519270652032,54876,12720,150528,P,0.8073609099878252
2,30,1124.053917234232,47244,12720,150528,P,0.786810924270824
2,25,1260.43526068754,39620,12720,150528,P,0.761019180369369
2,20,1555.158020062405,31988,12720,150528,P,0.7281396303932256
2,15,2056.480565676173,24364,12720,150528,P,0.6834596127176593
2,10,2262.5255227414027,16741,12720,150528,P,0.6113121797722122
2,5,2425.460183517421,9108,12720,150528,P,0.4677893833706687
3,80,903.3712832259092,123523,12720,150528,P,0.8985203227303165
3,75,904.116458800056,115900,12720,150528,P,0.8923621946208474
3,70,906.791216407284,108267,12720,150528,P,0.8856221307975415
3,65,907.921377269579,100644,12720,150528,P,0.878271434885269
3,60,916.9122698069606,93011,12720,150528,P,0.8699616863192758
3,55,927.2730283579078,85388,12720,150528,P,0.8606525573681185
3,50,937.64214478986,77755,12720,150528,P,0.8503145263123457
3,45,948.1016197192596,70132,12720,150528,P,0.8381322744174534
3,40,964.42345519721,62500,12720,150528,P,0.8238952397400189
3,35,995.1836883993124,54876,12720,150528,P,0.8073609099878252
3,30,1064.407976898207,47244,12720,150528,P,0.786810924270824
3,25,1221.4990424590833,39620,12720,150528,P,0.761019180369369
3,20,1528.9724658163482,31988,12720,150528,P,0.7281396303932256
3,15,2053.9017358077194,24364,12720,150528,P,0.6834596127176593
3,10,2273.339729406709,16741,12720,150528,P,0.6113121797722122
