frame,components,mse,pca_size_bytes,encoded_size_bytes,raw_size_bytes,pict_type,explained_variance
7,250,10.517192136910799,34584,14443,150528,P,0.9743260395133265
7,225,10.906404337768974,31139,14443,150528,P,0.9699839762627928
7,200,12.987231070971546,27694,14443,150528,P,0.9650052366281271
7,175,16.414416210288397,24249,14443,150528,P,0.9592221691867581
7,150,19.86803412414471,20804,14443,150528,P,0.9524233499302505
7,125,25.243794916670996,17359,14443,150528,P,0.9442410285741515
7,100,32.99214490155682,13914,14443,150528,P,0.9341332125994877
7,75,46.61112642747838,10469,14443,150528,P,0.9206808731641971
7,50,69.44253337756884,7023,14443,150528,P,0.900106695088767
7,25,87.5566522149616,3578,14443,150528,P,0.8592791547330629
7,0,0.0,150528,14443,150528,P,
9,400,6.246747972837146,55254,8772,150528,P,0.9909944860237441
9,375,6.5238880960476076,51809,8772,150528,P,0.98907494170659
9,350,6.659477082600551,48364,8772,150528,P,0.9868681945820801
9,325,7.233230854267292,44919,8772,150528,P,0.984343387673697
9,300,7.944320438726316,41474,8772,150528,P,0.9814645432328497
9,275,9.130331704039564,38029,8772,150528,P,0.9781314747444899
9,250,10.043172517551593,34584,8772,150528,P,0.9743260395133265
9,225,10.425459580006367,31139,8772,150528,P,0.9699839762627928
9,200,12.4099678374852,27694,8772,150528,P,0.9650052366281271
9,175,15.678744685971488,24249,8772,150528,P,0.9592221691867581
9,150,18.907378694239704,20804,8772,150528,P,0.9524233499302505
9,125,23.946019265429488,17359,8772,150528,P,0.9442410285741515
9,100,31.276183540491076,13914,8772,150528,P,0.9341332125994877
9,75,44.02625656967933,10469,8772,150528,P,0.9206808731641971
9,50,65.31103362539827,7023,8772,150528,P,0.900106695088767
9,25,81.9444601005795,3578,8772,150528,P,0.8592791547330629
9,0,0.0,150528,8772,150528,P,
10,400,6.107921374524071,55254,5623,150528,P,0.9909944860237441
10,375,6.373775242745027,51809,5623,150528,P,0.98907494170659
10,350,6.510416845198693,48364,5623,150528,P,0.9868681945820801
10,325,7.084685139642896,44919,5623,150528,P,0.984343387673697
10,300,7.785395879214916,41474,5623,150528,P,0.9814645432328497
10,275,8.935280898707378,38029,5623,150528,P,0.9781314747444899
10,250,9.828554348842069,34584,5623,150528,P,0.9743260395133265
10,225,10.212613051240057,31139,5623,150528,P,0.9699839762627928
10,200,12.17829927026755,27694,5623,150528,P,0.9650052366281271
10,175,15.403188328407083,24249,5623,150528,P,0.9592221691867581
10,150,18.532848459187615,20804,5623,150528,P,0.9524233499302505
10,125,23.39215240403846,17359,5623,150528,P,0.9442410285741515
10,100,30.44742137576012,13914,5623,150528,P,0.9341332125994877
10,75,42.66899021237336,10469,5623,150528,P,0.9206808731641971
10,50,63.04292693319056,7023,5623,150528,P,0.900106695088767
10,25,78.9034302626845,3578,5623,150528,P,0.8592791547330629
10,0,0.0,150528,5623,150528,P,
11,400,5.966744455539388,55254,5,150528,P,0.9909944860237441
11,375,6.228177191440465,51809,5,150528,P,0.98907494170659
11,350,6.365673440941912,48364,5,150528,P,0.9868681945820801
11,325,6.91826733411058,44919,5,150528,P,0.984343387673697
11,300,7.607594069834211,41474,5,150528,P,0.9814645432328497
11,275,8.736017213946006,38029,5,150528,P,0.9781314747444899
11,250,9.619128263214298,34584,5,150528,P,0.9743260395133265
11,225,9.997903170457436,31139,5,150528,P,0.9699839762627928
11,200,11.944432131700486,27694,5,150528,P,0.9650052366281271
11,175,15.071555951472865,24249,5,150528,P,0.9592221691867581
11,150,18.11782699299082,20804,5,150528,P,0.9524233499302505
11,125,22.817379380793778,17359,5,150528,P,0.9442410285741515
11,100,29.70935742531616,13914,5,150528,P,0.9341332125994877
11,75,41.64561577406158,10469,5,150528,P,0.9206808731641971
11,50,61.516585428230066,7023,5,150528,P,0.900106695088767
11,25,76.89421664581342,3578,5,150528,P,0.8592791547330629
11,0,0.0,150528,5,150528,P,
13,400,5.9347282862325095,55254,19982,150528,P,0.9909944860237441
13,375,6.196066586976061,51809,19982,150528,P,0.98907494170659
13,350,6.322785275992591,48364,19982,150528,P,0.9868681945820801
13,325,6.844372943746159,44919,19982,150528,P,0.984343387673697
13,300,7.4798227080739546,41474,19982,150528,P,0.9814645432328497
13,275,8.529412048586861,38029,19982,150528,P,0.9781314747444899
13,250,9.354055692564112,34584,19982,150528,P,0.9743260395133265
13,225,9.705451279252761,31139,19982,150528,P,0.9699839762627928
13,200,11.516729693733236,27694,19982,150528,P,0.9650052366281271
13,175,14.422989404466389,24249,19982,150528,P,0.9592221691867581
13,150,17.246232931445725,20804,19982,150528,P,0.9524233499302505
13,125,21.608438732804927,17359,19982,150528,P,0.9442410285741515
13,100,28.049049277167093,13914,19982,150528,P,0.9341332125994877
13,75,39.12408304741344,10469,19982,150528,P,0.9206808731641971
13,50,57.74176181789129,7023,19982,150528,P,0.900106695088767
13,25,71.7052609374387,3578,19982,150528,P,0.8592791547330629
13,0,0.0,150528,19982,150528,P,
15,400,5.775862878893505,55254,14801,150528,P,0.9909944860237441
15,375,6.0321922038386555,51809,14801,150528,P,0.98907494170659
15,350,6.160283517336176,48364,14801,150528,P,0.9868681945820801
15,325,6.656402464329669,44919,14801,150528,P,0.984343387673697
15,300,7.262450226713014,41474,14801,150528,P,0.9814645432328497
15,275,8.224074825794268,38029,14801,150528,P,0.9781314747444899
15,250,9.042207745524092,34584,14801,150528,P,0.9743260395133265
15,225,9.397946131194871,31139,14801,150528,P,0.9699839762627928
15,200,11.130690846031465,27694,14801,150528,P,0.9650052366281271
15,175,13.903203750799445,24249,14801,150528,P,0.9592221691867581
15,150,16.535110377241054,20804,14801,150528,P,0.9524233499302505
15,125,20.57145368403457,17359,14801,150528,P,0.9442410285741515
15,100,26.511993897009926,13914,14801,150528,P,0.9341332125994877
15,75,36.717623993662,10469,14801,150528,P,0.9206808731641971
15,50,53.66143468063883,7023,14801,150528,P,0.900106695088767
15,25,66.42187563582874,3578,14801,150528,P,0.8592791547330629
15,0,0.0,150528,14801,150528,P,
16,400,5.808464522991991,55254,11217,150528,P,0.9909944860237441
16,375,6.0652030783465465,51809,11217,150528,P,0.98907494170659
16,350,6.185523864496533,48364,11217,150528,P,0.9868681945820801
16,325,6.668637481428421,44919,11217,150528,P,0.984343387673697
16,300,7.256236572581197,41474,11217,150528,P,0.9814645432328497
16,275,8.163399686179819,38029,11217,150528,P,0.9781314747444899
16,250,8.987438987146248,34584,11217,150528,P,0.9743260395133265
16,225,9.335823147043223,31139,11217,150528,P,0.9699839762627928
16,200,11.018978494288804,27694,11217,150528,P,0.9650052366281271
16,175,13.738843605133084,24249,11217,150528,P,0.9592221691867581
16,150,16.271279792471297,20804,11217,150528,P,0.9524233499302505
16,125,20.115235312384804,17359,11217,150528,P,0.9442410285741515
16,100,25.795943322522415,13914,11217,150528,P,0.9341332125994877
16,75,35.531546563354944,10469,11217,150528,P,0.9206808731641971
16,50,51.65688117187289,7023,11217,150528,P,0.900106695088767
16,25,64.02024725647132,3578,11217,150528,P,0.8592791547330629
16,0,0.0,150528,11217,150528,P,
18,400,5.859660844996353,55254,2596,150528,P,0.9909944860237441
18,375,6.113594733993687,51809,2596,150528,P,0.98907494170659
18,350,6.231083996159493,48364,2596,150528,P,0.9868681945820801
18,325,6.684695764512126,44919,2596,150528,P,0.984343387673697
18,300,7.23164862885794,41474,2596,150528,P,0.9814645432328497
18,275,8.084465799791408,38029,2596,150528,P,0.9781314747444899
18,250,8.9053894328282,34584,2596,150528,P,0.9743260395133265
18,225,9.244127368769703,31139,2596,150528,P,0.9699839762627928
18,200,10.858279369717321,27694,2596,150528,P,0.9650052366281271
18,175,13.398185718850588,24249,2596,150528,P,0.9592221691867581
18,150,15.750674254464737,20804,2596,150528,P,0.9524233499302505
18,125,19.40065525023622,17359,2596,150528,P,0.9442410285741515
18,100,24.79475359356746,13914,2596,150528,P,0.9341332125994877
18,75,33.91267601898548,10469,2596,150528,P,0.9206808731641971
18,50,49.07543461714629,7023,2596,150528,P,0.900106695088767
18,25,60.47071812348719,3578,2596,150528,P,0.8592791547330629
18,0,0.0,150528,2596,150528,P,
20,400,5.59134797884451,55254,1215568,150528,P,0.9909944860237441
20,375,5.827286100252092,51809,1215568,150528,P,0.98907494170659
20,350,5.938101263880693,48364,1215568,150528,P,0.9868681945820801
20,325,6.361762585578621,44919,1215568,150528,P,0.984343387673697
20,300,6.875548604090351,41474,1215568,150528,P,0.9814645432328497
20,275,7.6419781258485955,38029,1215568,150528,P,0.9781314747444899
20,250,8.43303867823406,34584,1215568,150528,P,0.9743260395133265
20,225,8.746716542054173,31139,1215568,150528,P,0.9699839762627928
20,200,10.225565916383879,27694,1215568,150528,P,0.9650052366281271
20,175,12.554522451678444,24249,1215568,150528,P,0.9592221691867581
20,150,14.672848882230898,20804,1215568,150528,P,0.9524233499302505
20,125,17.951040499242836,17359,1215568,150528,P,0.9442410285741515
20,100,22.76270503733955,13914,1215568,150528,P,0.9341332125994877
20,75,30.977761686104238,10469,1215568,150528,P,0.9206808731641971
20,50,44.84871245974047,7023,1215568,150528,P,0.900106695088767
20,25,55.233656316380674,3578,1215568,150528,P,0.8592791547330629
20,0,0.0,150528,1215568,150528,P,
21,400,5.44681004289566,55254,11093,150528,P,0.9909944860237441
21,375,5.677968246393783,51809,11093,150528,P,0.98907494170659
21,350,5.785089049044309,48364,11093,150528,P,0.9868681945820801
21,325,6.1920064090275915,44919,11093,150528,P,0.984343387673697
21,300,6.685482525988708,41474,11093,150528,P,0.9814645432328497
21,275,7.429787261046035,38029,11093,150528,P,0.9781314747444899
21,250,8.203731902575361,34584,11093,150528,P,0.9743260395133265
21,225,8.50780616132077,31139,11093,150528,P,0.9699839762627928
21,200,9.965344558623373,27694,11093,150528,P,0.9650052366281271
21,175,12.277146009924257,24249,11093,150528,P,0.9592221691867581
21,150,14.339829213719442,20804,11093,150528,P,0.9524233499302505
21,125,17.52936236307952,17359,11093,150528,P,0.9442410285741515
21,100,22.1974699385166,13914,11093,150528,P,0.9341332125994877
21,75,30.14579815625584,10469,11093,150528,P,0.9206808731641971
21,50,43.491860366465374,7023,11093,150528,P,0.900106695088767
21,25,53.435898187441744,3578,11093,150528,P,0.8592791547330629
21,0,0.0,150528,11093,150528,P,
22,400,5.467079836384146,55254,16413,150528,P,0.9909944860237441
22,375,5.698672736310287,51809,16413,150528,P,0.98907494170659
22,350,5.802830673758942,48364,16413,150528,P,0.9868681945820801
22,325,6.200486033347288,44919,16413,150528,P,0.984343387673697
22,300,6.670061463962804,41474,16413,150528,P,0.9814645432328497
22,275,7.388370330783958,38029,16413,150528,P,0.9781314747444899
22,250,8.166107614813145,34584,16413,150528,P,0.9743260395133265
22,225,8.459200631791283,31139,16413,150528,P,0.9699839762627928
22,200,9.888111552121817,27694,16413,150528,P,0.9650052366281271
22,175,12.097659157488224,24249,16413,150528,P,0.9592221691867581
22,150,14.063267904651191,20804,16413,150528,P,0.9524233499302505
22,125,17.13907725028724,17359,16413,150528,P,0.9442410285741515
22,100,21.53617161249078,13914,16413,150528,P,0.9341332125994877
22,75,29.012692947360968,10469,16413,150528,P,0.9206808731641971
22,50,41.72414121772287,7023,16413,150528,P,0.900106695088767
22,25,51.27391438292867,3578,16413,150528,P,0.8592791547330629
22,0,0.0,150528,16413,150528,P,
24,400,5.460531218666783,55254,16543,150528,P,0.9909944860237441
24,375,5.721367110483779,51809,16543,150528,P,0.98907494170659
24,350,5.815302255643816,48364,16543,150528,P,0.9868681945820801
24,325,6.180674630111984,44919,16543,150528,P,0.984343387673697
24,300,6.606493639522173,41474,16543,150528,P,0.9814645432328497
24,275,7.243874555481073,38029,16543,150528,P,0.9781314747444899
24,250,8.005265297469377,34584,16543,150528,P,0.9743260395133265
24,225,8.29409948643682,31139,16543,150528,P,0.9699839762627928
24,200,9.599847854383574,27694,16543,150528,P,0.9650052366281271
24,175,11.642427847875357,24249,16543,150528,P,0.9592221691867581
24,150,13.40541463987521,20804,16543,150528,P,0.9524233499302505
24,125,16.16638107791462,17359,16543,150528,P,0.9442410285741515
24,100,20.210589860715057,13914,16543,150528,P,0.9341332125994877
24,75,26.980448034014106,10469,16543,150528,P,0.9206808731641971
24,50,38.6087525400022,7023,16543,150528,P,0.900106695088767
24,25,47.519005849779575,3578,16543,150528,P,0.8592791547330629
24,0,0.0,150528,16543,150528,P,
25,400,5.29745208404978,55254,14996,150528,P,0.9909944860237441
25,375,5.568803242882386,51809,14996,150528,P,0.98907494170659
25,350,5.661371454332892,48364,14996,150528,P,0.9868681945820801
25,325,6.006331469982588,44919,14996,150528,P,0.984343387673697
25,300,6.411706716096382,41474,14996,150528,P,0.9814645432328497
25,275,7.036841919679473,38029,14996,150528,P,0.9781314747444899
25,250,7.782893334399858,34584,14996,150528,P,0.9743260395133265
25,225,8.0694783220844,31139,14996,150528,P,0.9699839762627928
25,200,9.333989369218118,27694,14996,150528,P,0.9650052366281271
25,175,11.29530720505262,24249,14996,150528,P,0.9592221691867581
25,150,13.017146752272405,20804,14996,150528,P,0.9524233499302505
25,125,15.694087514239857,17359,14996,150528,P,0.9442410285741515
25,100,19.698131699652567,13914,14996,150528,P,0.9341332125994877
25,75,26.304968404133273,10469,14996,150528,P,0.9206808731641971
25,50,37.64297665972082,7023,14996,150528,P,0.900106695088767
25,25,46.232962400701226,3578,14996,150528,P,0.8592791547330629
25,0,0.0,150528,14996,150528,P,
27,400,5.569413645808567,55254,5,150528,P,0.9909944860237441
27,375,5.863104769197492,51809,5,150528,P,0.98907494170659
27,350,5.953437511406439,48364,5,150528,P,0.9868681945820801
27,325,6.282546542920874,44919,5,150528,P,0.984343387673697
27,300,6.654795913446236,41474,5,150528,P,0.9814645432328497
27,275,7.200892859480033,38029,5,150528,P,0.9781314747444899
27,250,7.888889061765491,34584,5,150528,P,0.9743260395133265
27,225,8.160429717205144,31139,5,150528,P,0.9699839762627928
27,200,9.315225867512291,27694,5,150528,P,0.9650052366281271
27,175,11.156171817634396,24249,5,150528,P,0.9592221691867581
27,150,12.650406046329516,20804,5,150528,P,0.9524233499302505
27,125,15.0041063116726,17359,5,150528,P,0.9442410285741515
27,100,18.63943009366808,13914,5,150528,P,0.9341332125994877
27,75,24.505685742957358,10469,5,150528,P,0.9206808731641971
27,50,34.573427646301674,7023,5,150528,P,0.900106695088767
27,25,42.55527340870695,3578,5,150528,P,0.8592791547330629
27,0,0.0,150528,5,150528,P,
28,400,6.2150164011953155,55254,30344,150528,P,0.9909944860237441
28,375,6.523737305775217,51809,30344,150528,P,0.98907494170659
28,350,6.624948340351341,48364,30344,150528,P,0.9868681945820801
28,325,6.938710908505445,44919,30344,150528,P,0.984343387673697
28,300,7.284744283859923,41474,30344,150528,P,0.9814645432328497
28,275,7.818561647141581,38029,30344,150528,P,0.9781314747444899
28,250,8.432475412469586,34584,30344,150528,P,0.9743260395133265
28,225,8.671849173757279,31139,30344,150528,P,0.9699839762627928
28,200,9.766317854846992,27694,30344,150528,P,0.9650052366281271
28,175,11.45248895349881,24249,30344,150528,P,0.9592221691867581
28,150,12.854985766005264,20804,30344,150528,P,0.9524233499302505
28,125,15.105802665156533,17359,30344,150528,P,0.9442410285741515
28,100,18.488085553340497,13914,30344,150528,P,0.9341332125994877
28,75,23.942177408972334,10469,30344,150528,P,0.9206808731641971
28,50,33.415286570562635,7023,30344,150528,P,0.900106695088767
28,25,41.084307659931454,3578,30344,150528,P,0.8592791547330629
28,0,0.0,150528,30344,150528,P,
31,400,6.993666587041602,55254,25392,150528,P,0.9909944860237441
31,375,7.187609473752191,51809,25392,150528,P,0.98907494170659
31,350,7.260343151891291,48364,25392,150528,P,0.9868681945820801
31,325,7.5300029234372685,44919,25392,150528,P,0.984343387673697
31,300,7.836607599939812,41474,25392,150528,P,0.9814645432328497
31,275,8.282684049966672,38029,25392,150528,P,0.9781314747444899
31,250,8.672340448352658,34584,25392,150528,P,0.9743260395133265
31,225,8.839550392840136,31139,25392,150528,P,0.9699839762627928
31,200,9.797448553550895,27694,25392,150528,P,0.9650052366281271
31,175,11.213937963064362,24249,25392,150528,P,0.9592221691867581
31,150,12.397149733410131,20804,25392,150528,P,0.9524233499302505
31,125,14.341950603990416,17359,25392,150528,P,0.9442410285741515
31,100,17.18468240718073,13914,25392,150528,P,0.9341332125994877
31,75,21.79527981639064,10469,25392,150528,P,0.9206808731641971
31,50,29.880210512507976,7023,25392,150528,P,0.900106695088767
31,25,37.00831420263334,3578,25392,150528,P,0.8592791547330629
31,0,0.0,150528,25392,150528,P,
34,400,7.641381200658342,55254,3393,150528,P,0.9909944860237441
34,375,7.761502429633726,51809,3393,150528,P,0.98907494170659
34,350,7.8425889109746345,48364,3393,150528,P,0.9868681945820801
34,325,8.082440389597725,44919,3393,150528,P,0.984343387673697
34,300,8.347305201129679,41474,3393,150528,P,0.9814645432328497
34,275,8.72171735240115,38029,3393,150528,P,0.9781314747444899
34,250,9.094071789648888,34584,3393,150528,P,0.9743260395133265
34,225,9.267580120570223,31139,3393,150528,P,0.9699839762627928
34,200,10.088945929843504,27694,3393,150528,P,0.9650052366281271
34,175,11.291053554529535,24249,3393,150528,P,0.9592221691867581
34,150,12.233022344421794,20804,3393,150528,P,0.9524233499302505
34,125,13.808940648101856,17359,3393,150528,P,0.9442410285741515
34,100,16.202014173693666,13914,3393,150528,P,0.9341332125994877
34,75,19.82378217989404,10469,3393,150528,P,0.9206808731641971
34,50,26.318749652930723,7023,3393,150528,P,0.900106695088767
34,25,33.287663863278205,3578,3393,150528,P,0.8592791547330629
34,0,0.0,150528,3393,150528,P,
35,400,7.5681840806261915,55254,1365882,150528,P,0.9909944860237441
35,375,7.682581007483247,51809,1365882,150528,P,0.98907494170659
35,350,7.764383134237376,48364,1365882,150528,P,0.9868681945820801
35,325,7.99532471701708,44919,1365882,150528,P,0.984343387673697
35,300,8.250411088920707,41474,1365882,150528,P,0.9814645432328497
35,275,8.641024731223089,38029,1365882,150528,P,0.9781314747444899
35,250,9.023244411376366,34584,1365882,150528,P,0.9743260395133265
35,225,9.1964277881389,31139,1365882,150528,P,0.9699839762627928
35,200,9.963425922683108,27694,1365882,150528,P,0.9650052366281271
35,175,11.025027377605019,24249,1365882,150528,P,0.9592221691867581
35,150,11.8865638851586,20804,1365882,150528,P,0.9524233499302505
35,125,13.39470259478924,17359,1365882,150528,P,0.9442410285741515
35,100,15.534922591098598,13914,1365882,150528,P,0.9341332125994877
35,75,18.939017866375718,10469,1365882,150528,P,0.9206808731641971
35,50,25.175472435694005,7023,1365882,150528,P,0.900106695088767
35,25,31.924472974742265,3578,1365882,150528,P,0.8592791547330629
35,0,0.0,150528,1365882,150528,P,
36,400,7.850430866297239,55254,31366,150528,P,0.9909944860237441
36,375,7.949166173680443,51809,31366,150528,P,0.98907494170659
36,350,8.050242258130545,48364,31366,150528,P,0.9868681945820801
36,325,8.279495225723254,44919,31366,150528,P,0.984343387673697
36,300,8.531812613765306,41474,31366,150528,P,0.9814645432328497
36,275,9.00047483449208,38029,31366,150528,P,0.9781314747444899
36,250,9.489986797071479,34584,31366,150528,P,0.9743260395133265
36,225,9.68491124468219,31139,31366,150528,P,0.9699839762627928
36,200,10.427276549767752,27694,31366,150528,P,0.9650052366281271
36,175,11.454282869171093,24249,31366,150528,P,0.9592221691867581
36,150,12.23291248078638,20804,31366,150528,P,0.9524233499302505
36,125,13.622825335349942,17359,31366,150528,P,0.9442410285741515
36,100,15.589565992128668,13914,31366,150528,P,0.9341332125994877
36,75,18.715993637572407,10469,31366,150528,P,0.9206808731641971
36,50,24.497903190521267,7023,31366,150528,P,0.900106695088767
36,25,31.287336995110476,3578,31366,150528,P,0.8592791547330629
36,0,0.0,150528,31366,150528,P,
37,400,7.960649664641778,55254,32758,150528,P,0.9909944860237441
37,375,8.059259096829184,51809,32758,150528,P,0.98907494170659
37,350,8.188765245350899,48364,32758,150528,P,0.9868681945820801
37,325,8.426191694750068,44919,32758,150528,P,0.984343387673697
37,300,8.702078910501863,41474,32758,150528,P,0.9814645432328497
37,275,9.334653979258576,38029,32758,150528,P,0.9781314747444899
37,250,9.943001362188776,34584,32758,150528,P,0.9743260395133265
37,225,10.158995853971907,31139,32758,150528,P,0.9699839762627928
37,200,10.888302562429372,27694,32758,150528,P,0.9650052366281271
37,175,11.844491136058757,24249,32758,150528,P,0.9592221691867581
37,150,12.581244023619194,20804,32758,150528,P,0.9524233499302505
37,125,13.906911078349694,17359,32758,150528,P,0.9442410285741515
37,100,15.775111030219788,13914,32758,150528,P,0.9341332125994877
37,75,18.71522846179997,10469,32758,150528,P,0.9206808731641971
37,50,24.30452575010044,7023,32758,150528,P,0.900106695088767
37,25,31.056446139180828,3578,32758,150528,P,0.8592791547330629
37,0,0.0,150528,32758,150528,P,
38,400,7.765631870256915,55254,32278,150528,P,0.9909944860237441
38,375,7.868640374108046,51809,32278,150528,P,0.98907494170659
38,350,8.037568608629694,48364,32278,150528,P,0.9868681945820801
38,325,8.269034594286822,44919,32278,150528,P,0.984343387673697
