frame,components,mse,pca_size_bytes,encoded_size_bytes,raw_size_bytes,pict_type,explained_variance
7,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
7,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
7,75,3.114727937967799,14542,66,150528,B,0.955913590807828
7,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
7,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
7,0,0.0,150528,66,150528,B,
8,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
8,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
8,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
8,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
8,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
8,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
8,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
8,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
8,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
8,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
8,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
8,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
8,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
8,75,3.114727937967799,14542,66,150528,B,0.955913590807828
8,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
8,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
8,0,0.0,150528,66,150528,B,
9,400,0.04440713489958775,76746,76,150528,P,0.9999945189872064
9,375,0.049250816813652135,71961,76,150528,P,0.9999536295567241
9,350,0.04932557956249975,67176,76,150528,P,0.9998368686802521
9,325,0.08280453104066679,62391,76,150528,P,0.9995984526756162
9,300,0.08476029637087167,57607,76,150528,P,0.9991649996355504
9,275,0.08535246217440595,52822,76,150528,P,0.9984018210089132
9,250,0.08898572095011252,48037,76,150528,P,0.99726952771247
9,225,0.10402700321008827,43252,76,150528,P,0.9955092536614626
9,200,0.5810748103334216,38467,76,150528,P,0.9931139153913323
9,175,0.6231954283604423,33682,76,150528,P,0.9898380936697352
9,150,0.7002209789182796,28897,76,150528,P,0.9853079966119862
9,125,0.826544185760432,24112,76,150528,P,0.9789289720100925
9,100,2.443373537029773,19327,76,150528,P,0.9697857154026597
9,75,3.114727937967799,14542,76,150528,P,0.955913590807828
9,50,3.980840488970231,9757,76,150528,P,0.9336854748942062
9,25,5.4251378550549925,4972,76,150528,P,0.8878539892583103
9,0,0.0,150528,76,150528,P,
10,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
10,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
10,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
10,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
10,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
10,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
10,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
10,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
10,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
10,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
10,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
10,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
10,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
10,75,3.114727937967799,14542,66,150528,B,0.955913590807828
10,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
10,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
10,0,0.0,150528,66,150528,B,
11,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
11,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
11,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
11,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
11,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
11,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
11,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
11,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
11,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
11,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
11,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
11,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
11,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
11,75,3.114727937967799,14542,66,150528,B,0.955913590807828
11,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
11,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
11,0,0.0,150528,66,150528,B,
12,400,0.04440713489958775,76746,74,150528,P,0.9999945189872064
12,375,0.049250816813652135,71961,74,150528,P,0.9999536295567241
12,350,0.04932557956249975,67176,74,150528,P,0.9998368686802521
12,325,0.08280453104066679,62391,74,150528,P,0.9995984526756162
12,300,0.08476029637087167,57607,74,150528,P,0.9991649996355504
12,275,0.08535246217440595,52822,74,150528,P,0.9984018210089132
12,250,0.08898572095011252,48037,74,150528,P,0.99726952771247
12,225,0.10402700321008827,43252,74,150528,P,0.9955092536614626
12,200,0.5810748103334216,38467,74,150528,P,0.9931139153913323
12,175,0.6231954283604423,33682,74,150528,P,0.9898380936697352
12,150,0.7002209789182796,28897,74,150528,P,0.9853079966119862
12,125,0.826544185760432,24112,74,150528,P,0.9789289720100925
12,100,2.443373537029773,19327,74,150528,P,0.9697857154026597
12,75,3.114727937967799,14542,74,150528,P,0.955913590807828
12,50,3.980840488970231,9757,74,150528,P,0.9336854748942062
12,25,5.4251378550549925,4972,74,150528,P,0.8878539892583103
12,0,0.0,150528,74,150528,P,
13,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
13,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
13,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
13,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
13,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
13,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
13,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
13,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
13,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
13,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
13,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
13,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
13,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
13,75,3.114727937967799,14542,66,150528,B,0.955913590807828
13,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
13,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
13,0,0.0,150528,66,150528,B,
15,400,0.04440713489958775,76746,75,150528,P,0.9999945189872064
15,375,0.049250816813652135,71961,75,150528,P,0.9999536295567241
15,350,0.04932557956249975,67176,75,150528,P,0.9998368686802521
15,325,0.08280453104066679,62391,75,150528,P,0.9995984526756162
15,300,0.08476029637087167,57607,75,150528,P,0.9991649996355504
15,275,0.08535246217440595,52822,75,150528,P,0.9984018210089132
15,250,0.08898572095011252,48037,75,150528,P,0.99726952771247
15,225,0.10402700321008827,43252,75,150528,P,0.9955092536614626
15,200,0.5810748103334216,38467,75,150528,P,0.9931139153913323
15,175,0.6231954283604423,33682,75,150528,P,0.9898380936697352
15,150,0.7002209789182796,28897,75,150528,P,0.9853079966119862
15,125,0.826544185760432,24112,75,150528,P,0.9789289720100925
15,100,2.443373537029773,19327,75,150528,P,0.9697857154026597
15,75,3.114727937967799,14542,75,150528,P,0.955913590807828
15,50,3.980840488970231,9757,75,150528,P,0.9336854748942062
15,25,5.4251378550549925,4972,75,150528,P,0.8878539892583103
15,0,0.0,150528,75,150528,P,
16,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
16,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
16,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
16,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
16,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
16,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
16,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
16,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
16,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
16,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
16,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
16,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
16,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
16,75,3.114727937967799,14542,66,150528,B,0.955913590807828
16,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
16,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
16,0,0.0,150528,66,150528,B,
18,400,0.04440713489958775,76746,75,150528,P,0.9999945189872064
18,375,0.049250816813652135,71961,75,150528,P,0.9999536295567241
18,350,0.04932557956249975,67176,75,150528,P,0.9998368686802521
18,325,0.08280453104066679,62391,75,150528,P,0.9995984526756162
18,300,0.08476029637087167,57607,75,150528,P,0.9991649996355504
18,275,0.08535246217440595,52822,75,150528,P,0.9984018210089132
18,250,0.08898572095011252,48037,75,150528,P,0.99726952771247
18,225,0.10402700321008827,43252,75,150528,P,0.9955092536614626
18,200,0.5810748103334216,38467,75,150528,P,0.9931139153913323
18,175,0.6231954283604423,33682,75,150528,P,0.9898380936697352
18,150,0.7002209789182796,28897,75,150528,P,0.9853079966119862
18,125,0.826544185760432,24112,75,150528,P,0.9789289720100925
18,100,2.443373537029773,19327,75,150528,P,0.9697857154026597
18,75,3.114727937967799,14542,75,150528,P,0.955913590807828
18,50,3.980840488970231,9757,75,150528,P,0.9336854748942062
18,25,5.4251378550549925,4972,75,150528,P,0.8878539892583103
18,0,0.0,150528,75,150528,P,
19,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
19,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
19,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
19,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
19,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
19,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
19,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
19,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
19,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
19,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
19,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
19,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
19,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
19,75,3.114727937967799,14542,66,150528,B,0.955913590807828
19,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
19,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
19,0,0.0,150528,66,150528,B,
20,400,0.04440713489958775,76746,75,150528,P,0.9999945189872064
20,375,0.049250816813652135,71961,75,150528,P,0.9999536295567241
20,350,0.04932557956249975,67176,75,150528,P,0.9998368686802521
20,325,0.08280453104066679,62391,75,150528,P,0.9995984526756162
20,300,0.08476029637087167,57607,75,150528,P,0.9991649996355504
20,275,0.08535246217440595,52822,75,150528,P,0.9984018210089132
20,250,0.08898572095011252,48037,75,150528,P,0.99726952771247
20,225,0.10402700321008827,43252,75,150528,P,0.9955092536614626
20,200,0.5810748103334216,38467,75,150528,P,0.9931139153913323
20,175,0.6231954283604423,33682,75,150528,P,0.9898380936697352
20,150,0.7002209789182796,28897,75,150528,P,0.9853079966119862
20,125,0.826544185760432,24112,75,150528,P,0.9789289720100925
20,100,2.443373537029773,19327,75,150528,P,0.9697857154026597
20,75,3.114727937967799,14542,75,150528,P,0.955913590807828
20,50,3.980840488970231,9757,75,150528,P,0.9336854748942062
20,25,5.4251378550549925,4972,75,150528,P,0.8878539892583103
20,0,0.0,150528,75,150528,P,
21,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
21,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
21,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
21,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
21,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
21,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
21,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
21,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
21,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
21,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
21,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
21,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
21,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
21,75,3.114727937967799,14542,66,150528,B,0.955913590807828
21,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
21,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
21,0,0.0,150528,66,150528,B,
22,400,0.04440713489958775,76746,66,150528,B,0.9999945189872064
22,375,0.049250816813652135,71961,66,150528,B,0.9999536295567241
22,350,0.04932557956249975,67176,66,150528,B,0.9998368686802521
22,325,0.08280453104066679,62391,66,150528,B,0.9995984526756162
22,300,0.08476029637087167,57607,66,150528,B,0.9991649996355504
22,275,0.08535246217440595,52822,66,150528,B,0.9984018210089132
22,250,0.08898572095011252,48037,66,150528,B,0.99726952771247
22,225,0.10402700321008827,43252,66,150528,B,0.9955092536614626
22,200,0.5810748103334216,38467,66,150528,B,0.9931139153913323
22,175,0.6231954283604423,33682,66,150528,B,0.9898380936697352
22,150,0.7002209789182796,28897,66,150528,B,0.9853079966119862
22,125,0.826544185760432,24112,66,150528,B,0.9789289720100925
22,100,2.443373537029773,19327,66,150528,B,0.9697857154026597
22,75,3.114727937967799,14542,66,150528,B,0.955913590807828
22,50,3.980840488970231,9757,66,150528,B,0.9336854748942062
22,25,5.4251378550549925,4972,66,150528,B,0.8878539892583103
22,0,0.0,150528,66,150528,B,
23,400,0.04440713489958775,76746,75,150528,P,0.9999945189872064
23,375,0.049250816813652135,71961,75,150528,P,0.9999536295567241
23,350,0.04932557956249975,67176,75,150528,P,0.9998368686802521
23,325,0.08280453104066679,62391,75,150528,P,0.9995984526756162
23,300,0.08476029637087167,57607,75,150528,P,0.9991649996355504
23,275,0.08535246217440595,52822,75,150528,P,0.9984018210089132
23,250,0.08898572095011252,48037,75,150528,P,0.99726952771247
23,225,0.10402700321008827,43252,75,150528,P,0.9955092536614626
23,200,0.5810748103334216,38467,75,150528,P,0.9931139153913323
23,175,0.6231954283604423,33682,75,150528,P,0.9898380936697352
23,150,0.7002209789182796,28897,75,150528,P,0.9853079966119862
23,125,0.826544185760432,24112,75,150528,P,0.9789289720100925
23,100,2.443373537029773,19327,75,150528,P,0.9697857154026597
23,75,3.114727937967799,14542,75,150528,P,0.955913590807828
23,50,3.980840488970231,9757,75,150528,P,0.9336854748942062
23,25,5.4251378550549925,4972,75,150528,P,0.8878539892583103
23,0,0.0,150528,75,150528,P,
24,400,0.03250273103657442,76746,96,150528,B,0.9999945189872064
24,375,0.07084312115398365,71961,96,150528,B,0.9999536295567241
24,350,0.07091747302713242,67176,96,150528,B,0.9998368686802521
24,325,0.0979167122166179,62391,96,150528,B,0.9995984526756162
24,300,0.09942193018643934,57607,96,150528,B,0.9991649996355504
24,275,0.09989914064561321,52822,96,150528,B,0.9984018210089132
24,250,0.1028892382348523,48037,96,150528,B,0.99726952771247
24,225,0.11329181074382541,43252,96,150528,B,0.9955092536614626
24,200,0.47240295879252764,38467,96,150528,B,0.9931139153913323
24,175,0.5012630809844256,33682,96,150528,B,0.9898380936697352
24,150,0.5538091451584807,28897,96,150528,B,0.9853079966119862
24,125,0.6441479617427515,24112,96,150528,B,0.9789289720100925
24,100,1.8463601747474125,19327,96,150528,B,0.9697857154026597
24,75,2.3257677266370194,14542,96,150528,B,0.955913590807828
24,50,2.804785902810236,9757,96,150528,B,0.9336854748942062
24,25,3.909739108751672,4972,96,150528,B,0.8878539892583103
24,0,0.0,150528,96,150528,B,
26,400,0.04659866212460846,76746,3918,150528,P,0.9999945189872064
26,375,0.2570597441369835,71961,3918,150528,P,0.9999536295567241
26,350,0.25739305941973917,67176,3918,150528,P,0.9998368686802521
26,325,0.2723591659041317,62391,3918,150528,P,0.9995984526756162
26,300,0.27313680719111516,57607,3918,150528,P,0.9991649996355504
26,275,0.27403621910183207,52822,3918,150528,P,0.9984018210089132
26,250,0.2761691722447187,48037,3918,150528,P,0.99726952771247
26,225,0.2802433363491447,43252,3918,150528,P,0.9955092536614626
26,200,0.43635752842697123,38467,3918,150528,P,0.9931139153913323
26,175,0.44727146346776364,33682,3918,150528,P,0.9898380936697352
26,150,0.4687798482542369,28897,3918,150528,P,0.9853079966119862
26,125,0.5073724989095211,24112,3918,150528,P,0.9789289720100925
26,100,1.0049827171048207,19327,3918,150528,P,0.9697857154026597
26,75,1.1797339653609475,14542,3918,150528,P,0.955913590807828
26,50,1.4520067540590975,9757,3918,150528,P,0.9336854748942062
26,25,3.678255726557734,4972,3918,150528,P,0.8878539892583103
26,0,0.0,150528,3918,150528,P,
27,400,0.027713197996552953,76746,66,150528,B,0.9999945189872064
27,375,0.21252540825924976,71961,66,150528,B,0.9999536295567241
27,350,0.2128367716689149,67176,66,150528,B,0.9998368686802521
27,325,0.22299424457184314,62391,66,150528,B,0.9995984526756162
27,300,0.22353420191740792,57607,66,150528,B,0.9991649996355504
27,275,0.22430819987897227,52822,66,150528,B,0.9984018210089132
27,250,0.22580609063454404,48037,66,150528,B,0.99726952771247
27,225,0.22840463677641143,43252,66,150528,B,0.9955092536614626
27,200,0.3181909227932369,38467,66,150528,B,0.9931139153913323
27,175,0.32459531416373694,33682,66,150528,B,0.9898380936697352
27,150,0.3379415359174317,28897,66,150528,B,0.9853079966119862
27,125,0.3617730140985504,24112,66,150528,B,0.9789289720100925
27,100,0.6374794084373413,19327,66,150528,B,0.9697857154026597
27,75,0.7295219482662642,14542,66,150528,B,0.955913590807828
27,50,1.179622051437511,9757,66,150528,B,0.9336854748942062
27,25,4.65870506841098,4972,66,150528,B,0.8878539892583103
27,0,0.0,150528,66,150528,B,
28,400,0.020284205187722792,76746,66,150528,B,0.9999945189872064
28,375,0.1852699246482982,71961,66,150528,B,0.9999536295567241
28,350,0.18558730356673236,67176,66,150528,B,0.9998368686802521
28,325,0.19202242915829207,62391,66,150528,B,0.9995984526756162
28,300,0.1924265810669991,57607,66,150528,B,0.9991649996355504
28,275,0.19316641929683093,52822,66,150528,B,0.9984018210089132
28,250,0.19453312567043407,48037,66,150528,B,0.99726952771247
28,225,0.1960477334406595,43252,66,150528,B,0.9955092536614626
28,200,0.23804868624003095,38467,66,150528,B,0.9931139153913323
28,175,0.24142671382087666,33682,66,150528,B,0.9898380936697352
28,150,0.24973420450805897,28897,66,150528,B,0.9853079966119862
28,125,0.2633503956449888,24112,66,150528,B,0.9789289720100925
28,100,0.38734062207226866,19327,66,150528,B,0.9697857154026597
28,75,0.4369805300421507,14542,66,150528,B,0.955913590807828
28,50,1.2343380893295728,9757,66,150528,B,0.9336854748942062
28,25,6.422760682254566,4972,66,150528,B,0.8878539892583103
28,0,0.0,150528,66,150528,B,
29,400,0.02488490800201142,76746,4358,150528,P,0.9999945189872064
29,375,0.16172110652153732,71961,4358,150528,P,0.9999536295567241
29,350,0.1620411663911504,67176,4358,150528,P,0.9998368686802521
29,325,0.16541576640776887,62391,4358,150528,P,0.9995984526756162
29,300,0.16572522779973212,57607,4358,150528,P,0.9991649996355504
29,275,0.1663306889971886,52822,4358,150528,P,0.9984018210089132
29,250,0.16738437751121713,48037,4358,150528,P,0.99726952771247
29,225,0.16842851701896844,43252,4358,150528,P,0.9955092536614626
29,200,0.17924633684016375,38467,4358,150528,P,0.9931139153913323
29,175,0.18094448294215582,33682,4358,150528,P,0.9898380936697352
29,150,0.18667583637992752,28897,4358,150528,P,0.9853079966119862
29,125,0.19453497483604026,24112,4358,150528,P,0.9789289720100925
29,100,0.2256764106379315,19327,4358,150528,P,0.9697857154026597
29,75,0.27140600998936815,14542,4358,150528,P,0.955913590807828
29,50,1.6085331952578004,9757,4358,150528,P,0.9336854748942062
29,25,9.104429187962385,4972,4358,150528,P,0.8878539892583103
29,0,0.0,150528,4358,150528,P,
34,400,0.015896415713035045,76746,1749,150528,P,0.9999945189872064
34,375,0.01753812409472506,71961,1749,150528,P,0.9999536295567241
34,350,0.017553255035623074,67176,1749,150528,P,0.9998368686802521
34,325,0.017581663830649907,62391,1749,150528,P,0.9995984526756162
34,300,0.017599703788220726,57607,1749,150528,P,0.9991649996355504
34,275,0.01769639588354468,52822,1749,150528,P,0.9984018210089132
