user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,151.456,0.99,2.36096,500,500,5,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,425.296,0.684,6.697,500,496,154,4,0.992,0.008,4,0,summary
2,billiardstest,model,adaptive,383.571,0.736,3.58739,500,500,132,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,192.809,0.956,2.53231,500,500,22,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,489.413,0.612,4.69286,500,499,193,1,0.998,0.002,1,0,summary
5,billiardstest,model,adaptive,457.065,0.65,7.04513,500,495,170,5,0.99,0.01,5,0,summary
6,billiardstest,model,adaptive,231.499,0.912,2.7088,500,500,44,0,1.0,0.0,0,0,summary
7,billiardstest,model,adaptive,253.695,0.892,2.80917,500,500,54,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,765.696,1.0,2.26042,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,794.326,0.882,2.69062,500,500,59,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,805.712,0.852,2.82539,500,500,74,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,766.216,0.998,2.26431,500,500,1,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,804.539,0.856,2.80632,500,500,72,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,802.564,0.856,2.76215,500,500,72,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,770.203,0.978,2.3348,500,500,11,0,1.0,0.0,0,0,summary
7,billiardstest,static,5,773.549,0.962,2.37917,500,500,19,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,486.049,0.996,2.28118,500,500,2,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,578.208,0.824,2.88662,500,500,88,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,600.819,0.778,3.16839,500,500,111,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,490.131,0.988,2.29531,500,500,6,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,585.912,0.808,2.95132,500,500,96,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,578.868,0.816,2.90815,500,500,92,0,1.0,0.0,0,0,summary
6,billiardstest,static,10,505.331,0.958,2.4168,500,500,21,0,1.0,0.0,0,0,summary
7,billiardstest,static,10,508.763,0.952,2.41117,500,500,24,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,352.879,0.998,2.28392,500,500,1,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,457.775,0.84,2.85862,500,500,80,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,553.894,0.696,3.51739,500,500,152,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,366.311,0.978,2.33331,500,500,11,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,526.12,0.742,3.21432,500,500,129,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,483.781,0.8,3.10215,500,500,100,0,1.0,0.0,0,0,summary
6,billiardstest,static,15,381.945,0.952,2.4268,500,500,24,0,1.0,0.0,0,0,summary
7,billiardstest,static,15,377.806,0.96,2.39017,500,500,20,0,1.0,0.0,0,0,summary
0,billiardstest,static,20,275.95,0.994,2.27811,500,500,3,0,1.0,0.0,0,0,summary
1,billiardstest,static,20,437.452,0.778,3.57497,500,499,110,1,0.998,0.002,1,0,summary
2,billiardstest,static,20,414.324,0.81,3.03439,500,500,95,0,1.0,0.0,0,0,summary
3,billiardstest,static,20,294.841,0.97,2.37931,500,500,15,0,1.0,0.0,0,0,summary
4,billiardstest,static,20,443.172,0.77,3.15132,500,500,115,0,1.0,0.0,0,0,summary
5,billiardstest,static,20,434.509,0.78,3.11315,500,500,110,0,1.0,0.0,0,0,summary
6,billiardstest,static,20,320.416,0.934,2.4958,500,500,33,0,1.0,0.0,0,0,summary
7,billiardstest,static,20,343.197,0.904,2.61917,500,500,48,0,1.0,0.0,0,0,summary
0,billiardstest,static,25,222.502,0.992,2.3287,500,500,4,0,1.0,0.0,0,0,summary
1,billiardstest,static,25,408.816,0.758,3.23862,500,500,121,0,1.0,0.0,0,0,summary
2,billiardstest,static,25,486.267,0.662,4.11553,500,498,167,2,0.996,0.004,2,0,summary
3,billiardstest,static,25,227.618,0.986,2.38731,500,500,7,0,1.0,0.0,0,0,summary
4,billiardstest,static,25,421.8,0.744,3.34132,500,500,128,0,1.0,0.0,0,0,summary
5,billiardstest,static,25,434.72,0.726,3.45315,500,500,137,0,1.0,0.0,0,0,summary
6,billiardstest,static,25,296.825,0.9,2.6728,500,500,50,0,1.0,0.0,0,0,summary
7,billiardstest,static,25,275.142,0.926,2.58717,500,500,37,0,1.0,0.0,0,0,summary
0,billiardstest,static,30,175.679,1.0,2.32182,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,30,428.225,0.7,4.16582,500,498,148,2,0.996,0.004,2,0,summary
2,billiardstest,static,30,546.325,0.562,5.30882,500,496,215,4,0.992,0.008,4,0,summary
3,billiardstest,static,30,212.91,0.956,2.52231,500,500,22,0,1.0,0.0,0,0,summary
4,billiardstest,static,30,383.498,0.754,3.40032,500,500,123,0,1.0,0.0,0,0,summary
5,billiardstest,static,30,495.679,0.62,5.27847,500,497,187,3,0.994,0.006,3,0,summary
6,billiardstest,static,30,236.124,0.928,2.5888,500,500,36,0,1.0,0.0,0,0,summary
7,billiardstest,static,30,272.873,0.884,2.78517,500,500,58,0,1.0,0.0,0,0,summary
0,billiardstest,static,35,148.422,0.996,2.33112,500,500,2,0,1.0,0.0,0,0,summary
1,billiardstest,static,35,345.547,0.77,3.67312,500,499,114,1,0.998,0.002,1,0,summary
2,billiardstest,static,35,517.269,0.572,5.49898,500,494,208,6,0.988,0.012,6,0,summary
3,billiardstest,static,35,181.717,0.958,2.52331,500,500,21,0,1.0,0.0,0,0,summary
4,billiardstest,static,35,366.999,0.744,4.68993,500,498,126,2,0.996,0.004,2,0,summary
5,billiardstest,static,35,534.332,0.554,6.86626,500,495,218,5,0.99,0.01,5,0,summary
6,billiardstest,static,35,204.465,0.932,2.6368,500,500,34,0,1.0,0.0,0,0,summary
7,billiardstest,static,35,236.834,0.894,2.77417,500,500,53,0,1.0,0.0,0,0,summary
0,billiardstest,static,40,126.244,0.994,2.34179,500,500,3,0,1.0,0.0,0,0,summary
1,billiardstest,static,40,468.601,0.612,6.84711,500,489,183,11,0.978,0.022,11,0,summary
2,billiardstest,static,40,402.75,0.686,4.25455,500,497,154,3,0.994,0.006,3,0,summary
3,billiardstest,static,40,173.358,0.942,2.63131,500,500,29,0,1.0,0.0,0,0,summary
4,billiardstest,static,40,339.9,0.756,4.18058,500,499,121,1,0.998,0.002,1,0,summary
5,billiardstest,static,40,436.54,0.648,6.63595,500,496,172,4,0.992,0.008,4,0,summary
6,billiardstest,static,40,192.57,0.92,2.7068,500,500,40,0,1.0,0.0,0,0,summary
7,billiardstest,static,40,205.343,0.906,2.81217,500,500,47,0,1.0,0.0,0,0,summary
0,billiardstest,static,45,105.516,0.996,2.36965,500,500,2,0,1.0,0.0,0,0,summary
1,billiardstest,static,45,441.607,0.628,5.79262,500,495,181,5,0.99,0.01,5,0,summary
2,billiardstest,static,45,604.468,0.452,7.33777,500,480,254,20,0.96,0.04,20,0,summary
3,billiardstest,static,45,149.343,0.948,2.65531,500,500,26,0,1.0,0.0,0,0,summary
4,billiardstest,static,45,409.214,0.664,5.82891,500,495,163,5,0.99,0.01,5,0,summary
5,billiardstest,static,45,535.283,0.526,7.56143,500,491,228,9,0.982,0.018,9,0,summary
6,billiardstest,static,45,178.702,0.916,2.7108,500,500,42,0,1.0,0.0,0,0,summary
