user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,178.591,0.994,2.34589,500,500,3,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,385.105,0.746,3.92125,500,499,126,1,0.998,0.002,1,0,summary
2,billiardstest,model,adaptive,509.766,0.602,4.60438,500,498,197,2,0.996,0.004,2,0,summary
3,billiardstest,model,adaptive,202.19,0.968,2.54131,500,500,16,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,362.907,0.772,3.34032,500,500,114,0,1.0,0.0,0,0,summary
5,billiardstest,model,adaptive,456.457,0.666,4.6042,500,489,156,11,0.978,0.022,11,0,summary
6,billiardstest,model,adaptive,287.599,0.862,2.9428,500,500,69,0,1.0,0.0,0,0,summary
7,billiardstest,model,adaptive,262.882,0.89,2.80717,500,500,55,0,1.0,0.0,0,0,summary
8,billiardstest,model,adaptive,300.699,0.842,3.02402,500,500,79,0,1.0,0.0,0,0,summary
9,billiardstest,model,adaptive,211.593,0.938,2.64476,500,500,31,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,765.696,1.0,2.25418,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,798.471,0.874,2.69962,500,500,63,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,802.541,0.862,2.77639,500,500,69,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,768.293,0.992,2.28231,500,500,4,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,798.046,0.868,2.75832,500,500,66,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,796.76,0.86,2.76815,500,500,70,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,786.524,0.912,2.5568,500,500,44,0,1.0,0.0,0,0,summary
7,billiardstest,static,5,785.753,0.932,2.49317,500,500,34,0,1.0,0.0,0,0,summary
8,billiardstest,static,5,783.495,0.924,2.52602,500,500,38,0,1.0,0.0,0,0,summary
9,billiardstest,static,5,780.635,0.946,2.42576,500,500,27,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,486.321,0.996,2.28191,500,500,2,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,577.215,0.824,2.85262,500,500,88,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,632.968,0.722,3.29839,500,500,139,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,495.818,0.978,2.32631,500,500,11,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,554.201,0.866,2.77232,500,500,67,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,589.586,0.802,2.95815,500,500,99,0,1.0,0.0,0,0,summary
6,billiardstest,static,10,538.471,0.896,2.6148,500,500,52,0,1.0,0.0,0,0,summary
7,billiardstest,static,10,544.005,0.886,2.68417,500,500,57,0,1.0,0.0,0,0,summary
8,billiardstest,static,10,553.597,0.87,2.75802,500,500,65,0,1.0,0.0,0,0,summary
9,billiardstest,static,10,519.307,0.932,2.48876,500,500,34,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,352.902,0.998,2.27742,500,500,1,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,453.39,0.848,2.82262,500,500,76,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,563.777,0.684,3.54239,500,500,158,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,358.125,0.99,2.29831,500,500,5,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,480.977,0.804,2.99032,500,500,98,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,493.514,0.782,3.08315,500,500,109,0,1.0,0.0,0,0,summary
6,billiardstest,static,15,409.345,0.914,2.5628,500,500,43,0,1.0,0.0,0,0,summary
7,billiardstest,static,15,411.486,0.91,2.59517,500,500,45,0,1.0,0.0,0,0,summary
8,billiardstest,static,15,431.358,0.88,2.68902,500,500,60,0,1.0,0.0,0,0,summary
9,billiardstest,static,15,394.229,0.936,2.50676,500,500,32,0,1.0,0.0,0,0,summary
0,billiardstest,static,20,276.12,0.994,2.30476,500,500,3,0,1.0,0.0,0,0,summary
1,billiardstest,static,20,470.584,0.732,3.39262,500,500,134,0,1.0,0.0,0,0,summary
2,billiardstest,static,20,485.15,0.716,3.44439,500,500,142,0,1.0,0.0,0,0,summary
3,billiardstest,static,20,283.599,0.984,2.32831,500,500,8,0,1.0,0.0,0,0,summary
4,billiardstest,static,20,407.939,0.818,2.98532,500,500,91,0,1.0,0.0,0,0,summary
5,billiardstest,static,20,441.011,0.772,3.15015,500,500,114,0,1.0,0.0,0,0,summary
6,billiardstest,static,20,369.204,0.87,2.7358,500,500,65,0,1.0,0.0,0,0,summary
7,billiardstest,static,20,357.057,0.886,2.66817,500,500,57,0,1.0,0.0,0,0,summary
8,billiardstest,static,20,386.846,0.844,2.88702,500,500,78,0,1.0,0.0,0,0,summary
9,billiardstest,static,20,317.652,0.938,2.48776,500,500,31,0,1.0,0.0,0,0,summary
0,billiardstest,static,25,219.411,0.996,2.32449,500,500,2,0,1.0,0.0,0,0,summary
1,billiardstest,static,25,402.136,0.768,3.32962,500,500,116,0,1.0,0.0,0,0,summary
2,billiardstest,static,25,456.159,0.7,3.78783,500,499,149,1,0.998,0.002,1,0,summary
3,billiardstest,static,25,264.075,0.94,2.57731,500,500,30,0,1.0,0.0,0,0,summary
4,billiardstest,static,25,461.603,0.692,4.57326,500,498,152,2,0.996,0.004,2,0,summary
5,billiardstest,static,25,409.398,0.758,3.77434,500,499,120,1,0.998,0.002,1,0,summary
6,billiardstest,static,25,304.746,0.89,2.7538,500,500,55,0,1.0,0.0,0,0,summary
7,billiardstest,static,25,292.981,0.904,2.69717,500,500,48,0,1.0,0.0,0,0,summary
8,billiardstest,static,25,382.837,0.79,3.21802,500,500,105,0,1.0,0.0,0,0,summary
9,billiardstest,static,25,317.119,0.874,2.81276,500,500,63,0,1.0,0.0,0,0,summary
0,billiardstest,static,30,187.373,0.986,2.37667,500,500,7,0,1.0,0.0,0,0,summary
1,billiardstest,static,30,415.751,0.716,3.70114,500,499,141,1,0.998,0.002,1,0,summary
2,billiardstest,static,30,409.692,0.722,3.95126,500,499,138,1,0.998,0.002,1,0,summary
