user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,149.741,0.994,2.37731,500,500,3,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,360.708,0.756,4.17433,500,498,120,2,0.996,0.004,2,0,summary
2,billiardstest,model,adaptive,411.697,0.692,5.30615,500,496,150,4,0.992,0.008,4,0,summary
3,billiardstest,model,adaptive,182.675,0.948,2.68431,500,500,26,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,504.857,0.592,7.65664,500,488,192,12,0.976,0.024,12,0,summary
5,billiardstest,model,adaptive,446.513,0.662,6.20574,500,495,164,5,0.99,0.01,5,0,summary
6,billiardstest,model,adaptive,229.397,0.918,2.7128,500,500,41,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,766.482,0.998,2.27009,500,500,1,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,791.35,0.898,2.59462,500,500,51,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,795.731,0.892,2.64139,500,500,54,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,769.034,0.986,2.30831,500,500,7,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,802.582,0.85,2.80632,500,500,75,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,810.989,0.838,2.83415,500,500,81,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,774.537,0.968,2.3648,500,500,16,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,483.965,1.0,2.26541,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,564.453,0.852,2.80162,500,500,74,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,563.499,0.854,2.81139,500,500,73,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,503.124,0.964,2.37331,500,500,18,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,603.278,0.784,3.12232,500,500,108,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,584.241,0.814,2.92115,500,500,93,0,1.0,0.0,0,0,summary
6,billiardstest,static,10,506.841,0.96,2.3868,500,500,20,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,352.99,0.998,2.28192,500,500,1,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,471.338,0.822,2.92362,500,500,89,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,451.268,0.852,2.78339,500,500,74,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,377.459,0.962,2.38831,500,500,19,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,475.013,0.816,2.96132,500,500,92,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,472.117,0.82,2.89515,500,500,90,0,1.0,0.0,0,0,summary
6,billiardstest,static,15,379.905,0.958,2.3958,500,500,21,0,1.0,0.0,0,0,summary
0,billiardstest,static,20,271.479,1.0,2.27434,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,20,447.155,0.766,3.09462,500,500,117,0,1.0,0.0,0,0,summary
2,billiardstest,static,20,421.374,0.8,3.06539,500,500,100,0,1.0,0.0,0,0,summary
3,billiardstest,static,20,281.745,0.986,2.31431,500,500,7,0,1.0,0.0,0,0,summary
4,billiardstest,static,20,397.742,0.83,2.94932,500,500,85,0,1.0,0.0,0,0,summary
5,billiardstest,static,20,492.861,0.704,3.92303,500,499,147,1,0.998,0.002,1,0,summary
6,billiardstest,static,20,311.678,0.946,2.4408,500,500,27,0,1.0,0.0,0,0,summary
0,billiardstest,static,25,216.212,1.0,2.31038,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,25,389.541,0.784,3.48543,500,499,107,1,0.998,0.002,1,0,summary
2,billiardstest,static,25,413.882,0.756,3.35239,500,500,122,0,1.0,0.0,0,0,summary
3,billiardstest,static,25,246.656,0.962,2.45031,500,500,19,0,1.0,0.0,0,0,summary
4,billiardstest,static,25,405.513,0.764,3.23832,500,500,118,0,1.0,0.0,0,0,summary
5,billiardstest,static,25,386.35,0.786,3.18415,500,500,107,0,1.0,0.0,0,0,summary
6,billiardstest,static,25,277.128,0.924,2.5958,500,500,38,0,1.0,0.0,0,0,summary
0,billiardstest,static,30,177.309,0.998,2.31775,500,500,1,0,1.0,0.0,0,0,summary
