user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,88.9258,1.0,2.7469,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,416.075,0.662,5.86564,500,496,165,4,0.992,0.008,4,0,summary
2,billiardstest,model,adaptive,513.921,0.576,6.68732,500,489,201,11,0.978,0.022,11,0,summary
3,billiardstest,model,adaptive,205.959,0.912,3.48135,500,498,42,2,0.996,0.004,2,0,summary
4,billiardstest,model,adaptive,621.934,0.452,17.7195,500,485,259,15,0.97,0.03,15,0,summary
5,billiardstest,model,adaptive,542.915,0.532,15.424,500,467,201,33,0.934,0.066,33,0,summary
0,billiardstest,static,5,765.696,1.0,2.25606,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,797.505,0.876,2.71062,500,500,62,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,808.385,0.838,2.88139,500,500,81,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,768.836,0.986,2.30031,500,500,7,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,816.63,0.824,5.71966,500,499,87,1,0.998,0.002,1,0,summary
5,billiardstest,static,5,798.62,0.872,2.72015,500,500,64,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,483.965,1.0,2.27082,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,572.629,0.838,2.84862,500,500,81,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,560.829,0.854,2.79739,500,500,73,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,509.645,0.952,2.41731,500,500,24,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,592.658,0.798,2.97432,500,500,101,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,577.93,0.822,2.90915,500,500,89,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,351.625,1.0,2.26519,500,500,0,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,444.555,0.864,2.73562,500,500,68,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,480.14,0.808,2.99639,500,500,96,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,363.881,0.982,2.31731,500,500,9,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,486.962,0.8,3.02332,500,500,100,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,517.258,0.744,8.5263,500,495,123,5,0.99,0.01,5,0,summary
