frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,40,121.758,62888,0.015776430,0.018500000,2.723570,1,121.757707,5.000000,14,0,18,0.002,1
2,40,119.028,62888,0.029137628,0.032500000,3.362372,1,119.027943,5.000000,14,0,18,0.989,6
3,40,119.354,62888,0.042456584,0.045000000,2.543416,1,119.353596,5.000000,14,0,18,0.945,5
4,40,118.045,62888,0.059912277,0.062500000,2.587723,1,118.045421,5.000000,14,0,18,0.325,4
5,40,121.244,62888,0.073681594,0.077500000,3.818406,1,121.243911,5.000000,14,0,18,0.780,5
6,40,114.569,62888,0.087953604,0.090500000,2.546396,1,114.568645,5.000000,14,0,18,1.000,5
7,40,113.443,62888,0.104124817,0.111500000,7.375183,0,1050.257266,5.000000,14,0,18,1.000,8
8,40,110.952,62888,0.122033781,0.125500000,3.466219,1,110.952099,5.000000,14,0,18,0.864,5
9,40,110.679,62888,0.137006278,0.141500000,4.493722,1,110.679144,5.000000,14,0,18,0.901,5
10,40,106.876,62888,0.150710170,0.154500000,3.789830,1,106.875606,5.000000,14,0,18,0.864,7
11,40,109.912,62888,0.164612425,0.168000000,3.387575,1,109.912415,5.000000,14,0,18,0.864,6
12,40,109.496,62888,0.178256874,0.184000000,5.743126,0,1050.257266,5.000000,14,0,18,0.864,6
13,40,112.937,62888,0.191092027,0.195500000,4.407973,1,112.937272,5.000000,14,0,18,1.003,7
14,40,106.816,62888,0.206100493,0.211500000,5.399507,0,1050.257266,5.000000,14,0,18,1.000,7
15,40,111.730,62888,0.221407554,0.224000000,2.592446,1,111.729670,5.000000,14,0,18,0.934,5
16,40,110.110,62888,0.234318042,0.238000000,3.681958,1,110.110412,5.000000,14,0,18,0.765,5
17,40,116.159,62888,0.247427994,0.250000000,2.572006,1,116.159169,5.000000,14,0,18,0.977,6
18,40,114.564,62888,0.260759088,0.267000000,6.240912,0,1050.257266,5.000000,14,0,18,0.967,9
19,40,119.540,62888,0.273656106,0.276500000,2.843894,1,119.539684,5.000000,14,0,18,1.003,6
20,40,118.286,62888,0.287009272,0.290500000,3.490728,1,118.286014,5.000000,14,0,18,1.000,7
21,40,123.205,62888,0.299840547,0.305500000,5.659453,0,1050.257266,5.000000,14,0,18,1.004,8
22,40,119.125,62888,0.313091546,0.317000000,3.908454,1,119.125414,5.000000,14,0,18,0.824,6
23,40,121.787,62888,0.328402853,0.333000000,4.597147,1,121.786816,5.000000,14,0,18,0.923,6
24,40,124.343,62888,0.341616378,0.348500000,6.883622,0,1050.257266,5.000000,14,0,18,0.919,8
25,40,127.080,62888,0.355835205,0.359000000,3.164795,1,127.080263,5.000000,14,0,18,0.828,7
26,40,120.707,62888,0.370916561,0.374500000,3.583439,1,120.707082,5.000000,14,0,18,0.945,6
27,40,121.913,62888,0.383914117,0.389500000,5.585883,0,1050.257266,5.000000,14,0,18,0.824,7
28,40,122.012,62888,0.396650307,0.400000000,3.349693,1,122.012282,5.000000,14,0,18,0.816,4
29,40,129.690,62888,0.411007331,0.424500000,13.492669,0,1050.257266,5.000000,14,0,18,0.926,7
30,40,127.514,62888,0.424430287,0.429000000,4.569713,1,127.514454,5.000000,14,0,18,0.791,8
31,40,128.219,62888,0.437435502,0.444000000,6.564498,0,1050.257266,5.000000,14,0,18,1.004,9
32,40,124.964,62888,0.450279584,0.454000000,3.720416,1,124.964186,5.000000,14,0,18,0.791,6
33,40,128.767,62888,0.465717758,0.473000000,7.282242,0,1050.257266,5.000000,14,0,18,0.977,6
34,40,121.683,62888,0.480023656,0.483000000,2.976344,1,121.682866,5.000000,14,0,18,0.908,5
35,40,127.889,62888,0.495858708,0.499000000,3.141292,1,127.889025,5.000000,14,0,18,0.952,6
36,40,124.734,62888,0.508855602,0.515500000,6.644398,0,1050.257266,5.000000,14,0,18,0.978,8
