frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,101.897,70652,0.026011600,0.029500000,3.488400,1,101.897005,5.000000,14,0,18,0.769,5
2,20,288.295,31832,0.039185762,0.041500000,2.314238,1,288.295193,5.000000,14,0,18,0.002,2
3,20,290.064,31832,0.052181235,0.054500000,2.318765,1,290.064422,5.000000,14,0,18,0.003,6
4,20,286.689,31832,0.065745799,0.071000000,5.254201,0,1050.257266,5.000000,14,0,18,0.003,2
5,20,293.181,31832,0.078461139,0.080500000,2.038861,1,293.180666,5.000000,14,0,18,0.000,1
6,20,279.017,31832,0.091772969,0.094500000,2.727031,1,279.016618,5.000000,14,0,18,0.531,3
7,20,276.578,31832,0.104659719,0.113500000,8.840281,0,1050.257266,5.000000,14,0,18,0.989,7
8,20,271.331,31832,0.117621054,0.120000000,2.378946,1,271.330793,5.000000,14,0,18,0.948,4
9,20,272.966,31832,0.130550590,0.133500000,2.949410,1,272.966377,5.000000,14,0,18,0.886,5
10,20,267.007,31832,0.143546299,0.149000000,5.453701,0,1050.257266,5.000000,14,0,18,0.838,5
11,15,361.437,24067,0.157562935,0.163000000,5.437065,0,1050.257266,5.000000,14,0,18,0.632,6
12,20,271.230,31832,0.170568071,0.173000000,2.431929,1,271.229787,5.000000,14,0,18,1.003,4
13,20,277.030,31832,0.188918039,0.191000000,2.081961,1,277.030291,5.000000,14,0,18,0.998,5
14,15,360.625,24067,0.202168122,0.208000000,5.831878,0,1050.257266,5.000000,14,0,18,0.209,5
15,20,274.683,31832,0.216900223,0.219000000,2.099777,1,274.683081,5.000000,14,0,18,0.835,3
16,20,273.167,31832,0.233268950,0.235500000,2.231050,1,273.166632,5.000000,14,0,18,0.674,5
17,20,281.391,31832,0.246292493,0.251500000,5.207507,0,1050.257266,5.000000,14,0,18,0.003,3
18,20,283.417,31832,0.260560154,0.263000000,2.439846,1,283.416823,5.000000,14,0,18,0.728,4
19,20,292.784,31832,0.274484891,0.280000000,5.515109,0,1050.257266,5.000000,14,0,18,0.863,4
20,20,292.581,31832,0.287630196,0.299500000,11.869804,0,1050.257266,5.000000,14,0,18,0.003,4
21,20,297.696,31832,0.300905696,0.306000000,5.094304,0,1050.257266,5.000000,14,0,18,1.003,6
22,20,293.093,31832,0.315390745,0.317500000,2.109255,1,293.093355,5.000000,14,0,18,0.835,4
23,20,297.583,31832,0.328196591,0.330500000,2.303409,1,297.583224,5.000000,14,0,18,0.971,6
24,20,295.644,31832,0.341677851,0.345000000,3.322149,1,295.644313,5.000000,14,0,18,0.047,6
25,15,405.747,24067,0.358137769,0.360500000,2.362231,1,405.746720,5.000000,14,0,18,0.002,2
26,20,294.376,31832,0.370851378,0.373500000,2.648622,1,294.375781,5.000000,14,0,18,0.491,3
27,20,297.192,31832,0.386262760,0.389000000,2.737240,1,297.191994,5.000000,14,0,18,0.952,5
28,20,296.282,31832,0.400344816,0.408500000,8.155184,0,1050.257266,5.000000,14,0,18,0.692,7
29,25,240.524,39596,0.413705593,0.417000000,3.294407,1,240.523752,5.000000,14,0,18,0.885,6
30,20,307.453,31832,0.426445267,0.428500000,2.054733,1,307.452950,5.000000,14,0,18,0.835,5
31,20,309.723,31832,0.441212935,0.443500000,2.287065,1,309.722609,5.000000,14,0,18,0.883,3
32,20,311.526,31832,0.455755067,0.458500000,2.744933,1,311.525665,5.000000,14,0,18,0.000,3
33,20,313.385,31832,0.469918515,0.472000000,2.081485,1,313.384549,5.000000,14,0,18,0.003,3
34,20,300.385,31832,0.483359049,0.486000000,2.640951,1,300.384503,5.000000,14,0,18,0.201,5
35,20,306.990,31832,0.498318734,0.501000000,2.681266,1,306.990111,5.000000,14,0,18,0.002,5
36,25,235.120,39596,0.511426960,0.516500000,5.073040,0,1050.257266,5.000000,14,0,18,0.003,6
37,20,310.819,31832,0.525270543,0.527500000,2.229457,1,310.818653,5.000000,14,0,18,0.766,5
38,20,306.800,31832,0.538274004,0.541500000,3.225996,1,306.800307,5.000000,14,0,18,0.003,6
39,20,308.812,31832,0.552295238,0.555500000,3.204762,1,308.811866,5.000000,14,0,18,0.769,7
40,20,297.523,31832,0.568333220,0.570500000,2.166780,1,297.522992,5.000000,14,0,18,0.003,4
41,20,301.652,31832,0.583847943,0.586000000,2.152057,1,301.651868,5.000000,14,0,18,0.787,4
42,20,296.875,31832,0.598030177,0.600500000,2.469823,1,296.875500,5.000000,14,0,18,0.602,6
43,20,295.299,31832,0.612744753,0.618000000,5.255247,0,1050.257266,5.000000,14,0,18,0.963,5
44,15,390.879,24067,0.625780744,0.629000000,3.219256,1,390.878518,5.000000,14,0,18,0.237,5
45,20,296.142,31832,0.639239081,0.641500000,2.260919,1,296.141609,5.000000,14,0,18,0.970,3
46,20,283.729,31832,0.654322025,0.657000000,2.677975,1,283.728508,5.000000,14,0,18,0.993,7
47,20,290.250,31832,0.669407234,0.671500000,2.092766,1,290.250054,5.000000,14,0,18,0.000,5
48,20,289.051,31832,0.684877325,0.688000000,3.122675,1,289.051059,5.000000,14,0,18,0.406,6
49,20,294.481,31832,0.699532936,0.705000000,5.467064,0,1050.257266,5.000000,14,0,18,0.964,4
50,20,297.354,31832,0.713638534,0.716500000,2.861466,1,297.354334,5.000000,14,0,18,0.871,8
51,15,401.077,24067,0.727369316,0.729500000,2.130684,1,401.077353,5.000000,14,0,18,0.663,4
52,20,309.513,31832,0.740639787,0.743000000,2.360213,1,309.512625,5.000000,14,0,18,0.691,3
53,20,304.252,31832,0.755134668,0.757500000,2.365332,1,304.252174,5.000000,14,0,18,0.732,3
54,20,300.530,31832,0.771151272,0.774000000,2.848728,1,300.529640,5.000000,14,0,18,0.000,4
55,20,296.648,31832,0.786086410,0.788500000,2.413590,1,296.647966,5.000000,14,0,18,0.732,4
56,15,395.498,24067,0.801131398,0.803500000,2.368602,1,395.497968,5.000000,14,0,18,0.731,2
57,20,301.146,31832,0.816618681,0.822000000,5.381319,0,1050.257266,5.000000,14,0,18,0.329,6
58,15,402.370,24067,0.829513739,0.832000000,2.486261,1,402.369898,5.000000,14,0,18,0.912,6
59,15,405.710,24067,0.842624665,0.845000000,2.375335,1,405.710092,5.000000,14,0,18,0.128,5
60,20,302.873,31832,0.857288997,0.859500000,2.211003,1,302.872672,5.000000,14,0,18,0.000,3
61,20,313.198,31832,0.872118219,0.875500000,3.381781,1,313.198067,5.000000,14,0,18,0.001,6
