frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,101.897,70652,0.012733677,0.015500000,2.766323,1,101.897005,5.000000,14,0,18,0.868,1
2,20,288.295,31832,0.020462400,0.022500000,2.037600,1,288.295193,5.000000,14,0,18,0.003,3
3,30,176.495,47360,0.028416417,0.031000000,2.583583,1,176.494628,5.000000,14,0,18,1.000,6
4,35,142.941,55124,0.037079238,0.041000000,3.920762,1,142.940924,5.000000,14,0,18,0.858,4
5,40,121.244,62888,0.045668446,0.049500000,3.831554,1,121.243911,5.000000,14,0,18,0.864,4
6,30,171.377,47360,0.053819877,0.058000000,4.180123,1,171.376907,5.000000,14,0,18,0.751,4
7,30,169.741,47360,0.061518727,0.065500000,3.981273,1,169.740947,5.000000,14,0,18,1.004,6
8,30,166.035,47360,0.069854224,0.072500000,2.645776,1,166.034906,5.000000,14,0,18,0.750,2
9,30,166.681,47360,0.079844366,0.082500000,2.655634,1,166.680931,5.000000,14,0,18,0.055,5
10,30,162.092,47360,0.087723693,0.091500000,3.776307,1,162.091511,5.000000,14,0,18,0.751,4
11,30,163.811,47360,0.097625131,0.101500000,3.874869,1,163.811002,5.000000,14,0,18,0.779,4
12,25,207.923,39596,0.104756396,0.112500000,7.743604,0,1050.257266,5.000000,14,0,18,0.978,7
13,30,168.211,47360,0.113959794,0.117500000,3.540206,1,168.210847,5.000000,14,0,18,0.971,5
14,30,161.211,47360,0.121197642,0.124000000,2.802358,1,161.211378,5.000000,14,0,18,0.773,5
15,30,167.950,47360,0.128699897,0.131500000,2.800103,1,167.949810,5.000000,14,0,18,0.970,4
16,30,167.447,47360,0.138454264,0.141000000,2.545736,1,167.446532,5.000000,14,0,18,0.982,6
17,30,174.237,47360,0.145837977,0.149000000,3.162023,1,174.236937,5.000000,14,0,18,0.879,6
18,25,218.832,39596,0.153849405,0.157000000,3.150595,1,218.831700,5.000000,14,0,18,0.919,5
19,30,180.913,47360,0.162828902,0.166000000,3.171098,1,180.912982,5.000000,14,0,18,0.992,7
20,30,180.156,47360,0.171163543,0.174000000,2.836457,1,180.155890,5.000000,14,0,18,0.989,4
21,30,185.622,47360,0.179035922,0.183000000,3.964078,1,185.621606,5.000000,14,0,18,0.000,3
22,30,180.756,47360,0.187471112,0.190000000,2.528888,1,180.756168,5.000000,14,0,18,0.999,6
23,25,230.267,39596,0.196390982,0.200000000,3.609018,1,230.267192,5.000000,14,0,18,0.002,5
25,30,187.691,47360,0.214785716,0.257500000,42.714284,0,1050.257266,5.000000,14,0,18,0.938,4
26,30,181.551,47360,0.222366387,0.257500000,35.133613,0,1050.257266,5.000000,14,0,18,0.938,4
27,30,184.485,47360,0.229724242,0.257500000,27.775758,0,1050.257266,5.000000,14,0,18,0.938,4
28,30,183.865,47360,0.237229392,0.257500000,20.270608,0,1050.257266,5.000000,14,0,18,0.938,4
29,30,193.357,47360,0.246548570,0.257500000,10.951430,0,1050.257266,5.000000,14,0,18,0.938,4
30,30,190.955,47360,0.254409783,0.257500000,3.090217,1,190.954856,5.000000,14,0,18,0.938,4
31,30,193.204,47360,0.264368518,0.267000000,2.631482,1,193.203811,5.000000,14,0,18,0.762,4
32,30,190.165,47360,0.274025635,0.278000000,3.974365,1,190.165394,5.000000,14,0,18,0.553,4
33,30,191.885,47360,0.281507927,0.285000000,3.492073,1,191.884792,5.000000,14,0,18,0.001,5
34,30,183.527,47360,0.288940233,0.294000000,5.059767,0,1050.257266,5.000000,14,0,18,1.004,7
35,30,192.469,47360,0.298015180,0.301000000,2.984820,1,192.468543,5.000000,14,0,18,0.828,3
36,30,187.327,47360,0.306753648,0.312000000,5.246352,0,1050.257266,5.000000,14,0,18,0.879,7
