frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,70,45.0459,109472,0.017133605,0.020500000,3.366395,1,45.045899,5.000000,14,0,18,0.988,3
2,70,43.452,109472,0.030423848,0.035500000,5.076152,0,1050.257266,5.000000,14,0,18,1.004,7
3,70,43.456,109472,0.041432956,0.049500000,8.067044,0,1050.257266,5.000000,14,0,18,0.941,9
4,70,42.279,109472,0.051335897,0.060500000,9.164103,0,1050.257266,5.000000,14,0,18,0.864,6
5,70,43.608,109472,0.063480216,0.073000000,9.519784,0,1050.257266,5.000000,14,0,18,1.000,8
6,70,41.273,109472,0.076494075,0.082500000,6.005925,0,1050.257266,5.000000,14,0,18,0.941,9
7,70,40.931,109472,0.091949898,0.099500000,7.550102,0,1050.257266,5.000000,14,0,18,0.941,7
8,70,39.575,109472,0.103508527,0.121500000,17.991473,0,1050.257266,5.000000,14,90229,18,0.996,7
9,70,39.741,109472,0.115825813,0.130000000,14.174187,0,1050.257266,5.000000,14,35244,18,0.941,7
10,70,38.280,109472,0.126795979,0.136500000,9.704021,0,1050.257266,5.000000,14,35244,18,1.004,7
11,70,39.406,109472,0.137794199,0.145500000,7.705801,0,1050.257266,5.000000,14,0,18,0.996,7
12,70,39.257,109472,0.149571834,0.154500000,4.928166,1,39.257057,5.000000,14,0,18,0.993,6
13,70,40.972,109472,0.162844049,0.178000000,15.155951,0,1050.257266,5.000000,14,40178,18,0.861,6
14,70,38.901,109472,0.174039180,0.180000000,5.960820,0,1050.257266,5.000000,14,40178,18,1.004,8
15,70,40.407,109472,0.184171731,0.190000000,5.828269,0,1050.257266,5.000000,14,0,18,0.941,7
16,70,38.883,109472,0.195851851,0.201000000,5.148149,0,1050.257266,5.000000,14,0,18,0.893,5
17,70,41.199,109472,0.208198142,0.623000000,414.801858,0,1050.257266,5.000000,13,2023248,18,0.934,9
18,70,39.854,109472,0.220793702,0.625500000,404.706298,0,1050.257266,5.000000,13,2023248,18,0.970,8
19,70,41.788,109472,0.231855508,0.635000000,403.144492,0,1050.257266,5.000000,13,1923181,18,0.864,8
20,70,41.662,109472,0.242607123,0.648500000,405.892877,0,1050.257266,5.000000,13,1926535,18,0.864,8
21,70,44.442,109472,0.252878167,0.651000000,398.121833,0,1050.257266,5.000000,13,1926535,18,0.970,8
22,70,41.690,109472,0.265418374,0.662000000,396.581626,0,1050.257266,5.000000,13,1791903,18,0.908,9
23,70,44.002,109472,0.278608712,0.672000000,393.391288,0,1050.257266,5.000000,13,1819115,18,0.864,8
24,70,44.651,109472,0.289390619,0.686000000,396.609381,0,1050.257266,5.000000,13,1810661,18,0.967,8
25,70,45.628,109472,0.303097167,0.687000000,383.902833,0,1050.257266,5.000000,13,1810661,18,1.003,9
26,70,42.660,109472,0.314429490,0.698000000,383.570510,0,1050.257266,5.000000,13,1689346,18,1.003,9
27,70,44.009,109472,0.325635688,0.714000000,388.364312,0,1050.257266,5.000000,13,1696886,18,0.989,10
28,70,43.800,109472,0.337197567,0.722000000,384.802433,0,1050.257266,5.000000,13,1751642,18,0.886,9
29,70,47.632,109472,0.347880064,0.727000000,379.119936,0,1050.257266,5.000000,13,1751642,18,1.000,9
30,70,45.013,109472,0.361304818,0.729500000,368.195182,0,1050.257266,5.000000,13,1751642,18,0.886,8
31,70,45.410,109472,0.377964474,0.731000000,353.035526,0,1050.257266,5.000000,13,1751642,18,0.945,8
32,70,44.402,109472,0.388525352,0.734500000,345.974648,0,1050.257266,5.000000,13,1405355,18,0.989,10
33,70,47.056,109472,0.399715944,0.740500000,340.784056,0,1050.257266,5.000000,13,1405355,18,0.886,9
