frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,55,87.2769,43090,0.026011600,0.034500000,8.488400,0,1016.684637,2.500000,14,0,18,0.989,7
2,55,88.090,43090,0.039185762,0.042000000,2.814238,0,1016.684637,2.500000,14,0,18,0.003,2
3,55,88.505,43090,0.052181235,0.055000000,2.818765,0,1016.684637,2.500000,14,0,18,0.857,5
4,55,86.837,43090,0.065745799,0.068500000,2.754201,0,1016.684637,2.500000,14,0,18,0.252,3
5,55,88.481,43090,0.078461139,0.081000000,2.538861,0,1016.684637,2.500000,14,0,18,0.194,3
6,55,85.508,43090,0.091772969,0.095000000,3.227031,0,1016.684637,2.500000,14,0,18,0.871,4
7,55,86.927,43090,0.104659719,0.114500000,9.840281,0,1016.684637,2.500000,14,0,18,0.798,6
8,55,83.358,43090,0.117621054,0.123500000,5.878946,0,1016.684637,2.500000,14,0,18,0.205,6
9,55,87.275,43090,0.130550590,0.133500000,2.949410,0,1016.684637,2.500000,14,0,18,0.798,6
10,55,86.538,43090,0.143546299,0.146500000,2.953701,0,1016.684637,2.500000,14,0,18,0.039,5
11,55,89.255,43090,0.157562935,0.163500000,5.937065,0,1016.684637,2.500000,14,0,18,0.996,7
12,55,86.951,43090,0.170568071,0.173500000,2.931929,0,1016.684637,2.500000,14,0,18,0.860,6
13,55,87.890,43090,0.188918039,0.193000000,4.081961,0,1016.684637,2.500000,14,0,18,0.992,6
14,55,86.324,43090,0.202168122,0.208500000,6.331878,0,1016.684637,2.500000,14,0,18,0.996,7
15,55,86.763,43090,0.216900223,0.219500000,2.599777,0,1016.684637,2.500000,14,0,18,0.994,5
16,55,86.741,43090,0.233268950,0.239000000,5.731050,0,1016.684637,2.500000,14,0,18,0.976,6
17,55,87.400,43090,0.246292493,0.249000000,2.707507,0,1016.684637,2.500000,14,0,18,0.435,6
18,55,84.099,43090,0.260560154,0.264500000,3.939846,0,1016.684637,2.500000,14,0,18,0.179,6
19,55,84.345,43090,0.274484891,0.277500000,3.015109,0,1016.684637,2.500000,14,0,18,0.002,6
20,55,80.918,43090,0.287630196,0.290500000,2.869804,0,1016.684637,2.500000,14,0,18,0.978,8
