frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.015776430,0.018000000,2.223570,1,122.994389,5.000000,14,0,18,0.000,1
2,35,179.875,27562,0.029137628,0.031500000,2.362372,1,179.874917,5.000000,14,0,18,0.722,2
3,30,220.701,23680,0.042456584,0.044500000,2.043416,1,220.700784,5.000000,14,0,18,0.000,3
4,30,215.393,23680,0.059912277,0.062000000,2.087723,1,215.392593,5.000000,14,0,18,0.597,4
5,30,215.623,23680,0.073681594,0.079000000,5.318406,0,1016.684637,5.000000,14,0,18,0.069,3
6,30,210.960,23680,0.087953604,0.090000000,2.046396,1,210.959836,5.000000,14,0,18,0.000,3
7,30,211.224,23680,0.104124817,0.110000000,5.875183,0,1016.684637,5.000000,14,0,18,0.003,3
8,30,206.776,23680,0.122033781,0.124500000,2.466219,1,206.776247,5.000000,14,0,18,0.000,1
9,30,210.806,23680,0.137006278,0.139500000,2.493722,1,210.806029,5.000000,14,0,18,0.002,1
10,30,210.414,23680,0.150710170,0.153000000,2.289830,1,210.413990,5.000000,14,0,18,0.000,0
11,30,217.204,23680,0.164612425,0.167000000,2.387575,1,217.204258,5.000000,14,0,18,0.000,1
12,30,214.980,23680,0.178256874,0.180500000,2.243126,1,214.979912,5.000000,14,0,18,0.002,2
13,30,215.368,23680,0.191092027,0.196500000,5.407973,0,1016.684637,5.000000,14,0,18,0.000,1
14,35,172.896,27562,0.206100493,0.209500000,3.399507,1,172.895629,5.000000,14,0,18,0.499,5
15,30,212.960,23680,0.221407554,0.223500000,2.092446,1,212.960015,5.000000,14,0,18,0.000,3
16,30,211.042,23680,0.234318042,0.237000000,2.681958,1,211.042464,5.000000,14,0,18,0.989,4
17,30,214.080,23680,0.247427994,0.249500000,2.072006,1,214.079917,5.000000,14,0,18,0.119,3
18,30,208.316,23680,0.260759088,0.263000000,2.240912,1,208.316401,5.000000,14,0,18,0.425,5
19,30,205.669,23680,0.273656106,0.276000000,2.343894,1,205.669197,5.000000,14,0,18,0.002,3
20,30,200.372,23680,0.287009272,0.289500000,2.490728,1,200.371693,5.000000,14,0,18,0.058,3
21,30,197.211,23680,0.299840547,0.308000000,8.159453,0,1016.684637,5.000000,14,0,18,0.002,4
22,30,201.312,23680,0.313091546,0.316500000,3.408454,1,201.311518,5.000000,14,0,18,0.002,5
23,30,209.725,23680,0.328402853,0.330500000,2.097147,1,209.724955,5.000000,14,0,18,0.003,3
24,30,205.820,23680,0.341616378,0.344500000,2.883622,1,205.819755,5.000000,14,0,18,0.000,5
25,30,206.785,23680,0.355835205,0.358000000,2.164795,1,206.784612,5.000000,14,0,18,0.003,3
26,30,210.804,23680,0.370916561,0.373000000,2.083439,1,210.803850,5.000000,14,0,18,0.963,6
27,30,215.250,23680,0.383914117,0.386000000,2.085883,1,215.249954,5.000000,14,0,18,0.000,2
28,30,217.331,23680,0.396650307,0.399000000,2.349693,1,217.330706,5.000000,14,0,18,0.000,1
29,30,219.912,23680,0.411007331,0.414000000,2.992669,1,219.911956,5.000000,14,0,18,0.604,3
30,30,219.885,23680,0.424430287,0.426500000,2.069713,1,219.884952,5.000000,14,0,18,0.000,1
31,30,221.862,23680,0.437435502,0.439500000,2.064498,1,221.861558,5.000000,14,0,18,0.623,1
32,30,219.946,23680,0.450279584,0.452500000,2.220416,1,219.946404,5.000000,14,0,18,0.002,3
33,30,230.107,23680,0.465717758,0.468000000,2.282242,1,230.106782,5.000000,14,0,18,0.275,5
34,30,229.328,23680,0.480023656,0.482500000,2.476344,1,229.328384,5.000000,14,0,18,0.000,3
35,30,225.452,23680,0.495858708,0.498000000,2.141292,1,225.452373,5.000000,14,0,18,0.000,0
36,30,220.403,23680,0.508855602,0.511000000,2.144398,1,220.403429,5.000000,14,0,18,0.713,5
37,30,219.226,23680,0.521914469,0.524000000,2.085531,1,219.225756,5.000000,14,0,18,0.938,3
38,30,216.305,23680,0.538112347,0.540500000,2.387653,1,216.304636,5.000000,14,0,18,0.000,2
39,30,214.701,23680,0.551801113,0.554000000,2.198887,1,214.701086,5.000000,14,0,18,0.623,2
40,30,218.061,23680,0.568862235,0.571000000,2.137765,1,218.061488,5.000000,14,0,18,0.951,3
41,30,219.676,23680,0.582267776,0.584500000,2.232224,1,219.676384,5.000000,14,0,18,0.001,3
42,30,209.494,23680,0.596753437,0.599000000,2.246563,1,209.494199,5.000000,14,0,18,0.003,3
43,35,173.524,27562,0.610149082,0.618500000,8.350918,0,1016.684637,5.000000,14,0,18,0.879,6
44,30,209.798,23680,0.625980822,0.628500000,2.519178,1,209.797914,5.000000,14,0,18,0.000,3
45,35,172.379,27562,0.639947194,0.642000000,2.052806,1,172.379454,5.000000,14,0,18,0.000,2
46,30,200.588,23680,0.654384607,0.657000000,2.615393,1,200.587952,5.000000,14,0,18,0.000,2
47,30,206.733,23680,0.668208221,0.670500000,2.291779,1,206.733061,5.000000,14,0,18,0.002,2
48,30,196.858,23680,0.683508293,0.686000000,2.491707,1,196.858336,5.000000,14,0,18,0.002,1
49,35,164.587,27562,0.697039024,0.699500000,2.460976,1,164.587460,5.000000,14,0,18,0.000,2
50,30,195.347,23680,0.710885193,0.716000000,5.114807,0,1016.684637,5.000000,14,0,18,0.001,3
51,30,192.041,23680,0.729888562,0.732500000,2.611438,1,192.041443,5.000000,14,0,18,0.000,3
52,30,188.772,23680,0.743200853,0.746000000,2.799147,1,188.772037,5.000000,14,0,18,0.993,2
53,30,191.085,23680,0.756356008,0.758500000,2.143992,1,191.084858,5.000000,14,0,18,0.934,3
54,30,182.219,23680,0.769312454,0.772500000,3.187546,1,182.218854,5.000000,14,0,18,0.002,4
55,30,185.497,23680,0.782607548,0.785000000,2.392452,1,185.497133,5.000000,14,0,18,0.625,3
56,30,185.506,23680,0.797133456,0.800000000,2.866544,1,185.505981,5.000000,14,0,18,0.623,3
57,30,195.171,23680,0.811892804,0.817000000,5.107196,0,1016.684637,5.000000,14,0,18,0.692,4
58,30,191.009,23680,0.829573130,0.832000000,2.426870,1,191.008955,5.000000,14,0,18,0.450,3
59,30,193.219,23680,0.848550016,0.851000000,2.449984,1,193.218945,5.000000,14,0,18,0.003,3
60,30,187.654,23680,0.866531006,0.869000000,2.468994,1,187.653559,5.000000,14,0,18,0.000,3
61,30,191.298,23680,0.880015440,0.883000000,2.984560,1,191.298076,5.000000,14,0,18,0.000,4
62,30,190.308,23680,0.893040526,0.895500000,2.459474,1,190.308008,5.000000,14,0,18,0.724,4
63,35,158.261,27562,0.908633089,0.917000000,8.366911,0,1016.684637,5.000000,14,0,18,0.001,4
64,30,201.617,23680,0.922247698,0.924500000,2.252302,1,201.617229,5.000000,14,0,18,0.724,3
65,30,197.340,23680,0.938649164,0.941000000,2.350836,1,197.339576,5.000000,14,0,18,0.190,4
66,30,189.341,23680,0.953516661,0.956000000,2.483339,1,189.341450,5.000000,14,0,18,0.722,1
67,30,188.613,23680,0.968223648,0.970500000,2.276352,1,188.613185,5.000000,14,0,18,0.002,1
68,30,183.499,23680,0.983224526,0.985500000,2.275474,1,183.499218,5.000000,14,0,18,0.002,3
69,30,185.475,23680,0.996649079,0.999000000,2.350921,1,185.474772,5.000000,14,0,18,0.002,2
70,30,185.554,23680,1.009450466,1.015000000,5.549534,0,1016.684637,5.000000,14,0,18,0.003,5
71,35,154.216,27562,1.022610436,1.025000000,2.389564,1,154.216283,5.000000,14,0,18,0.000,2
72,30,183.629,23680,1.038218229,1.041500000,3.281771,1,183.629492,5.000000,14,0,18,0.000,5
73,30,183.134,23680,1.051449158,1.054000000,2.550842,1,183.134493,5.000000,14,0,18,0.624,5
74,35,151.570,27562,1.064784561,1.067000000,2.215439,1,151.570409,5.000000,14,0,18,0.000,2
75,35,157.527,27562,1.078318497,1.080500000,2.181503,1,157.527290,5.000000,14,0,18,0.000,2
76,35,149.721,27562,1.091019600,1.093500000,2.480400,1,149.721070,5.000000,14,0,18,0.725,4
77,35,147.788,27562,1.103815268,1.112000000,8.184732,0,1016.684637,5.000000,14,0,18,0.722,3
78,35,144.762,27562,1.119811617,1.122000000,2.188383,1,144.761984,5.000000,14,0,18,0.722,2
79,30,185.352,23680,1.132566474,1.135000000,2.433526,1,185.351683,5.000000,14,0,18,0.002,3
80,30,177.457,23680,1.149568597,1.152000000,2.431403,1,177.457106,5.000000,14,0,18,0.724,3
81,30,173.294,23680,1.163612754,1.166500000,2.887246,1,173.293959,5.000000,14,0,18,0.003,2
82,30,168.150,23680,1.179633628,1.182000000,2.366372,1,168.149794,5.000000,14,0,18,0.000,3
83,30,181.778,23680,1.195230073,1.197500000,2.269927,1,181.778397,5.000000,14,0,18,0.002,2
84,30,173.678,23680,1.212418289,1.217500000,5.081711,0,1016.684637,5.000000,14,0,18,0.723,7
85,30,175.825,23680,1.226060365,1.228500000,2.439635,1,175.825289,5.000000,14,0,18,0.723,4
86,35,140.135,27562,1.242301450,1.244500000,2.198550,1,140.135214,5.000000,14,0,18,0.001,4
87,35,146.729,27562,1.255112465,1.257500000,2.387535,1,146.728610,5.000000,14,0,18,0.722,3
88,30,174.426,23680,1.269436158,1.271500000,2.063842,1,174.425738,5.000000,14,0,18,0.002,1
89,30,177.057,23680,1.284554930,1.287000000,2.445070,1,177.056632,5.000000,14,0,18,0.625,3
