frame,components,mse,size_bytes,error_at_k80,error_ratio
1,80,72.30272651150383,125000,72.30272651150383,2.518439727935796
1,75,72.71265114122193,117279,72.30272651150383,2.518439727935796
1,70,73.93558108051151,109567,72.30272651150383,2.518439727935796
1,65,75.01844574160785,101847,72.30272651150383,2.518439727935796
1,60,76.25293023405675,94126,72.30272651150383,2.518439727935796
1,55,76.60097140408483,86406,72.30272651150383,2.518439727935796
1,50,77.69237340264009,78694,72.30272651150383,2.518439727935796
1,45,79.02097879973117,70974,72.30272651150383,2.518439727935796
1,40,80.63374711894821,63253,72.30272651150383,2.518439727935796
1,35,82.6200318031206,55533,72.30272651150383,2.518439727935796
1,30,82.78204210580952,47821,72.30272651150383,2.518439727935796
1,25,88.97127837835203,40101,72.30272651150383,2.518439727935796
1,20,112.883702452524,32380,72.30272651150383,2.518439727935796
1,15,116.4876571002946,24660,72.30272651150383,2.518439727935796
1,10,127.0368542019106,16948,72.30272651150383,2.518439727935796
1,5,182.090058884648,9228,72.30272651150383,2.518439727935796
2,80,71.78381338933883,125000,71.78381338933883,2.503135755364424
2,75,72.18194002014765,117279,71.78381338933883,2.503135755364424
2,70,73.3832101400049,109567,71.78381338933883,2.503135755364424
2,65,74.44358103826586,101847,71.78381338933883,2.503135755364424
2,60,75.69707111955506,94126,71.78381338933883,2.503135755364424
2,55,76.0391979577189,86406,71.78381338933883,2.503135755364424
2,50,77.12728749630539,78694,71.78381338933883,2.503135755364424
2,45,78.417789857741,70974,71.78381338933883,2.503135755364424
2,40,79.99463090912941,63253,71.78381338933883,2.503135755364424
2,35,81.98706197092827,55533,71.78381338933883,2.503135755364424
2,30,82.16036560705557,47821,71.78381338933883,2.503135755364424
2,25,88.34246885445833,40101,71.78381338933883,2.503135755364424
2,20,111.85509464339502,32380,71.78381338933883,2.503135755364424
2,15,115.39613349468786,24660,71.78381338933883,2.503135755364424
2,10,126.078343503536,16948,71.78381338933883,2.503135755364424
2,5,179.68462995126148,9228,71.78381338933883,2.503135755364424
3,80,70.70975903563654,125000,70.70975903563654,2.472941417810405
3,75,71.09012160769947,117279,70.70975903563654,2.472941417810405
3,70,72.24538126078969,109567,70.70975903563654,2.472941417810405
3,65,73.29785187654963,101847,70.70975903563654,2.472941417810405
3,60,74.53027500398774,94126,70.70975903563654,2.472941417810405
3,55,74.87629576255614,86406,70.70975903563654,2.472941417810405
3,50,75.95167142257901,78694,70.70975903563654,2.472941417810405
3,45,77.22468990974062,70974,70.70975903563654,2.472941417810405
3,40,78.7329483160711,63253,70.70975903563654,2.472941417810405
3,35,80.68252959635485,55533,70.70975903563654,2.472941417810405
3,30,80.88707540591084,47821,70.70975903563654,2.472941417810405
3,25,87.05860932179408,40101,70.70975903563654,2.472941417810405
3,20,110.4609174174324,32380,70.70975903563654,2.472941417810405
3,15,113.81657824520016,24660,70.70975903563654,2.472941417810405
3,10,124.96618928452514,16948,70.70975903563654,2.472941417810405
3,5,174.86109176261908,9228,70.70975903563654,2.472941417810405
4,80,69.23576121389905,125000,69.23576121389905,2.4352643426932503
4,75,69.57688600454601,117279,69.23576121389905,2.4352643426932503
4,70,70.62357182401881,109567,69.23576121389905,2.4352643426932503
4,65,71.62640822714569,101847,69.23576121389905,2.4352643426932503
4,60,72.88287215067172,94126,69.23576121389905,2.4352643426932503
4,55,73.23079691534716,86406,69.23576121389905,2.4352643426932503
4,50,74.30198043442746,78694,69.23576121389905,2.4352643426932503
4,45,75.54663728591461,70974,69.23576121389905,2.4352643426932503
4,40,76.99704152906,63253,69.23576121389905,2.4352643426932503
4,35,78.94286933019605,55533,69.23576121389905,2.4352643426932503
4,30,79.20872319415137,47821,69.23576121389905,2.4352643426932503
4,25,85.53080361113078,40101,69.23576121389905,2.4352643426932503
4,20,108.70042095503892,32380,69.23576121389905,2.4352643426932503
4,15,111.82435114446346,24660,69.23576121389905,2.4352643426932503
4,10,123.8319892457338,16948,69.23576121389905,2.4352643426932503
4,5,168.6073805234327,9228,69.23576121389905,2.4352643426932503
5,80,67.63859429283669,125000,67.63859429283669,2.410893125723131
5,75,67.96854836704071,117279,67.63859429283669,2.410893125723131
5,70,68.92085332311768,109567,67.63859429283669,2.410893125723131
5,65,69.892552374507,101847,67.63859429283669,2.410893125723131
5,60,71.18109003716661,94126,67.63859429283669,2.410893125723131
5,55,71.54055141118967,86406,67.63859429283669,2.410893125723131
5,50,72.59528344926906,78694,67.63859429283669,2.410893125723131
5,45,73.82948834432165,70974,67.63859429283669,2.410893125723131
5,40,75.26024357573449,63253,67.63859429283669,2.410893125723131
5,35,77.27810799996016,55533,67.63859429283669,2.410893125723131
5,30,77.61711015795952,47821,67.63859429283669,2.410893125723131
5,25,84.08985759492808,40101,67.63859429283669,2.410893125723131
5,20,106.86536468980532,32380,67.63859429283669,2.410893125723131
5,15,109.82806389478544,24660,67.63859429283669,2.410893125723131
5,10,122.84413307146444,16948,67.63859429283669,2.410893125723131
5,5,163.0694220141758,9228,67.63859429283669,2.410893125723131
6,80,63.93857871189827,125000,63.93857871189827,2.431005630346368
