frame,components,mse,size_bytes
1,5,1442.5744213607427,5893.9534883720935
1,10,822.3242775869895,11252.093023255815
1,15,570.4866623553967,16610.232558139534
1,20,420.52029306847226,21968.372093023256
1,25,323.31991201758854,27326.511627906977
1,30,257.75144192989313,32684.6511627907
1,35,209.87940323592937,38042.79069767442
1,40,174.51938063731478,43400.93023255814
1,45,146.05237414767836,48759.06976744186
1,50,122.77530389330573,54117.20930232558
1,55,103.9075179766262,59475.348837209305
1,60,88.32856628664224,64833.48837209302
1,65,75.4385132485938,70191.62790697675
1,70,64.5657886286481,75549.76744186047
1,75,55.28598701518573,80907.90697674418
1,80,47.36122110078626,86266.04651162791
2,5,1422.393805105906,5893.9534883720935
2,10,812.4496830544896,11252.093023255815
2,15,561.0185479555726,16610.232558139534
2,20,413.2231099297446,21968.372093023256
2,25,318.1868334767736,27326.511627906977
2,30,253.39074761422907,32684.6511627907
2,35,206.5146206056321,38042.79069767442
2,40,170.60671810792115,43400.93023255814
2,45,141.9220524874049,48759.06976744186
2,50,118.78596810013231,54117.20930232558
2,55,100.34364729804959,59475.348837209305
2,60,85.28681181869761,64833.48837209302
2,65,72.75511295413341,70191.62790697675
2,70,62.28177468059764,75549.76744186047
2,75,53.39150372784215,80907.90697674418
2,80,45.75171819377286,86266.04651162791
3,5,1398.2463855040967,5893.9534883720935
3,10,805.7451475275436,11252.093023255815
3,15,563.6340590263623,16610.232558139534
3,20,415.75900454368576,21968.372093023256
3,25,318.92920341174124,27326.511627906977
3,30,252.97563302145983,32684.6511627907
3,35,206.831880127355,38042.79069767442
3,40,171.07348818429386,43400.93023255814
3,45,142.42981330353868,48759.06976744186
3,50,119.68501983802634,54117.20930232558
3,55,100.90989439642526,59475.348837209305
3,60,85.56926839207539,64833.48837209302
3,65,72.83045771799041,70191.62790697675
3,70,62.287222087047546,75549.76744186047
3,75,53.27120501613575,80907.90697674418
3,80,45.51711304151232,86266.04651162791
4,5,1377.2749193454497,5893.9534883720935
4,10,798.9733547065669,11252.093023255815
4,15,554.9861193389095,16610.232558139534
4,20,410.920421982831,21968.372093023256
4,25,318.47358864179404,27326.511627906977
4,30,253.3555969428106,32684.6511627907
4,35,204.88199042056746,38042.79069767442
4,40,169.1984362211936,43400.93023255814
4,45,140.80458746711557,48759.06976744186
4,50,117.64304614930383,54117.20930232558
4,55,98.90989575724532,59475.348837209305
4,60,83.91432418162174,64833.48837209302
4,65,71.26046272009292,70191.62790697675
4,70,60.59974920075639,75549.76744186047
4,75,51.927774695961176,80907.90697674418
4,80,44.378467250447585,86266.04651162791
5,5,1366.123011746321,5893.9534883720935
5,10,800.4855742422901,11252.093023255815
5,15,561.3453483049175,16610.232558139534
5,20,420.22562170001106,21968.372093023256
5,25,326.62680428396794,27326.511627906977
5,30,260.28093177528183,32684.6511627907
5,35,211.6927901426427,38042.79069767442
5,40,173.78293904197955,43400.93023255814
5,45,144.5558596605505,48759.06976744186
