file,mean_kb,std_kb,min_kb,max_kb,num_rows
traffic_45kb.csv,45.0,24.12090119640581,5.7558139534883725,84.24418604651163,17184
traffic_65kb.csv,65.0,34.84130172814172,8.313953488372093,121.68604651162791,17184
traffic_80kb.csv,80.0,42.88160212694366,10.232558139534884,149.7674418604651,17184
traffic_95kb.csv,95.0,50.9219025257456,12.151162790697674,177.84883720930233,17184
traffic_120kb.csv,120.0,64.3224031904155,15.348837209302326,224.65116279069767,17184
