frame,components,mse,size_bytes
1,5,540.9654080102785,15717.209302325582
1,10,308.3716040951211,30005.581395348836
1,15,213.93249838327375,44293.95348837209
1,20,157.6951099006771,58582.32558139535
1,25,121.24496700659569,72870.69767441861
1,30,96.65679072370993,87159.06976744186
1,35,78.70477621347351,101447.44186046511
1,40,65.44476773899304,115735.81395348837
1,45,54.76964030537938,130024.18604651163
1,50,46.040738959989646,144312.55813953487
1,55,38.96531924123482,158600.93023255814
1,60,33.12321235749084,172889.3023255814
1,65,28.28944246822267,187177.67441860464
1,70,24.212170735743033,201466.0465116279
1,75,20.732245130694647,215754.41860465115
1,80,17.760457912794845,230042.7906976744
2,5,533.3976769147147,15717.209302325582
2,10,304.6686311454336,30005.581395348836
2,15,210.3819554833397,44293.95348837209
2,20,154.95866622365423,58582.32558139535
2,25,119.32006255379008,72870.69767441861
2,30,95.0215303553359,87159.06976744186
2,35,77.44298272711204,101447.44186046511
2,40,63.97751929047043,115735.81395348837
2,45,53.22076968277683,130024.18604651163
2,50,44.544738037549614,144312.55813953487
2,55,37.62886773676859,158600.93023255814
2,60,31.982554432011607,172889.3023255814
2,65,27.28316735780003,187177.67441860464
2,70,23.355665505224113,201466.0465116279
2,75,20.021813897940806,215754.41860465115
2,80,17.156894322664822,230042.7906976744
3,5,524.3423945640362,15717.209302325582
3,10,302.15443032282883,30005.581395348836
3,15,211.36277213488583,44293.95348837209
3,20,155.90962670388214,58582.32558139535
3,25,119.59845127940297,72870.69767441861
3,30,94.86586238304743,87159.06976744186
3,35,77.56195504775812,101447.44186046511
3,40,64.1525580691102,115735.81395348837
3,45,53.411179988827,130024.18604651163
3,50,44.881882439259876,144312.55813953487
3,55,37.84121039865947,158600.93023255814
3,60,32.08847564702827,172889.3023255814
3,65,27.311421644246405,187177.67441860464
3,70,23.35770828264283,201466.0465116279
3,75,19.976701881050907,215754.41860465115
3,80,17.06891739056712,230042.7906976744
4,5,516.4780947545436,15717.209302325582
4,10,299.61500801496254,30005.581395348836
4,15,208.11979475209102,44293.95348837209
4,20,154.0951582435616,58582.32558139535
4,25,119.42759574067276,72870.69767441861
4,30,95.00834885355397,87159.06976744186
4,35,76.8307464077128,101447.44186046511
4,40,63.4494135829476,115735.81395348837
4,45,52.801720300168334,130024.18604651163
4,50,44.11614230598894,144312.55813953487
4,55,37.09121090896699,158600.93023255814
4,60,31.467871568108148,172889.3023255814
4,65,26.722673520034842,187177.67441860464
4,70,22.724905950283645,201466.0465116279
4,75,19.472915510985437,215754.41860465115
4,80,16.641925218917844,230042.7906976744
5,5,512.2961294048704,15717.209302325582
5,10,300.1820903408588,30005.581395348836
5,15,210.50450561434405,44293.95348837209
5,20,157.58460813750415,58582.32558139535
5,25,122.48505160648797,72870.69767441861
5,30,97.60534941573069,87159.06976744186
5,35,79.38479630349102,101447.44186046511
5,40,65.16860214074234,115735.81395348837
5,45,54.20844737270644,130024.18604651163
5,50,45.40669933853838,144312.55813953487
5,55,38.275272403731364,158600.93023255814
5,60,32.389455175557124,172889.3023255814
5,65,27.49691827119553,187177.67441860464
5,70,23.43932136167497,201466.0465116279
5,75,20.025323219863267,215754.41860465115
5,80,17.10991157690362,230042.7906976744
6,5,503.35205520693717,15717.209302325582
6,10,288.0811216185473,30005.581395348836
6,15,201.38668133765586,44293.95348837209
6,20,149.97143243822936,58582.32558139535
6,25,116.06454389006436,72870.69767441861
6,30,92.11508761334235,87159.06976744186
6,35,74.7501709146105,101447.44186046511
6,40,61.58064658096033,115735.81395348837
6,45,51.35006807192807,130024.18604651163
6,50,43.17102729231378,144312.55813953487
6,55,36.569759179188516,158600.93023255814
6,60,30.957107000744386,172889.3023255814
6,65,26.198208488850316,187177.67441860464
6,70,22.184198284143207,201466.0465116279
6,75,18.83976011624419,215754.41860465115
6,80,16.09885198733401,230042.7906976744
7,5,495.1898922184167,15717.209302325582
7,10,285.97094243803093,30005.581395348836
7,15,200.2794793140206,44293.95348837209
7,20,148.66075249440266,58582.32558139535
7,25,114.53782160154755,72870.69767441861
7,30,91.23575911333243,87159.06976744186
7,35,73.97296771043972,101447.44186046511
7,40,60.97557125730923,115735.81395348837
7,45,50.932657261983664,130024.18604651163
7,50,42.66082542904615,144312.55813953487
7,55,35.90734068310359,158600.93023255814
7,60,30.442354560196538,172889.3023255814
7,65,25.864291323837772,187177.67441860464
7,70,22.000307362859573,201466.0465116279
7,75,18.740656600755784,215754.41860465115
7,80,16.017868964432058,230042.7906976744
8,5,492.56743850443434,15717.209302325582
8,10,285.6266284820527,30005.581395348836
8,15,198.5040785773334,44293.95348837209
8,20,145.84030123398446,58582.32558139535
8,25,112.30872415923186,72870.69767441861
8,30,89.24376192963845,87159.06976744186
8,35,72.62908681644598,101447.44186046511
8,40,59.63675345484594,115735.81395348837
8,45,49.525145726565434,130024.18604651163
8,50,41.293263563342684,144312.55813953487
8,55,34.74727066399789,158600.93023255814
8,60,29.50452230234476,172889.3023255814
8,65,25.034854550613666,187177.67441860464
8,70,21.271556790526652,201466.0465116279
8,75,18.20415270483087,215754.41860465115
8,80,15.547468306277532,230042.7906976744
9,5,498.1764203976091,15717.209302325582
9,10,291.04016280124074,30005.581395348836
9,15,199.76719761368952,44293.95348837209
9,20,146.71942742090926,58582.32558139535
9,25,113.25642118397285,72870.69767441861
9,30,89.59100028359205,87159.06976744186
9,35,72.6384905043629,101447.44186046511
9,40,59.49003994721986,115735.81395348837
9,45,49.231192280570845,130024.18604651163
9,50,41.19208630603921,144312.55813953487
9,55,34.72773247822944,158600.93023255814
9,60,29.39245898242748,172889.3023255814
9,65,25.015550775584707,187177.67441860464
9,70,21.360741122420674,201466.0465116279
9,75,18.30768566126267,215754.41860465115
9,80,15.71261853999211,230042.7906976744
10,5,490.80874435872266,15717.209302325582
10,10,285.8205300835126,30005.581395348836
10,15,194.55693715976005,44293.95348837209
10,20,143.51639888632948,58582.32558139535
10,25,110.38852672833296,72870.69767441861
10,30,87.12418720898553,87159.06976744186
10,35,70.34134905425194,101447.44186046511
10,40,57.44563835752876,115735.81395348837
10,45,47.54395918762989,130024.18604651163
10,50,39.909333300262276,144312.55813953487
10,55,33.70417898198317,158600.93023255814
10,60,28.43289559526712,172889.3023255814
10,65,24.13610687220177,187177.67441860464
10,70,20.575381982638643,201466.0465116279
10,75,17.623596650416093,215754.41860465115
10,80,15.080025650181092,230042.7906976744
11,5,485.5308294649062,15717.209302325582
11,10,281.6516598847733,30005.581395348836
11,15,194.27254840204532,44293.95348837209
11,20,144.21526093774796,58582.32558139535
11,25,110.82071311005225,72870.69767441861
11,30,88.0484133452841,87159.06976744186
11,35,71.80041809076695,101447.44186046511
11,40,59.07792296745962,115735.81395348837
11,45,48.97921620333082,130024.18604651163
11,50,40.97235796359677,144312.55813953487
11,55,34.528185496331254,158600.93023255814
11,60,29.187054634219834,172889.3023255814
11,65,24.841578485682447,187177.67441860464
11,70,21.180470201370166,201466.0465116279
11,75,18.101934758782356,215754.41860465115
11,80,15.475528456977592,230042.7906976744
12,5,488.9415779488554,15717.209302325582
12,10,281.888658837593,30005.581395348836
12,15,194.7965931875334,44293.95348837209
12,20,145.78601071757163,58582.32558139535
12,25,111.75836951895987,72870.69767441861
12,30,88.52995878105669,87159.06976744186
12,35,71.43612486585606,101447.44186046511
12,40,58.85413143183674,115735.81395348837
12,45,48.92526313489972,130024.18604651163
12,50,40.848612362833975,144312.55813953487
12,55,34.4513488634342,158600.93023255814
12,60,29.149777292268354,172889.3023255814
12,65,24.78903132824234,187177.67441860464
12,70,21.100668006764007,201466.0465116279
12,75,17.92697508323589,215754.41860465115
12,80,15.320769913919742,230042.7906976744
13,5,497.6367574722464,15717.209302325582
13,10,286.1577558270726,30005.581395348836
13,15,198.06952701305968,44293.95348837209
13,20,148.903781510132,58582.32558139535
13,25,114.74903302424107,72870.69767441861
13,30,90.41333030686187,87159.06976744186
13,35,73.64089324292134,101447.44186046511
13,40,60.703783560445586,115735.81395348837
13,45,50.48237229437999,130024.18604651163
13,50,42.29560858198461,144312.55813953487
13,55,35.59831719029653,158600.93023255814
13,60,30.120363435868537,172889.3023255814
13,65,25.736582246320914,187177.67441860464
13,70,22.02233958414107,201466.0465116279
13,75,18.877276684457012,215754.41860465115
13,80,16.149439966250238,230042.7906976744
14,5,490.62302401443014,15717.209302325582
14,10,281.54436902747835,30005.581395348836
14,15,193.83617594167387,44293.95348837209
