frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
0,45,6.47319,70955,0.027266508,0.030000000,2.733492,1,6.473193,5.000000,15,0,18,0.915,1
1,20,16.481,32361,0.040951243,0.043000000,2.048757,1,16.480520,5.000000,15,0,18,0.002,1
2,15,29.687,24636,0.056919305,0.059000000,2.080695,1,29.686541,5.000000,15,0,18,0.000,0
3,15,29.687,24636,0.070346821,0.072500000,2.153179,1,29.686862,5.000000,15,0,18,0.000,2
4,15,29.688,24636,0.084687581,0.087000000,2.312419,1,29.688165,5.000000,15,0,18,0.002,1
5,15,29.688,24636,0.098324341,0.100500000,2.175659,1,29.687558,5.000000,15,0,18,0.000,2
6,15,29.688,24636,0.112717861,0.115500000,2.782139,1,29.687596,5.000000,15,0,18,1.000,3
7,15,29.688,24636,0.126059892,0.128500000,2.440108,1,29.687734,5.000000,15,0,18,0.740,1
9,15,29.688,24636,0.138960698,0.141000000,2.039302,1,29.687556,5.000000,15,0,18,0.000,1
10,15,29.687,24636,0.152026144,0.154500000,2.473856,1,29.687033,5.000000,15,0,18,0.747,1
11,15,29.687,24636,0.165086542,0.167500000,2.413458,1,29.686832,5.000000,15,0,18,0.000,0
12,15,29.688,24636,0.181602506,0.184000000,2.397494,1,29.687570,5.000000,15,0,18,0.002,1
13,15,29.687,24636,0.194889063,0.197000000,2.110937,1,29.687291,5.000000,15,0,18,0.000,1
16,15,29.674,24636,0.209413656,0.211500000,2.086344,1,29.674338,5.000000,15,0,18,0.002,2
17,15,29.678,24636,0.224639844,0.227000000,2.360156,1,29.677734,5.000000,15,0,18,0.002,1
18,15,29.678,24636,0.237734866,0.240000000,2.265134,1,29.678303,5.000000,15,0,18,0.000,0
19,15,29.679,24636,0.252555226,0.255000000,2.444774,1,29.678707,5.000000,15,0,18,0.645,2
20,15,29.679,24636,0.265341440,0.267500000,2.158560,1,29.678694,5.000000,15,0,18,0.000,0
21,15,29.678,24636,0.281242778,0.283500000,2.257222,1,29.677738,5.000000,15,0,18,0.000,0
22,15,29.678,24636,0.298430624,0.300500000,2.069376,1,29.678429,5.000000,15,0,18,0.002,2
24,15,29.678,24636,0.315171076,0.317500000,2.328924,1,29.678481,5.000000,15,0,18,0.002,4
25,15,29.679,24636,0.329657609,0.332000000,2.342391,1,29.678669,5.000000,15,0,18,0.002,2
26,15,29.678,24636,0.342866116,0.345000000,2.133884,1,29.678371,5.000000,15,0,18,0.002,2
27,15,29.678,24636,0.355534202,0.358000000,2.465798,1,29.677680,5.000000,15,0,18,0.002,2
28,15,29.679,24636,0.369509724,0.372000000,2.490276,1,29.679050,5.000000,15,0,18,0.002,1
30,15,29.679,24636,0.384487889,0.387000000,2.512111,1,29.679050,5.000000,15,0,18,0.000,1
31,15,29.679,24636,0.398836615,0.401000000,2.163385,1,29.678969,5.000000,15,0,18,0.000,2
32,15,29.679,24636,0.411981971,0.415000000,3.018029,1,29.679109,5.000000,15,0,18,0.003,3
34,15,29.687,24636,0.429905986,0.432000000,2.094014,1,29.686802,5.000000,15,0,18,0.001,4
35,15,29.687,24636,0.447207780,0.449500000,2.292220,1,29.686802,5.000000,15,0,18,0.000,2
36,15,29.687,24636,0.460536705,0.463000000,2.463295,1,29.686631,5.000000,15,0,18,0.000,0
37,15,29.686,24636,0.476156034,0.478500000,2.343966,1,29.686301,5.000000,15,0,18,0.509,2
38,15,29.686,24636,0.488859886,0.491000000,2.140114,1,29.686301,5.000000,15,0,18,0.740,3
39,15,29.686,24636,0.502909540,0.505000000,2.090460,1,29.686301,5.000000,15,0,18,0.000,2
40,15,29.686,24636,0.516647718,0.519000000,2.352282,1,29.686379,5.000000,15,0,18,0.001,2
41,15,29.686,24636,0.531529504,0.534000000,2.470496,1,29.685748,5.000000,15,0,18,0.647,3
42,15,29.686,24636,0.546028621,0.548500000,2.471379,1,29.685748,5.000000,15,0,18,0.000,3
43,15,29.686,24636,0.558981399,0.561500000,2.518601,1,29.685748,5.000000,15,0,18,0.000,2
