frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
0,125,2.98487,30008,0.017133605,0.022500000,5.366395,0,10.219905,5.000000,13
1,175,2.385635,41918,0.030423848,0.033000000,2.576152,1,2.385635,5.000000,13
2,275,2.126167,65737,0.041432956,0.046500000,5.067044,0,10.219905,5.000000,13
3,200,2.358282,47872,0.051335897,0.054000000,2.664103,1,2.358282,5.000000,13
4,75,2.323968,18098,0.063480216,0.066500000,3.019784,1,2.323968,5.000000,13
5,175,2.024583,41918,0.076494075,0.079500000,3.005925,1,2.024583,5.000000,13
6,200,2.226250,47872,0.091949898,0.094500000,2.550102,1,2.226250,5.000000,13
7,75,2.192978,18098,0.103508527,0.109000000,5.491473,0,10.219905,5.000000,13
8,175,1.964479,41918,0.115825813,0.119500000,3.674187,1,1.964479,5.000000,13
9,275,2.125001,65737,0.126795979,0.132500000,5.704021,0,10.219905,5.000000,13
10,175,1.894443,41918,0.137794199,0.140500000,2.705801,1,1.894443,5.000000,13
11,175,1.915636,41918,0.149571834,0.152500000,2.928166,1,1.915636,5.000000,13
12,50,2.722165,12143,0.162844049,0.165500000,2.655951,1,2.722165,5.000000,13
13,175,1.917321,41918,0.174039180,0.177500000,3.460820,1,1.917321,5.000000,13
14,275,1.644892,65737,0.184171731,0.190500000,6.328269,0,10.219905,5.000000,13
15,175,1.893039,41918,0.195851851,0.201500000,5.648149,0,10.219905,5.000000,13
16,275,1.372643,65737,0.208198142,0.214000000,5.801858,0,10.219905,5.000000,14
17,75,1.953977,18098,0.220793702,0.223000000,2.206298,1,1.953977,5.000000,14
19,75,1.934023,18098,0.231855508,0.234000000,2.144492,1,1.934023,5.000000,14
20,75,1.927162,18098,0.242607123,0.245000000,2.392877,1,1.927162,5.000000,14
21,25,2.444399,6189,0.252878167,0.255000000,2.121833,1,2.444399,5.000000,14
22,75,1.888592,18098,0.265418374,0.267500000,2.081626,1,1.888592,5.000000,14
24,50,2.138531,12143,0.278608712,0.281000000,2.391288,1,2.138531,5.000000,14
26,75,1.683848,18098,0.289390619,0.291500000,2.109381,1,1.683848,5.000000,14
27,50,1.896831,12143,0.303097167,0.308500000,5.402833,0,10.219905,5.000000,14
28,25,1.982521,6189,0.314429490,0.318000000,3.570510,1,1.982521,5.000000,14
31,275,0.468408,65737,0.325635688,0.328500000,2.864312,1,0.468408,5.000000,14
32,25,1.243077,6189,0.337197567,0.339500000,2.302433,1,1.243077,5.000000,14
33,25,1.268271,6189,0.347880064,0.350000000,2.119936,1,1.268271,5.000000,14
34,25,1.201596,6189,0.361304818,0.363500000,2.195182,1,1.201596,5.000000,14
35,75,0.527048,18098,0.377964474,0.380000000,2.035526,1,0.527048,5.000000,14
36,75,0.540436,18098,0.388525352,0.391000000,2.474648,1,0.540436,5.000000,14
37,275,0.282241,65737,0.399715944,0.413000000,13.284056,0,10.219905,5.000000,14
38,100,0.474029,24053,0.410978095,0.413500000,2.521905,1,0.474029,5.000000,14
39,25,1.190558,6189,0.423999813,0.426500000,2.500187,1,1.190558,5.000000,14
40,25,1.127072,6189,0.435804785,0.438000000,2.195215,1,1.127072,5.000000,14
41,25,1.094871,6189,0.446906383,0.449000000,2.093617,1,1.094871,5.000000,14
42,25,1.122180,6189,0.459564763,0.462000000,2.435237,1,1.122180,5.000000,14
45,125,0.265019,30008,0.472484763,0.475000000,2.515237,1,0.265019,5.000000,14
46,125,0.234934,30008,0.483765235,0.488000000,4.234765,1,0.234934,5.000000,14
47,25,1.028184,6189,0.495756771,0.499500000,3.743229,1,1.028184,5.000000,14
50,25,1.033428,6189,0.508098561,0.510500000,2.401439,1,1.033428,5.000000,14
52,50,0.383736,12143,0.524544874,0.528500000,3.955126,1,0.383736,5.000000,14
53,25,1.017475,6189,0.537831524,0.540000000,2.168476,1,1.017475,5.000000,14
54,25,1.039711,6189,0.551377671,0.553500000,2.122329,1,1.039711,5.000000,14
55,25,0.999442,6189,0.563981097,0.566000000,2.018903,1,0.999442,5.000000,14
58,25,0.966266,6189,0.573872906,0.576000000,2.127094,1,0.966266,5.000000,14
59,25,0.945487,6189,0.584163762,0.586500000,2.336238,1,0.945487,5.000000,14
60,25,0.992229,6189,0.595926788,0.598000000,2.073212,1,0.992229,5.000000,14
61,25,0.955013,6189,0.608319528,0.613500000,5.180472,0,10.219905,5.000000,14
62,25,0.949348,6189,0.620600076,0.623000000,2.399924,1,0.949348,5.000000,14
63,25,0.982336,6189,0.631006531,0.633500000,2.493469,1,0.982336,5.000000,14
64,325,0.163103,77647,0.641867276,0.647000000,5.132724,0,10.219905,5.000000,14
66,25,0.958114,6189,0.652662663,0.655000000,2.337337,1,0.958114,5.000000,14
68,25,0.920628,6189,0.665439912,0.667500000,2.060088,1,0.920628,5.000000,14
71,25,0.916172,6189,0.675889724,0.678000000,2.110276,1,0.916172,5.000000,14
72,325,0.108257,77647,0.687685968,0.691000000,3.314032,1,0.108257,5.000000,14
74,25,0.913546,6189,0.697979436,0.700000000,2.020564,1,0.913546,5.000000,14
75,25,0.925328,6189,0.709197021,0.714500000,5.302979,0,10.219905,5.000000,14
77,25,0.903959,6189,0.719716171,0.722000000,2.283829,1,0.903959,5.000000,14
78,25,0.935835,6189,0.732609803,0.735000000,2.390197,1,0.935835,5.000000,14
79,25,0.902262,6189,0.743812793,0.746000000,2.187207,1,0.902262,5.000000,14
80,25,0.906006,6189,0.759148871,0.761500000,2.351129,1,0.906006,5.000000,14
81,25,0.946886,6189,0.770434268,0.772500000,2.065732,1,0.946886,5.000000,14
82,25,0.908811,6189,0.781686141,0.784000000,2.313859,1,0.908811,5.000000,14
83,25,0.908765,6189,0.792295530,0.794500000,2.204470,1,0.908765,5.000000,14
85,25,0.940773,6189,0.804539703,0.807000000,2.460297,1,0.940773,5.000000,14
86,25,0.929911,6189,0.817094326,0.822500000,5.405674,0,10.219905,5.000000,14
87,25,0.966047,6189,0.830435279,0.834000000,3.564721,1,0.966047,5.000000,14
88,25,0.954422,6189,0.840924667,0.843000000,2.075333,1,0.954422,5.000000,14
89,25,0.926732,6189,0.852876936,0.855000000,2.123064,1,0.926732,5.000000,14
90,125,0.438100,30008,0.863395448,0.865500000,2.104552,1,0.438100,5.000000,14
91,25,0.902970,6189,0.874128713,0.877500000,3.371287,1,0.902970,5.000000,14
92,125,0.412137,30008,0.884148395,0.886500000,2.351605,1,0.412137,5.000000,14
94,25,0.901111,6189,0.894579551,0.897000000,2.420449,1,0.901111,5.000000,14
95,25,0.909960,6189,0.905394089,0.911000000,5.605911,0,10.219905,5.000000,14
97,250,0.158879,59782,0.917916165,0.920500000,2.583835,1,0.158879,5.000000,14
98,25,0.908802,6189,0.930572747,0.933000000,2.427253,1,0.908802,5.000000,14
101,125,0.396505,30008,0.941275542,0.945500000,4.224458,1,0.396505,5.000000,14
102,25,0.959538,6189,0.951276771,0.953500000,2.223229,1,0.959538,5.000000,14
103,125,0.410271,30008,0.961732950,0.964000000,2.267050,1,0.410271,5.000000,14
104,25,0.926012,6189,0.971721833,0.974000000,2.278167,1,0.926012,5.000000,14
105,25,0.959718,6189,0.982532548,0.986500000,3.967452,1,0.959718,5.000000,14
106,25,0.925615,6189,0.994906947,0.997000000,2.093053,1,0.925615,5.000000,14
107,175,0.320311,41918,1.005615662,1.011500000,5.884338,0,10.219905,5.000000,11
108,200,0.369757,47872,1.016465908,1.025000000,8.534092,0,10.219905,5.000000,11
110,200,0.333381,47872,1.028336700,1.031500000,3.163300,1,0.333381,5.000000,11
112,200,0.324466,47872,1.039292909,1.043500000,4.207091,1,0.324466,5.000000,11
113,200,0.341112,47872,1.049580023,1.053000000,3.419977,1,0.341112,5.000000,11
114,200,0.399916,47872,1.060827554,1.067000000,6.172446,0,10.219905,5.000000,11
115,200,0.342275,47872,1.070894745,1.074000000,3.105255,1,0.342275,5.000000,11
116,200,0.338919,47872,1.081875454,1.087000000,5.124546,0,10.219905,5.000000,11
117,200,0.377652,47872,1.092428655,1.095500000,3.071345,1,0.377652,5.000000,11
119,175,0.278878,41918,1.103046578,1.115000000,11.953422,0,10.219905,5.000000,11
121,25,0.916624,6189,1.113084875,1.116500000,3.415125,1,0.916624,5.000000,11
122,175,0.247408,41918,1.124513221,1.131000000,6.486779,0,10.219905,5.000000,11
125,175,0.262188,41918,1.136987245,1.140000000,3.012755,1,0.262188,5.000000,11
126,175,0.300810,41918,1.148052077,1.152000000,3.947923,1,0.300810,5.000000,11
127,200,0.248646,47872,1.160378807,1.169000000,8.621193,0,10.219905,5.000000,11
129,175,0.300607,41918,1.172587809,1.175500000,2.912191,1,0.300607,5.000000,11
130,200,0.254325,47872,1.185384049,1.188500000,3.115951,1,0.254325,5.000000,11
131,25,0.919725,6189,1.196188618,1.198500000,2.311382,1,0.919725,5.000000,11
132,25,0.967869,6189,1.207844282,1.213500000,5.655718,0,10.219905,5.000000,11
133,200,0.267041,47872,1.219220699,1.223500000,4.279301,1,0.267041,5.000000,11
136,200,0.269509,47872,1.231615820,1.237500000,5.884180,0,10.219905,5.000000,11
137,200,0.304963,47872,1.241956540,1.245000000,3.043460,1,0.304963,5.000000,11
138,200,0.349680,47872,1.253724341,1.257500000,3.775659,1,0.349680,5.000000,11
139,25,0.927136,6189,1.264491927,1.267500000,3.008073,1,0.927136,5.000000,11
140,175,0.360209,41918,1.275622148,1.280500000,4.877852,1,0.360209,5.000000,11
142,200,0.355600,47872,1.285863208,1.289000000,3.136792,1,0.355600,5.000000,11
143,200,0.370420,47872,1.297376815,1.300500000,3.123185,1,0.370420,5.000000,11
144,175,0.422126,41918,1.310578250,1.316500000,5.921750,0,10.219905,5.000000,11
145,175,0.378144,41918,1.322254033,1.327000000,4.745967,1,0.378144,5.000000,11
146,175,0.364739,41918,1.332617273,1.335500000,2.882727,1,0.364739,5.000000,11
147,175,0.413056,41918,1.343134253,1.348500000,5.365747,0,10.219905,5.000000,11
148,175,0.366205,41918,1.353578247,1.358500000,4.921753,1,0.366205,5.000000,11
150,175,0.395021,41918,1.366268904,1.369000000,2.731096,1,0.395021,5.000000,11
152,175,0.385220,41918,1.377707571,1.386000000,8.292429,0,10.219905,5.000000,11
153,175,0.412699,41918,1.389468678,1.392000000,2.531322,1,0.412699,5.000000,11
154,175,0.381593,41918,1.399705581,1.409500000,9.794419,0,10.219905,5.000000,12
156,175,0.446428,41918,1.424152473,1.488000000,63.847527,0,10.219905,5.000000,12
159,125,0.513773,30008,1.435571123,1.488000000,52.428877,0,10.219905,5.000000,12
160,175,0.379928,41918,1.448837964,1.488000000,39.162036,0,10.219905,5.000000,12
161,175,0.372353,41918,1.461364398,1.488000000,26.635602,0,10.219905,5.000000,12
162,100,0.468859,24053,1.472982647,1.488000000,15.017353,0,10.219905,5.000000,12
164,175,0.336711,41918,1.484823563,1.488000000,3.176437,1,0.336711,5.000000,12
165,50,0.541070,12143,1.494796411,1.497000000,2.203589,1,0.541070,5.000000,12
167,200,0.240243,47872,1.504755621,1.511000000,6.244379,0,10.219905,5.000000,12
169,275,0.217642,65737,1.518977289,1.522500000,3.522711,1,0.217642,5.000000,12
171,200,0.258499,47872,1.531047546,1.534500000,3.452454,1,0.258499,5.000000,12
172,200,0.281549,47872,1.544751851,1.548000000,3.248149,1,0.281549,5.000000,12
176,100,0.268277,24053,1.556158663,1.559000000,2.841337,1,0.268277,5.000000,12
180,200,0.267285,47872,1.567909574,1.576000000,8.090426,0,10.219905,5.000000,12
181,200,0.222148,47872,1.578014430,1.581500000,3.485570,1,0.222148,5.000000,12
182,200,0.213793,47872,1.589222751,1.594500000,5.277249,0,10.219905,5.000000,12
183,200,0.247372,47872,1.602377250,1.608000000,5.622750,0,10.219905,5.000000,12
186,125,0.280698,30008,1.614124687,1.619500000,5.375313,0,10.219905,5.000000,12
187,275,0.161905,65737,1.627346913,1.632500000,5.153087,0,10.219905,5.000000,12
189,275,0.148017,65737,1.639744435,1.643500000,3.755565,1,0.148017,5.000000,12
190,275,0.124840,65737,1.651758956,1.657500000,5.741044,0,10.219905,5.000000,12
191,275,0.098828,65737,1.662526617,1.671000000,8.473383,0,10.219905,5.000000,12
193,75,0.389236,18098,1.674506742,1.677000000,2.493258,1,0.389236,5.000000,12
195,275,0.068935,65737,1.687905315,1.697000000,9.094685,0,10.219905,5.000000,12
197,275,0.094666,65737,1.698237554,1.704500000,6.262446,0,10.219905,5.000000,12
200,25,2.744460,6189,1.721708137,1.840000000,118.291863,0,10.219905,5.000000,14
201,100,1.852618,24053,1.737556238,1.840000000,102.443762,0,10.219905,5.000000,14
202,100,1.717393,24053,1.748758894,1.840000000,91.241106,0,10.219905,5.000000,14
204,175,1.782992,41918,1.759566987,1.840000000,80.433013,0,10.219905,5.000000,14
205,75,1.796988,18098,1.770869920,1.840000000,69.130080,0,10.219905,5.000000,14
206,100,1.717207,24053,1.782354696,1.840000000,57.645304,0,10.219905,5.000000,14
207,75,1.744434,18098,1.792691911,1.840000000,47.308089,0,10.219905,5.000000,14
209,175,0.985608,41918,1.805278590,1.840000000,34.721410,0,10.219905,5.000000,14
213,75,1.682321,18098,1.816099551,1.840000000,23.900449,0,10.219905,5.000000,14
214,125,1.262348,30008,1.827618096,1.840000000,12.381904,0,10.219905,5.000000,14
215,100,1.506207,24053,1.837945326,1.840000000,2.054674,1,1.506207,5.000000,14
216,75,1.669305,18098,1.849537586,1.852000000,2.462414,1,1.669305,5.000000,14
217,75,1.606692,18098,1.859776755,1.862000000,2.223245,1,1.606692,5.000000,14
222,50,1.746682,12143,1.870920637,1.873000000,2.079363,1,1.746682,5.000000,14
223,75,1.639889,18098,1.882824260,1.886500000,3.675740,1,1.639889,5.000000,14
224,25,2.128371,6189,1.894103247,1.896500000,2.396753,1,2.128371,5.000000,14
225,25,1.890068,6189,1.906600091,1.912000000,5.399909,0,10.219905,5.000000,14
226,25,1.756868,6189,1.922790935,1.925000000,2.209065,1,1.756868,5.000000,14
227,275,1.482334,65737,1.933047519,1.936000000,2.952481,1,1.482334,5.000000,14
228,25,1.656299,6189,1.946241221,1.948500000,2.258779,1,1.656299,5.000000,14
232,25,1.380300,6189,1.957236380,1.959500000,2.263620,1,1.380300,5.000000,14
234,50,0.581641,12143,1.968788284,1.971000000,2.211716,1,0.581641,5.000000,14
235,150,0.217070,35963,1.981296936,1.984500000,3.203064,1,0.217070,5.000000,14
236,25,1.368213,6189,1.993761728,1.996000000,2.238272,1,1.368213,5.000000,14
238,25,1.299683,6189,2.004984138,2.010000000,5.015862,0,10.219905,5.000000,14
241,25,1.266615,6189,2.015169954,2.017500000,2.330046,1,1.266615,5.000000,14
242,25,1.307853,6189,2.026143214,2.028500000,2.356786,1,1.307853,5.000000,14
243,275,0.155178,65737,2.037240529,2.040000000,2.759471,1,0.155178,5.000000,14
244,25,1.257594,6189,2.048184586,2.050500000,2.315414,1,1.257594,5.000000,14
245,25,1.282272,6189,2.058156909,2.060500000,2.343091,1,1.282272,5.000000,14
248,25,1.266316,6189,2.069922609,2.072000000,2.077391,1,1.266316,5.000000,14
249,275,0.126484,65737,2.082755740,2.085500000,2.744260,1,0.126484,5.000000,14
250,25,1.232569,6189,2.094069347,2.096500000,2.430653,1,1.232569,5.000000,14
253,25,1.214824,6189,2.104520080,2.107000000,2.479920,1,1.214824,5.000000,14
255,25,1.200303,6189,2.114905366,2.117000000,2.094634,1,1.200303,5.000000,14
256,25,1.190284,6189,2.126506966,2.129000000,2.493034,1,1.190284,5.000000,14
258,275,0.121727,65737,2.138019797,2.141500000,3.480203,1,0.121727,5.000000,14
260,25,1.217627,6189,2.148288860,2.150500000,2.211140,1,1.217627,5.000000,14
262,25,1.193754,6189,2.158801683,2.161000000,2.198317,1,1.193754,5.000000,14
263,275,0.196025,65737,2.169701202,2.175000000,5.298798,0,10.219905,5.000000,14
264,275,0.186682,65737,2.182915849,2.186500000,3.584151,1,0.186682,5.000000,14
265,25,1.188390,6189,2.193213648,2.195500000,2.286352,1,1.188390,5.000000,14
267,25,1.188329,6189,2.203656596,2.209000000,5.343404,0,10.219905,5.000000,14
268,25,1.218300,6189,2.216297961,2.218500000,2.202039,1,1.218300,5.000000,14
269,25,1.243801,6189,2.227585002,2.230500000,2.914998,1,1.243801,5.000000,14
270,25,1.191418,6189,2.237666466,2.240000000,2.333534,1,1.191418,5.000000,14
271,25,1.181843,6189,2.250017617,2.252500000,2.482383,1,1.181843,5.000000,14
272,25,1.217633,6189,2.262427837,2.264500000,2.072163,1,1.217633,5.000000,14
273,25,1.180747,6189,2.273291433,2.275500000,2.208567,1,1.180747,5.000000,14
274,25,1.193561,6189,2.284416332,2.288000000,3.583668,1,1.193561,5.000000,14
276,25,1.316672,6189,2.295988098,2.298500000,2.511902,1,1.316672,5.000000,14
277,25,1.548008,6189,2.306103298,2.311500000,5.396702,0,10.219905,5.000000,14
280,25,1.781740,6189,2.316622783,2.319000000,2.377217,1,1.781740,5.000000,14
284,25,1.934643,6189,2.327162941,2.329500000,2.337059,1,1.934643,5.000000,14
285,25,2.079261,6189,2.340595388,2.343000000,2.404612,1,2.079261,5.000000,14
287,25,2.265975,6189,2.353821171,2.357000000,3.178829,1,2.265975,5.000000,14
288,25,2.283225,6189,2.363908924,2.366000000,2.091076,1,2.283225,5.000000,14
292,25,2.902756,6189,2.375135533,2.377500000,2.364467,1,2.902756,5.000000,14
293,75,1.422369,18098,2.386789280,2.389000000,2.210720,1,1.422369,5.000000,14
294,75,1.315262,18098,2.398345278,2.400500000,2.154722,1,1.315262,5.000000,14
295,75,1.714634,18098,2.409495136,2.415000000,5.504864,0,10.219905,5.000000,14
300,275,0.769873,65737,2.420046762,2.423000000,2.953238,1,0.769873,5.000000,14
301,25,4.971605,6189,2.432505398,2.435000000,2.494602,1,4.971605,5.000000,14
302,25,5.586134,6189,2.444798343,2.447000000,2.201657,1,5.586134,5.000000,14
304,275,0.853051,65737,2.455810741,2.458500000,2.689259,1,0.853051,5.000000,14
305,75,2.071054,18098,2.466251229,2.468500000,2.248771,1,2.071054,5.000000,14
306,25,3.948149,6189,2.476376735,2.478500000,2.123265,1,3.948149,5.000000,14
308,275,1.172016,65737,2.487570393,2.490500000,2.929607,1,1.172016,5.000000,14
309,75,1.922529,18098,2.497687641,2.500000000,2.312359,1,1.922529,5.000000,14
310,25,8.529215,6189,2.508333210,2.510500000,2.166790,1,8.529215,5.000000,14
311,25,5.926632,6189,2.520307486,2.522500000,2.192514,1,5.926632,5.000000,14
312,25,4.287714,6189,2.530362206,2.532500000,2.137794,1,4.287714,5.000000,14
313,25,3.738248,6189,2.540487479,2.543000000,2.512521,1,3.738248,5.000000,14
314,25,5.490287,6189,2.552214029,2.555000000,2.785971,1,5.490287,5.000000,14
316,25,3.520571,6189,2.564496623,2.567000000,2.503377,1,3.520571,5.000000,14
317,25,3.152928,6189,2.575254041,2.577500000,2.245959,1,3.152928,5.000000,14
319,25,3.750628,6189,2.588591307,2.591000000,2.408693,1,3.750628,5.000000,14
320,25,5.212387,6189,2.602211965,2.607500000,5.288035,0,10.219905,5.000000,14
323,25,4.713993,6189,2.613270151,2.615500000,2.229849,1,4.713993,5.000000,14
325,25,6.035250,6189,2.626089162,2.628500000,2.410838,1,6.035250,5.000000,14
326,25,5.191816,6189,2.640254883,2.642500000,2.245117,1,5.191816,5.000000,14
327,150,1.278372,35963,2.650740502,2.653500000,2.759498,1,1.278372,5.000000,14
328,150,1.263525,35963,2.663069346,2.666500000,3.430654,1,1.263525,5.000000,14
329,25,6.211739,6189,2.675615530,2.678000000,2.384470,1,6.211739,5.000000,14
330,25,3.667175,6189,2.688538922,2.691000000,2.461078,1,3.667175,5.000000,14
333,25,4.266217,6189,2.701079600,2.703500000,2.420400,1,4.266217,5.000000,14
334,25,3.712720,6189,2.711216038,2.716500000,5.283962,0,10.219905,5.000000,14
335,25,3.157228,6189,2.724896756,2.727000000,2.103244,1,3.157228,5.000000,14
336,25,2.789722,6189,2.735843183,2.738000000,2.156817,1,2.789722,5.000000,14
337,25,2.459178,6189,2.748963680,2.751000000,2.036320,1,2.459178,5.000000,14
338,25,2.545468,6189,2.759687605,2.762000000,2.312395,1,2.545468,5.000000,14
339,25,2.410796,6189,2.769658572,2.772000000,2.341428,1,2.410796,5.000000,14
341,25,2.237894,6189,2.779782800,2.782000000,2.217200,1,2.237894,5.000000,14
343,25,2.037955,6189,2.790023142,2.792500000,2.476858,1,2.037955,5.000000,14
345,150,0.521292,35963,2.799956755,2.805000000,5.043245,0,10.219905,5.000000,14
346,25,2.108015,6189,2.810039038,2.812500000,2.460962,1,2.108015,5.000000,14
348,25,2.265759,6189,2.820877107,2.823000000,2.122893,1,2.265759,5.000000,14
349,25,2.278244,6189,2.830771292,2.833000000,2.228708,1,2.278244,5.000000,14
351,25,2.176391,6189,2.842870102,2.845000000,2.129898,1,2.176391,5.000000,14
352,25,2.096319,6189,2.855725534,2.858000000,2.274466,1,2.096319,5.000000,14
355,25,1.810085,6189,2.865700498,2.868000000,2.299502,1,1.810085,5.000000,14
356,25,1.971731,6189,2.875736934,2.878000000,2.263066,1,1.971731,5.000000,14
357,25,1.850696,6189,2.887784522,2.890000000,2.215478,1,1.850696,5.000000,14
358,150,0.599945,35963,2.898631763,2.904500000,5.868237,0,10.219905,5.000000,14
359,25,1.928055,6189,2.909502314,2.918000000,8.497686,0,10.219905,5.000000,13
362,250,0.466271,59782,2.921951447,2.925000000,3.048553,1,0.466271,5.000000,13
363,50,1.215490,12143,2.933512134,2.937500000,3.987866,1,1.215490,5.000000,13
364,250,0.384821,59782,2.944462658,2.950000000,5.537342,0,10.219905,5.000000,13
365,250,0.328346,59782,2.956728020,2.962500000,5.771980,0,10.219905,5.000000,13
369,250,0.803927,59782,2.968156195,2.971500000,3.343805,1,0.803927,5.000000,13
370,250,0.725759,59782,2.980040165,2.983500000,3.459835,1,0.725759,5.000000,13
371,25,2.513016,6189,2.991832930,2.994000000,2.167070,1,2.513016,5.000000,13
372,250,0.689174,59782,3.002637809,3.010000000,7.362191,0,10.219905,5.000000,14
373,25,2.215914,6189,3.015087957,3.019000000,3.912043,1,2.215914,5.000000,13
375,25,2.186993,6189,3.028526878,3.031000000,2.473122,1,2.186993,5.000000,13
376,250,0.411779,59782,3.041124214,3.044500000,3.375786,1,0.411779,5.000000,13
377,275,0.459009,65737,3.053022287,3.056500000,3.477713,1,0.459009,5.000000,13
378,275,0.421796,65737,3.066029635,3.071500000,5.470365,0,10.219905,5.000000,13
379,125,0.786696,30008,3.077135251,3.080000000,2.864749,1,0.786696,5.000000,13
