frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
0,250,2.88701,59782,0.022619003,0.025500000,2.880997,1,2.887013,5.000000,14
1,100,2.548710,24053,0.041683955,0.047000000,5.316045,0,10.219905,5.000000,14
2,325,2.116580,77647,0.063196367,0.068500000,5.303633,0,10.219905,5.000000,14
3,125,2.397018,30008,0.081696711,0.084000000,2.303289,1,2.397018,5.000000,14
4,325,2.057209,77647,0.100099546,0.107000000,6.900454,0,10.219905,5.000000,14
5,100,2.198568,24053,0.119253058,0.121500000,2.246942,1,2.198568,5.000000,14
6,100,2.408759,24053,0.139391697,0.144500000,5.108303,0,10.219905,5.000000,14
7,325,1.919446,77647,0.162229272,0.165500000,3.270728,1,1.919446,5.000000,14
8,125,1.981164,30008,0.181376255,0.183500000,2.123745,1,1.981164,5.000000,14
9,150,2.163485,35963,0.200013947,0.207500000,7.486053,0,10.219905,5.000000,14
10,100,2.087813,24053,0.220991806,0.223500000,2.508194,1,2.087813,5.000000,14
11,300,1.872668,71692,0.241785451,0.244500000,2.714549,1,1.872668,5.000000,14
12,100,2.610806,24053,0.262500938,0.265000000,2.499062,1,2.610806,5.000000,14
13,125,1.942431,30008,0.281143796,0.283500000,2.356204,1,1.942431,5.000000,14
14,125,1.768822,30008,0.302124827,0.310500000,8.375173,0,10.219905,5.000000,14
15,100,2.241791,24053,0.323408163,0.325500000,2.091837,1,2.241791,5.000000,14
16,125,1.614701,30008,0.342428654,0.344500000,2.071346,1,1.614701,5.000000,14
17,100,1.842260,24053,0.361592373,0.364000000,2.407627,1,1.842260,5.000000,14
19,350,0.772722,83601,0.381600869,0.385000000,3.399131,1,0.772722,5.000000,14
20,125,1.338315,30008,0.401391893,0.404500000,3.108107,1,1.338315,5.000000,14
21,300,1.418370,71692,0.421548871,0.427500000,5.951129,0,10.219905,5.000000,14
22,150,1.188421,35963,0.443482848,0.446000000,2.517152,1,1.188421,5.000000,14
24,100,1.934716,24053,0.463482404,0.466000000,2.517596,1,1.934716,5.000000,14
26,125,1.213096,30008,0.484253180,0.488000000,3.746820,1,1.213096,5.000000,14
27,100,1.782776,24053,0.502690667,0.508000000,5.309333,0,10.219905,5.000000,14
28,125,1.474697,30008,0.522285806,0.527500000,5.214194,0,10.219905,5.000000,14
31,350,0.429445,83601,0.543076834,0.549000000,5.923166,0,10.219905,5.000000,14
32,125,0.532125,30008,0.563301932,0.565500000,2.198068,1,0.532125,5.000000,14
33,125,0.528473,30008,0.582019780,0.585000000,2.980220,1,0.528473,5.000000,14
34,125,0.469711,30008,0.600576623,0.609000000,8.423377,0,10.219905,5.000000,14
35,150,0.421933,35963,0.622900910,0.625500000,2.599090,1,0.421933,5.000000,14
36,100,0.523931,24053,0.642689413,0.646500000,3.810587,1,0.523931,5.000000,14
37,300,0.276242,71692,0.661135586,0.664500000,3.364414,1,0.276242,5.000000,14
38,350,0.262801,83601,0.680474137,0.686500000,6.025863,0,10.219905,5.000000,14
39,150,0.415414,35963,0.698708974,0.704500000,5.791026,0,10.219905,5.000000,14
40,125,0.375946,30008,0.716940917,0.719000000,2.059083,1,0.375946,5.000000,14
41,100,0.403745,24053,0.736788736,0.739000000,2.211264,1,0.403745,5.000000,14
42,125,0.340514,30008,0.757777047,0.762000000,4.222953,1,0.340514,5.000000,14
45,125,0.265019,30008,0.777606229,0.780000000,2.393771,1,0.265019,5.000000,14
46,100,0.321137,24053,0.798784677,0.801000000,2.215323,1,0.321137,5.000000,14
47,175,0.148755,41918,0.819944011,0.825000000,5.055989,0,10.219905,5.000000,14
50,175,0.170949,41918,0.842599671,0.848000000,5.400329,0,10.219905,5.000000,14
52,350,0.099164,83601,0.861617835,0.865000000,3.382165,1,0.099164,5.000000,14
53,150,0.208169,35963,0.882716495,0.885000000,2.283505,1,0.208169,5.000000,14
54,350,0.157028,83601,0.901532659,0.913500000,11.967341,0,10.219905,5.000000,14
55,125,0.214221,30008,0.920906639,0.923000000,2.093361,1,0.214221,5.000000,14
58,125,0.210893,30008,0.939966739,0.942500000,2.533261,1,0.210893,5.000000,14
59,125,0.205176,30008,0.961583932,0.964500000,2.916068,1,0.205176,5.000000,14
60,125,0.257561,30008,0.980813133,0.983000000,2.186867,1,0.257561,5.000000,14
61,150,0.223625,35963,1.001809464,1.004000000,2.190536,1,0.223625,5.000000,14
62,150,0.228424,35963,1.021783023,1.027000000,5.216977,0,10.219905,5.000000,14
63,400,0.191433,95511,1.042159622,1.045500000,3.340378,1,0.191433,5.000000,14
64,175,0.233521,41918,1.064326697,1.067000000,2.673303,1,0.233521,5.000000,14
66,225,0.202869,53827,1.087196778,1.090000000,2.803222,1,0.202869,5.000000,14
68,100,0.269717,24053,1.109146482,1.114500000,5.353518,0,10.219905,5.000000,14
71,175,0.230832,41918,1.130047627,1.133000000,2.952373,1,0.230832,5.000000,14
72,150,0.270271,35963,1.150101501,1.153000000,2.898499,1,0.270271,5.000000,14
74,100,0.303937,24053,1.168603790,1.171000000,2.396210,1,0.303937,5.000000,14
75,175,0.268627,41918,1.186840563,1.189500000,2.659437,1,0.268627,5.000000,14
77,150,0.311801,35963,1.207477578,1.213500000,6.022422,0,10.219905,5.000000,14
78,225,0.259041,53827,1.228633024,1.231500000,2.866976,1,0.259041,5.000000,14
79,150,0.311374,35963,1.250207591,1.253000000,2.792409,1,0.311374,5.000000,14
80,225,0.250654,53827,1.271382789,1.274000000,2.617211,1,0.250654,5.000000,14
81,150,0.365117,35963,1.292443838,1.295500000,3.056162,1,0.365117,5.000000,14
82,150,0.335015,35963,1.311860246,1.320000000,8.139754,0,10.219905,5.000000,14
83,350,0.238116,83601,1.331180817,1.334500000,3.319183,1,0.238116,5.000000,14
85,350,0.273655,83601,1.350488546,1.354500000,4.011454,1,0.273655,5.000000,14
86,350,0.271421,83601,1.372238265,1.375500000,3.261735,1,0.271421,5.000000,14
87,150,0.410383,35963,1.391333372,1.396500000,5.166628,0,10.219905,5.000000,14
88,100,0.445338,24053,1.413676314,1.419000000,5.323686,0,10.219905,5.000000,14
89,150,0.382748,35963,1.432617255,1.441000000,8.382745,0,10.219905,5.000000,14
90,150,0.402138,35963,1.452521496,1.455500000,2.978504,1,0.402138,5.000000,14
91,100,0.412235,24053,1.473427635,1.477000000,3.572365,1,0.412235,5.000000,14
92,125,0.412137,30008,1.493059348,1.498500000,5.440652,0,10.219905,5.000000,14
94,100,0.422327,24053,1.513234376,1.515500000,2.265624,1,0.422327,5.000000,14
95,50,0.493972,12143,1.534549235,1.540000000,5.450765,0,10.219905,5.000000,14
97,50,0.498537,12143,1.556086465,1.558500000,2.413535,1,0.498537,5.000000,14
98,50,0.501210,12143,1.575153054,1.577500000,2.346946,1,0.501210,5.000000,14
101,225,0.229258,53827,1.594053298,1.597000000,2.946702,1,0.229258,5.000000,14
102,100,0.512343,24053,1.612351266,1.617500000,5.148734,0,10.219905,5.000000,14
103,100,0.489296,24053,1.633188498,1.636000000,2.811502,1,0.489296,5.000000,14
104,225,0.271308,53827,1.654352301,1.657000000,2.647699,1,0.271308,5.000000,14
105,100,0.533560,24053,1.673122808,1.675500000,2.377192,1,0.533560,5.000000,14
106,100,0.511504,24053,1.692011571,1.696000000,3.988429,1,0.511504,5.000000,14
107,225,0.289202,53827,1.711660073,1.717000000,5.339927,0,10.219905,5.000000,14
108,225,0.340520,53827,1.731451088,1.734000000,2.548912,1,0.340520,5.000000,14
110,200,0.333381,47872,1.749986708,1.753500000,3.513292,1,0.333381,5.000000,14
112,225,0.302082,53827,1.768264017,1.771000000,2.735983,1,0.302082,5.000000,14
113,225,0.324742,53827,1.787532140,1.790500000,2.967860,1,0.324742,5.000000,14
114,225,0.387003,53827,1.806253971,1.811500000,5.246029,0,10.219905,5.000000,14
115,225,0.330285,53827,1.826252221,1.830500000,4.247779,1,0.330285,5.000000,14
116,300,0.286978,71692,1.846216570,1.849000000,2.783430,1,0.286978,5.000000,14
117,350,0.292209,83601,1.867236425,1.872000000,4.763575,1,0.292209,5.000000,14
119,300,0.162103,71692,1.887148451,1.890000000,2.851549,1,0.162103,5.000000,14
121,100,0.497047,24053,1.906846213,1.912000000,5.153787,0,10.219905,5.000000,14
122,350,0.116884,83601,1.929437242,1.932500000,3.062758,1,0.116884,5.000000,14
125,100,0.477869,24053,1.949372581,1.951500000,2.127419,1,0.477869,5.000000,14
126,150,0.315203,35963,1.967762343,1.970000000,2.237657,1,0.315203,5.000000,14
127,100,0.492568,24053,1.987402754,1.989500000,2.097246,1,0.492568,5.000000,14
129,200,0.267931,47872,2.008698926,2.012500000,3.801074,1,0.267931,5.000000,14
130,100,0.479285,24053,2.031557251,2.034000000,2.442749,1,0.479285,5.000000,14
131,350,0.202705,83601,2.052747824,2.056000000,3.252176,1,0.202705,5.000000,14
132,100,0.533280,24053,2.072339288,2.074500000,2.160712,1,0.533280,5.000000,14
133,100,0.489364,24053,2.090970083,2.093500000,2.529917,1,0.489364,5.000000,14
136,100,0.483077,24053,2.112466416,2.117500000,5.033584,0,10.219905,5.000000,14
137,100,0.494626,24053,2.130882804,2.133000000,2.117196,1,0.494626,5.000000,14
138,100,0.534487,24053,2.152265627,2.155500000,3.234373,1,0.534487,5.000000,14
139,100,0.507946,24053,2.172570845,2.175500000,2.929155,1,0.507946,5.000000,14
140,100,0.517887,24053,2.192897344,2.195000000,2.102656,1,0.517887,5.000000,14
142,300,0.281344,71692,2.214907279,2.220500000,5.592721,0,10.219905,5.000000,14
143,350,0.276979,83601,2.233779238,2.237000000,3.220762,1,0.276979,5.000000,14
144,300,0.337595,71692,2.253026473,2.256000000,2.973527,1,0.337595,5.000000,14
145,100,0.515325,24053,2.274612793,2.277000000,2.387207,1,0.515325,5.000000,14
146,350,0.261848,83601,2.292908502,2.296000000,3.091498,1,0.261848,5.000000,14
147,100,0.551546,24053,2.312245884,2.318500000,6.254116,0,10.219905,5.000000,14
148,350,0.236726,83601,2.333537527,2.337000000,3.462473,1,0.236726,5.000000,14
150,100,0.532398,24053,2.355191598,2.357500000,2.308402,1,0.532398,5.000000,14
152,350,0.233594,83601,2.374000481,2.377500000,3.499519,1,0.233594,5.000000,14
153,300,0.273220,71692,2.392679069,2.397500000,4.820931,1,0.273220,5.000000,14
154,100,0.493892,24053,2.412385542,2.417500000,5.114458,0,10.219905,5.000000,14
155,100,0.480030,24053,2.431796200,2.434000000,2.203800,1,0.480030,5.000000,14
156,125,0.548325,30008,2.451280867,2.455000000,3.719133,1,0.548325,5.000000,14
159,350,0.231091,83601,2.470701131,2.483000000,12.298869,0,10.219905,5.000000,14
160,100,0.467142,24053,2.489072707,2.491500000,2.427293,1,0.467142,5.000000,14
161,150,0.436044,35963,2.511931352,2.517000000,5.068648,0,10.219905,5.000000,14
162,100,0.468859,24053,2.531432302,2.533500000,2.067698,1,0.468859,5.000000,14
164,350,0.193236,83601,2.551571004,2.555000000,3.428996,1,0.193236,5.000000,14
165,100,0.453825,24053,2.571344874,2.573500000,2.155126,1,0.453825,5.000000,14
167,100,0.353316,24053,2.590798141,2.593000000,2.201859,1,0.353316,5.000000,14
169,350,0.176038,83601,2.610640326,2.616500000,5.859674,0,10.219905,5.000000,14
171,100,0.346580,24053,2.633444028,2.635500000,2.055972,1,0.346580,5.000000,14
172,100,0.352565,24053,2.655093590,2.657500000,2.406410,1,0.352565,5.000000,14
176,100,0.268277,24053,2.673925658,2.676000000,2.074342,1,0.268277,5.000000,14
180,100,0.340049,24053,2.692535255,2.695000000,2.464745,1,0.340049,5.000000,14
181,100,0.293878,24053,2.711865006,2.714000000,2.134994,1,0.293878,5.000000,14
182,100,0.301057,24053,2.730442640,2.733000000,2.557360,1,0.301057,5.000000,14
183,100,0.342978,24053,2.750701694,2.753000000,2.298306,1,0.342978,5.000000,14
186,150,0.274367,35963,2.771285248,2.773500000,2.214752,1,0.274367,5.000000,14
187,300,0.159570,71692,2.790399016,2.793500000,3.100984,1,0.159570,5.000000,14
189,100,0.341670,24053,2.810569260,2.813000000,2.430740,1,0.341670,5.000000,14
190,100,0.321985,24053,2.831866548,2.834000000,2.133452,1,0.321985,5.000000,14
191,150,0.261271,35963,2.852448810,2.854500000,2.051190,1,0.261271,5.000000,14
193,100,0.333608,24053,2.875484707,2.878000000,2.515293,1,0.333608,5.000000,14
195,100,0.346926,24053,2.894370307,2.896500000,2.129693,1,0.346926,5.000000,14
197,300,0.089059,71692,2.912628238,2.920000000,7.371762,0,10.219905,5.000000,14
198,350,0.062353,83601,2.931183241,2.935000000,3.816759,1,0.062353,5.000000,14
200,300,2.200919,71692,2.950613085,2.953500000,2.886915,1,2.200919,5.000000,14
201,100,1.852618,24053,2.969334396,2.971500000,2.165604,1,1.852618,5.000000,14
202,350,0.967206,83601,2.988739461,2.993500000,4.760539,1,0.967206,5.000000,14
204,100,1.854843,24053,3.007414283,3.010500000,3.085717,1,1.854843,5.000000,14
205,350,1.328814,83601,3.026275100,3.029500000,3.224900,1,1.328814,5.000000,14
206,125,1.703444,30008,3.046278404,3.048500000,2.221596,1,1.703444,5.000000,14
207,100,1.417875,24053,3.068353382,3.070500000,2.146618,1,1.417875,5.000000,14
209,125,1.221134,30008,3.087069010,3.089500000,2.430990,1,1.221134,5.000000,14
213,150,1.040717,35963,3.109044854,3.114500000,5.455146,0,10.219905,5.000000,14
214,150,1.248509,35963,3.130418463,3.133500000,3.081537,1,1.248509,5.000000,14
215,125,1.492532,30008,3.148799091,3.151000000,2.200909,1,1.492532,5.000000,14
216,100,1.308726,24053,3.169342781,3.173000000,3.657219,1,1.308726,5.000000,14
217,150,1.050929,35963,3.188509051,3.191000000,2.490949,1,1.050929,5.000000,14
222,100,1.433750,24053,3.207202994,3.209500000,2.297006,1,1.433750,5.000000,14
223,350,1.287312,83601,3.225549558,3.229000000,3.450442,1,1.287312,5.000000,14
224,150,1.697204,35963,3.245718007,3.248000000,2.281993,1,1.697204,5.000000,14
225,250,1.455570,59782,3.264267511,3.267000000,2.732489,1,1.455570,5.000000,14
226,300,1.347249,71692,3.283255768,3.286000000,2.744232,1,1.347249,5.000000,14
227,325,1.468780,77647,3.304226771,3.310000000,5.773229,0,10.219905,5.000000,14
228,400,1.108135,95511,3.323777729,3.327000000,3.222271,1,1.108135,5.000000,14
232,150,0.310239,35963,3.342835176,3.345500000,2.664824,1,0.310239,5.000000,14
234,400,0.107517,95511,3.362623706,3.366000000,3.376294,1,0.107517,5.000000,14
235,250,0.143435,59782,3.384279732,3.387000000,2.720268,1,0.143435,5.000000,14
236,100,0.339056,24053,3.403898855,3.406000000,2.101145,1,0.339056,5.000000,14
238,400,0.088770,95511,3.424779572,3.428000000,3.220428,1,0.088770,5.000000,14
241,150,0.162443,35963,3.444059221,3.448500000,4.440779,1,0.162443,5.000000,14
242,150,0.196328,35963,3.463744204,3.466500000,2.755796,1,0.196328,5.000000,14
243,250,0.157137,59782,3.483521509,3.486500000,2.978491,1,0.157137,5.000000,14
244,100,0.218924,24053,3.501790649,3.505000000,3.209351,1,0.218924,5.000000,14
245,300,0.147764,71692,3.522004777,3.527500000,5.495223,0,10.219905,5.000000,14
248,300,0.133307,71692,3.541703858,3.544500000,2.796142,1,0.133307,5.000000,14
249,100,0.218589,24053,3.560596363,3.563000000,2.403637,1,0.218589,5.000000,14
250,100,0.215288,24053,3.583415428,3.585500000,2.084572,1,0.215288,5.000000,14
253,300,0.102707,71692,3.604719798,3.610500000,5.780202,0,10.219905,5.000000,14
255,125,0.189563,30008,3.625055487,3.627500000,2.444513,1,0.189563,5.000000,14
256,350,0.092041,83601,3.645135789,3.648500000,3.364211,1,0.092041,5.000000,14
258,100,0.225599,24053,3.663657239,3.666000000,2.342761,1,0.225599,5.000000,14
260,350,0.126336,83601,3.681975938,3.686000000,4.024062,1,0.126336,5.000000,14
262,150,0.258955,35963,3.702827279,3.705000000,2.172721,1,0.258955,5.000000,14
263,175,0.270138,41918,3.721449218,3.726500000,5.050782,0,10.219905,5.000000,14
264,175,0.253439,41918,3.741930179,3.744500000,2.569821,1,0.253439,5.000000,14
265,150,0.270594,35963,3.763613507,3.766000000,2.386493,1,0.270594,5.000000,14
