frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type
5,324,129.84764744178392,79109,67,150528,B
5,340,126.45075039763469,82853,67,150528,B
5,356,118.88204014103394,86598,67,150528,B
5,372,113.8189461606089,90342,67,150528,B
6,0,0.0,150528,67,150528,B
6,4,431.8601871142164,4217,67,150528,B
6,20,416.40867604874074,7962,67,150528,B
6,36,387.045100342948,11706,67,150528,B
6,52,350.7693826337345,15451,67,150528,B
6,68,332.84769002348185,19196,67,150528,B
6,84,305.6812342023477,22940,67,150528,B
6,100,284.6747442148626,26685,67,150528,B
6,116,280.45658046612516,30429,67,150528,B
6,132,232.1699043852277,34174,67,150528,B
6,148,209.46389473392628,37918,67,150528,B
6,164,191.62656115950085,41663,67,150528,B
6,180,186.57867512083612,45408,67,150528,B
6,196,169.35456451610662,49152,67,150528,B
6,212,165.69922330090776,52897,67,150528,B
6,228,155.50115150981583,56641,67,150528,B
6,244,151.42295532859862,60386,67,150528,B
6,260,143.336463480955,64130,67,150528,B
6,276,138.6852253926918,67875,67,150528,B
6,292,131.77046420169063,71620,67,150528,B
6,308,126.43839631055016,75364,67,150528,B
6,324,129.84763230197132,79109,67,150528,B
6,340,126.45075039763469,82853,67,150528,B
6,356,118.88204014103394,86598,67,150528,B
6,372,113.8189461606089,90342,67,150528,B
7,0,0.0,150528,67,150528,B
7,4,431.8602173938416,4217,67,150528,B
7,20,416.40867604874074,7962,67,150528,B
7,36,387.045100342948,11706,67,150528,B
7,52,350.7693826337345,15451,67,150528,B
7,68,332.84772030310705,19196,67,150528,B
7,84,305.6812342023477,22940,67,150528,B
7,100,284.6747442148626,26685,67,150528,B
7,116,280.45655018649995,30429,67,150528,B
7,132,232.1699043852277,34174,67,150528,B
7,148,209.46389473392628,37918,67,150528,B
7,164,191.62656115950085,41663,67,150528,B
7,180,186.57867512083612,45408,67,150528,B
7,196,169.35456451610662,49152,67,150528,B
7,212,165.69922330090776,52897,67,150528,B
7,228,155.50115150981583,56641,67,150528,B
7,244,151.42295532859862,60386,67,150528,B
7,260,143.336463480955,64130,67,150528,B
7,276,138.6852253926918,67875,67,150528,B
7,292,131.77046420169063,71620,67,150528,B
7,308,126.43838117073756,75364,67,150528,B
7,324,129.84763230197132,79109,67,150528,B
7,340,126.45075039763469,82853,67,150528,B
7,356,118.88204014103394,86598,67,150528,B
7,372,113.8189461606089,90342,67,150528,B
8,0,0.0,150528,70,150528,P
8,4,431.8601871142164,4217,70,150528,P
8,20,416.40867604874074,7962,70,150528,P
8,36,387.045100342948,11706,70,150528,P
8,52,350.7693826337345,15451,70,150528,P
8,68,332.84769002348185,19196,70,150528,P
8,84,305.6812342023477,22940,70,150528,P
8,100,284.6747442148626,26685,70,150528,P
8,116,280.45658046612516,30429,70,150528,P
8,132,232.1699043852277,34174,70,150528,P
8,148,209.46389473392628,37918,70,150528,P
8,164,191.62656115950085,41663,70,150528,P
8,180,186.57867512083612,45408,70,150528,P
8,196,169.35456451610662,49152,70,150528,P
8,212,165.69922330090776,52897,70,150528,P
8,228,155.50115150981583,56641,70,150528,P
8,244,151.42295532859862,60386,70,150528,P
8,260,143.336463480955,64130,70,150528,P
8,276,138.6852253926918,67875,70,150528,P
8,292,131.77046420169063,71620,70,150528,P
8,308,126.43839631055016,75364,70,150528,P
8,324,129.84763230197132,79109,70,150528,P
8,340,126.45075039763469,82853,70,150528,P
8,356,118.88204014103394,86598,70,150528,P
8,372,113.8189461606089,90342,70,150528,P
9,0,0.0,150528,67,150528,B
9,4,431.8601871142164,4217,67,150528,B
9,20,416.40867604874074,7962,67,150528,B
9,36,387.045100342948,11706,67,150528,B
9,52,350.7693826337345,15451,67,150528,B
9,68,332.84769002348185,19196,67,150528,B
9,84,305.6812342023477,22940,67,150528,B
9,100,284.6747442148626,26685,67,150528,B
9,116,280.45655018649995,30429,67,150528,B
9,132,232.1699043852277,34174,67,150528,B
9,148,209.46389473392628,37918,67,150528,B
9,164,191.62656115950085,41663,67,150528,B
9,180,186.57867512083612,45408,67,150528,B
9,196,169.35456451610662,49152,67,150528,B
9,212,165.69922330090776,52897,67,150528,B
9,228,155.50115150981583,56641,67,150528,B
9,244,151.42295532859862,60386,67,150528,B
9,260,143.336463480955,64130,67,150528,B
9,276,138.6852253926918,67875,67,150528,B
9,292,131.77046420169063,71620,67,150528,B
9,308,126.43839631055016,75364,67,150528,B
9,324,129.84764744178392,79109,67,150528,B
9,340,126.45075039763469,82853,67,150528,B
9,356,118.88204014103394,86598,67,150528,B
9,372,113.8189461606089,90342,67,150528,B
10,0,0.0,150528,67,150528,B
10,4,431.8601871142164,4217,67,150528,B
10,20,416.40867604874074,7962,67,150528,B
10,36,387.045100342948,11706,67,150528,B
10,52,350.7693826337345,15451,67,150528,B
10,68,332.84769002348185,19196,67,150528,B
10,84,305.6812342023477,22940,67,150528,B
10,100,284.6747442148626,26685,67,150528,B
10,116,280.45658046612516,30429,67,150528,B
10,132,232.1699043852277,34174,67,150528,B
10,148,209.46389473392628,37918,67,150528,B
10,164,191.62654601968825,41663,67,150528,B
10,180,186.57867512083612,45408,67,150528,B
10,196,169.35456451610662,49152,67,150528,B
10,212,165.69922330090776,52897,67,150528,B
10,228,155.50115150981583,56641,67,150528,B
10,244,151.42295532859862,60386,67,150528,B
10,260,143.336463480955,64130,67,150528,B
10,276,138.6852253926918,67875,67,150528,B
10,292,131.77046420169063,71620,67,150528,B
10,308,126.43838117073756,75364,67,150528,B
10,324,129.84764744178392,79109,67,150528,B
10,340,126.45075039763469,82853,67,150528,B
10,356,118.88204014103394,86598,67,150528,B
10,372,113.8189461606089,90342,67,150528,B
11,0,0.0,150528,67,150528,B
11,4,431.8602173938416,4217,67,150528,B
11,20,416.40867604874074,7962,67,150528,B
11,36,387.045100342948,11706,67,150528,B
11,52,350.7693826337345,15451,67,150528,B
11,68,332.84769002348185,19196,67,150528,B
11,84,305.6812342023477,22940,67,150528,B
11,100,284.6747442148626,26685,67,150528,B
11,116,280.45655018649995,30429,67,150528,B
11,132,232.1699043852277,34174,67,150528,B
11,148,209.46389473392628,37918,67,150528,B
11,164,191.62654601968825,41663,67,150528,B
11,180,186.57867512083612,45408,67,150528,B
11,196,169.35456451610662,49152,67,150528,B
11,212,165.69922330090776,52897,67,150528,B
11,228,155.50115150981583,56641,67,150528,B
11,244,151.42295532859862,60386,67,150528,B
11,260,143.336463480955,64130,67,150528,B
11,276,138.6852253926918,67875,67,150528,B
11,292,131.77046420169063,71620,67,150528,B
11,308,126.43838117073756,75364,67,150528,B
11,324,129.84763230197132,79109,67,150528,B
11,340,126.45075039763469,82853,67,150528,B
11,356,118.88204014103394,86598,67,150528,B
11,372,113.8189461606089,90342,67,150528,B
12,0,0.0,150528,69,150528,P
12,4,431.8601871142164,4217,69,150528,P
12,20,416.40867604874074,7962,69,150528,P
12,36,387.045100342948,11706,69,150528,P
12,52,350.7693826337345,15451,69,150528,P
12,68,332.84769002348185,19196,69,150528,P
12,84,305.6812342023477,22940,69,150528,P
12,100,284.6747442148626,26685,69,150528,P
12,116,280.45658046612516,30429,69,150528,P
12,132,232.1699043852277,34174,69,150528,P
12,148,209.46389473392628,37918,69,150528,P
12,164,191.62654601968825,41663,69,150528,P
12,180,186.57867512083612,45408,69,150528,P
12,196,169.35456451610662,49152,69,150528,P
12,212,165.69922330090776,52897,69,150528,P
12,228,155.50115150981583,56641,69,150528,P
12,244,151.42295532859862,60386,69,150528,P
12,260,143.336463480955,64130,69,150528,P
12,276,138.6852253926918,67875,69,150528,P
12,292,131.77046420169063,71620,69,150528,P
12,308,126.43838117073756,75364,69,150528,P
12,324,129.84763230197132,79109,69,150528,P
12,340,126.45075039763469,82853,69,150528,P
12,356,118.88204014103394,86598,69,150528,P
12,372,113.8189461606089,90342,69,150528,P
13,0,0.0,150528,67,150528,B
13,4,431.8601871142164,4217,67,150528,B
13,20,416.40867604874074,7962,67,150528,B
13,36,387.045100342948,11706,67,150528,B
13,52,350.7693826337345,15451,67,150528,B
13,68,332.84769002348185,19196,67,150528,B
13,84,305.6812342023477,22940,67,150528,B
13,100,284.6747442148626,26685,67,150528,B
13,116,280.45658046612516,30429,67,150528,B
13,132,232.1699043852277,34174,67,150528,B
13,148,209.46389473392628,37918,67,150528,B
13,164,191.62656115950085,41663,67,150528,B
13,180,186.57867512083612,45408,67,150528,B
13,196,169.35456451610662,49152,67,150528,B
13,212,165.69922330090776,52897,67,150528,B
13,228,155.50115150981583,56641,67,150528,B
13,244,151.42295532859862,60386,67,150528,B
13,260,143.336463480955,64130,67,150528,B
13,276,138.6852253926918,67875,67,150528,B
13,292,131.77046420169063,71620,67,150528,B
13,308,126.43838117073756,75364,67,150528,B
13,324,129.84763230197132,79109,67,150528,B
13,340,126.45075039763469,82853,67,150528,B
13,356,118.88204014103394,86598,67,150528,B
13,372,113.8189461606089,90342,67,150528,B
14,0,0.0,150528,67,150528,B
14,4,431.8602173938416,4217,67,150528,B
14,20,416.40867604874074,7962,67,150528,B
14,36,387.045100342948,11706,67,150528,B
14,52,350.7693826337345,15451,67,150528,B
14,68,332.84769002348185,19196,67,150528,B
14,84,305.6812342023477,22940,67,150528,B
14,100,284.6747442148626,26685,67,150528,B
14,116,280.45655018649995,30429,67,150528,B
14,132,232.1699043852277,34174,67,150528,B
14,148,209.46389473392628,37918,67,150528,B
14,164,191.62654601968825,41663,67,150528,B
14,180,186.57867512083612,45408,67,150528,B
14,196,169.35456451610662,49152,67,150528,B
14,212,165.69922330090776,52897,67,150528,B
14,228,155.50115150981583,56641,67,150528,B
14,244,151.42295532859862,60386,67,150528,B
14,260,143.336463480955,64130,67,150528,B
14,276,138.6852253926918,67875,67,150528,B
14,292,131.77046420169063,71620,67,150528,B
14,308,126.43838117073756,75364,67,150528,B
14,324,129.84763230197132,79109,67,150528,B
14,340,126.45075039763469,82853,67,150528,B
14,356,118.88204014103394,86598,67,150528,B
14,372,113.8189461606089,90342,67,150528,B
16,0,0.0,150528,69,150528,P
16,4,431.8601871142164,4217,69,150528,P
16,20,416.40867604874074,7962,69,150528,P
16,36,387.045100342948,11706,69,150528,P
16,52,350.7693826337345,15451,69,150528,P
16,68,332.84769002348185,19196,69,150528,P
16,84,305.6812342023477,22940,69,150528,P
16,100,284.6747442148626,26685,69,150528,P
16,116,280.45658046612516,30429,69,150528,P
16,132,232.1699043852277,34174,69,150528,P
16,148,209.46389473392628,37918,69,150528,P
16,164,191.62654601968825,41663,69,150528,P
16,180,186.57867512083612,45408,69,150528,P
16,196,169.35456451610662,49152,69,150528,P
16,212,165.69922330090776,52897,69,150528,P
16,228,155.50115150981583,56641,69,150528,P
16,244,151.42295532859862,60386,69,150528,P
16,260,143.336463480955,64130,69,150528,P
16,276,138.6852253926918,67875,69,150528,P
16,292,131.77046420169063,71620,69,150528,P
16,308,126.43839631055016,75364,69,150528,P
16,324,129.84764744178392,79109,69,150528,P
16,340,126.45075039763469,82853,69,150528,P
16,356,118.88204014103394,86598,69,150528,P
16,372,113.8189461606089,90342,69,150528,P
17,0,0.0,150528,67,150528,B
17,4,431.8601871142164,4217,67,150528,B
17,20,416.40867604874074,7962,67,150528,B
17,36,387.045100342948,11706,67,150528,B
17,52,350.7693826337345,15451,67,150528,B
17,68,332.84769002348185,19196,67,150528,B
17,84,305.6812342023477,22940,67,150528,B
17,100,284.6747442148626,26685,67,150528,B
17,116,280.45658046612516,30429,67,150528,B
17,132,232.1699043852277,34174,67,150528,B
17,148,209.46389473392628,37918,67,150528,B
17,164,191.62654601968825,41663,67,150528,B
17,180,186.57867512083612,45408,67,150528,B
17,196,169.35456451610662,49152,67,150528,B
17,212,165.69922330090776,52897,67,150528,B
17,228,155.50115150981583,56641,67,150528,B
17,244,151.42295532859862,60386,67,150528,B
17,260,143.336463480955,64130,67,150528,B
17,276,138.6852253926918,67875,67,150528,B
17,292,131.77046420169063,71620,67,150528,B
17,308,126.43838117073756,75364,67,150528,B
17,324,129.84763230197132,79109,67,150528,B
17,340,126.45075039763469,82853,67,150528,B
17,356,118.88204014103394,86598,67,150528,B
17,372,113.8189461606089,90342,67,150528,B
18,0,0.0,150528,67,150528,B
18,4,431.8601871142164,4217,67,150528,B
18,20,416.40867604874074,7962,67,150528,B
18,36,387.045100342948,11706,67,150528,B
18,52,350.7693826337345,15451,67,150528,B
18,68,332.84772030310705,19196,67,150528,B
18,84,305.6812342023477,22940,67,150528,B
18,100,284.6747442148626,26685,67,150528,B
18,116,280.45658046612516,30429,67,150528,B
18,132,232.1699043852277,34174,67,150528,B
18,148,209.46389473392628,37918,67,150528,B
18,164,191.62654601968825,41663,67,150528,B
18,180,186.57867512083612,45408,67,150528,B
18,196,169.35456451610662,49152,67,150528,B
18,212,165.69922330090776,52897,67,150528,B
18,228,155.50115150981583,56641,67,150528,B
18,244,151.42295532859862,60386,67,150528,B
18,260,143.336463480955,64130,67,150528,B
18,276,138.6852253926918,67875,67,150528,B
18,292,131.77046420169063,71620,67,150528,B
18,308,126.43838117073756,75364,67,150528,B
18,324,129.84763230197132,79109,67,150528,B
18,340,126.45075039763469,82853,67,150528,B
18,356,118.88204014103394,86598,67,150528,B
18,372,113.8189461606089,90342,67,150528,B
19,0,0.0,150528,67,150528,B
19,4,431.8601871142164,4217,67,150528,B
19,20,416.40867604874074,7962,67,150528,B
19,36,387.045100342948,11706,67,150528,B
19,52,350.7693826337345,15451,67,150528,B
19,68,332.84769002348185,19196,67,150528,B
19,84,305.6812342023477,22940,67,150528,B
19,100,284.6747442148626,26685,67,150528,B
19,116,280.45655018649995,30429,67,150528,B
19,132,232.1699043852277,34174,67,150528,B
19,148,209.46389473392628,37918,67,150528,B
19,164,191.62654601968825,41663,67,150528,B
19,180,186.57867512083612,45408,67,150528,B
19,196,169.35456451610662,49152,67,150528,B
19,212,165.69922330090776,52897,67,150528,B
19,228,155.50115150981583,56641,67,150528,B
19,244,151.42295532859862,60386,67,150528,B
19,260,143.336463480955,64130,67,150528,B
19,276,138.6852253926918,67875,67,150528,B
19,292,131.77046420169063,71620,67,150528,B
19,308,126.43838117073756,75364,67,150528,B
19,324,129.84764744178392,79109,67,150528,B
19,340,126.45075039763469,82853,67,150528,B
19,356,118.88204014103394,86598,67,150528,B
19,372,113.8189461606089,90342,67,150528,B
20,0,0.0,150528,69,150528,P
20,4,431.8601871142164,4217,69,150528,P
20,20,416.40867604874074,7962,69,150528,P
20,36,387.045100342948,11706,69,150528,P
20,52,350.7693826337345,15451,69,150528,P
20,68,332.84769002348185,19196,69,150528,P
20,84,305.6812342023477,22940,69,150528,P
20,100,284.6747442148626,26685,69,150528,P
20,116,280.45655018649995,30429,69,150528,P
20,132,232.1699043852277,34174,69,150528,P
20,148,209.46389473392628,37918,69,150528,P
20,164,191.62654601968825,41663,69,150528,P
20,180,186.57867512083612,45408,69,150528,P
20,196,169.35456451610662,49152,69,150528,P
20,212,165.69922330090776,52897,69,150528,P
20,228,155.50115150981583,56641,69,150528,P
20,244,151.42295532859862,60386,69,150528,P
20,260,143.336463480955,64130,69,150528,P
20,276,138.6852253926918,67875,69,150528,P
20,292,131.77046420169063,71620,69,150528,P
20,308,126.43839631055016,75364,69,150528,P
20,324,129.84763230197132,79109,69,150528,P
20,340,126.45075039763469,82853,69,150528,P
20,356,118.88204014103394,86598,69,150528,P
20,372,113.8189461606089,90342,69,150528,P
21,0,0.0,150528,22614,150528,I
21,4,376.40111565124243,4217,22614,150528,I
21,20,335.1367994095199,7962,22614,150528,I
21,36,302.054340695031,11706,22614,150528,I
21,52,271.1230676737614,15451,22614,150528,I
21,68,254.3359223403968,19196,22614,150528,I
21,84,243.40222219470888,22940,22614,150528,I
21,100,231.73342358786613,26685,22614,150528,I
21,116,213.65401954972185,30429,22614,150528,I
21,132,181.37690802686848,34174,22614,150528,I
21,148,162.29748908663169,37918,22614,150528,I
21,164,153.8959831581451,41663,22614,150528,I
21,180,144.72398188663647,45408,22614,150528,I
21,196,140.23737412062474,49152,22614,150528,I
21,212,138.16517282975838,52897,22614,150528,I
21,228,128.08930960600264,56641,22614,150528,I
21,244,121.29098871373571,60386,22614,150528,I
21,260,119.85732415923849,64130,22614,150528,I
21,276,132.60565196396783,67875,22614,150528,I
21,292,125.34816326515283,71620,22614,150528,I
21,308,107.28966730821412,75364,22614,150528,I
21,324,105.06484913639724,79109,22614,150528,I
21,340,98.08202691783663,82853,22614,150528,I
21,356,95.64232181583066,86598,22614,150528,I
21,372,112.30790202389471,90342,22614,150528,I
22,0,0.0,150528,14412,150528,P
22,4,379.8836964648217,4217,14412,150528,P
22,20,325.0161677598953,7962,14412,150528,P
22,36,287.17344916658476,11706,14412,150528,P
22,52,264.2689414322376,15451,14412,150528,P
22,68,246.92350036930293,19196,14412,150528,P
22,84,237.76644209283404,22940,14412,150528,P
22,100,225.04032439319417,26685,14412,150528,P
22,116,207.0444315613713,30429,14412,150528,P
22,132,174.17630717391148,34174,14412,150528,P
22,148,156.01189308799803,37918,14412,150528,P
22,164,148.26901442720555,41663,14412,150528,P
22,180,141.2443230568897,45408,14412,150528,P
22,196,137.50908905058168,49152,14412,150528,P
22,212,132.36713935621083,52897,14412,150528,P
22,228,123.23994436010253,56641,14412,150528,P
22,244,116.9232966058189,60386,14412,150528,P
22,260,113.76619148359168,64130,14412,150528,P
22,276,121.34377367037814,67875,14412,150528,P
22,292,110.33142976812087,71620,14412,150528,P
22,308,97.73398533579893,75364,14412,150528,P
22,324,98.74630890553817,79109,14412,150528,P
22,340,93.26351661002263,82853,14412,150528,P
22,356,96.87010762863792,86598,14412,150528,P
22,372,96.9964115152834,90342,14412,150528,P
24,0,0.0,150528,4517,150528,B
24,4,348.73722614720464,4217,4517,150528,B
24,20,291.64596176706254,7962,4517,150528,B
24,36,252.22591693745926,11706,4517,150528,B
24,52,236.60231162211858,15451,4517,150528,B
24,68,218.3088457735721,19196,4517,150528,B
24,84,210.89828599942848,22940,4517,150528,B
24,100,195.58574327384122,26685,4517,150528,B
24,116,180.50312888226472,30429,4517,150528,B
24,132,150.14194550458342,34174,4517,150528,B
24,148,138.2385706412606,37918,4517,150528,B
24,164,128.17790778935887,41663,4517,150528,B
24,180,122.14119517011568,45408,4517,150528,B
24,196,118.32453168171924,49152,4517,150528,B
24,212,113.5563991003437,52897,4517,150528,B
24,228,106.02195780957118,56641,4517,150528,B
24,244,102.83558742958121,60386,4517,150528,B
24,260,99.3165499472525,64130,4517,150528,B
24,276,98.95386816642713,67875,4517,150528,B
24,292,90.84340999543201,71620,4517,150528,B
24,308,92.85098699619994,75364,4517,150528,B
24,324,93.79531009763014,79109,4517,150528,B
24,340,85.47907159372699,82853,4517,150528,B
24,356,95.29591533355415,86598,4517,150528,B
24,372,82.01129751687404,90342,4517,150528,B
25,0,0.0,150528,3748,150528,B
25,4,336.94824770791456,4217,3748,150528,B
25,20,284.62705380516127,7962,3748,150528,B
25,36,244.00418114382774,11706,3748,150528,B
25,52,229.73834450240247,15451,3748,150528,B
25,68,212.4444696411956,19196,3748,150528,B
25,84,206.8278414022643,22940,3748,150528,B
25,100,193.82920707575977,26685,3748,150528,B
25,116,174.14130392717198,30429,3748,150528,B
25,132,149.76019512978382,34174,3748,150528,B
25,148,135.09098846116103,37918,3748,150528,B
25,164,126.1056837887736,41663,3748,150528,B
25,180,121.01168188091833,45408,3748,150528,B
25,196,117.16567743569613,49152,3748,150528,B
25,212,110.94799106649589,52897,3748,150528,B
25,228,105.17614189884625,56641,3748,150528,B
25,244,102.63713476597331,60386,3748,150528,B
25,260,100.01505548134446,64130,3748,150528,B
25,276,97.5370769330766,67875,3748,150528,B
25,292,91.27437233109958,71620,3748,150528,B
25,308,95.19665115221869,75364,3748,150528,B
25,324,93.65134561958257,79109,3748,150528,B
25,340,86.47749681549612,82853,3748,150528,B
25,356,92.8251206263667,86598,3748,150528,B
25,372,83.9052653638646,90342,3748,150528,B
26,0,0.0,150528,4395,150528,B
26,4,306.13903185585514,4217,4395,150528,B
26,20,260.07251845439896,7962,4395,150528,B
26,36,221.39320409623906,11706,4395,150528,B
26,52,209.38148873392493,15451,4395,150528,B
26,68,192.00464769965038,19196,4395,150528,B
26,84,187.4201307655312,22940,4395,150528,B
26,100,176.39864998636767,26685,4395,150528,B
26,116,158.39857856626622,30429,4395,150528,B
26,132,138.30156740150414,34174,4395,150528,B
26,148,122.6701196632348,37918,4395,150528,B
26,164,116.48434801900294,41663,4395,150528,B
26,180,110.9552278969204,45408,4395,150528,B
26,196,109.1103584622033,49152,4395,150528,B
26,212,100.72290984971914,52897,4395,150528,B
26,228,96.5594159642933,56641,4395,150528,B
26,244,94.8869965650374,60386,4395,150528,B
26,260,91.55910678673536,64130,4395,150528,B
26,276,90.19831772020552,67875,4395,150528,B
26,292,84.67635872948449,71620,4395,150528,B
26,308,91.36312191258185,75364,4395,150528,B
26,324,89.09255122707691,79109,4395,150528,B
26,340,82.71184692566749,82853,4395,150528,B
26,356,85.88711982301902,86598,4395,150528,B
26,372,76.95357060001697,90342,4395,150528,B
27,0,0.0,150528,16939,150528,P
27,4,296.1588976671919,4217,16939,150528,P
27,20,256.34412764338776,7962,16939,150528,P
27,36,216.36095748399384,11706,16939,150528,P
27,52,205.55076792952605,15451,16939,150528,P
27,68,186.83705116272904,19196,16939,150528,P
27,84,182.52390022971667,22940,16939,150528,P
