user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiards,model,adaptive,417.051,0.962,2.45958,1000,1000,38,0,1.0,0.0,0,0,summary
1,billiards,model,adaptive,561.093,0.721,4.96527,1000,999,278,1,0.999,0.001,1,0,summary
2,billiards,model,adaptive,619.527,0.662,4.78781,1000,994,332,6,0.994,0.006,6,0,summary
3,billiards,model,adaptive,424.8,0.934,2.57517,1000,1000,66,0,1.0,0.0,0,0,summary
4,billiards,model,adaptive,551.342,0.758,4.07489,1000,997,239,3,0.997,0.003,3,0,summary
5,billiards,model,adaptive,606.403,0.689,4.52759,1000,995,306,5,0.995,0.005,5,0,summary
6,billiards,model,adaptive,395.061,0.972,2.40464,1000,1000,28,0,1.0,0.0,0,0,summary
7,billiards,model,adaptive,420.101,0.944,2.52459,1000,1000,56,0,1.0,0.0,0,0,summary
0,billiards,static,5,833.99,0.976,2.34593,1000,1000,24,0,1.0,0.0,0,0,summary
1,billiards,static,5,871.382,0.788,3.01205,1000,1000,212,0,1.0,0.0,0,0,summary
2,billiards,static,5,864.727,0.825,2.90091,1000,1000,175,0,1.0,0.0,0,0,summary
3,billiards,static,5,836.754,0.963,2.37417,1000,1000,37,0,1.0,0.0,0,0,summary
4,billiards,static,5,865.21,0.827,2.90499,1000,1000,173,0,1.0,0.0,0,0,summary
5,billiards,static,5,865.893,0.792,2.98884,1000,1000,208,0,1.0,0.0,0,0,summary
6,billiards,static,5,835.957,0.959,2.40414,1000,1000,41,0,1.0,0.0,0,0,summary
7,billiards,static,5,833.368,0.967,2.38709,1000,1000,33,0,1.0,0.0,0,0,summary
0,billiards,static,10,532.773,0.961,2.42151,1000,1000,39,0,1.0,0.0,0,0,summary
1,billiards,static,10,650.561,0.74,3.27805,1000,1000,260,0,1.0,0.0,0,0,summary
2,billiards,static,10,650.1,0.736,3.61625,1000,998,262,2,0.998,0.002,2,0,summary
3,billiards,static,10,539.517,0.946,2.45617,1000,1000,54,0,1.0,0.0,0,0,summary
4,billiards,static,10,635.529,0.768,3.69175,1000,998,230,2,0.998,0.002,2,0,summary
5,billiards,static,10,628.356,0.782,3.13634,1000,1000,218,0,1.0,0.0,0,0,summary
6,billiards,static,10,534.159,0.955,2.42064,1000,1000,45,0,1.0,0.0,0,0,summary
7,billiards,static,10,539.079,0.944,2.46559,1000,1000,56,0,1.0,0.0,0,0,summary
0,billiards,static,15,410.105,0.934,2.5728,1000,1000,66,0,1.0,0.0,0,0,summary
1,billiards,static,15,552.555,0.725,3.91933,1000,999,274,1,0.999,0.001,1,0,summary
2,billiards,static,15,499.91,0.802,3.14341,1000,1000,198,0,1.0,0.0,0,0,summary
3,billiards,static,15,396.81,0.953,2.51517,1000,1000,47,0,1.0,0.0,0,0,summary
4,billiards,static,15,550.622,0.729,3.45749,1000,1000,271,0,1.0,0.0,0,0,summary
5,billiards,static,15,561.199,0.714,4.29817,1000,995,281,5,0.995,0.005,5,0,summary
6,billiards,static,15,384.617,0.97,2.40314,1000,1000,30,0,1.0,0.0,0,0,summary
7,billiards,static,15,403.472,0.942,2.51709,1000,1000,58,0,1.0,0.0,0,0,summary
