user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiards,model,adaptive,346.242,0.957,2.51165,1000,1000,43,0,1.0,0.0,0,0,summary
1,billiards,model,adaptive,518.645,0.724,3.99863,1000,999,275,1,0.999,0.001,1,0,summary
2,billiards,model,adaptive,626.527,0.574,5.05385,1000,994,420,6,0.994,0.006,6,0,summary
3,billiards,model,adaptive,317.181,0.98,2.54267,1000,1000,20,0,1.0,0.0,0,0,summary
4,billiards,model,adaptive,538.043,0.685,6.04708,1000,991,306,9,0.991,0.009,9,0,summary
5,billiards,model,adaptive,552.489,0.667,5.19867,1000,978,311,22,0.978,0.022,22,0,summary
6,billiards,model,adaptive,570.494,0.644,7.80453,1000,971,327,29,0.971,0.029,29,0,summary
7,billiards,model,adaptive,453.26,0.795,4.59675,1000,998,203,2,0.998,0.002,2,0,summary
8,billiards,model,adaptive,463.077,0.773,3.83446,1000,999,226,1,0.999,0.001,1,0,summary
9,billiards,model,adaptive,433.49,0.813,3.25379,1000,1000,187,0,1.0,0.0,0,0,summary
0,billiards,static,5,838.365,0.967,2.378,1000,1000,33,0,1.0,0.0,0,0,summary
1,billiards,static,5,877.818,0.772,3.10105,1000,1000,228,0,1.0,0.0,0,0,summary
2,billiards,static,5,864.744,0.819,2.95841,1000,1000,181,0,1.0,0.0,0,0,summary
3,billiards,static,5,836.39,0.961,2.38617,1000,1000,39,0,1.0,0.0,0,0,summary
4,billiards,static,5,858.852,0.86,2.76049,1000,1000,140,0,1.0,0.0,0,0,summary
5,billiards,static,5,863.09,0.844,2.80484,1000,1000,156,0,1.0,0.0,0,0,summary
6,billiards,static,5,872.078,0.804,2.92014,1000,1000,196,0,1.0,0.0,0,0,summary
7,billiards,static,5,846.986,0.918,2.52759,1000,1000,82,0,1.0,0.0,0,0,summary
8,billiards,static,5,857.143,0.858,2.7645,1000,1000,142,0,1.0,0.0,0,0,summary
9,billiards,static,5,840.723,0.927,2.51329,1000,1000,73,0,1.0,0.0,0,0,summary
0,billiards,static,10,533.5,0.96,2.41522,1000,1000,40,0,1.0,0.0,0,0,summary
1,billiards,static,10,635.213,0.768,3.16055,1000,1000,232,0,1.0,0.0,0,0,summary
2,billiards,static,10,651.568,0.737,3.4859,1000,999,262,1,0.999,0.001,1,0,summary
3,billiards,static,10,531.68,0.96,2.42067,1000,1000,40,0,1.0,0.0,0,0,summary
