user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiards,model,adaptive,287.738,0.995,2.37489,1000,1000,5,0,1.0,0.0,0,0,summary
1,billiards,model,adaptive,522.63,0.684,7.95891,1000,988,304,12,0.988,0.012,12,0,summary
2,billiards,model,adaptive,478.588,0.74,3.99667,1000,996,256,4,0.996,0.004,4,0,summary
3,billiards,model,adaptive,357.115,0.899,3.02428,1000,999,100,1,0.999,0.001,1,0,summary
4,billiards,model,adaptive,585.584,0.607,5.77255,1000,987,380,13,0.987,0.013,13,0,summary
5,billiards,model,adaptive,548.377,0.658,5.94126,1000,984,326,16,0.984,0.016,16,0,summary
6,billiards,model,adaptive,425.524,0.811,3.6474,1000,999,188,1,0.999,0.001,1,0,summary
7,billiards,model,adaptive,445.564,0.786,4.43375,1000,997,211,3,0.997,0.003,3,0,summary
8,billiards,model,adaptive,389.261,0.856,2.936,1000,1000,144,0,1.0,0.0,0,0,summary
0,billiards,static,5,827.375,1.0,2.26628,1000,1000,0,0,1.0,0.0,0,0,summary
1,billiards,static,5,865.464,0.823,2.89055,1000,1000,177,0,1.0,0.0,0,0,summary
2,billiards,static,5,857.92,0.849,2.82941,1000,1000,151,0,1.0,0.0,0,0,summary
3,billiards,static,5,841.906,0.93,2.52617,1000,1000,70,0,1.0,0.0,0,0,summary
4,billiards,static,5,863.024,0.841,2.83099,1000,1000,159,0,1.0,0.0,0,0,summary
5,billiards,static,5,855.478,0.87,2.72884,1000,1000,130,0,1.0,0.0,0,0,summary
6,billiards,static,5,834.047,0.967,2.36514,1000,1000,33,0,1.0,0.0,0,0,summary
7,billiards,static,5,858.032,0.852,2.78559,1000,1000,148,0,1.0,0.0,0,0,summary
8,billiards,static,5,845.054,0.919,2.5325,1000,1000,81,0,1.0,0.0,0,0,summary
0,billiards,static,10,513.274,0.995,2.29051,1000,1000,5,0,1.0,0.0,0,0,summary
1,billiards,static,10,642.206,0.756,5.3475,1000,995,239,5,0.995,0.005,5,0,summary
2,billiards,static,10,615.452,0.806,3.00091,1000,1000,194,0,1.0,0.0,0,0,summary
3,billiards,static,10,551.279,0.928,2.52717,1000,1000,72,0,1.0,0.0,0,0,summary
4,billiards,static,10,634.398,0.775,3.19149,1000,1000,225,0,1.0,0.0,0,0,summary
5,billiards,static,10,612.892,0.811,3.00784,1000,1000,189,0,1.0,0.0,0,0,summary
6,billiards,static,10,561.92,0.905,2.58614,1000,1000,95,0,1.0,0.0,0,0,summary
7,billiards,static,10,610.372,0.817,2.93909,1000,1000,183,0,1.0,0.0,0,0,summary
8,billiards,static,10,572.381,0.885,2.687,1000,1000,115,0,1.0,0.0,0,0,summary
0,billiards,static,15,366.376,0.997,2.32622,1000,1000,3,0,1.0,0.0,0,0,summary
1,billiards,static,15,551.09,0.728,4.2631,1000,998,270,2,0.998,0.002,2,0,summary
2,billiards,static,15,513.852,0.781,3.65726,1000,997,216,3,0.997,0.003,3,0,summary
3,billiards,static,15,408.602,0.935,2.59717,1000,1000,65,0,1.0,0.0,0,0,summary
4,billiards,static,15,560.976,0.713,4.42587,1000,997,284,3,0.997,0.003,3,0,summary
5,billiards,static,15,573.19,0.695,5.10751,1000,991,296,9,0.991,0.009,9,0,summary
6,billiards,static,15,410.098,0.933,2.53264,1000,1000,67,0,1.0,0.0,0,0,summary
7,billiards,static,15,484.983,0.825,2.99859,1000,1000,175,0,1.0,0.0,0,0,summary
8,billiards,static,15,447.438,0.879,2.774,1000,1000,121,0,1.0,0.0,0,0,summary
0,billiards,static,20,283.124,0.993,2.35922,1000,1000,7,0,1.0,0.0,0,0,summary
1,billiards,static,20,497.766,0.715,5.85712,1000,998,283,2,0.998,0.002,2,0,summary
2,billiards,static,20,524.181,0.679,5.3752,1000,985,306,15,0.985,0.015,15,0,summary
3,billiards,static,20,332.078,0.929,2.66967,1000,1000,71,0,1.0,0.0,0,0,summary
4,billiards,static,20,512.246,0.698,5.56264,1000,993,295,7,0.993,0.007,7,0,summary
5,billiards,static,20,557.168,0.639,6.57294,1000,981,342,19,0.981,0.019,19,0,summary
6,billiards,static,20,348.245,0.909,2.67514,1000,1000,91,0,1.0,0.0,0,0,summary
7,billiards,static,20,463.615,0.759,5.49471,1000,995,236,5,0.995,0.005,5,0,summary
8,billiards,static,20,393.774,0.849,3.302,1000,999,150,1,0.999,0.001,1,0,summary
0,billiards,static,25,231.212,0.986,3.15783,1000,999,13,1,0.999,0.001,1,0,summary
1,billiards,static,25,498.516,0.664,11.2227,1000,990,326,10,0.99,0.01,10,0,summary
2,billiards,static,25,544.872,0.608,5.83755,1000,980,372,20,0.98,0.02,20,0,summary
3,billiards,static,25,376.64,0.81,5.91977,1000,989,179,11,0.989,0.011,11,0,summary
4,billiards,static,25,575.925,0.572,7.11904,1000,990,418,10,0.99,0.01,10,0,summary
5,billiards,static,25,585.21,0.56,8.84659,1000,965,405,35,0.965,0.035,35,0,summary
6,billiards,static,25,335.29,0.861,6.17725,1000,996,135,4,0.996,0.004,4,0,summary
7,billiards,static,25,494.353,0.669,7.14063,1000,990,321,10,0.99,0.01,10,0,summary
8,billiards,static,25,339.673,0.856,4.93769,1000,998,142,2,0.998,0.002,2,0,summary
0,billiards,static,30,180.062,0.997,2.86699,1000,1000,3,0,1.0,0.0,0,0,summary
1,billiards,static,30,501.194,0.629,8.22775,1000,992,363,8,0.992,0.008,8,0,summary
2,billiards,static,30,584.392,0.531,6.08832,1000,951,420,49,0.951,0.049,49,0,summary
3,billiards,static,30,312.091,0.845,3.9438,1000,998,153,2,0.998,0.002,2,0,summary
4,billiards,static,30,449.509,0.69,5.3922,1000,994,304,6,0.994,0.006,6,0,summary
5,billiards,static,30,681.196,0.423,8.3946,1000,971,548,29,0.971,0.029,29,0,summary
6,billiards,static,30,259.651,0.906,3.74919,1000,999,93,1,0.999,0.001,1,0,summary
7,billiards,static,30,405.084,0.74,7.34591,1000,991,251,9,0.991,0.009,9,0,summary
8,billiards,static,30,321.854,0.834,5.11925,1000,998,164,2,0.998,0.002,2,0,summary
0,billiards,static,35,153.903,0.991,2.94094,1000,1000,9,0,1.0,0.0,0,0,summary
1,billiards,static,35,508.305,0.6,10.2992,1000,984,384,16,0.984,0.016,16,0,summary
2,billiards,static,35,590.399,0.509,6.62195,1000,929,420,71,0.929,0.071,71,0,summary
3,billiards,static,35,275.729,0.856,4.03824,1000,997,141,3,0.997,0.003,3,0,summary
4,billiards,static,35,734.071,0.351,7.09339,1000,947,596,53,0.947,0.053,53,0,summary
5,billiards,static,35,664.979,0.425,8.93086,1000,953,528,47,0.953,0.047,47,0,summary
6,billiards,static,35,256.317,0.878,4.9725,1000,996,118,4,0.996,0.004,4,0,summary
7,billiards,static,35,466.276,0.646,7.82698,1000,986,340,14,0.986,0.014,14,0,summary
8,billiards,static,35,274.837,0.857,4.97922,1000,997,140,3,0.997,0.003,3,0,summary
0,billiards,static,40,137.99,0.982,3.18347,1000,999,17,1,0.999,0.001,0,1,summary
1,billiards,static,40,553.536,0.534,8.40591,1000,987,453,13,0.987,0.013,2,11,summary
2,billiards,static,40,656.452,0.423,16.7643,1000,963,540,37,0.963,0.037,9,28,summary
3,billiards,static,40,349.915,0.754,5.25087,1000,990,236,10,0.99,0.01,1,9,summary
4,billiards,static,40,699.908,0.378,11.8555,1000,994,616,6,0.994,0.006,0,6,summary
5,billiards,static,40,700.697,0.376,14.8132,1000,977,601,23,0.977,0.023,5,18,summary
6,billiards,static,40,217.005,0.897,3.36364,1000,1000,103,0,1.0,0.0,0,0,summary
7,billiards,static,40,476.617,0.618,7.86486,1000,986,368,14,0.986,0.014,1,13,summary
8,billiards,static,40,307.782,0.799,5.92051,1000,996,197,4,0.996,0.004,0,4,summary
0,billiards,static,45,116.022,0.985,3.05989,1000,1000,15,0,1.0,0.0,0,0,summary
1,billiards,static,45,598.272,0.477,17.2479,1000,971,494,29,0.971,0.029,12,17,summary
2,billiards,static,45,795.548,0.268,42.0444,1000,891,623,109,0.891,0.109,77,32,summary
3,billiards,static,45,465.8,0.616,5.99822,1000,982,366,18,0.982,0.018,6,12,summary
4,billiards,static,45,902.152,0.155,115.588,1000,670,515,330,0.67,0.33,232,98,summary
5,billiards,static,45,730.304,0.336,28.9755,1000,935,599,65,0.935,0.065,27,38,summary
6,billiards,static,45,217.505,0.878,3.47814,1000,1000,122,0,1.0,0.0,0,0,summary
7,billiards,static,45,541.631,0.536,8.16236,1000,983,447,17,0.983,0.017,4,13,summary
8,billiards,static,45,401.176,0.684,6.52803,1000,992,308,8,0.992,0.008,0,8,summary
0,billiards,static,50,121.804,0.963,3.15124,1000,1000,37,0,1.0,0.0,0,0,summary
1,billiards,static,50,693.941,0.37,28.5101,1000,946,576,54,0.946,0.054,24,30,summary
2,billiards,static,50,911.274,0.145,53.4339,1000,740,595,260,0.74,0.26,188,72,summary
3,billiards,static,50,451.346,0.621,6.10771,1000,995,374,5,0.995,0.005,1,4,summary
4,billiards,static,50,906.095,0.149,129.227,1000,472,323,528,0.472,0.528,473,55,summary
5,billiards,static,50,929.803,0.125,71.3019,1000,644,519,356,0.644,0.356,224,132,summary
6,billiards,static,50,392.891,0.682,6.67114,1000,990,308,10,0.99,0.01,6,4,summary
7,billiards,static,50,673.053,0.391,24.8045,1000,896,505,104,0.896,0.104,67,37,summary
8,billiards,static,50,427.051,0.646,6.56444,1000,986,340,14,0.986,0.014,6,8,summary
0,billiards,static,55,178.54,0.892,4.01898,1000,1000,108,0,1.0,0.0,0,0,summary
1,billiards,static,55,681.281,0.378,46.0739,1000,914,536,86,0.914,0.086,49,37,summary
2,billiards,static,55,935.982,0.117,49.3213,1000,757,640,243,0.757,0.243,182,61,summary
3,billiards,static,55,621.77,0.439,6.57243,1000,991,552,9,0.991,0.009,6,3,summary
4,billiards,static,55,871.106,0.183,164.818,1000,586,403,414,0.586,0.414,383,31,summary
5,billiards,static,55,933.898,0.119,115.805,1000,699,580,301,0.699,0.301,247,54,summary
6,billiards,static,55,360.56,0.706,5.29465,1000,996,290,4,0.996,0.004,1,3,summary
7,billiards,static,55,644.563,0.415,14.3153,1000,979,564,21,0.979,0.021,14,7,summary
8,billiards,static,55,456.106,0.608,5.47,1000,996,388,4,0.996,0.004,2,2,summary
0,billiards,static,60,134.363,0.927,3.83432,1000,999,72,1,0.999,0.001,1,0,summary
1,billiards,static,60,713.372,0.341,55.4402,1000,920,579,80,0.92,0.08,54,26,summary
2,billiards,static,60,1033.45,0.017,110.748,1000,522,505,478,0.522,0.478,352,126,summary
3,billiards,static,60,583.698,0.472,7.47514,1000,984,512,16,0.984,0.016,10,6,summary
4,billiards,static,60,1002.9,0.048,306.75,1000,372,324,628,0.372,0.628,555,73,summary
5,billiards,static,60,958.585,0.093,109.835,1000,644,551,356,0.644,0.356,268,88,summary
6,billiards,static,60,326.195,0.733,5.10042,1000,997,264,3,0.997,0.003,1,2,summary
7,billiards,static,60,668.319,0.386,16.8004,1000,976,590,24,0.976,0.024,15,9,summary
8,billiards,static,60,498.961,0.558,6.44792,1000,990,432,10,0.99,0.01,5,5,summary
0,billiards,static,65,138.131,0.915,3.96817,1000,1000,85,0,1.0,0.0,0,0,summary
1,billiards,static,65,785.537,0.266,55.0022,1000,895,629,105,0.895,0.105,49,56,summary
2,billiards,static,65,1043.26,0.007,199.246,1000,383,376,617,0.383,0.617,512,105,summary
3,billiards,static,65,855.898,0.195,12.1466,1000,916,721,84,0.916,0.084,44,40,summary
4,billiards,static,65,1029.2,0.021,439.951,1000,261,240,739,0.261,0.739,658,81,summary
5,billiards,static,65,994.428,0.056,110.676,1000,628,572,372,0.628,0.372,267,105,summary
6,billiards,static,65,442.522,0.61,6.52865,1000,994,384,6,0.994,0.006,1,5,summary
7,billiards,static,65,770.361,0.281,15.1619,1000,958,677,42,0.958,0.042,17,25,summary
8,billiards,static,65,643.377,0.408,7.85949,1000,982,574,18,0.982,0.018,8,10,summary
0,billiards,static,70,193.254,0.853,4.44144,1000,1000,147,0,1.0,0.0,0,0,summary
1,billiards,static,70,731.254,0.318,78.9071,1000,887,569,113,0.887,0.113,76,37,summary
2,billiards,static,70,1044.24,0.006,163.911,1000,344,338,656,0.344,0.656,527,129,summary
3,billiards,static,70,870.19,0.179,18.7548,1000,979,800,21,0.979,0.021,7,14,summary
4,billiards,static,70,1018.18,0.032,305.391,1000,400,368,600,0.4,0.6,553,47,summary
5,billiards,static,70,1022.05,0.028,178.861,1000,476,448,524,0.476,0.524,467,57,summary
6,billiards,static,70,425.908,0.622,6.13632,1000,999,377,1,0.999,0.001,0,1,summary
7,billiards,static,70,833.908,0.215,47.0872,1000,933,718,67,0.933,0.067,31,36,summary
8,billiards,static,70,629.419,0.419,20.3605,1000,982,563,18,0.982,0.018,9,9,summary
0,billiards,static,75,171.008,0.87,4.11097,1000,1000,130,0,1.0,0.0,0,0,summary
1,billiards,static,75,847.411,0.201,98.5976,1000,731,530,269,0.731,0.269,160,109,summary
2,billiards,static,75,1050.26,0.0,163.128,1000,247,247,753,0.247,0.753,608,145,summary
3,billiards,static,75,903.664,0.145,37.2349,1000,930,785,70,0.93,0.07,27,43,summary
4,billiards,static,75,1014.69,0.035,228.363,1000,415,380,585,0.415,0.585,542,43,summary
5,billiards,static,75,1044.12,0.006,200.592,1000,418,412,582,0.418,0.582,467,115,summary
6,billiards,static,75,416.851,0.627,6.95591,1000,995,368,5,0.995,0.005,2,3,summary
7,billiards,static,75,905.696,0.143,76.0811,1000,816,673,184,0.816,0.184,128,56,summary
8,billiards,static,75,800.783,0.247,14.9545,1000,970,723,30,0.97,0.03,13,17,summary
0,billiards,static,80,200.619,0.836,6.13216,1000,998,162,2,0.998,0.002,0,2,summary
1,billiards,static,80,874.762,0.173,132.114,1000,765,592,235,0.765,0.235,118,117,summary
2,billiards,static,80,1050.26,0.0,202.022,1000,142,142,858,0.142,0.858,667,191,summary
3,billiards,static,80,1015.54,0.034,77.906,1000,735,701,265,0.735,0.265,100,165,summary
4,billiards,static,80,1029.91,0.02,312.845,1000,387,367,613,0.387,0.613,514,99,summary
5,billiards,static,80,1047.2,0.003,208.889,1000,366,363,634,0.366,0.634,412,222,summary
6,billiards,static,80,564.809,0.478,10.1454,1000,989,511,11,0.989,0.011,1,10,summary
7,billiards,static,80,1017.78,0.032,100.4,1000,607,575,393,0.607,0.393,203,190,summary
8,billiards,static,80,789.286,0.257,31.6622,1000,934,677,66,0.934,0.066,36,30,summary
