user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiards,model,adaptive,130.018,0.956,3.38092,1000,998,42,2,0.998,0.002,0,2,summary
1,billiards,model,adaptive,482.225,0.591,9.93948,1000,974,383,26,0.974,0.026,18,8,summary
2,billiards,model,adaptive,749.311,0.318,12.8786,1000,868,550,132,0.868,0.132,86,46,summary
3,billiards,model,adaptive,271.095,0.819,4.14804,1000,998,179,2,0.998,0.002,1,1,summary
4,billiards,model,adaptive,658.859,0.413,10.4599,1000,973,560,27,0.973,0.027,12,15,summary
5,billiards,model,adaptive,874.727,0.184,28.049,1000,868,684,132,0.868,0.132,60,72,summary
6,billiards,model,adaptive,211.001,0.876,4.1718,1000,997,121,3,0.997,0.003,2,1,summary
0,billiards,static,5,830.251,0.992,2.29018,1000,1000,8,0,1.0,0.0,0,0,summary
1,billiards,static,5,861.917,0.831,2.87255,1000,1000,169,0,1.0,0.0,0,0,summary
2,billiards,static,5,874.157,0.783,3.06991,1000,1000,217,0,1.0,0.0,0,0,summary
3,billiards,static,5,839.628,0.94,2.45917,1000,1000,60,0,1.0,0.0,0,0,summary
4,billiards,static,5,872.279,0.82,5.00809,1000,990,170,10,0.99,0.01,10,0,summary
5,billiards,static,5,877.82,0.771,3.10934,1000,1000,229,0,1.0,0.0,0,0,summary
6,billiards,static,5,832.095,0.97,2.36214,1000,1000,30,0,1.0,0.0,0,0,summary
0,billiards,static,10,515.632,0.991,2.30733,1000,1000,9,0,1.0,0.0,0,0,summary
1,billiards,static,10,614.099,0.804,3.00305,1000,1000,196,0,1.0,0.0,0,0,summary
2,billiards,static,10,627.197,0.79,3.10991,1000,1000,210,0,1.0,0.0,0,0,summary
3,billiards,static,10,548.809,0.931,2.51917,1000,1000,69,0,1.0,0.0,0,0,summary
4,billiards,static,10,640.177,0.754,5.64873,1000,972,218,28,0.972,0.028,28,0,summary
5,billiards,static,10,646.342,0.75,3.52692,1000,999,249,1,0.999,0.001,1,0,summary
6,billiards,static,10,533.717,0.955,2.41064,1000,1000,45,0,1.0,0.0,0,0,summary
0,billiards,static,15,379.916,0.978,2.36976,1000,1000,22,0,1.0,0.0,0,0,summary
1,billiards,static,15,507.577,0.79,3.68655,1000,1000,210,0,1.0,0.0,0,0,summary
2,billiards,static,15,540.519,0.741,3.71553,1000,998,257,2,0.998,0.002,2,0,summary
3,billiards,static,15,411.351,0.93,2.58567,1000,1000,70,0,1.0,0.0,0,0,summary
4,billiards,static,15,500.453,0.801,3.12799,1000,1000,199,0,1.0,0.0,0,0,summary
5,billiards,static,15,563.726,0.711,4.63137,1000,994,283,6,0.994,0.006,6,0,summary
6,billiards,static,15,388.161,0.965,2.41164,1000,1000,35,0,1.0,0.0,0,0,summary
0,billiards,static,20,295.597,0.977,2.40679,1000,1000,23,0,1.0,0.0,0,0,summary
1,billiards,static,20,510.872,0.699,5.79566,1000,998,299,2,0.998,0.002,2,0,summary
2,billiards,static,20,496.196,0.718,4.55725,1000,992,274,8,0.992,0.008,8,0,summary
