train_loss,val_loss
0.3152880133799521,0.3003087717569142
0.3056691788052281,0.29858938964367476
0.3038704395241403,0.2988422743826577
0.3030303674031594,0.2982536860452492
0.3026364225197542,0.2983128425644308
0.3023322350553628,0.29792771893943776
0.30211569287592194,0.29737035249312627
0.3018922170061907,0.2977229814532234
0.30160277439512745,0.2972801821713183
0.3014878188739697,0.2973605671978898
0.3014066968401126,0.2984676678459366
0.30119013034960146,0.29846375434711103
0.30118941025276463,0.29746595496551487
0.30111362555810006,0.29742753502188213
0.30101285855855153,0.297045100256009
0.3009377994748499,0.2981826247473675
0.3008859750333014,0.2977661268770202
0.3007989055796596,0.29791924382044266
0.3007865494212541,0.2981977129207733
0.3007360641507645,0.29707436325136294
0.30066823069342535,0.29744088322522366
0.30059151491321173,0.2978782626011859
0.3006362475219834,0.2972697482269517
0.3005724776494987,0.29704422522182305
0.3004729479233131,0.2978457283875174
0.3004608538816482,0.2980219553958145
0.3004600605052629,0.2978359808465807
0.30040675597847755,0.2976881255436394
0.3003753991379216,0.29719242446537986
0.30035621594385614,0.29723602417227507
0.3003358635512372,0.29757253317230564
0.3003183270283731,0.29724671296696176
0.29973190594452626,0.29709270452242675
0.29967886654096043,0.2971534005585077
0.2996113326147767,0.2974519465369345
0.29959282270891346,0.29740347012156154
0.2995761374468293,0.2972547133951288
0.2995248723604876,0.29718992937413413
0.29951909041375396,0.2972205367462694
0.29958228832505285,0.29725724022391276
0.2995367873961342,0.297060166684627
0.2995021690196217,0.2977326798396803
0.2995194516328575,0.29728887586413477
0.2994871117754909,0.2972346845807545
0.29946760227114216,0.29762336108591647
0.29944059698549436,0.297299334966306
0.29942610367872324,0.2971153619931186
0.29944902759284553,0.2972869763971079
0.29939889121202234,0.2972750152860369
0.2990664662074339,0.2971823376283454
0.29905071796878235,0.29719635728117705
0.2990406764556561,0.2970707292328759
0.2990774933544032,0.29732931466001267
0.29904112446616055,0.2969170313376885
0.29897546849362233,0.29712360178987984
0.29901523778740624,0.29704014705373094
0.29900217927865874,0.29691184443172064
0.29899756158879176,0.29719013556257473
0.29898754120019677,0.29678559109762115
0.29897587379318324,0.296877129335471
0.2989933199947024,0.29711872796663286
0.2989955034871823,0.296932847468884
0.29895702170563215,0.2972423123567417
0.2989153287208388,0.2968056525643629
0.2989984578848765,0.2971087700501524
0.298950503576579,0.29725198495205063
0.2989054407026495,0.29740949191478516
0.2989312167742449,0.2972827862679888
0.29894555316640004,0.2970071017319928
0.2989354920249437,0.29707948330442346
0.2989139075895077,0.29704966507808095
0.29890866939930605,0.2968972056505953
0.2989490376366314,0.2971579822697352
0.2989188037349729,0.2970931481442457
0.2989267901699775,0.2972568691199054
0.2989567382939774,0.29725840761641825
0.29875114843795514,0.29687344570508956
0.29874981676403156,0.29705801746921245
0.2987601347787794,0.2971845425427875
0.29872058665268536,0.29700263008176225
0.29866732194356227,0.2970187057077955
0.29873293606674833,0.29697640308804607
0.2987372982886151,0.2969364727613073
0.29867289732141833,0.2968785232537753
0.2987638093870944,0.2971084686139117
0.29870328892846243,0.29699150146531667
0.2986801970304158,0.29696482476264835
0.29872046384688233,0.29698817029049995
0.29868988546439496,0.2969519973786409
0.29873930967469936,0.29684465215788824
0.2986975970203733,0.29687238323646287
0.2987041635777238,0.2969861670959094
0.2986607751019327,0.2968480121146408
0.29860969477092797,0.2971588527297748
0.29859171133580975,0.2971703092773239
0.2986141442774553,0.2968262767214702
0.2985775603922531,0.29690449265268365
0.298566405561724,0.2971278773851631
0.2985785326690838,0.29690965063597263
0.2986231242792193,0.2968558314769862
0.2985580503811549,0.2969983560346516
0.2985799085284511,0.2968462912152481
0.29861475092634504,0.29691591471820683
0.2985645115158508,0.29678957595312894
0.2985487415318413,0.2968293116675358
0.2985451024537597,0.29697319664668026
0.298571617979845,0.2968962864583048
0.2986625215197841,0.2970483366756259
0.2985963535681275,0.29705662316386505
