train_loss,val_loss
0.24287770664096053,0.23058593640717015
0.23439829860719988,0.22826860120515607
0.23256275479672736,0.22923459273010188
0.2318426841142123,0.22940632235039338
0.23107448355026333,0.22993535100711393
0.23079179411586276,0.22867468107149344
0.2302267485703652,0.2283484739809643
0.23027559789414376,0.2281590312930045
0.22951232155009946,0.22824760470817337
0.229806799247318,0.2287149707679194
0.2296150829268031,0.22932221780868375
0.2295469187890033,0.22819764011971894
0.22910067926516856,0.22899805661364045
0.22940321063686306,0.22858940283800802
0.22894780154454383,0.228497642657931
0.2289794173117624,0.2287625615885196
0.22889203478653633,0.2282489659462215
0.22839000999933373,0.22779224151621066
0.22862423642362065,0.22867272720501727
0.22825083119291156,0.22842249651172455
0.22788730975477164,0.22831819800532716
0.22815788856344515,0.2279956604398711
0.22827788630046253,0.22861866799284883
0.22810165486775458,0.2283966545972502
0.22760335459381847,0.22783169805863104
0.22792841637929437,0.22838559198922653
0.22772243075774434,0.2286643040105291
0.2276730176599534,0.22761539315390755
0.22759793656789915,0.2281044580668609
0.22752735358809695,0.22795659102329754
0.22767045652305612,0.22881900220055892
0.2275876774015729,0.22849834927497467
0.227696802097981,0.2280135234087729
0.2274487445206489,0.22803507608311063
0.22732538878361627,0.2278650598973621
0.22742875589259562,0.22763667887154285
0.22718320053967445,0.22786251124863727
0.22733003558408274,0.2284197398788425
0.22728475565106324,0.22777873692040546
0.22726341963200652,0.22777648194044103
0.22708249173170925,0.22762688736885622
0.22701909384950608,0.22808863905032414
0.22717187675174322,0.22829409267896755
0.22703911899367216,0.2281254231929779
0.22693948689008595,0.22777727290765562
0.22640290411799593,0.22753454685117538
0.22639451719923664,0.22753754183240324
0.22626415247721907,0.22769469778929183
0.22628908672794476,0.22763053069691536
0.22609502122758776,0.22739609612410966
0.22625602855963803,0.22748816865499996
0.2263772848382231,0.22752470686411352
0.22609747254542936,0.22781450172062476
0.22620604510135459,0.22777072665078943
0.22606270051969476,0.22752997864444519
0.22612627226975301,0.22754512768230004
0.22604997287351,0.22775316381210992
0.22602135716821056,0.22757973372702137
0.22607814386336283,0.22773875685910586
0.22596542047140794,0.22729541697281136
0.22593776591807724,0.22753536539665845
0.22590122382228528,0.22798985369263533
0.2261055935714564,0.22750036623285028
0.2259806335121642,0.2272282463073356
0.22584582042403767,0.22751843226957957
0.22603719165455577,0.22756163248000702
0.22597856216734805,0.2275681672654373
0.2258179340137312,0.22775259948769425
0.2262369424783679,0.2275010324657572
0.2260139848059057,0.22765955977428642
0.2259241669146752,0.22768105598106594
0.22597301737985664,0.22776386453144587
0.2259666331358957,0.22778941937908823
0.2259177440927596,0.2275046051625464
0.22571492841339036,0.227961484316476
0.2258119480930423,0.2275405476763786
0.2260666077144954,0.2275993691966558
0.22587847477424172,0.22801379483699424
0.2259763499251239,0.22755238086055418
0.2259314494910086,0.2279281897144063
0.22599533937200517,0.22770166162983788
0.22573282965260008,0.22744403157942145
0.22559040820102239,0.2272276372209086
0.22553267093675491,0.2276586645808823
0.2254852115241645,0.22751755704583845
0.2254405377331551,0.22748423294579057
0.22539713725171084,0.2273325552316697
0.2253796323244164,0.2276874585640496
0.22555595739679393,0.22734312709634547
0.22544734818281223,0.22745343071217622
0.22554078316227294,0.22737574994049012
0.2255512541715141,0.22724239627676318
0.22545769664050203,0.22745757602090827
0.22551603499241338,0.22764732839081667
0.22532272607828538,0.22746569545645462
0.22541257178608987,0.2273815121364144
0.22542649434648399,0.22733014517662006
0.22539899820524245,0.22744536142319277
0.22516873576347712,0.2273900083969263
0.22528819077658557,0.22726046531011249
0.22523866680906293,0.22740670631274593
0.22511299029556037,0.22746377977347243
0.22517458355978173,0.22739365090559716
0.225140849359024,0.22735485699077526
0.22517965839804244,0.2273384164331096
0.22513773481146732,0.22735025158381705
0.22520870227137307,0.227622386047621
0.22519391529875935,0.227498017678744
0.22514318773797531,0.22736771796879016
0.2251600612258204,0.22750827646686259
0.22529312922597974,0.22732977013089764
0.2252509733741578,0.22736948466357151
0.22517359573995857,0.227493941526383
0.2250248657062622,0.22731303094131966
